window,source,target,source_family,target_family,sample_status,main_surrogate_mode,audit_surrogate_mode,T_pos_obs,T_pos_main_null95,p_pos_main_surrogate,T_pos_audit_null90,T_pos_audit_null95,T_pos_audit_null99,p_pos_audit_surrogate,audit_strength_excess,audit_strength_ratio,delta_p_audit_minus_main,delta_null95_audit_minus_main,q_pos_audit_global,q_pos_audit_within_window,main_p_supported,audit_p_supported,audit_support_shift
T3_expand17,V_strength,P_main_band_share,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.13810961189655124,0.24584779798087045,0.3046953046953047,0.22411060731637683,0.26316277472710914,0.3209461075690494,0.32167832167832167,-0.1250531628305579,0.5248067932091316,0.016983016983016963,0.01731497674623869,0.487012987012987,0.487012987012987,False,False,same_p_support_flag
T3_expand17,V_strength,P_south_band_share_18_24,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2565739412697878,0.24725027632614247,0.03996003996003996,0.23686477721304353,0.28105764460690646,0.34860200358478216,0.06993006993006994,-0.02448370333711869,0.9128872535334801,0.029970029970029975,0.033807368280764,0.26598401598401594,0.26598401598401594,True,False,audit_more_conservative
T3_expand17,V_strength,P_main_minus_south,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2025816876463601,0.23494802274322693,0.0969030969030969,0.23872484006881894,0.27844946654673314,0.3302833116615357,0.18281718281718282,-0.07586777890037305,0.7275348383989815,0.08591408591408592,0.04350144380350621,0.3867286559594252,0.3867286559594252,False,False,same_p_support_flag
T3_expand17,V_strength,P_spread_lat,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.24888813322862657,0.2273062752847485,0.03396603396603397,0.22113444983509606,0.2670097158184374,0.32454714291286607,0.06393606393606394,-0.018121582589810836,0.9321313738181226,0.02997002997002997,0.039703440533688905,0.26132404181184665,0.26132404181184665,True,False,audit_more_conservative
T3_expand17,V_strength,P_north_band_share_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.26295512760758216,0.22568099834674443,0.022977022977022976,0.23257719966321674,0.26934295492108695,0.34591578219291413,0.056943056943056944,-0.00638782731350479,0.9762836666161314,0.03396603396603397,0.04366195657434252,0.260989010989011,0.260989010989011,True,False,audit_more_conservative
T3_expand17,V_strength,P_north_minus_main_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.07694295544083396,0.23058013150018516,0.5844155844155844,0.1963064818320419,0.23363451467599283,0.2835341569600071,0.5864135864135864,-0.15669155923515887,0.32933043111177035,0.0019980019980020414,0.003054383175807668,0.6315113457970601,0.6315113457970601,False,False,same_p_support_flag
T3_expand17,V_strength,P_total_centroid_lat_10_50,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2996006727033443,0.23251292856137445,0.007992007992007992,0.24492014104320192,0.2840832437233402,0.3671558348097221,0.04095904095904096,0.015517428980004078,1.0546228238477733,0.03296703296703297,0.05157031516196575,0.21800779865295994,0.21800779865295994,True,True,same_p_support_flag
T3_expand17,V_strength,P_main_28_35_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.19600131748769,0.2237768207224362,0.0979020979020979,0.2555714054017736,0.2891300094861142,0.3363869988349846,0.24075924075924077,-0.09312869199842422,0.6779002907240702,0.14285714285714285,0.06535318876367802,0.45516983016983015,0.45516983016983015,False,False,same_p_support_flag
T3_expand17,V_strength,P_south_10_25_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.31794780009927726,0.2377294957473739,0.006993006993006993,0.23825165763134912,0.2732817258120789,0.3359128305018003,0.014985014985014986,0.044666074287198376,1.1634433263126889,0.007992007992007992,0.03555223006470498,0.1758241758241758,0.1758241758241758,True,True,same_p_support_flag
T3_expand17,V_strength,P_scs_10_20_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2602202600525895,0.2316092270890479,0.023976023976023976,0.21373032621546872,0.2557904350580726,0.32522064816852825,0.04295704295704296,0.00442982499451694,1.0173181807736917,0.018981018981018984,0.024181207969024676,0.21816418875242402,0.21816418875242402,True,True,same_p_support_flag
T3_expand17,V_strength,P_highlat_40_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.19018644944553356,0.2309491500099081,0.1108891108891109,0.25729617456753034,0.2914741146303258,0.3636552806778326,0.24775224775224775,-0.10128766518479224,0.6524985921536993,0.13686313686313684,0.060524964620417704,0.45931596493394244,0.45931596493394244,False,False,same_p_support_flag
T3_expand17,V_strength,P_highlat_35_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2883968579714894,0.22719825499432694,0.01098901098901099,0.27166432856938555,0.30962508271015443,0.3698690449717411,0.07692307692307693,-0.021228224738665036,0.9314389372047834,0.06593406593406594,0.08242682771582749,0.27692307692307694,0.27692307692307694,True,False,audit_more_conservative
T3_expand17,V_strength,P_highlat_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.11225135775145506,0.2264203585667141,0.3676323676323676,0.2072638302285484,0.2510344888718752,0.3276100256361146,0.4145854145854146,-0.13878313112042012,0.4471551230107937,0.04695304695304697,0.024614130305161075,0.5143352887713789,0.5143352887713789,False,False,same_p_support_flag
T3_expand17,V_strength,P_south_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2949507068204798,0.22238629424066747,0.005994005994005994,0.241890009931406,0.28255272058910874,0.3561526437650967,0.03596403596403597,0.012397986231371061,1.0438784882535261,0.029970029970029975,0.06016642634844127,0.21599090564607806,0.21599090564607806,True,True,same_p_support_flag
T3_expand17,V_strength,P_south_plus_highlat_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.25520693504509556,0.2487378527374752,0.03996003996003996,0.22597285042369625,0.26415597764582294,0.3298534765849898,0.06393606393606394,-0.008949042600727375,0.9661221272352726,0.023976023976023976,0.015418124908347736,0.26132404181184665,0.26132404181184665,True,False,audit_more_conservative
T3_expand17,V_pos_centroid_lat,P_main_band_share,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.1616151491381288,0.22910357480283472,0.17882117882117882,0.188700360396017,0.22015920000981212,0.28584267561142274,0.15984015984015984,-0.05854405087168332,0.7340831050027702,-0.018981018981018977,-0.008944374793022597,0.361282553063375,0.361282553063375,False,False,same_p_support_flag
