variant_id,window,n_pcmci_variables,representative_variables,extended_day_start,extended_day_end,n_total_values,n_masked_values,masked_fraction,elapsed_seconds,status
c2_family_representative_standard,S1,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,-4,39,21780,3465,0.1590909090909091,41.50806403160095,completed
c2_family_representative_standard,T1,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,35,48,6930,0,0.0,10.852557897567749,completed
c2_family_representative_standard,S2,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,44,74,15345,0,0.0,46.1922972202301,completed
c2_family_representative_standard,T2,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,70,86,8415,0,0.0,13.910348653793335,completed
c2_family_representative_standard,S3,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,82,106,12375,0,0.0,32.172789335250854,completed
c2_family_representative_standard,T3,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,102,117,7920,0,0.0,5.139925003051758,completed
c2_family_representative_standard,S4,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,113,154,20790,0,0.0,43.478939056396484,completed
c2_family_representative_standard,T4,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,150,164,7425,0,0.0,8.093717336654663,completed
c2_family_representative_standard,S5,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,160,183,11880,990,0.08333333333333333,29.85710620880127,completed
