window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_variant_window,pcmci_plus_supported,support_rule,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_family_edge_window,pcmci_plus_supported_family_fdr
S2,Je_strength,H_centroid_lat,Je,H,False,1,,False,0.019287460854370667,0.5539382622847016,lagged_direct_edge_control,source(t-tau)->target(t),0.8325857299422229,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8681389381019071,False
S2,Je_strength,H_centroid_lat,Je,H,False,2,,False,-0.059294624418892744,0.06860820008583002,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5581289582038388,False
S2,Je_strength,H_centroid_lat,Je,H,False,3,,False,-0.05049323555541738,0.12126312651035677,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5581289582038388,False
S2,Je_strength,H_centroid_lat,Je,H,False,4,,False,0.04809931476280107,0.13953841021063054,lagged_direct_edge_control,source(t-tau)->target(t),0.5774003181129539,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5581289582038388,False
S2,Je_strength,H_centroid_lat,Je,H,False,5,,False,0.009145125251437855,0.7788923949435709,lagged_direct_edge_control,source(t-tau)->target(t),0.9037179093998763,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9321423016285507,False
S2,Je_strength,Jw_strength,Je,Jw,False,1,,False,0.011723032288645357,0.7191991467203246,lagged_direct_edge_control,source(t-tau)->target(t),0.8784111715668087,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9589321956270994,False
S2,Je_strength,Jw_strength,Je,Jw,False,2,,False,0.058789213975731607,0.07115554815761659,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.47437032105077725,False
S2,Je_strength,Jw_strength,Je,Jw,False,3,,False,-0.0007512983273780657,0.9816081984250701,lagged_direct_edge_control,source(t-tau)->target(t),0.9920700956516533,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9860953409705264,False
S2,Je_strength,Jw_strength,Je,Jw,False,4,,False,0.04100437479020207,0.20837952128766674,lagged_direct_edge_control,source(t-tau)->target(t),0.6214186677817404,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7877902222146326,False
S2,Je_strength,Jw_strength,Je,Jw,False,5,,False,-0.0005682805609365507,0.9860953409705264,lagged_direct_edge_control,source(t-tau)->target(t),0.9940985652957213,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9860953409705264,False
S2,Je_strength,Jw_axis_lat,Je,Jw,False,1,,False,-0.04674182191262848,0.15128580124699315,lagged_direct_edge_control,source(t-tau)->target(t),0.5882801784779469,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7564290062349657,False
S2,Je_strength,Jw_axis_lat,Je,Jw,False,2,,False,-0.0318813503724731,0.32783100747831084,lagged_direct_edge_control,source(t-tau)->target(t),0.697378757858588,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7877902222146326,False
S2,Je_strength,Jw_axis_lat,Je,Jw,False,3,,False,-0.01779771239130319,0.5849655653055975,lagged_direct_edge_control,source(t-tau)->target(t),0.8503952150125826,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8356650932937107,False
S2,Je_strength,Jw_axis_lat,Je,Jw,False,4,,False,0.0020322227596554984,0.9502789101673537,lagged_direct_edge_control,source(t-tau)->target(t),0.976282760360368,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9860953409705264,False
S2,Je_strength,Jw_axis_lat,Je,Jw,False,5,,False,0.0300591276575271,0.3562475213633319,lagged_direct_edge_control,source(t-tau)->target(t),0.7124950427266638,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7877902222146326,False
S2,Je_axis_lat,P_main_minus_south,Je,P,False,1,,False,-0.0616521857437454,0.05828750370463527,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3344754326859617,False
S2,Je_axis_lat,P_main_minus_south,Je,P,False,2,,False,0.013374192230261156,0.6816794985099626,lagged_direct_edge_control,source(t-tau)->target(t),0.8765519324527964,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7518300326871721,False
S2,Je_axis_lat,P_main_minus_south,Je,P,False,3,,False,0.053485659164180806,0.10034262980578851,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3344754326859617,False
S2,Je_axis_lat,P_main_minus_south,Je,P,False,4,,False,0.05587548885275307,0.08602888060849008,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3344754326859617,False
S2,Je_axis_lat,P_main_minus_south,Je,P,False,5,,False,0.04580397523847529,0.15967024434819033,lagged_direct_edge_control,source(t-tau)->target(t),0.592016780136612,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.38337227282472414,False
S2,Je_axis_lat,P_spread_lat,Je,P,False,1,,False,-0.01514900001087804,0.64203409169959,lagged_direct_edge_control,source(t-tau)->target(t),0.8696920448624869,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7408085673456808,False
S2,Je_axis_lat,P_spread_lat,Je,P,False,2,,False,-0.03751894263269042,0.24947232757287602,lagged_direct_edge_control,source(t-tau)->target(t),0.6472795526215162,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.4402452839521342,False
S2,Je_axis_lat,P_spread_lat,Je,P,False,3,,False,-0.026404050499162588,0.4177563770180913,lagged_direct_edge_control,source(t-tau)->target(t),0.7682875899183289,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5696677868428518,False
S2,Je_axis_lat,P_spread_lat,Je,P,False,4,,False,0.00236622958139073,0.9421202947534506,lagged_direct_edge_control,source(t-tau)->target(t),0.9714666146136363,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9421202947534506,False
S2,Je_axis_lat,P_spread_lat,Je,P,False,5,,False,0.031101542700443935,0.33980696076406985,lagged_direct_edge_control,source(t-tau)->target(t),0.7001496757787826,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.536537306469584,False
S2,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,1,,False,0.040967583513734404,0.20830503820030638,lagged_direct_edge_control,source(t-tau)->target(t),0.6214186677817404,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3905719466255745,False
S2,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,2,,False,-0.02809769951373406,0.38826154330472107,lagged_direct_edge_control,source(t-tau)->target(t),0.7404356727882148,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5546593475781729,False
S2,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,3,,False,-0.004117112155733613,0.8995242348080862,lagged_direct_edge_control,source(t-tau)->target(t),0.9510388385636154,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.930542311870434,False
S2,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,4,,False,0.04313130365311779,0.18571956921451796,lagged_direct_edge_control,source(t-tau)->target(t),0.6190652307150599,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.38337227282472414,False
S2,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,5,,False,-0.0617256575492441,0.05785476570615322,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3344754326859617,False
S2,Je_axis_lat,V_strength,Je,V,False,1,,False,0.04467535859111789,0.1699930804350076,lagged_direct_edge_control,source(t-tau)->target(t),0.6025638576686274,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3399861608700152,False
S2,Je_axis_lat,V_strength,Je,V,False,2,,False,0.02750151763944834,0.3984119300061157,lagged_direct_edge_control,source(t-tau)->target(t),0.7444178248792936,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.4980149125076446,False
S2,Je_axis_lat,V_strength,Je,V,False,3,,False,0.014844628208870395,0.6485642626513884,lagged_direct_edge_control,source(t-tau)->target(t),0.8696920448624869,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6826992238435668,False
S2,Je_axis_lat,V_strength,Je,V,False,4,,False,0.021132789141710167,0.516433672001415,lagged_direct_edge_control,source(t-tau)->target(t),0.8181127477250139,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6075690258840176,False
S2,Je_axis_lat,V_strength,Je,V,False,5,,False,0.038647183011583604,0.2352598382020963,lagged_direct_edge_control,source(t-tau)->target(t),0.644884663511094,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3493125260685092,False
S2,Je_axis_lat,V_NS_diff,Je,V,False,1,,False,0.037934116074597526,0.24451876824795646,lagged_direct_edge_control,source(t-tau)->target(t),0.644884663511094,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3493125260685092,False
S2,Je_axis_lat,V_NS_diff,Je,V,False,2,,False,-0.058175457012138304,0.07400836746682585,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3399861608700152,False
S2,Je_axis_lat,V_NS_diff,Je,V,False,3,,False,-0.0054144782180791644,0.8680480462552725,lagged_direct_edge_control,source(t-tau)->target(t),0.939042059886293,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8680480462552727,False
S2,Je_axis_lat,V_NS_diff,Je,V,False,4,,False,0.04837443675448477,0.13749491307372297,lagged_direct_edge_control,source(t-tau)->target(t),0.5774003181129539,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3399861608700152,False
S2,Je_axis_lat,V_NS_diff,Je,V,False,5,,False,0.03939059262012352,0.22710868541169077,lagged_direct_edge_control,source(t-tau)->target(t),0.6377302496290695,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3493125260685092,False
S2,Je_axis_lat,H_strength,Je,H,False,1,,False,0.044943833461368966,0.16743868746115162,lagged_direct_edge_control,source(t-tau)->target(t),0.6025638576686274,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5581289582038388,False
S2,Je_axis_lat,H_strength,Je,H,False,2,,False,0.0394178680849688,0.22653977014588,lagged_direct_edge_control,source(t-tau)->target(t),0.6377302496290695,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5663494253647,False
S2,Je_axis_lat,H_strength,Je,H,False,3,,False,0.03964109764875115,0.22391850847361572,lagged_direct_edge_control,source(t-tau)->target(t),0.6377302496290695,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5663494253647,False
S2,Je_axis_lat,H_strength,Je,H,False,4,,False,0.048229266706155016,0.13868054260246504,lagged_direct_edge_control,source(t-tau)->target(t),0.5774003181129539,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5581289582038388,False
S2,Je_axis_lat,H_strength,Je,H,False,5,,False,0.01878608377509145,0.5642903097662396,lagged_direct_edge_control,source(t-tau)->target(t),0.8334133805778309,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8681389381019071,False
S2,Je_axis_lat,H_centroid_lat,Je,H,False,1,,False,0.008617517733421204,0.7923209563842681,lagged_direct_edge_control,source(t-tau)->target(t),0.9037179093998763,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9321423016285507,False
S2,Je_axis_lat,H_centroid_lat,Je,H,False,2,,False,9.727718409434372e-05,0.9976222423945523,lagged_direct_edge_control,source(t-tau)->target(t),0.998700963389619,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9976222423945524,False
S2,Je_axis_lat,H_centroid_lat,Je,H,False,3,,False,0.0559604006428778,0.08571847034313193,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5581289582038388,False
S2,Je_axis_lat,H_centroid_lat,Je,H,False,4,,False,0.011737884488339028,0.7187153880301748,lagged_direct_edge_control,source(t-tau)->target(t),0.8784111715668087,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9321423016285507,False
S2,Je_axis_lat,H_centroid_lat,Je,H,False,5,,False,-0.012689502520987831,0.6969959705141545,lagged_direct_edge_control,source(t-tau)->target(t),0.8765519324527964,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9321423016285507,False
S2,Je_axis_lat,Jw_strength,Je,Jw,False,1,,False,0.05882919902106355,0.07081333839373054,lagged_direct_edge_control,source(t-tau)->target(t),0.5651097157764199,False,graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.47437032105077725,False
