window_id,object_A,object_B,A_peak_day,B_peak_day,delta_observed,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,peak_order_decision,method,k,cluster_id,cluster_size,cluster_quality_status,years_in_type,v9_1b_role,type_order_best_direction,type_order_best_probability,type_order_evidence_level
W113,V,H,110.0,113.0,3.0,2.0,-14.0,10.0,0.672,0.23,0.098,A_peak_earlier_tendency,kmedoids_behavior_pca,2,1,18,unstable_clustering,1979;1980;1981;1982;1987;1991;1993;1996;1999;2002;2005;2008;2009;2011;2014;2015;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.672,unresolved
W113,V,Je,110.0,107.0,-3.0,-2.0,-17.0,11.0,0.36,0.574,0.066,B_peak_earlier_tendency,kmedoids_behavior_pca,2,1,18,unstable_clustering,1979;1980;1981;1982;1987;1991;1993;1996;1999;2002;2005;2008;2009;2011;2014;2015;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.574,unresolved
W113,V,Jw,110.0,112.0,2.0,0.0,-15.0,10.0,0.474,0.456,0.07,peak_order_unresolved,kmedoids_behavior_pca,2,1,18,unstable_clustering,1979;1980;1981;1982;1987;1991;1993;1996;1999;2002;2005;2008;2009;2011;2014;2015;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.474,unresolved
W113,H,Je,113.0,107.0,-6.0,-3.0,-15.0,10.0,0.196,0.742,0.062,B_peak_earlier_tendency,kmedoids_behavior_pca,2,1,18,unstable_clustering,1979;1980;1981;1982;1987;1991;1993;1996;1999;2002;2005;2008;2009;2011;2014;2015;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.742,unresolved
W113,H,Jw,113.0,112.0,-1.0,-2.0,-14.0,7.0,0.324,0.586,0.09,B_peak_earlier_tendency,kmedoids_behavior_pca,2,1,18,unstable_clustering,1979;1980;1981;1982;1987;1991;1993;1996;1999;2002;2005;2008;2009;2011;2014;2015;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.586,unresolved
W113,Je,Jw,107.0,112.0,5.0,1.0,-11.0,13.0,0.528,0.42,0.052,A_peak_earlier_tendency,kmedoids_behavior_pca,2,1,18,unstable_clustering,1979;1980;1981;1982;1987;1991;1993;1996;1999;2002;2005;2008;2009;2011;2014;2015;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.528,unresolved
W113,P,V,116.0,111.0,-5.0,-4.0,-13.0,13.0,0.176,0.756,0.068,B_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.756,unresolved
W113,P,H,116.0,116.0,0.0,0.0,-8.0,7.0499999999999545,0.43,0.482,0.088,peak_order_unresolved,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.482,unresolved
W113,P,Je,116.0,114.0,-2.0,-3.0,-9.524999999999999,5.0,0.168,0.772,0.06,B_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.772,unresolved
W113,P,Jw,116.0,114.0,-2.0,-2.0,-14.524999999999999,6.0,0.216,0.698,0.086,B_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.698,unresolved
W113,V,H,111.0,116.0,5.0,4.0,-11.0,8.524999999999977,0.792,0.194,0.014,A_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.792,unresolved
W113,V,Je,111.0,114.0,3.0,2.0,-14.0,6.0,0.61,0.33,0.06,A_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.61,unresolved
W113,V,Jw,111.0,114.0,3.0,2.0,-13.0,9.524999999999977,0.608,0.34,0.052,A_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.608,unresolved
W113,H,Je,116.0,114.0,-2.0,-2.0,-9.0,6.0,0.1,0.838,0.062,B_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.838,unresolved
W113,H,Jw,116.0,114.0,-2.0,-2.0,-12.0,6.0,0.286,0.64,0.074,B_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.64,unresolved
W113,Je,Jw,114.0,114.0,0.0,1.0,-9.0,10.0,0.516,0.37,0.114,A_peak_earlier_tendency,kmedoids_behavior_pca,3,0,13,unstable_clustering,1979;1984;1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.516,unresolved
W113,P,V,111.0,116.0,5.0,3.0,-8.0,13.0,0.768,0.192,0.04,A_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.768,unresolved
W113,P,H,111.0,116.0,5.0,4.0,-7.524999999999999,15.0,0.794,0.17,0.036,A_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.794,unresolved
W113,P,Je,111.0,112.0,1.0,1.0,-13.0,11.0,0.506,0.398,0.096,A_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.506,unresolved
W113,P,Jw,111.0,106.0,-5.0,-4.0,-15.524999999999999,10.0,0.18,0.796,0.024,B_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.796,unresolved
W113,V,H,116.0,116.0,0.0,0.0,-7.0,8.0,0.466,0.282,0.252,peak_order_unresolved,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.466,unresolved
W113,V,Je,116.0,112.0,-4.0,-3.0,-12.0,7.0,0.198,0.742,0.06,B_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.742,unresolved
W113,V,Jw,116.0,106.0,-10.0,-8.0,-15.0,5.524999999999977,0.118,0.868,0.014,B_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.868,unresolved
W113,H,Je,116.0,112.0,-4.0,-4.0,-11.0,6.0,0.138,0.82,0.042,B_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.82,unresolved
W113,H,Jw,116.0,106.0,-10.0,-8.0,-15.0,5.0,0.128,0.864,0.008,B_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.864,unresolved
W113,Je,Jw,112.0,106.0,-6.0,-4.0,-15.0,9.0,0.158,0.76,0.082,B_peak_earlier_tendency,kmedoids_behavior_pca,3,1,19,unstable_clustering,1980;1982;1983;1986;1988;1989;1991;1992;1995;1997;1998;2000;2004;2006;2010;2011;2014;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.76,unresolved
W113,P,V,108.0,108.0,0.0,-2.0,-14.0,15.0,0.366,0.576,0.058,B_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.576,unresolved
W113,P,H,108.0,110.0,2.0,-1.0,-12.524999999999999,8.0,0.342,0.558,0.1,B_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.558,unresolved
W113,P,Je,108.0,106.0,-2.0,-5.0,-17.0,12.0,0.216,0.726,0.058,B_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.726,unresolved
W113,P,Jw,108.0,113.0,5.0,1.0,-13.0,12.0,0.516,0.432,0.052,A_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.516,unresolved
W113,V,H,108.0,110.0,2.0,1.0,-14.524999999999999,7.0,0.576,0.284,0.14,A_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.576,unresolved
W113,V,Je,108.0,106.0,-2.0,-3.0,-17.0,13.0,0.172,0.778,0.05,B_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.778,unresolved
W113,V,Jw,108.0,113.0,5.0,2.0,-11.0,16.0,0.626,0.336,0.038,A_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.626,unresolved
W113,H,Je,110.0,106.0,-4.0,-3.0,-11.0,11.0,0.146,0.824,0.03,B_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.824,unresolved
W113,H,Jw,110.0,113.0,3.0,3.0,-9.0,17.049999999999955,0.69,0.256,0.054,A_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.69,unresolved
W113,Je,Jw,106.0,113.0,7.0,6.0,-9.0,22.524999999999977,0.774,0.206,0.02,A_peak_earlier_tendency,kmedoids_behavior_pca,3,2,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.774,unresolved
W113,P,V,110.0,118.0,8.0,3.0,-11.0,14.0,0.648,0.282,0.07,A_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.648,unresolved
W113,P,H,110.0,117.0,7.0,4.0,-10.0,15.524999999999977,0.702,0.264,0.034,A_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.702,unresolved
W113,P,Je,110.0,114.0,4.0,1.0,-14.0,14.0,0.558,0.352,0.09,A_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.558,unresolved
W113,P,Jw,110.0,106.0,-4.0,-5.0,-18.0,10.0,0.16,0.802,0.038,B_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.802,unresolved
W113,V,H,118.0,117.0,-1.0,0.0,-10.524999999999999,13.0,0.482,0.366,0.152,peak_order_unresolved,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.482,unresolved
W113,V,Je,118.0,114.0,-4.0,-2.0,-13.0,13.0,0.312,0.628,0.06,B_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.628,unresolved
W113,V,Jw,118.0,106.0,-12.0,-8.0,-17.0,6.0,0.128,0.856,0.016,B_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.856,unresolved
W113,H,Je,117.0,114.0,-3.0,-3.0,-13.0,10.0,0.238,0.73,0.032,B_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.73,unresolved
W113,H,Jw,117.0,106.0,-11.0,-9.0,-16.525,4.524999999999977,0.13,0.864,0.006,B_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.864,unresolved
W113,Je,Jw,114.0,106.0,-8.0,-5.0,-17.0,7.0,0.138,0.814,0.048,B_peak_earlier_tendency,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.814,unresolved
W113,P,V,120.0,112.0,-8.0,-3.0,-12.0,12.0,0.312,0.63,0.058,B_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.63,unresolved
W113,P,H,120.0,115.0,-5.0,0.0,-8.0,13.0,0.454,0.472,0.074,peak_order_unresolved,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.472,unresolved
W113,P,Je,120.0,114.0,-6.0,-2.0,-10.524999999999999,9.0,0.288,0.624,0.088,B_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.624,unresolved
W113,P,Jw,120.0,112.0,-8.0,-4.0,-17.0,10.0,0.16,0.786,0.054,B_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.786,unresolved
W113,V,H,112.0,115.0,3.0,2.0,-7.0,8.0,0.742,0.196,0.062,A_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.742,unresolved
W113,V,Je,112.0,114.0,2.0,1.0,-9.0,6.0,0.61,0.254,0.136,A_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.61,unresolved
W113,V,Jw,112.0,112.0,0.0,-2.0,-14.0,10.0,0.286,0.588,0.126,B_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.588,unresolved
W113,H,Je,115.0,114.0,-1.0,-1.0,-9.0,3.0,0.196,0.626,0.178,B_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.626,unresolved
W113,H,Jw,115.0,112.0,-3.0,-3.0,-14.0,4.524999999999977,0.086,0.852,0.062,B_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.852,unresolved
W113,Je,Jw,114.0,112.0,-2.0,-2.0,-12.0,8.0,0.11,0.79,0.1,B_peak_earlier_tendency,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.79,unresolved
W113,P,V,108.0,108.0,0.0,-2.0,-14.0,15.0,0.366,0.576,0.058,B_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.576,unresolved
W113,P,H,108.0,110.0,2.0,-1.0,-12.524999999999999,8.0,0.342,0.558,0.1,B_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.558,unresolved
W113,P,Je,108.0,106.0,-2.0,-5.0,-17.0,12.0,0.216,0.726,0.058,B_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.726,unresolved
W113,P,Jw,108.0,113.0,5.0,1.0,-13.0,12.0,0.516,0.432,0.052,A_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.516,unresolved
W113,V,H,108.0,110.0,2.0,1.0,-14.524999999999999,7.0,0.576,0.284,0.14,A_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.576,unresolved
W113,V,Je,108.0,106.0,-2.0,-3.0,-17.0,13.0,0.172,0.778,0.05,B_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.778,unresolved
W113,V,Jw,108.0,113.0,5.0,2.0,-11.0,16.0,0.626,0.336,0.038,A_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.626,unresolved
W113,H,Je,110.0,106.0,-4.0,-3.0,-11.0,11.0,0.146,0.824,0.03,B_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,B_earlier,0.824,unresolved
W113,H,Jw,110.0,113.0,3.0,3.0,-9.0,17.049999999999955,0.69,0.256,0.054,A_peak_earlier_tendency,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak,A_earlier,0.69,unresolved
