window_id,method,k,cluster_id,cluster_size,object_A,object_B,v9_best_direction,v9_best_probability,v9_order_level,v9_order_decision_original,type_best_direction,type_best_probability,type_order_level,type_improves_over_v9,opposite_order_vs_v9,type_internal_stabilization
W113,kmedoids_behavior_pca,3,2,13,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.824,unresolved,False,False,False
W113,kmedoids_behavior_pca,3,2,13,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,A_earlier,0.69,unresolved,False,True,False
W113,kmedoids_behavior_pca,3,2,13,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,A_earlier,0.774,unresolved,True,True,False
W113,kmedoids_behavior_pca,4,0,16,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,A_earlier,0.648,unresolved,True,False,False
W113,kmedoids_behavior_pca,4,0,16,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,A_earlier,0.702,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,0,16,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,A_earlier,0.558,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,0,16,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,B_earlier,0.802,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,0,16,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.482,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,0,16,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,B_earlier,0.628,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,0,16,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,B_earlier,0.856,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,0,16,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.73,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,0,16,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,B_earlier,0.864,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,0,16,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,B_earlier,0.814,unresolved,True,False,False
W113,kmedoids_behavior_pca,4,1,11,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,B_earlier,0.63,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,1,11,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,B_earlier,0.472,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,1,11,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,B_earlier,0.624,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,1,11,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,B_earlier,0.786,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,1,11,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.742,unresolved,True,False,False
W113,kmedoids_behavior_pca,4,1,11,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,A_earlier,0.61,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,1,11,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,B_earlier,0.588,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,1,11,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.626,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,1,11,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,B_earlier,0.852,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,1,11,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,B_earlier,0.79,unresolved,True,False,False
W113,kmedoids_behavior_pca,4,3,13,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,B_earlier,0.576,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,3,13,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,B_earlier,0.558,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,3,13,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,B_earlier,0.726,unresolved,True,False,False
W113,kmedoids_behavior_pca,4,3,13,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,A_earlier,0.516,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,3,13,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.576,unresolved,True,False,False
W113,kmedoids_behavior_pca,4,3,13,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,B_earlier,0.778,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,3,13,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,A_earlier,0.626,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,3,13,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.824,unresolved,False,False,False
W113,kmedoids_behavior_pca,4,3,13,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,A_earlier,0.69,unresolved,False,True,False
W113,kmedoids_behavior_pca,4,3,13,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,A_earlier,0.774,unresolved,True,True,False
W113,kmedoids_behavior_pca,5,0,8,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,A_earlier,0.686,unresolved,True,False,False
W113,kmedoids_behavior_pca,5,0,8,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,B_earlier,0.638,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,0,8,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,A_earlier,0.482,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,0,8,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,A_earlier,0.56,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,0,8,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,B_earlier,0.69,unresolved,True,True,False
W113,kmedoids_behavior_pca,5,0,8,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,B_earlier,0.722,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,0,8,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,B_earlier,0.572,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,0,8,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,A_earlier,0.482,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,0,8,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,A_earlier,0.648,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,0,8,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,A_earlier,0.488,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,3,14,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,A_earlier,0.734,unresolved,True,False,False
W113,kmedoids_behavior_pca,5,3,14,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,A_earlier,0.748,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,B_earlier,0.488,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,B_earlier,0.706,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.49,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,B_earlier,0.776,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,B_earlier,0.896,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.8,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,B_earlier,0.846,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,3,14,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,B_earlier,0.538,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,4,11,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,B_earlier,0.598,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,4,11,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,A_earlier,0.656,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,4,11,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,B_earlier,0.544,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,4,11,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,B_earlier,0.66,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,4,11,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.804,unresolved,True,False,False
W113,kmedoids_behavior_pca,5,4,11,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,A_earlier,0.648,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,4,11,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,A_earlier,0.464,unresolved,False,True,False
W113,kmedoids_behavior_pca,5,4,11,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.818,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,4,11,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,B_earlier,0.82,unresolved,False,False,False
W113,kmedoids_behavior_pca,5,4,11,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,B_earlier,0.64,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,0,15,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,B_earlier,0.49,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,0,15,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,A_earlier,0.586,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,0,15,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,B_earlier,0.88,unresolved,True,False,False
W113,kmedoids_behavior_pca,6,0,15,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,B_earlier,0.654,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,0,15,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.604,unresolved,True,False,False
W113,kmedoids_behavior_pca,6,0,15,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,B_earlier,0.614,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,0,15,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,B_earlier,0.568,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,0,15,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.882,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,0,15,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,B_earlier,0.674,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,0,15,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,A_earlier,0.486,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,1,8,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,B_earlier,0.488,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,1,8,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,B_earlier,0.502,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,1,8,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,B_earlier,0.63,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,1,8,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,B_earlier,0.802,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,1,8,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.584,unresolved,True,False,False
W113,kmedoids_behavior_pca,6,1,8,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,B_earlier,0.612,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,1,8,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,B_earlier,0.81,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,1,8,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.648,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,1,8,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,B_earlier,0.826,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,1,8,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,B_earlier,0.72,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,4,9,P,V,A_earlier,0.598,unresolved,A_peak_earlier_tendency,B_earlier,0.564,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,4,9,P,H,A_earlier,0.71,unresolved,A_peak_earlier_tendency,B_earlier,0.61,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,4,9,P,Je,B_earlier,0.6666666666666666,unresolved,B_peak_earlier_tendency,B_earlier,0.606,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,4,9,P,Jw,B_earlier,0.856,unresolved,B_peak_earlier_tendency,B_earlier,0.498,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,4,9,V,H,A_earlier,0.474,unresolved,peak_order_unresolved,A_earlier,0.58,unresolved,True,False,False
W113,kmedoids_behavior_pca,6,4,9,V,Je,B_earlier,0.7777777777777778,unresolved,B_peak_earlier_tendency,A_earlier,0.47,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,4,9,V,Jw,B_earlier,0.922,usable_90,B_peak_earlier_tendency,A_earlier,0.454,unresolved,False,True,False
W113,kmedoids_behavior_pca,6,4,9,H,Je,B_earlier,0.914914914914915,usable_90,B_peak_earlier_tendency,B_earlier,0.484,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,4,9,H,Jw,B_earlier,0.961,credible_95,B_peak_earlier_tendency,B_earlier,0.5,unresolved,False,False,False
W113,kmedoids_behavior_pca,6,4,9,Je,Jw,B_earlier,0.7067067067067067,unresolved,B_peak_earlier_tendency,A_earlier,0.482,unresolved,False,True,False
