window_id,object,selected_candidate_id,selected_peak_day,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,method,k,cluster_id,cluster_size,cluster_quality_status,years_in_type,v9_1b_role
W113,V,CP001,118,108,128,within_system_window,candidate_window,system_relevant_first,CP002@102:candidate_window,,,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak
W113,H,CP001,117,107,127,within_system_window,accepted_window,system_relevant_first,CP002@99:weak_window;CP003@129:candidate_window,,CP003@129:candidate_window,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP002,114,104,124,within_system_window,weak_window,system_relevant_first,CP001@135:candidate_window;CP003@100:weak_window,,CP001@135:candidate_window,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,106,98,116,front_or_early,accepted_window,system_relevant_first,CP002@135:candidate_window;CP003@121:unstable_window,,CP002@135:candidate_window,kmedoids_behavior_pca,4,0,16,unstable_clustering,1980;1982;1983;1986;1989;1991;1992;1995;1997;2000;2004;2006;2010;2011;2015;2017,type_group_multi_year_peak_not_single_year_peak
W113,P,CP001,120,110,130,late_or_catchup,candidate_window,system_relevant_first,CP002@135:candidate_window,,CP002@135:candidate_window,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,V,CP002,112,102,122,within_system_window,candidate_window,system_relevant_first,CP001@122:accepted_window;CP003@136:candidate_window,,CP003@136:candidate_window,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,H,CP002,115,105,125,within_system_window,accepted_window,system_relevant_first,CP001@134:accepted_window,,CP001@134:accepted_window,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,114,104,124,within_system_window,accepted_window,system_relevant_first,CP002@128:weak_window,,CP002@128:weak_window,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,112,102,122,within_system_window,candidate_window,system_relevant_first,CP002@123:weak_window,,,kmedoids_behavior_pca,4,1,11,unstable_clustering,1979;1987;1988;1998;1999;2003;2007;2008;2014;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,P,CP001,108,98,118,within_system_window,weak_window,system_relevant_first,CP002@135:candidate_window;CP003@126:candidate_window,,CP002@135:candidate_window;CP003@126:candidate_window,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak
W113,V,CP001,108,98,118,within_system_window,candidate_window,system_relevant_first,CP002@137:weak_window;CP003@122:candidate_window,,CP002@137:weak_window,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak
W113,H,CP001,110,100,120,within_system_window,accepted_window,system_relevant_first,CP002@128:accepted_window,,CP002@128:accepted_window,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP002,106,98,116,front_or_early,candidate_window,system_relevant_first,CP001@127:candidate_window,,CP001@127:candidate_window,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,113,103,123,within_system_window,candidate_window,system_relevant_first,CP001@128:candidate_window,,CP001@128:candidate_window,kmedoids_behavior_pca,4,3,13,unstable_clustering,1981;1990;1993;1994;1996;2002;2005;2009;2012;2018;2019;2020;2021,type_group_multi_year_peak_not_single_year_peak
W113,P,CP001,115,105,125,within_system_window,candidate_window,system_relevant_first,CP002@123:candidate_window;CP003@134:candidate_window;CP004@138:candidate_window,,CP003@134:candidate_window;CP004@138:candidate_window,kmedoids_behavior_pca,5,0,8,unstable_clustering,1983;1984;1990;1994;2005;2009;2012;2020,type_group_multi_year_peak_not_single_year_peak
W113,V,CP002,121,111,131,late_or_catchup,accepted_window,system_relevant_first,CP001@137:weak_window;CP003@100:weak_window;CP004@106:weak_window,,CP001@137:weak_window,kmedoids_behavior_pca,5,0,8,unstable_clustering,1983;1984;1990;1994;2005;2009;2012;2020,type_group_multi_year_peak_not_single_year_peak
W113,H,CP002,113,103,123,within_system_window,weak_window,system_relevant_first,CP001@109:weak_window;CP003@125:candidate_window;CP004@135:weak_window,,CP003@125:candidate_window;CP004@135:weak_window,kmedoids_behavior_pca,5,0,8,unstable_clustering,1983;1984;1990;1994;2005;2009;2012;2020,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,109,99,119,within_system_window,weak_window,system_relevant_first,CP002@117:weak_window,,,kmedoids_behavior_pca,5,0,8,unstable_clustering,1983;1984;1990;1994;2005;2009;2012;2020,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,118,108,128,within_system_window,candidate_window,system_relevant_first,CP001@132:accepted_window;CP003@103:weak_window,,CP001@132:accepted_window,kmedoids_behavior_pca,5,0,8,unstable_clustering,1983;1984;1990;1994;2005;2009;2012;2020,type_group_multi_year_peak_not_single_year_peak
W113,P,CP002,111,101,121,within_system_window,candidate_window,system_relevant_first,CP001@101:candidate_window;CP003@126:candidate_window,,CP003@126:candidate_window,kmedoids_behavior_pca,5,3,14,unstable_clustering,1986;1989;1992;1995;1996;1997;1998;2004;2006;2010;2011;2015;2018;2019,type_group_multi_year_peak_not_single_year_peak
W113,V,CP001,117,107,127,within_system_window,candidate_window,system_relevant_first,,,,kmedoids_behavior_pca,5,3,14,unstable_clustering,1986;1989;1992;1995;1996;1997;1998;2004;2006;2010;2011;2015;2018;2019,type_group_multi_year_peak_not_single_year_peak
W113,H,CP001,118,108,128,within_system_window,accepted_window,system_relevant_first,CP002@130:candidate_window,,CP002@130:candidate_window,kmedoids_behavior_pca,5,3,14,unstable_clustering,1986;1989;1992;1995;1996;1997;1998;2004;2006;2010;2011;2015;2018;2019,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,110,100,120,within_system_window,candidate_window,system_relevant_first,CP002@132:candidate_window,,CP002@132:candidate_window,kmedoids_behavior_pca,5,3,14,unstable_clustering,1986;1989;1992;1995;1996;1997;1998;2004;2006;2010;2011;2015;2018;2019,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,110,100,120,within_system_window,accepted_window,system_relevant_first,CP002@101:weak_window;CP003@130:candidate_window,,CP003@130:candidate_window,kmedoids_behavior_pca,5,3,14,unstable_clustering,1986;1989;1992;1995;1996;1997;1998;2004;2006;2010;2011;2015;2018;2019,type_group_multi_year_peak_not_single_year_peak
W113,P,CP001,115,105,125,within_system_window,candidate_window,system_relevant_first,CP002@126:candidate_window;CP003@131:weak_window,,CP002@126:candidate_window;CP003@131:weak_window,kmedoids_behavior_pca,5,4,11,unstable_clustering,1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,V,CP002,111,101,121,within_system_window,candidate_window,system_relevant_first,CP001@123:accepted_window;CP003@135:weak_window,,CP003@135:weak_window,kmedoids_behavior_pca,5,4,11,unstable_clustering,1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,H,CP001,116,106,126,within_system_window,candidate_window,system_relevant_first,CP002@130:weak_window;CP003@107:weak_window,,CP002@130:weak_window,kmedoids_behavior_pca,5,4,11,unstable_clustering,1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,114,104,124,within_system_window,candidate_window,system_relevant_first,,,,kmedoids_behavior_pca,5,4,11,unstable_clustering,1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,112,102,122,within_system_window,candidate_window,system_relevant_first,CP002@126:weak_window,,CP002@126:weak_window,kmedoids_behavior_pca,5,4,11,unstable_clustering,1985;1987;1999;2001;2003;2007;2008;2013;2016;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,P,CP002,114,104,124,within_system_window,accepted_window,system_relevant_first,CP001@101:candidate_window,,,kmedoids_behavior_pca,6,0,15,unstable_clustering,1983;1985;1989;1992;1995;1997;2000;2006;2010;2013;2016;2018;2019;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,V,CP001,115,105,125,within_system_window,candidate_window,system_relevant_first,CP002@132:weak_window;CP003@137:unstable_window,,CP002@132:weak_window;CP003@137:unstable_window,kmedoids_behavior_pca,6,0,15,unstable_clustering,1983;1985;1989;1992;1995;1997;2000;2006;2010;2013;2016;2018;2019;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,H,CP001,116,106,126,within_system_window,candidate_window,system_relevant_first,CP002@130:weak_window;CP003@100:weak_window,,CP002@130:weak_window,kmedoids_behavior_pca,6,0,15,unstable_clustering,1983;1985;1989;1992;1995;1997;2000;2006;2010;2013;2016;2018;2019;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,112,102,122,within_system_window,accepted_window,system_relevant_first,,,,kmedoids_behavior_pca,6,0,15,unstable_clustering,1983;1985;1989;1992;1995;1997;2000;2006;2010;2013;2016;2018;2019;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP002,108,98,118,within_system_window,weak_window,system_relevant_first,CP001@130:accepted_window,,CP001@130:accepted_window,kmedoids_behavior_pca,6,0,15,unstable_clustering,1983;1985;1989;1992;1995;1997;2000;2006;2010;2013;2016;2018;2019;2022;2023,type_group_multi_year_peak_not_single_year_peak
W113,P,CP003,115,105,125,within_system_window,weak_window,system_relevant_first,CP001@121:candidate_window;CP002@132:candidate_window,,CP002@132:candidate_window,kmedoids_behavior_pca,6,1,8,unstable_clustering,1979;1988;1998;2003;2007;2008;2014;2017,type_group_multi_year_peak_not_single_year_peak
W113,V,CP001,113,103,123,within_system_window,accepted_window,system_relevant_first,CP002@123:accepted_window;CP003@136:candidate_window,,CP003@136:candidate_window,kmedoids_behavior_pca,6,1,8,unstable_clustering,1979;1988;1998;2003;2007;2008;2014;2017,type_group_multi_year_peak_not_single_year_peak
W113,H,CP001,114,104,124,within_system_window,accepted_window,system_relevant_first,CP002@133:accepted_window,,CP002@133:accepted_window,kmedoids_behavior_pca,6,1,8,unstable_clustering,1979;1988;1998;2003;2007;2008;2014;2017,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,112,102,122,within_system_window,candidate_window,system_relevant_first,CP002@128:weak_window;CP003@100:unstable_window,,CP002@128:weak_window,kmedoids_behavior_pca,6,1,8,unstable_clustering,1979;1988;1998;2003;2007;2008;2014;2017,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,109,99,119,within_system_window,candidate_window,system_relevant_first,CP002@129:weak_window,,CP002@129:weak_window,kmedoids_behavior_pca,6,1,8,unstable_clustering,1979;1988;1998;2003;2007;2008;2014;2017,type_group_multi_year_peak_not_single_year_peak
W113,P,CP001,116,106,126,within_system_window,candidate_window,system_relevant_first,CP002@109:candidate_window,,,kmedoids_behavior_pca,6,4,9,unstable_clustering,1982;1987;1993;1996;1999;2002;2005;2009;2021,type_group_multi_year_peak_not_single_year_peak
W113,V,CP002,110,100,120,within_system_window,candidate_window,system_relevant_first,CP001@136:weak_window;CP003@124:candidate_window,,CP001@136:weak_window;CP003@124:candidate_window,kmedoids_behavior_pca,6,4,9,unstable_clustering,1982;1987;1993;1996;1999;2002;2005;2009;2021,type_group_multi_year_peak_not_single_year_peak
W113,H,CP002,111,101,121,within_system_window,accepted_window,system_relevant_first,CP001@132:accepted_window,,CP001@132:accepted_window,kmedoids_behavior_pca,6,4,9,unstable_clustering,1982;1987;1993;1996;1999;2002;2005;2009;2021,type_group_multi_year_peak_not_single_year_peak
W113,Je,CP001,108,98,118,within_system_window,weak_window,system_relevant_first,CP002@102:weak_window,,,kmedoids_behavior_pca,6,4,9,unstable_clustering,1982;1987;1993;1996;1999;2002;2005;2009;2021,type_group_multi_year_peak_not_single_year_peak
W113,Jw,CP001,109,99,119,within_system_window,candidate_window,system_relevant_first,CP002@122:candidate_window,,,kmedoids_behavior_pca,6,4,9,unstable_clustering,1982;1987;1993;1996;1999;2002;2005;2009;2021,type_group_multi_year_peak_not_single_year_peak
