window_id,metric,status,max_abs_diff,n_key_mismatch_rows,v7_file
W045,S_dist,pass,1.1102230246251565e-16,0,D:\easm_project01\stage_partition\V7\outputs\accepted_windows_multi_object_prepost_v7_z_multiwin_a_hotfix06_w45_profile_order\per_window\W045\profile_state_progress_curves_W045.csv
W045,S_pattern,pass,2.220446049250313e-16,0,D:\easm_project01\stage_partition\V7\outputs\accepted_windows_multi_object_prepost_v7_z_multiwin_a_hotfix06_w45_profile_order\per_window\W045\profile_state_progress_curves_W045.csv
W045,D_pre,pass,7.105427357601002e-15,0,D:\easm_project01\stage_partition\V7\outputs\accepted_windows_multi_object_prepost_v7_z_multiwin_a_hotfix06_w45_profile_order\per_window\W045\profile_state_progress_curves_W045.csv
W045,D_post,pass,7.105427357601002e-15,0,D:\easm_project01\stage_partition\V7\outputs\accepted_windows_multi_object_prepost_v7_z_multiwin_a_hotfix06_w45_profile_order\per_window\W045\profile_state_progress_curves_W045.csv
W045,R_diff,pass,2.220446049250313e-16,0,D:\easm_project01\stage_partition\V7\outputs\accepted_windows_multi_object_prepost_v7_z_multiwin_a_hotfix06_w45_profile_order\per_window\W045\profile_state_progress_curves_W045.csv
