window,source,target,source_family,target_family,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
S1,P_main_band_share,V_strength,P,V,1,0.5003512116848756,0.5003512116848756,-1,0.6978119996680698,0.6978119996680698,0.6394357292102134,0.6394357292102134,ok,pooled_window_variable_ar1,0.5003512116848756,0.14278503347472857,0.16953831210956866,0.21574260649202012,0.000999000999000999,0.6978119996680698,0.14689859495370935,0.16669786070659953,0.20662004393407896,0.000999000999000999,0.6394357292102134,0.1303436162095831,0.15443621962371631,0.2033514774372788,0.000999000999000999,0.33081289957530696,0.5311141389614703,0.48499950958649707,0.33081289957530696,2.9512574795572477,0.00764980875478113,0.00375234521575985
S1,P_main_band_share,V_pos_centroid_lat,P,V,3,-0.17053799569393702,0.17053799569393702,-2,0.32344843557088354,0.32344843557088354,0.09768959817235516,0.09768959817235516,ok,pooled_window_variable_ar1,0.17053799569393702,0.12421213214830484,0.14494581791965294,0.18626877443921,0.02197802197802198,0.32344843557088354,0.11952800138620259,0.13703535016736426,0.18647565401770116,0.000999000999000999,0.09768959817235516,0.10231264106266963,0.12648357921673448,0.1674405836723916,0.11788211788211789,0.025592177774284075,0.18641308540351928,-0.028793981044379316,0.025592177774284075,1.1765637542469176,0.07984675874584132,0.054153846153846164
S1,P_main_band_share,V_NS_diff,P,V,1,0.5036463930306471,0.5036463930306471,-1,0.7590279763782785,0.7590279763782785,0.6711735016997612,0.6711735016997612,ok,pooled_window_variable_ar1,0.5036463930306471,0.14977727470370517,0.16972709399000158,0.20745701868159316,0.000999000999000999,0.7590279763782785,0.13389323548037663,0.15944089724054697,0.20600309895418126,0.000999000999000999,0.6711735016997612,0.12794653012683732,0.1515580886204414,0.19336760228913016,0.000999000999000999,0.3339192990406455,0.5995870791377315,0.5196154130793198,0.3339192990406455,2.967389479138294,0.00764980875478113,0.00375234521575985
S1,P_main_band_share,H_strength,P,H,1,0.2580549038166687,0.2580549038166687,-3,0.36007758966334297,0.36007758966334297,0.2994860120217016,0.2994860120217016,ok,pooled_window_variable_ar1,0.2580549038166687,0.15153291506116104,0.17535533103938516,0.22423062460840035,0.004995004995004995,0.36007758966334297,0.14374676224768862,0.1711517427271407,0.21922582604161023,0.000999000999000999,0.2994860120217016,0.13427602985724138,0.16515027413905634,0.20759482884159874,0.001998001998001998,0.08269957277728351,0.18892584693620226,0.13433573788264527,0.08269957277728351,1.4716113977664529,0.025452488687782805,0.015384615384615385
S1,P_main_band_share,H_centroid_lat,P,H,1,0.21254112549528298,0.21254112549528298,-2,0.3012596930456632,0.3012596930456632,0.250508015746667,0.250508015746667,ok,pooled_window_variable_ar1,0.21254112549528298,0.14933615821305768,0.17069112803705658,0.21617468555303895,0.013986013986013986,0.3012596930456632,0.13745463681656067,0.16290468031281305,0.21781799050801703,0.000999000999000999,0.250508015746667,0.13200427260683503,0.15333104575888754,0.19764989132457061,0.003996003996003996,0.0418499974582264,0.13835501273285014,0.09717696998777944,0.0418499974582264,1.2451796876586396,0.05692985428668248,0.03846153846153846
S1,P_main_band_share,H_west_extent_lon,P,H,1,-0.2519175624434485,0.2519175624434485,-1,-0.14474633455931996,0.14474633455931996,-0.21571998260616082,0.21571998260616082,ok,pooled_window_variable_ar1,0.2519175624434485,0.12733024912266125,0.14607876537852824,0.1872249388443744,0.000999000999000999,0.14474633455931996,0.12565156792404267,0.14533822853345213,0.1870436781485065,0.053946053946053944,0.21571998260616082,0.10695035545186733,0.13684586075886324,0.16723910174249276,0.000999000999000999,0.10583879706492025,-0.0005918939741321738,0.07887412184729758,0.10583879706492025,1.7245323903899672,0.00764980875478113,0.00375234521575985
S1,P_main_band_share,H_zonal_width,P,H,1,-0.06057474318613586,0.06057474318613586,-1,-0.08086913415782943,0.08086913415782943,-0.07248717737163,0.07248717737163,ok,pooled_window_variable_ar1,0.06057474318613586,0.08693990114386818,0.10264581452006043,0.12266319359326758,0.2867132867132867,0.08086913415782943,0.08538565507484538,0.0970299709829244,0.11926005158357154,0.12187812187812187,0.07248717737163,0.07147606782556297,0.08819382124553286,0.10816305842210791,0.0969030969030969,-0.04207107133392457,-0.016160836825094976,-0.01570664387390286,-0.04207107133392457,0.59013359160687,0.461003034088881,0.38196286472148544
S1,P_main_band_share,Je_strength,P,Je,1,-0.10662432572958473,0.10662432572958473,-1,-0.1097439418088106,0.1097439418088106,-0.13085316585081055,0.13085316585081055,ok,pooled_window_variable_ar1,0.10662432572958473,0.1408081034115284,0.17264366901002062,0.21773075398977532,0.2217782217782218,0.1097439418088106,0.1378739601329782,0.1638680796789318,0.21284454295118102,0.20279720279720279,0.13085316585081055,0.1272964820980956,0.15509575595260253,0.20403157662228485,0.09090909090909091,-0.06601934328043589,-0.0541241378701212,-0.024242590101791972,-0.06601934328043589,0.6175976584660977,0.38884834330754636,0.31333803810868033
S1,P_main_band_share,Je_axis_lat,P,Je,1,0.37047199472534825,0.37047199472534825,-1,0.30164486380222094,0.30164486380222094,0.35333605780557786,0.35333605780557786,ok,pooled_window_variable_ar1,0.37047199472534825,0.11428667050693535,0.136483659268672,0.17150732500158708,0.000999000999000999,0.30164486380222094,0.11049541153389983,0.12920334059770328,0.15648776083981214,0.000999000999000999,0.35333605780557786,0.1016057239508503,0.12103223887976824,0.1528634376444484,0.000999000999000999,0.23398833545667624,0.17244152320451767,0.23230381892580962,0.23398833545667624,2.714405495210701,0.00764980875478113,0.00375234521575985
S1,P_main_band_share,Je_meridional_width,P,Je,1,0.06074240671669312,0.06074240671669312,-5,0.05933541017381693,0.05933541017381693,0.04989848650811472,0.04989848650811472,ok,pooled_window_variable_ar1,0.06074240671669312,0.06082200626266824,0.07063418211862442,0.08628749177949817,0.1018981018981019,0.05933541017381693,0.056723193076447895,0.06474184779917795,0.08340049632522925,0.08291708291708291,0.04989848650811472,0.04631842376462661,0.0561096219976824,0.07628495328727283,0.08591408591408592,-0.0098917754019313,-0.00540643762536102,-0.006211135489567678,-0.0098917754019313,0.8599576705607087,0.22983038117293608,0.1685761047463175
S1,P_main_band_share,Jw_strength,P,Jw,4,0.14362180984519954,0.14362180984519954,-4,-0.13261621186768,0.13261621186768,0.0240344930856033,0.0240344930856033,ok,pooled_window_variable_ar1,0.14362180984519954,0.14644188447364592,0.16796848599572164,0.21841793571927962,0.10589410589410589,0.13261621186768,0.1401283580539456,0.16340206301997615,0.21826469691851424,0.12487512487512488,0.0240344930856033,0.12662576030466777,0.15472662181282956,0.19214662759887866,0.7672327672327672,-0.024346676150522106,-0.03078585115229615,-0.13069212872722627,-0.024346676150522106,0.8550521188174415,0.23615322730366978,0.17256817256817256
S1,P_main_band_share,Jw_axis_lat,P,Jw,5,-0.05894366638911882,0.05894366638911882,-2,0.13824994841414917,0.13824994841414917,0.08453899211840166,0.08453899211840166,ok,pooled_window_variable_ar1,0.05894366638911882,0.1136576594506503,0.12565980738162946,0.1612035973514362,0.44455544455544455,0.13824994841414917,0.10585297668365186,0.1213192332939126,0.14907781941402862,0.02097902097902098,0.08453899211840166,0.09512331735478645,0.11080630028820221,0.1415999506788621,0.14485514485514486,-0.06671614099251064,0.01693071512023657,-0.02626730816980055,-0.06671614099251064,0.4690733466597367,0.5993714456749476,0.5226071638285379
