window,variable,surrogate_mode,n_years,n_days,n_finite,n_pair_for_phi,nan_fraction,mu,raw_phi_before_clip,phi,phi_after_clip,phi_clip_limit,phi_clipped_flag,phi_clip_amount,phi_clip_direction,phi_clip_severity,sigma,stationary_std,ar1_estimation_scope
S2,Jw_axis_lat,pooled_window_variable_ar1,45,46,2070,2025,0.0,1.1808053193307945e-15,0.7816104043576009,0.7816104043576009,0.7816104043576009,0.95,False,0.0,none,none,2.2548377804842885,3.6148723069305215,window_variable_pooled_across_years
S2,Jw_meridional_width,pooled_window_variable_ar1,45,46,2070,2025,0.0,3.432573602705798e-17,0.1464576114985936,0.1464576114985936,0.1464576114985936,0.95,False,0.0,none,none,1.633993515081428,1.651805016282878,window_variable_pooled_across_years
T2,P_main_band_share,pooled_window_variable_ar1,45,32,1440,1395,0.0,1.603655480014115e-17,0.9378032162191371,0.9378032162191371,0.9378032162191371,0.95,False,0.0,none,none,0.05252865371546795,0.1513064598557844,window_variable_pooled_across_years
T2,P_south_band_share_18_24,pooled_window_variable_ar1,45,32,1440,1395,0.0,9.25185853854297e-18,0.926045237393445,0.926045237393445,0.926045237393445,0.95,False,0.0,none,none,0.03736072661364951,0.09899174928847151,window_variable_pooled_across_years
T2,P_main_minus_south,pooled_window_variable_ar1,45,32,1440,1395,0.0,-1.4802973661668754e-17,0.9321522623580528,0.9321522623580528,0.9321522623580528,0.95,False,0.0,none,none,0.07973355857010969,0.22021798681752533,window_variable_pooled_across_years
T2,P_spread_lat,pooled_window_variable_ar1,45,32,1440,1395,0.0,1.6653345369377348e-16,0.9330359434829303,0.9330359434829303,0.9330359434829303,0.95,False,0.0,none,none,0.40745278285182396,1.1324953994189664,window_variable_pooled_across_years
T2,P_north_band_share_35_45,pooled_window_variable_ar1,45,32,1440,1395,0.0,9.714451465470119e-18,0.9051580582894575,0.9051580582894575,0.9051580582894575,0.95,False,0.0,none,none,0.027658220676169427,0.06506665983399436,window_variable_pooled_across_years
T2,P_north_minus_main_35_45,pooled_window_variable_ar1,45,32,1440,1395,0.0,7.401486830834377e-18,0.932550538143353,0.932550538143353,0.932550538143353,0.95,False,0.0,none,none,0.061411865635575005,0.17009737698332805,window_variable_pooled_across_years
T2,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,32,1440,1395,0.0,1.4210854715202005e-15,0.9324951627444353,0.9324951627444353,0.9324951627444353,0.95,False,0.0,none,none,0.9226388841120473,2.554495245629442,window_variable_pooled_across_years
T2,V_strength,pooled_window_variable_ar1,45,32,1440,1395,0.0,-5.427757009278543e-17,0.9489660126908807,0.9489660126908807,0.9489660126908807,0.95,False,0.0,none,none,0.38031412358002803,1.2058979877231442,window_variable_pooled_across_years
T2,V_pos_centroid_lat,pooled_window_variable_ar1,45,32,1440,1395,0.0,-7.302800339756585e-16,0.9162319789171991,0.9162319789171991,0.9162319789171991,0.95,False,0.0,none,none,0.708381790440118,1.7680893939992823,window_variable_pooled_across_years
T2,V_NS_diff,pooled_window_variable_ar1,45,32,1440,1395,0.0,2.5263741715914674e-15,0.9533110538640366,0.95,0.95,0.95,True,0.0033110538640366283,upper,minor,28.819137837238305,92.29510672262602,window_variable_pooled_across_years
T2,H_strength,pooled_window_variable_ar1,45,32,1440,1395,0.0,6.252776074688882e-14,0.9701513152111442,0.95,0.95,0.95,True,0.020151315211144216,upper,moderate,3.7258434314559317,11.932248600916978,window_variable_pooled_across_years
T2,H_centroid_lat,pooled_window_variable_ar1,45,32,1440,1395,0.0,-2.541177145253136e-16,0.9285965730690477,0.9285965730690477,0.9285965730690477,0.95,False,0.0,none,none,0.9604452973027161,2.5881676892887118,window_variable_pooled_across_years
T2,H_west_extent_lon,pooled_window_variable_ar1,45,32,1440,1395,0.0,-2.7632217501781674e-16,0.8374035552009651,0.8374035552009651,0.8374035552009651,0.95,False,0.0,none,none,2.5747814762505543,4.710668869463686,window_variable_pooled_across_years
T2,H_zonal_width,pooled_window_variable_ar1,45,32,1440,1395,0.0,1.1842378929335003e-16,0.6000775660648741,0.6000775660648741,0.6000775660648741,0.95,False,0.0,none,none,2.56694443990343,3.208913919847102,window_variable_pooled_across_years
T2,Je_strength,pooled_window_variable_ar1,45,32,1440,1395,0.0,9.473903143468002e-16,0.931208509724898,0.931208509724898,0.931208509724898,0.95,False,0.0,none,none,2.638426795679214,7.238742146879846,window_variable_pooled_across_years
T2,Je_axis_lat,pooled_window_variable_ar1,45,32,1440,1395,0.0,-1.460560067951317e-15,0.8522694144601903,0.8522694144601903,0.8522694144601903,0.95,False,0.0,none,none,1.4659048314559175,2.802324920324181,window_variable_pooled_across_years
T2,Je_meridional_width,pooled_window_variable_ar1,45,32,1440,1395,0.0,-1.2335811384723961e-17,0.005746936254232985,0.005746936254232985,0.005746936254232985,0.95,False,0.0,none,none,0.6008804963989549,0.600890419367844,window_variable_pooled_across_years
T2,Jw_strength,pooled_window_variable_ar1,45,32,1440,1395,0.0,7.500173321912169e-16,0.959600130054721,0.95,0.95,0.95,True,0.009600130054721046,upper,minor,1.7792379698364251,5.698121825796361,window_variable_pooled_across_years
T2,Jw_axis_lat,pooled_window_variable_ar1,45,32,1440,1395,0.0,6.513308411134251e-16,0.8592713756741016,0.8592713756741016,0.8592713756741016,0.95,False,0.0,none,none,1.0842139536893607,2.119592526451804,window_variable_pooled_across_years
T2,Jw_meridional_width,pooled_window_variable_ar1,45,32,1440,1395,0.0,7.401486830834377e-18,0.2725771972180769,0.2725771972180769,0.2725771972180769,0.95,False,0.0,none,none,0.5637912841652992,0.5859800543575951,window_variable_pooled_across_years
S3,P_main_band_share,pooled_window_variable_ar1,45,40,1800,1755,0.0,0.0,0.9412856668123685,0.9412856668123685,0.9412856668123685,0.95,False,0.0,none,none,0.048667865390724804,0.14415360498446456,window_variable_pooled_across_years
S3,P_south_band_share_18_24,pooled_window_variable_ar1,45,40,1800,1755,0.0,1.7516852166308024e-17,0.9393515116159444,0.9393515116159444,0.9393515116159444,0.95,False,0.0,none,none,0.03598988071688859,0.10494026348568879,window_variable_pooled_across_years
S3,P_main_minus_south,pooled_window_variable_ar1,45,40,1800,1755,0.0,-9.86864910777917e-19,0.9445744480197015,0.9445744480197015,0.9445744480197015,0.95,False,0.0,none,none,0.07267122441297785,0.22135797678440364,window_variable_pooled_across_years
S3,P_spread_lat,pooled_window_variable_ar1,45,40,1800,1755,0.0,2.2105774001425338e-16,0.928562798503052,0.928562798503052,0.928562798503052,0.95,False,0.0,none,none,0.3962818229062993,1.0676405074595356,window_variable_pooled_across_years
S3,P_north_band_share_35_45,pooled_window_variable_ar1,45,40,1800,1755,0.0,-4.194175870806147e-18,0.9144951721712858,0.9144951721712858,0.9144951721712858,0.95,False,0.0,none,none,0.03018308361297522,0.07460039905576046,window_variable_pooled_across_years
S3,P_north_minus_main_35_45,pooled_window_variable_ar1,45,40,1800,1755,0.0,-3.454027187722709e-18,0.9302919502222906,0.9302919502222906,0.9302919502222906,0.95,False,0.0,none,none,0.060562570116118784,0.16510161864980402,window_variable_pooled_across_years
S3,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,40,1800,1755,0.0,1.3579261172304138e-15,0.9287560368472266,0.9287560368472266,0.9287560368472266,0.95,False,0.0,none,none,0.9403104878150844,2.5366385934469737,window_variable_pooled_across_years
S3,V_strength,pooled_window_variable_ar1,45,40,1800,1755,0.0,-7.105427357601002e-17,0.942099978895065,0.942099978895065,0.942099978895065,0.95,False,0.0,none,none,0.3835369526914875,1.143752511065071,window_variable_pooled_across_years
S3,V_pos_centroid_lat,pooled_window_variable_ar1,45,40,1800,1755,0.0,-2.565848768022584e-16,0.9187009691280249,0.9187009691280249,0.9187009691280249,0.95,False,0.0,none,none,0.7630488666389454,1.9319950967200827,window_variable_pooled_across_years
S3,V_NS_diff,pooled_window_variable_ar1,45,40,1800,1755,0.0,3.536923840228054e-15,0.9483621234686157,0.9483621234686157,0.9483621234686157,0.95,False,0.0,none,none,28.408108618860883,89.56189897801417,window_variable_pooled_across_years
S3,H_strength,pooled_window_variable_ar1,45,40,1800,1755,0.0,-7.124375163887938e-14,0.9700594512651257,0.95,0.95,0.95,True,0.02005945126512576,upper,moderate,4.26759528503456,13.667243083597572,window_variable_pooled_across_years
S3,H_centroid_lat,pooled_window_variable_ar1,45,40,1800,1755,0.0,-3.789561257387201e-16,0.9252371924362964,0.9252371924362964,0.9252371924362964,0.95,False,0.0,none,none,1.489192148647917,3.925236380216866,window_variable_pooled_across_years
S3,H_west_extent_lon,pooled_window_variable_ar1,45,40,1800,1755,0.0,1.0421293457814803e-15,0.8439246308500118,0.8439246308500118,0.8439246308500118,0.95,False,0.0,none,none,2.8639959038657965,5.33867673306955,window_variable_pooled_across_years
S3,H_zonal_width,pooled_window_variable_ar1,45,40,1800,1755,0.0,-3.157967714489334e-17,0.5341795421770704,0.5341795421770704,0.5341795421770704,0.95,False,0.0,none,none,2.8037192893019895,3.316554642359242,window_variable_pooled_across_years
S3,Je_strength,pooled_window_variable_ar1,45,40,1800,1755,0.0,6.315935428978668e-17,0.942073867836301,0.942073867836301,0.942073867836301,0.95,False,0.0,none,none,2.6228829408475334,7.82003633224727,window_variable_pooled_across_years
S3,Je_axis_lat,pooled_window_variable_ar1,45,40,1800,1755,0.0,-9.158106372019069e-16,0.8717726877723742,0.8717726877723742,0.8717726877723742,0.95,False,0.0,none,none,1.57835896989184,3.2217286575704254,window_variable_pooled_across_years
S3,Je_meridional_width,pooled_window_variable_ar1,45,40,1800,1755,0.0,1.973729821555834e-17,-0.015639873817911466,-0.015639873817911466,-0.015639873817911466,0.95,False,0.0,none,none,0.9576479331047526,0.9577650776448831,window_variable_pooled_across_years
S3,Jw_strength,pooled_window_variable_ar1,45,40,1800,1755,0.0,1.0263395072090335e-15,0.958830332100186,0.95,0.95,0.95,True,0.008830332100186022,upper,minor,1.9911663431637465,6.376835808992745,window_variable_pooled_across_years
S3,Jw_axis_lat,pooled_window_variable_ar1,45,40,1800,1755,0.0,1.2789769243681803e-15,0.8718325289446265,0.8718325289446265,0.8718325289446265,0.95,False,0.0,none,none,1.3156892807016738,2.6861541615641324,window_variable_pooled_across_years
S3,Jw_meridional_width,pooled_window_variable_ar1,45,40,1800,1755,0.0,7.894919286223335e-18,0.45985954132950885,0.45985954132950885,0.45985954132950885,0.95,False,0.0,none,none,0.9908074067677011,1.11578457613025,window_variable_pooled_across_years
T3,P_main_band_share,pooled_window_variable_ar1,45,31,1395,1350,0.0,7.640244470538712e-18,0.939208531313945,0.939208531313945,0.939208531313945,0.95,False,0.0,none,none,0.044285457964843,0.1289815422943854,window_variable_pooled_across_years
T3,P_south_band_share_18_24,pooled_window_variable_ar1,45,31,1395,1350,0.0,2.1647359333193018e-17,0.9424465270691513,0.9424465270691513,0.9424465270691513,0.95,False,0.0,none,none,0.03753914399281965,0.11227267273753981,window_variable_pooled_across_years
T3,P_main_minus_south,pooled_window_variable_ar1,45,31,1395,1350,0.0,-2.5467481568462372e-18,0.9418672336968105,0.9418672336968105,0.9418672336968105,0.95,False,0.0,none,none,0.06810030684713071,0.20268835921714473,window_variable_pooled_across_years
T3,P_spread_lat,pooled_window_variable_ar1,45,31,1395,1350,0.0,1.4007114862654304e-16,0.9286535535787707,0.9286535535787707,0.9286535535787707,0.95,False,0.0,none,none,0.39276108398538895,1.0588030059866176,window_variable_pooled_across_years
T3,P_north_band_share_35_45,pooled_window_variable_ar1,45,31,1395,1350,0.0,-8.276931509750272e-18,0.9181489729356231,0.9181489729356231,0.9181489729356231,0.95,False,0.0,none,none,0.03033856124286949,0.07656702055733837,window_variable_pooled_across_years
T3,P_north_minus_main_35_45,pooled_window_variable_ar1,45,31,1395,1350,0.0,-2.5467481568462372e-18,0.9211885345906736,0.9211885345906736,0.9211885345906736,0.95,False,0.0,none,none,0.05608327482207112,0.14412976237092026,window_variable_pooled_across_years
T3,P_total_centroid_lat_10_50,pooled_window_variable_ar1,45,31,1395,1350,0.0,7.742114396812562e-16,0.9318016312561822,0.9318016312561822,0.9318016312561822,0.95,False,0.0,none,none,0.9313933504171036,2.5660485876141297,window_variable_pooled_across_years
T3,V_strength,pooled_window_variable_ar1,45,31,1395,1350,0.0,-8.149594101907959e-17,0.9458729035825371,0.9458729035825371,0.9458729035825371,0.95,False,0.0,none,none,0.4039759677356941,1.2447752065974362,window_variable_pooled_across_years
T3,V_pos_centroid_lat,pooled_window_variable_ar1,45,31,1395,1350,0.0,1.4261789678338928e-16,0.9128829190985331,0.9128829190985331,0.9128829190985331,0.95,False,0.0,none,none,1.058087482815855,2.5919446597629863,window_variable_pooled_across_years
T3,V_NS_diff,pooled_window_variable_ar1,45,31,1395,1350,0.0,5.215740225221094e-15,0.9486321910069337,0.9486321910069337,0.9486321910069337,0.95,False,0.0,none,none,28.60210930420335,90.40399125557778,window_variable_pooled_across_years
T3,H_strength,pooled_window_variable_ar1,45,31,1395,1350,0.0,-1.3821711596835898e-13,0.9633515565590945,0.95,0.95,0.95,True,0.01335155655909459,upper,moderate,4.9288482608234485,15.784947447821464,window_variable_pooled_across_years
