window_id,object,year,n_bootstrap,n_present,n_absent,mean_peak_present,mean_peak_absent,presence_effect_on_peak_day,peak_q25_for_early_definition,peak_q75_for_late_definition,P_early_present,P_early_absent,presence_effect_on_early_probability,P_late_present,P_late_absent,presence_effect_on_late_probability,n_high_count,high_count_effect_on_peak_day,ridge_coef_peak_day,permutation_percentile_peak_day,permutation_percentile_early_probability,permutation_percentile_late_probability,max_permutation_percentile,influence_direction,influence_evidence_level,method_role
W081,H,1979,1000,643,357,77.15396578538103,77.74509803921569,-0.5911322538346582,76.0,79.0,0.3608087091757387,0.2913165266106443,0.06949218256509443,0.2223950233281493,0.32492997198879553,-0.10253494866064622,274,-0.8545870903105879,-0.3022506843179416,0.9974666666666666,0.9749777777777778,0.9994666666666666,0.9994666666666666,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1980,1000,624,376,77.17628205128206,77.67819148936171,-0.5019094380796503,76.0,79.0,0.36378205128205127,0.2898936170212766,0.07388843426077468,0.22756410256410256,0.31117021276595747,-0.0836061102018549,256,-0.9125664893617085,-0.3935887847043181,0.9906222222222222,0.9823111111111111,0.9955555555555555,0.9955555555555555,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1981,1000,634,366,77.38801261829653,77.32513661202186,0.06287600627466361,76.0,79.0,0.3422712933753943,0.3251366120218579,0.017134681353536407,0.2555205047318612,0.2650273224043716,-0.009506817672510381,260,0.15947877259351628,-0.05034439874879169,0.2517333333333333,0.4159111111111111,0.25884444444444443,0.4159111111111111,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W081,H,1982,1000,663,337,77.16440422322775,77.75964391691394,-0.5952396936861959,76.0,79.0,0.35444947209653094,0.2997032640949555,0.054746208001575425,0.23529411764705882,0.3056379821958457,-0.07034386454878688,272,-0.7743497992668864,-0.16051826440258612,0.9976444444444444,0.9240444444444444,0.9847111111111111,0.9976444444444444,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1983,1000,671,329,77.274217585693,77.55015197568389,-0.27593438999089415,76.0,79.0,0.353204172876304,0.3009118541033435,0.05229231877296053,0.2548435171385991,0.2674772036474164,-0.012633686508817299,275,-0.561061066592984,-0.3386193852255943,0.8452888888888889,0.9085333333333333,0.32826666666666665,0.9085333333333333,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W081,H,1984,1000,645,355,77.76744186046511,76.63380281690141,1.1336390435637043,76.0,79.0,0.262015503875969,0.4704225352112676,-0.2084070313352986,0.31317829457364343,0.16056338028169015,0.15261491429195329,275,1.7916517285531341,0.6758848143348714,1.0,1.0,1.0,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1985,1000,649,351,77.33590138674884,77.41880341880342,-0.08290203205457658,76.0,79.0,0.3266563944530046,0.35327635327635326,-0.026619958823348666,0.22033898305084745,0.33048433048433046,-0.110145347433483,260,0.10811965811966218,-0.014374745556449884,0.3277777777777778,0.6148444444444444,0.9997777777777778,0.9997777777777778,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1986,1000,641,359,77.25117004680187,77.56824512534818,-0.3170750785463099,76.0,79.0,0.33853354134165364,0.33147632311977715,0.007057218221876493,0.24024960998439937,0.2924791086350975,-0.05222949865069815,251,-0.528404487897987,-0.2943347281501966,0.8983555555555556,0.18142222222222223,0.9279555555555555,0.9279555555555555,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W081,H,1987,1000,620,380,77.35806451612903,77.37631578947368,-0.018251273344645824,76.0,79.0,0.36129032258064514,0.29473684210526313,0.06655348047538201,0.267741935483871,0.24473684210526317,0.023005093378607816,263,0.25486291775065695,0.015881029165664723,0.0767111111111111,0.9693777777777778,0.5787111111111111,0.9693777777777778,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W081,H,1988,1000,650,350,77.33846153846154,77.41428571428571,-0.07582417582416667,76.0,79.0,0.34,0.32857142857142857,0.011428571428571455,0.26615384615384613,0.24571428571428572,0.02043956043956041,261,0.030158730158731828,-0.011292916447302714,0.3028888888888889,0.2959555555555556,0.5161777777777777,0.5161777777777777,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W081,H,1989,1000,649,351,77.52850539291217,77.06267806267806,0.46582733023410583,76.0,79.0,0.3081664098613251,0.38746438746438744,-0.07929797760306234,0.288135593220339,0.20512820512820512,0.08300738809213387,265,0.7335483524162782,0.4062899105034996,0.9832888888888889,0.9886666666666667,0.9952444444444445,0.9952444444444445,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1990,1000,626,374,76.92811501597444,78.09625668449198,-1.168141668517535,76.0,79.0,0.3929712460063898,0.24064171122994651,0.15232953477644326,0.19488817891373802,0.3663101604278075,-0.17142198151406948,262,-1.8061803486141201,-0.6764881669900789,1.0,1.0,1.0,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1991,1000,649,351,77.51771956856703,77.08262108262109,0.435098485945943,76.0,79.0,0.31432973805855163,0.37606837606837606,-0.06173863800982443,0.2896764252696456,0.2022792022792023,0.08739722299044331,299,1.0812585160411174,0.48549843705772694,0.9756444444444444,0.9545333333333333,0.9970222222222223,0.9970222222222223,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1992,1000,644,356,77.39906832298136,77.30337078651685,0.09569753646451318,76.0,79.0,0.32919254658385094,0.34831460674157305,-0.01912206015772211,0.2732919254658385,0.23314606741573032,0.0401458580501082,266,0.17783222100194962,-0.0552365267383587,0.3777333333333333,0.46915555555555555,0.8386666666666667,0.8386666666666667,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W081,H,1993,1000,625,375,77.1984,77.64266666666667,-0.4442666666666639,76.0,79.0,0.3712,0.2773333333333333,0.09386666666666665,0.2496,0.27466666666666667,-0.02506666666666668,271,-0.561485854858546,-0.03744703802014895,0.9777333333333333,0.9972444444444445,0.6137777777777778,0.9972444444444445,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1994,1000,648,352,77.63271604938272,76.8721590909091,0.7605569584736287,76.0,79.0,0.2824074074074074,0.4346590909090909,-0.1522516835016835,0.29475308641975306,0.19318181818181818,0.10157126823793489,274,1.043899303251493,0.4139967505923853,0.9999111111111111,1.0,0.9994222222222222,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1995,1000,647,353,77.36476043276662,77.36543909348443,-0.0006786607178099757,76.0,79.0,0.3323029366306028,0.34277620396600567,-0.01047326733540288,0.2534775888717156,0.26912181303116145,-0.01564422415944583,277,-0.10912140395373626,-0.12687287513031367,0.003822222222222222,0.2703111111111111,0.4093333333333333,0.4093333333333333,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W081,H,1996,1000,642,358,77.61214953271028,76.92178770949721,0.6903618232130668,76.0,79.0,0.3130841121495327,0.3770949720670391,-0.06401085991750644,0.3052959501557632,0.17597765363128492,0.1293182965244783,259,0.7693319816224857,0.3220813647785291,0.9996,0.9607555555555556,1.0,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1997,1000,642,358,77.54361370716511,77.04469273743017,0.4989209697349395,76.0,79.0,0.3037383177570093,0.39385474860335196,-0.09011643084634263,0.26791277258566976,0.2430167597765363,0.02489601280913345,299,0.3767119448440752,0.0740178062300535,0.9900444444444444,0.9959111111111111,0.6082666666666666,0.9959111111111111,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,1998,1000,635,365,77.29606299212598,77.48493150684932,-0.18886851472333888,76.0,79.0,0.3464566929133858,0.3178082191780822,0.028648473735303603,0.25826771653543307,0.2602739726027397,-0.0020062560673066443,242,-0.013857126684030163,0.10498329142646347,0.6719111111111111,0.6485777777777778,0.05382222222222222,0.6719111111111111,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W081,H,1999,1000,638,362,77.42789968652038,77.25414364640883,0.17375604011154167,76.0,79.0,0.3103448275862069,0.3812154696132597,-0.07087064202705279,0.2727272727272727,0.23480662983425415,0.03792064289301855,261,0.21328930378273014,0.06546728540709969,0.6313777777777778,0.978,0.8109777777777778,0.978,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W081,H,2000,1000,607,393,77.37891268533772,77.34351145038168,0.03540123495604064,76.0,79.0,0.30477759472817134,0.3842239185750636,-0.07944632384689226,0.2355848434925865,0.2951653944020356,-0.05958055090944911,267,0.10218143351345077,0.015605373813965593,0.14275555555555555,0.9887111111111111,0.9593333333333334,0.9887111111111111,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W081,H,2001,1000,637,363,77.47252747252747,77.1763085399449,0.29621893258257614,76.0,79.0,0.30612244897959184,0.3884297520661157,-0.08230730308652384,0.25274725274725274,0.2699724517906336,-0.01722519904338088,275,0.39823691460055954,0.1595470699957284,0.8729333333333333,0.9912888888888889,0.444,0.9912888888888889,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W081,H,2002,1000,632,368,77.28481012658227,77.50271739130434,-0.2179072647220721,76.0,79.0,0.33069620253164556,0.3451086956521739,-0.014412493120528336,0.25949367088607594,0.25815217391304346,0.0013414969730324855,264,-0.30574769433464155,-0.12057837850409915,0.7415111111111111,0.36466666666666664,0.042444444444444444,0.7415111111111111,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
