point_id,point_day,observed_peak_score,null_global_peak_median,null_global_peak_p95,null_local_peak_median,null_local_peak_p95,score_scale_ratio_global,score_scale_ratio_local,scale_warning_flag
RP001,45,5.878578493131532,43.3061541148993,69.8373219430782,9.445878598917922,42.02298681639152,0.13574464445710344,0.6223432189574145,False
RP002,81,9.238311473412097,43.3061541148993,69.8373219430782,11.563213143580214,39.03352725396103,0.21332560376756463,0.7989398239658948,False
RP003,113,9.678099825113602,43.3061541148993,69.8373219430782,12.419550652306803,40.44916803965869,0.22348093528314242,0.7792632838383726,False
LP006,132,3.7541518352022365,43.3061541148993,69.8373219430782,3.391984104354256,37.24196549095256,0.08668864534222484,1.1067716474210683,True
RP004,135,3.7666081070788318,43.3061541148993,69.8373219430782,13.37580099987793,38.93219603676223,0.08697627817712278,0.28159869506979107,True
RP005,160,7.120567750300529,43.3061541148993,69.8373219430782,7.2318674876265,41.57291783329607,0.16442392301584516,0.984609820697572,False
