rep,point_id,null_global_peak_score,null_local_peak_score,null_local_peak_day,no_peak_in_local_window
31,RP003,79.05266153393387,0.0,,True
31,LP006,79.05266153393387,0.0,,True
31,RP004,79.05266153393387,0.0,,True
31,RP005,79.05266153393387,0.0,,True
32,RP001,45.47225500224248,0.0,,True
32,RP002,45.47225500224248,0.0,,True
32,RP003,45.47225500224248,20.193767636769152,112.0,False
32,LP006,45.47225500224248,0.0,,True
32,RP004,45.47225500224248,0.0,,True
32,RP005,45.47225500224248,0.0,,True
33,RP001,40.50166337834227,29.392454829122492,46.0,False
33,RP002,40.50166337834227,0.0,,True
33,RP003,40.50166337834227,0.0,,True
33,LP006,40.50166337834227,0.0,,True
33,RP004,40.50166337834227,17.69447239657244,137.0,False
33,RP005,40.50166337834227,15.183795941891422,158.0,False
34,RP001,35.229190702505356,18.225978360055315,47.0,False
34,RP002,35.229190702505356,0.0,,True
34,RP003,35.229190702505356,15.43874992262504,114.0,False
34,LP006,35.229190702505356,35.229190702505356,135.0,False
34,RP004,35.229190702505356,35.229190702505356,135.0,False
34,RP005,35.229190702505356,13.020524552456866,160.0,False
35,RP001,29.903258033688182,19.50333602881127,42.0,False
35,RP002,29.903258033688182,0.0,,True
35,RP003,29.903258033688182,29.903258033688182,116.0,False
35,LP006,29.903258033688182,0.0,,True
35,RP004,29.903258033688182,0.0,,True
35,RP005,29.903258033688182,20.52557293985555,160.0,False
36,RP001,29.180756066375046,17.076680898681456,44.0,False
36,RP002,29.180756066375046,0.0,,True
36,RP003,29.180756066375046,23.823450364285907,110.0,False
36,LP006,29.180756066375046,23.904884666112935,135.0,False
36,RP004,29.180756066375046,23.904884666112935,135.0,False
36,RP005,29.180756066375046,0.0,,True
37,RP001,32.930991242653604,0.0,,True
37,RP002,32.930991242653604,14.322680356667334,78.0,False
37,RP003,32.930991242653604,26.297110278490067,114.0,False
37,LP006,32.930991242653604,0.0,,True
37,RP004,32.930991242653604,32.930991242653604,138.0,False
37,RP005,32.930991242653604,21.996435184581003,163.0,False
38,RP001,32.388017248073886,0.0,,True
38,RP002,32.388017248073886,11.431808675500587,79.0,False
38,RP003,32.388017248073886,0.0,,True
38,LP006,32.388017248073886,26.054074064248702,132.0,False
38,RP004,32.388017248073886,26.054074064248702,132.0,False
38,RP005,32.388017248073886,20.0497674512899,161.0,False
39,RP001,46.00999983959694,43.2435545533202,42.0,False
39,RP002,46.00999983959694,28.939578078480462,80.0,False
39,RP003,46.00999983959694,41.90159450934313,114.0,False
39,LP006,46.00999983959694,0.0,,True
39,RP004,46.00999983959694,0.0,,True
39,RP005,46.00999983959694,22.561588320742715,159.0,False
40,RP001,39.71542248512334,28.170230226406467,48.0,False
40,RP002,39.71542248512334,21.369098812918963,84.0,False
40,RP003,39.71542248512334,0.0,,True
40,LP006,39.71542248512334,18.572582408911305,134.0,False
40,RP004,39.71542248512334,18.572582408911305,134.0,False
40,RP005,39.71542248512334,0.0,,True
41,RP001,42.97859776670377,0.0,,True
41,RP002,42.97859776670377,0.0,,True
41,RP003,42.97859776670377,0.0,,True
41,LP006,42.97859776670377,0.0,,True
41,RP004,42.97859776670377,20.11115959276431,137.0,False
41,RP005,42.97859776670377,0.0,,True
42,RP001,27.16398496113047,22.600411375453504,48.0,False
42,RP002,27.16398496113047,21.187610681659844,84.0,False
42,RP003,27.16398496113047,0.0,,True
42,LP006,27.16398496113047,6.783968208708512,133.0,False
42,RP004,27.16398496113047,6.783968208708512,133.0,False
42,RP005,27.16398496113047,0.0,,True
43,RP001,49.681634006780904,48.38884676973619,48.0,False
43,RP002,49.681634006780904,28.75623367137134,79.0,False
43,RP003,49.681634006780904,0.0,,True
43,LP006,49.681634006780904,34.5482898501606,133.0,False
43,RP004,49.681634006780904,34.5482898501606,133.0,False
43,RP005,49.681634006780904,0.0,,True
44,RP001,59.30213650723988,59.30213650723988,46.0,False
44,RP002,59.30213650723988,0.0,,True
44,RP003,59.30213650723988,0.0,,True
44,LP006,59.30213650723988,0.0,,True
44,RP004,59.30213650723988,0.0,,True
44,RP005,59.30213650723988,19.132488575609948,162.0,False
45,RP001,43.15605136347889,23.182105929697606,42.0,False
45,RP002,43.15605136347889,0.0,,True
45,RP003,43.15605136347889,40.44639051861107,113.0,False
45,LP006,43.15605136347889,0.0,,True
45,RP004,43.15605136347889,32.18598668686644,138.0,False
45,RP005,43.15605136347889,0.0,,True
46,RP001,65.21143607548163,26.90457426935815,43.0,False
46,RP002,65.21143607548163,0.0,,True
46,RP003,65.21143607548163,24.31015733847187,114.0,False
46,LP006,65.21143607548163,0.0,,True
46,RP004,65.21143607548163,0.0,,True
46,RP005,65.21143607548163,33.71247070529294,161.0,False
47,RP001,39.3215733616956,0.0,,True
47,RP002,39.3215733616956,20.3516213260559,82.0,False
47,RP003,39.3215733616956,26.191543466969968,113.0,False
47,LP006,39.3215733616956,0.0,,True
47,RP004,39.3215733616956,0.0,,True
47,RP005,39.3215733616956,30.323115536581476,160.0,False
48,RP001,63.02881873475664,0.0,,True
48,RP002,63.02881873475664,38.99277829287486,79.0,False
48,RP003,63.02881873475664,27.89081512432773,115.0,False
48,LP006,63.02881873475664,30.39324134713312,132.0,False
48,RP004,63.02881873475664,30.39324134713312,132.0,False
48,RP005,63.02881873475664,0.0,,True
49,RP001,55.4652335799576,0.0,,True
49,RP002,55.4652335799576,40.25065614979766,83.0,False
49,RP003,55.4652335799576,28.961721325049655,115.0,False
49,LP006,55.4652335799576,0.0,,True
49,RP004,55.4652335799576,34.55153833599636,136.0,False
49,RP005,55.4652335799576,0.0,,True
50,RP001,32.746890614205135,17.619571651188046,44.0,False
50,RP002,32.746890614205135,21.25059772748545,78.0,False
50,RP003,32.746890614205135,16.644866321399427,110.0,False
50,LP006,32.746890614205135,12.17457792768294,134.0,False
50,RP004,32.746890614205135,12.17457792768294,134.0,False
50,RP005,32.746890614205135,0.0,,True
51,RP001,68.80154942674613,0.0,,True
51,RP002,68.80154942674613,21.40043721911665,81.0,False
51,RP003,68.80154942674613,25.701124991825402,112.0,False
51,LP006,68.80154942674613,0.0,,True
51,RP004,68.80154942674613,26.88641677398726,136.0,False
51,RP005,68.80154942674613,54.20703044265491,158.0,False
52,RP001,40.65148951468797,18.61100729007839,43.0,False
52,RP002,40.65148951468797,25.624775384654882,81.0,False
52,RP003,40.65148951468797,32.91101233900463,115.0,False
52,LP006,40.65148951468797,0.0,,True
52,RP004,40.65148951468797,0.0,,True
52,RP005,40.65148951468797,26.13248416413576,162.0,False
53,RP001,23.803677008186632,8.541019364746697,46.0,False
53,RP002,23.803677008186632,23.803677008186632,80.0,False
53,RP003,23.803677008186632,17.234115786823786,113.0,False
53,LP006,23.803677008186632,12.593906969620118,132.0,False
53,RP004,23.803677008186632,12.593906969620118,132.0,False
53,RP005,23.803677008186632,0.0,,True
54,RP001,61.27816942290604,22.17380580238271,45.0,False
54,RP002,61.27816942290604,28.3522909082319,83.0,False
54,RP003,61.27816942290604,32.429493035888775,114.0,False
54,LP006,61.27816942290604,0.0,,True
54,RP004,61.27816942290604,33.39397767912779,136.0,False
54,RP005,61.27816942290604,0.0,,True
55,RP001,42.364723581010885,14.226141983915069,46.0,False
55,RP002,42.364723581010885,30.96588396670159,83.0,False
55,RP003,42.364723581010885,0.0,,True
55,LP006,42.364723581010885,0.0,,True
55,RP004,42.364723581010885,0.0,,True
55,RP005,42.364723581010885,19.505587226070407,163.0,False
56,RP001,46.68701387720889,46.68701387720889,43.0,False
56,RP002,46.68701387720889,0.0,,True
56,RP003,46.68701387720889,20.469457635797642,114.0,False
56,LP006,46.68701387720889,0.0,,True
56,RP004,46.68701387720889,0.0,,True
56,RP005,46.68701387720889,0.0,,True
57,RP001,65.28939913762672,42.773078074087195,43.0,False
57,RP002,65.28939913762672,22.810547090726143,79.0,False
57,RP003,65.28939913762672,31.61920452711456,116.0,False
57,LP006,65.28939913762672,65.28939913762672,132.0,False
57,RP004,65.28939913762672,65.28939913762672,132.0,False
57,RP005,65.28939913762672,52.23255559014838,163.0,False
58,RP001,42.85923758401688,0.0,,True
58,RP002,42.85923758401688,20.690542210879247,83.0,False
58,RP003,42.85923758401688,0.0,,True
58,LP006,42.85923758401688,0.0,,True
58,RP004,42.85923758401688,0.0,,True
58,RP005,42.85923758401688,27.657886850727483,159.0,False
59,RP001,33.3486474827598,0.0,,True
59,RP002,33.3486474827598,0.0,,True
59,RP003,33.3486474827598,0.0,,True
59,LP006,33.3486474827598,12.789554587088402,129.0,False
59,RP004,33.3486474827598,12.762187998259199,137.0,False
59,RP005,33.3486474827598,26.059138582699806,160.0,False
60,RP001,58.92821539308092,43.97953393211566,44.0,False
60,RP002,58.92821539308092,0.0,,True
60,RP003,58.92821539308092,0.0,,True
60,LP006,58.92821539308092,0.0,,True
60,RP004,58.92821539308092,0.0,,True
60,RP005,58.92821539308092,15.110971493706167,163.0,False
61,RP001,48.89215871031522,12.074752281118363,42.0,False
61,RP002,48.89215871031522,0.0,,True
61,RP003,48.89215871031522,0.0,,True
61,LP006,48.89215871031522,48.89215871031522,134.0,False
61,RP004,48.89215871031522,48.89215871031522,134.0,False
61,RP005,48.89215871031522,31.849193180850627,158.0,False
62,RP001,50.40121028030637,23.548949804757953,42.0,False
62,RP002,50.40121028030637,47.75974202049518,79.0,False
62,RP003,50.40121028030637,0.0,,True
62,LP006,50.40121028030637,17.477963875920754,134.0,False
62,RP004,50.40121028030637,17.477963875920754,134.0,False
62,RP005,50.40121028030637,0.0,,True
63,RP001,52.16950401598369,19.934342493586698,45.0,False
63,RP002,52.16950401598369,19.855716193090135,83.0,False
63,RP003,52.16950401598369,0.0,,True
