scope,object,config_id,day,detector_score,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
H_only,H,SMOOTH5_BAND_MAX_HW_12,12,9.05616781398238,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,13,10.259033292824096,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,14,12.330442457390797,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,15,14.581928216012372,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,16,16.609533270702855,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,17,18.184655367582195,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,18,18.65741936340934,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,19,18.01398149685884,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,20,17.018201844689266,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_MAX_HW_12,21,16.137173465289592,smooth5_candidate_band,band_max_half_width,12,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
