object,candidate_id,point_day,month_day,band_start_day,band_end_day,band_center_day,peak_score,peak_prominence,support_floor,global_floor,left_stop_reason,right_stop_reason,is_formal_primary
H,CP001,19,04-20,17,21,19,1.644002486538675,0.41801659495200383,1.4349941890626732,0.27180942004830844,support_floor,support_floor,True
H,CP002,35,05-06,32,37,34,0.9190171447661464,0.2470407304163147,0.795496779557989,0.27180942004830844,support_floor,support_floor,True
H,CP003,57,05-28,55,59,57,0.27875502949334635,0.030484532331906178,0.27180942004830844,0.27180942004830844,support_floor,support_floor,False
Jw,CP001,41,05-12,37,49,43,1.0700878188984277,0.875140116601382,0.6325177605977368,0.25170957752375983,support_floor,support_floor,True
