window_id,year_index,year,object,yearwise_peak_day,yearwise_peak_score,candidate_rank1_day,candidate_rank1_score,candidate_rank2_day,candidate_rank2_score,rank1_rank2_score_gap,weak_year_flag,ambiguous_year_peak_flag,method_role
W113,0,1979,P,116.0,205.31356219283532,116.0,205.31356219283532,135.0,178.26094784992478,27.052614342910545,False,False,single_year_peak_diagnostic_not_main_result
W113,0,1979,V,112.0,122.99367435245901,112.0,122.99367435245901,124.0,56.97021220827141,66.02346214418759,False,False,single_year_peak_diagnostic_not_main_result
W113,0,1979,H,113.0,186.14523240338178,113.0,186.14523240338178,133.0,39.10583185045401,147.03940055292776,False,False,single_year_peak_diagnostic_not_main_result
W113,0,1979,Je,113.0,55.67842000976994,128.0,68.50546594331762,113.0,55.67842000976994,12.82704593354768,False,False,single_year_peak_diagnostic_not_main_result
W113,0,1979,Jw,119.0,59.780825787883835,135.0,84.76736824255143,119.0,59.780825787883835,24.986542454667592,False,False,single_year_peak_diagnostic_not_main_result
W113,1,1980,P,108.0,76.3553210061925,120.0,213.2252600814895,108.0,76.3553210061925,136.869939075297,False,False,single_year_peak_diagnostic_not_main_result
W113,1,1980,V,111.0,23.88789287596029,123.0,56.76788670437193,111.0,23.88789287596029,32.87999382841164,False,False,single_year_peak_diagnostic_not_main_result
W113,1,1980,H,118.0,38.14900501359247,118.0,38.14900501359247,133.0,31.019168180475905,7.129836833116567,False,False,single_year_peak_diagnostic_not_main_result
W113,1,1980,Je,106.0,32.4188348321731,135.0,64.92210444357497,106.0,32.4188348321731,32.50326961140187,False,False,single_year_peak_diagnostic_not_main_result
W113,1,1980,Jw,127.0,89.51034414571843,127.0,89.51034414571843,,,,False,False,single_year_peak_diagnostic_not_main_result
W113,2,1981,P,107.0,173.70570902596543,107.0,173.70570902596543,119.0,118.66822910645844,55.03747991950699,False,False,single_year_peak_diagnostic_not_main_result
W113,2,1981,V,118.0,93.1736905450088,102.0,101.94197716088053,118.0,93.1736905450088,8.76828661587173,False,False,single_year_peak_diagnostic_not_main_result
W113,2,1981,H,121.0,24.885534875714193,104.0,36.01825401808168,137.0,27.6295732563331,8.388680761748578,False,False,single_year_peak_diagnostic_not_main_result
W113,2,1981,Je,108.0,30.307844806970575,126.0,77.15894521186215,108.0,30.307844806970575,46.85110040489157,False,False,single_year_peak_diagnostic_not_main_result
W113,2,1981,Jw,113.0,25.139082103263746,129.0,101.61228439511002,100.0,31.281149789381747,70.33113460572828,False,False,single_year_peak_diagnostic_not_main_result
W113,3,1982,P,115.0,181.97003689750292,115.0,181.97003689750292,132.0,26.174285866259588,155.79575103124333,False,False,single_year_peak_diagnostic_not_main_result
W113,3,1982,V,113.0,43.53251724362132,136.0,58.24035163044414,113.0,43.53251724362132,14.707834386822817,False,False,single_year_peak_diagnostic_not_main_result
W113,3,1982,H,114.0,104.35457247287155,114.0,104.35457247287155,131.0,18.85097444683239,85.50359802603916,False,False,single_year_peak_diagnostic_not_main_result
W113,3,1982,Je,121.0,93.02497895936983,121.0,93.02497895936983,99.0,82.15641140323626,10.86856755613357,False,False,single_year_peak_diagnostic_not_main_result
W113,3,1982,Jw,114.0,92.0229228229488,114.0,92.0229228229488,127.0,4.693721989400428,87.32920083354837,False,False,single_year_peak_diagnostic_not_main_result
W113,4,1983,P,116.0,133.58241177776065,103.0,204.22017806752322,116.0,133.58241177776065,70.63776628976257,False,False,single_year_peak_diagnostic_not_main_result
W113,4,1983,V,109.0,37.01891021099605,128.0,219.01971464222947,109.0,37.01891021099605,182.00080443123343,False,False,single_year_peak_diagnostic_not_main_result
W113,4,1983,H,111.0,54.524450911527396,127.0,223.39363705527683,111.0,54.524450911527396,168.86918614374943,False,False,single_year_peak_diagnostic_not_main_result
W113,4,1983,Je,117.0,85.8310690716138,117.0,85.8310690716138,105.0,72.46448098262115,13.366588088992643,False,False,single_year_peak_diagnostic_not_main_result
W113,4,1983,Jw,107.0,79.72057393104073,107.0,79.72057393104073,134.0,36.66897354787167,43.05160038316906,False,False,single_year_peak_diagnostic_not_main_result
W113,5,1984,P,121.0,133.42349841819427,121.0,133.42349841819427,105.0,77.30786291922894,56.11563549896533,False,False,single_year_peak_diagnostic_not_main_result
W113,5,1984,V,113.0,16.241529371186914,134.0,130.6285126321423,101.0,47.18302980796255,83.44548282417975,False,False,single_year_peak_diagnostic_not_main_result
W113,5,1984,H,121.0,20.772417126636977,130.0,29.11058904110788,121.0,20.772417126636977,8.338171914470902,False,False,single_year_peak_diagnostic_not_main_result
W113,5,1984,Je,111.0,39.50434338717672,111.0,39.50434338717672,127.0,16.237955229014336,23.266388158162382,False,False,single_year_peak_diagnostic_not_main_result
W113,5,1984,Jw,122.0,75.53043931866537,138.0,77.35344443906946,122.0,75.53043931866537,1.8230051204040905,False,False,single_year_peak_diagnostic_not_main_result
W113,6,1985,P,110.0,47.39237675106814,135.0,101.63361119235724,110.0,47.39237675106814,54.241234441289095,False,False,single_year_peak_diagnostic_not_main_result
W113,6,1985,V,110.0,69.44115417361314,110.0,69.44115417361314,129.0,58.51944538034162,10.92170879327152,False,False,single_year_peak_diagnostic_not_main_result
W113,6,1985,H,111.0,37.46643366999919,111.0,37.46643366999919,128.0,24.322784497635627,13.143649172363563,False,False,single_year_peak_diagnostic_not_main_result
W113,6,1985,Je,107.0,36.96376908077487,107.0,36.96376908077487,127.0,4.674304856122189,32.289464224652676,False,False,single_year_peak_diagnostic_not_main_result
W113,6,1985,Jw,114.0,30.382244909223807,127.0,67.85084557291954,103.0,37.86224145146668,29.98860412145286,False,False,single_year_peak_diagnostic_not_main_result
W113,7,1986,P,110.0,80.12382076646043,107.0,81.09337999698361,110.0,80.12382076646043,0.9695592305231884,False,False,single_year_peak_diagnostic_not_main_result
W113,7,1986,V,116.0,186.36022402607574,116.0,186.36022402607574,126.0,32.788518701750476,153.57170532432525,False,False,single_year_peak_diagnostic_not_main_result
W113,7,1986,H,118.0,140.00976839837193,118.0,140.00976839837193,138.0,48.22208022139394,91.787688176978,False,False,single_year_peak_diagnostic_not_main_result
W113,7,1986,Je,115.0,94.9828204627364,115.0,94.9828204627364,130.0,54.54826611171887,40.43455435101753,False,False,single_year_peak_diagnostic_not_main_result
W113,7,1986,Jw,108.0,143.60599881869638,108.0,143.60599881869638,128.0,70.18624771927881,73.41975109941757,False,False,single_year_peak_diagnostic_not_main_result
W113,8,1987,P,113.0,101.18463854422572,122.0,175.83538694462044,132.0,168.81166264755365,7.023724297066792,False,False,single_year_peak_diagnostic_not_main_result
W113,8,1987,V,107.0,48.41607583703765,125.0,105.16206862395688,137.0,79.0044817129048,26.15758691105208,False,False,single_year_peak_diagnostic_not_main_result
W113,8,1987,H,109.0,59.33059735224311,109.0,59.33059735224311,127.0,24.319989073815915,35.0106082784272,False,False,single_year_peak_diagnostic_not_main_result
W113,8,1987,Je,100.0,49.764711512323565,100.0,49.764711512323565,138.0,49.47913218384337,0.2855793284801962,False,False,single_year_peak_diagnostic_not_main_result
W113,8,1987,Jw,110.0,50.26766503474845,130.0,219.12876529875047,119.0,99.17377895478022,119.95498634397025,False,False,single_year_peak_diagnostic_not_main_result
W113,9,1988,P,113.0,76.1278710133349,138.0,147.87607131911034,120.0,95.13678311886021,52.73928820025013,False,False,single_year_peak_diagnostic_not_main_result
W113,9,1988,V,115.0,84.20796256352504,115.0,84.20796256352504,105.0,39.90432113918801,44.30364142433703,False,False,single_year_peak_diagnostic_not_main_result
W113,9,1988,H,114.0,96.75344659528542,135.0,113.66652646803956,114.0,96.75344659528542,16.91307987275414,False,False,single_year_peak_diagnostic_not_main_result
W113,9,1988,Je,118.0,31.022979616679876,118.0,31.022979616679876,104.0,25.22306985338099,5.799909763298885,False,False,single_year_peak_diagnostic_not_main_result
W113,9,1988,Jw,117.0,60.99787057050004,131.0,86.00282359287282,117.0,60.99787057050004,25.004953022372774,False,False,single_year_peak_diagnostic_not_main_result
W113,10,1989,P,113.0,87.00912825210172,103.0,216.45366785585895,113.0,87.00912825210172,129.44453960375722,False,False,single_year_peak_diagnostic_not_main_result
W113,10,1989,V,117.0,192.83808450654516,117.0,192.83808450654516,109.0,74.63327829019293,118.20480621635222,False,False,single_year_peak_diagnostic_not_main_result
W113,10,1989,H,115.0,142.13363410167761,115.0,142.13363410167761,128.0,102.18109350326552,39.9525405984121,False,False,single_year_peak_diagnostic_not_main_result
W113,10,1989,Je,108.0,89.18867610806221,108.0,89.18867610806221,130.0,34.894035294774156,54.294640813288055,False,False,single_year_peak_diagnostic_not_main_result
W113,10,1989,Jw,116.0,124.77364730394734,129.0,135.42770524757285,116.0,124.77364730394734,10.654057943625503,False,False,single_year_peak_diagnostic_not_main_result
W113,11,1990,P,114.0,119.37432235487937,125.0,130.07423679001934,114.0,119.37432235487937,10.699914435139974,False,False,single_year_peak_diagnostic_not_main_result
W113,11,1990,V,115.0,98.56404391235392,134.0,150.46335602355407,115.0,98.56404391235392,51.899312111200146,False,False,single_year_peak_diagnostic_not_main_result
W113,11,1990,H,111.0,34.65523856905325,135.0,176.37145503080166,123.0,69.3595618969303,107.01189313387135,False,False,single_year_peak_diagnostic_not_main_result
W113,11,1990,Je,113.0,25.817514321569668,129.0,49.74491896487624,113.0,25.817514321569668,23.927404643306573,False,False,single_year_peak_diagnostic_not_main_result
W113,11,1990,Jw,111.0,44.58704380606123,129.0,135.36420989900816,111.0,44.58704380606123,90.77716609294693,False,False,single_year_peak_diagnostic_not_main_result
W113,12,1991,P,120.0,225.1803716383319,120.0,225.1803716383319,104.0,195.93726163924873,29.243109999083174,False,False,single_year_peak_diagnostic_not_main_result
W113,12,1991,V,112.0,47.501110356179595,133.0,51.822762498116425,102.0,47.59532690662375,4.227435591492679,False,False,single_year_peak_diagnostic_not_main_result
W113,12,1991,H,102.0,52.02198704842005,132.0,94.92923607890678,102.0,52.02198704842005,42.90724903048673,False,False,single_year_peak_diagnostic_not_main_result
W113,12,1991,Je,104.0,32.34190045605131,104.0,32.34190045605131,124.0,22.369941432454446,9.971959023596867,False,False,single_year_peak_diagnostic_not_main_result
W113,12,1991,Jw,119.0,28.849115261504103,105.0,79.46556509175159,119.0,28.849115261504103,50.61644983024748,False,False,single_year_peak_diagnostic_not_main_result
W113,13,1992,P,109.0,146.15953379275496,100.0,226.58730636180664,109.0,146.15953379275496,80.42777256905168,False,False,single_year_peak_diagnostic_not_main_result
