window_id,k,cluster_id,cluster_size,object_A,object_B,delta_definition,P_A_earlier_within_type,P_B_earlier_within_type,P_same_day_within_type,median_delta_within_type,q025_delta_within_type,q975_delta_within_type,within_type_order_status,small_cluster_warning,method_role
W113,2,1,26,H,Je,B_peak_day - A_peak_day; positive means A earlier,0.34615384615384615,0.5384615384615384,0.11538461538461539,-1.0,-12.75,13.0,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,H,Jw,B_peak_day - A_peak_day; positive means A earlier,0.6153846153846154,0.23076923076923078,0.15384615384615385,3.0,-6.75,17.0,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,H,P,B_peak_day - A_peak_day; positive means A earlier,0.5384615384615384,0.4230769230769231,0.038461538461538464,1.5,-10.375,12.375,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,H,V,B_peak_day - A_peak_day; positive means A earlier,0.3076923076923077,0.6538461538461539,0.038461538461538464,-1.0,-8.375,13.625,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,Je,Jw,B_peak_day - A_peak_day; positive means A earlier,0.6538461538461539,0.3076923076923077,0.038461538461538464,3.5,-12.625,21.0,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,Je,P,B_peak_day - A_peak_day; positive means A earlier,0.6153846153846154,0.38461538461538464,0.0,2.5,-15.25,15.375,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,Je,V,B_peak_day - A_peak_day; positive means A earlier,0.5769230769230769,0.38461538461538464,0.038461538461538464,1.5,-12.5,10.625,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,Jw,P,B_peak_day - A_peak_day; positive means A earlier,0.4230769230769231,0.5384615384615384,0.038461538461538464,-1.0,-20.5,9.375,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,Jw,V,B_peak_day - A_peak_day; positive means A earlier,0.23076923076923078,0.7692307692307693,0.0,-4.5,-14.125,6.75,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,1,26,P,V,B_peak_day - A_peak_day; positive means A earlier,0.38461538461538464,0.5384615384615384,0.07692307692307693,-1.0,-12.375,10.125,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,2,19,H,Je,B_peak_day - A_peak_day; positive means A earlier,0.2631578947368421,0.6842105263157895,0.05263157894736842,-3.0,-12.55,6.100000000000001,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,2,19,H,Jw,B_peak_day - A_peak_day; positive means A earlier,0.15789473684210525,0.7368421052631579,0.10526315789473684,-6.0,-15.85,2.1000000000000014,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
W113,2,2,19,H,P,B_peak_day - A_peak_day; positive means A earlier,0.21052631578947367,0.7368421052631579,0.05263157894736842,-6.0,-14.0,4.650000000000002,order_unresolved_lt90,False,within_provisional_year_type_peak_order_audit
