scope,object,config_id,candidate_id,point_day,month_day,band_start_day,band_end_day,band_center_day,peak_score,peak_prominence,support_floor,global_floor,left_stop_reason,right_stop_reason,is_formal_primary,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
H_only,H,SMOOTH5_BAND_PROM_045,CP001,18,04-19,15,22,18,18.65741936340934,9.601251549426959,14.336856166167207,3.154415764400914,support_floor,support_floor,True,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP002,35,05-06,32,38,35,10.552832836710131,4.542147184334713,8.508866603759511,3.154415764400914,support_floor,support_floor,True,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP003,55,05-26,53,57,55,3.1269906825609013,0.5645881646881783,3.154415764400914,3.154415764400914,support_floor,support_floor,False,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP004,60,05-31,58,62,60,2.697450028885572,0.0432977392254994,3.154415764400914,3.154415764400914,support_floor,support_floor,False,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP005,77,06-17,73,81,77,13.724355549586724,8.270825618573783,10.002484021228522,3.154415764400914,support_floor,support_floor,True,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP006,95,07-05,92,98,95,16.231351929979546,13.407503202527586,10.197975488842133,3.154415764400914,support_floor,support_floor,True,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP007,113,07-23,111,119,115,36.64765223117155,36.23034391945685,20.343997467415967,3.154415764400914,support_floor,support_floor,True,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP008,129,08-08,127,131,129,6.689327019465169,6.145942674668604,3.9236528158642967,3.154415764400914,support_floor,support_floor,False,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP009,145,08-24,143,147,145,1.652550934661777,0.08263261243750897,3.154415764400914,3.154415764400914,support_floor,support_floor,False,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,SMOOTH5_BAND_PROM_045,CP010,155,09-03,152,158,155,11.350321255957892,10.917965359536314,6.43723684416655,3.154415764400914,support_floor,support_floor,True,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
