window_id,scope,object_or_pair,v9_bootstrap_width_q025_q975,bootstrap_mode_type,jackknife_max_abs_shift,yearwise_peak_spread_q025_q975,likely_instability_source,recommended_interpretation,v9_order_status,n_within_type_orders_ge90
W045,object,P,7.0,single_compact_mode,1.0,13.799999999999997,insufficient_or_low_instability_evidence,audit-only; do not replace V9 peak result,,
W045,object,V,9.0,single_compact_mode,1.0,12.899999999999999,insufficient_or_low_instability_evidence,audit-only; do not replace V9 peak result,,
W045,object,H,24.0,single_broad_mode,1.0,15.799999999999997,yearwise_peak_spread_candidate,audit-only; do not replace V9 peak result,,
W045,object,Je,8.0,single_compact_mode,0.0,17.799999999999997,yearwise_peak_spread_candidate,audit-only; do not replace V9 peak result,,
W045,object,Jw,12.0,single_compact_mode,4.0,14.799999999999997,insufficient_or_low_instability_evidence,audit-only; do not replace V9 peak result,,
W045,pair,P-V,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,A_peak_earlier_tendency,0.0
W045,pair,P-H,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,B_peak_earlier_tendency,0.0
W045,pair,P-Je,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,A_peak_earlier_tendency,0.0
W045,pair,P-Jw,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,B_peak_earlier_tendency,0.0
W045,pair,V-H,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,B_peak_earlier_tendency,0.0
W045,pair,V-Je,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,A_peak_earlier_tendency,0.0
W045,pair,V-Jw,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,B_peak_earlier_tendency,0.0
W045,pair,H-Je,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,A_peak_earlier_tendency,0.0
W045,pair,H-Jw,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,A_peak_earlier_tendency,0.0
W045,pair,Je-Jw,,,,,no_clear_year_type_stabilization,audit-only; compare with V9 full-sample order before scientific use,B_peak_earlier_tendency,0.0
