window_id,target_pair,target_set,score_phase,year,score,score_z,Y_delta,order_label,peak_A,peak_B
W081,P-H,exploratory_full_pair,high,2016,1.553839883078299,1.553839883078299,-2.0,B_earlier,79.0,77.0
W081,P-H,exploratory_full_pair,high,1995,2.0254196876173376,2.0254196876173376,11.0,A_earlier,76.0,87.0
W081,P-H,exploratory_full_pair,high,1991,2.581425656670357,2.581425656670357,8.0,A_earlier,78.0,86.0
W081,P-Je,exploratory_full_pair,low,1981,-1.9820237010397446,-1.9820237010397446,-13.0,B_earlier,82.0,69.0
W081,P-Je,exploratory_full_pair,low,2002,-1.7211821269513594,-1.7211821269513594,-14.0,B_earlier,78.0,64.0
W081,P-Je,exploratory_full_pair,low,2000,-1.7032105501754524,-1.7032105501754524,-11.0,B_earlier,80.0,69.0
W081,P-Je,exploratory_full_pair,low,1999,-1.4021189304790802,-1.4021189304790802,-8.0,B_earlier,83.0,75.0
W081,P-Je,exploratory_full_pair,low,1985,-1.141320641950464,-1.141320641950464,-8.0,B_earlier,87.0,79.0
W081,P-Je,exploratory_full_pair,low,1984,-1.0659621186147508,-1.0659621186147508,1.0,A_earlier,78.0,79.0
W081,P-Je,exploratory_full_pair,low,1986,-1.0490401036784904,-1.0490401036784904,-5.0,B_earlier,82.0,77.0
W081,P-Je,exploratory_full_pair,low,1979,-0.8859026608473334,-0.8859026608473334,-11.0,B_earlier,79.0,68.0
W081,P-Je,exploratory_full_pair,low,2001,-0.8633074265751549,-0.8633074265751549,7.0,A_earlier,78.0,85.0
W081,P-Je,exploratory_full_pair,low,2012,-0.829788980417345,-0.829788980417345,-7.0,B_earlier,88.0,81.0
W081,P-Je,exploratory_full_pair,low,2009,-0.7927014065902785,-0.7927014065902785,-7.0,B_earlier,84.0,77.0
W081,P-Je,exploratory_full_pair,low,2008,-0.7552093726078938,-0.7552093726078938,-6.0,B_earlier,78.0,72.0
W081,P-Je,exploratory_full_pair,low,2004,-0.6686139461609505,-0.6686139461609505,-4.0,B_earlier,85.0,81.0
W081,P-Je,exploratory_full_pair,low,2013,-0.6662990023390599,-0.6662990023390599,-6.0,B_earlier,82.0,76.0
W081,P-Je,exploratory_full_pair,low,2006,-0.5598588331134925,-0.5598588331134925,-4.0,B_earlier,77.0,73.0
W081,P-Je,exploratory_full_pair,mid,1992,-0.5185370859324684,-0.5185370859324684,-3.0,B_earlier,82.0,79.0
W081,P-Je,exploratory_full_pair,mid,2022,-0.4635726764681262,-0.46357267646812617,-3.0,B_earlier,82.0,79.0
W081,P-Je,exploratory_full_pair,mid,1997,-0.45182395773962175,-0.4518239577396217,0.0,same_day,87.0,87.0
W081,P-Je,exploratory_full_pair,mid,1994,-0.4468471242430326,-0.4468471242430325,-5.0,B_earlier,81.0,76.0
W081,P-Je,exploratory_full_pair,mid,2018,-0.44169951018289916,-0.4416995101828991,0.0,same_day,81.0,81.0
W081,P-Je,exploratory_full_pair,mid,2003,-0.36411119029880934,-0.3641111902988093,0.0,same_day,79.0,79.0
W081,P-Je,exploratory_full_pair,mid,2007,-0.24265290337663759,-0.24265290337663756,1.0,A_earlier,75.0,76.0
W081,P-Je,exploratory_full_pair,mid,2005,-0.1154101037510932,-0.11541010375109317,-3.0,B_earlier,86.0,83.0
W081,P-Je,exploratory_full_pair,mid,2014,0.05890706979737683,0.05890706979737686,-4.0,B_earlier,76.0,72.0
W081,P-Je,exploratory_full_pair,mid,1982,0.1510525787331145,0.15105257873311453,0.0,same_day,83.0,83.0
W081,P-Je,exploratory_full_pair,mid,1996,0.21853861582648323,0.21853861582648326,2.0,A_earlier,79.0,81.0
W081,P-Je,exploratory_full_pair,mid,2011,0.26215927541307804,0.2621592754130781,1.0,A_earlier,79.0,80.0
W081,P-Je,exploratory_full_pair,mid,1990,0.2790720912775438,0.27907209127754384,13.0,A_earlier,74.0,87.0
W081,P-Je,exploratory_full_pair,mid,1989,0.3859718756862534,0.38597187568625346,3.0,A_earlier,77.0,80.0
W081,P-Je,exploratory_full_pair,mid,2010,0.41212451615313095,0.412124516153131,-2.0,B_earlier,88.0,86.0
W081,P-Je,exploratory_full_pair,high,1993,0.4439774200103506,0.4439774200103507,6.0,A_earlier,76.0,82.0
W081,P-Je,exploratory_full_pair,high,1980,0.7382069691091643,0.7382069691091643,0.0,same_day,84.0,84.0
W081,P-Je,exploratory_full_pair,high,2015,0.7947701988412988,0.7947701988412988,7.0,A_earlier,79.0,86.0
W081,P-Je,exploratory_full_pair,high,2016,1.035176601145919,1.035176601145919,-1.0,B_earlier,79.0,78.0
W081,P-Je,exploratory_full_pair,high,2021,1.0399221163567116,1.0399221163567116,-2.0,B_earlier,78.0,76.0
W081,P-Je,exploratory_full_pair,high,1987,1.0423614751813124,1.0423614751813124,8.0,A_earlier,80.0,88.0
W081,P-Je,exploratory_full_pair,high,1998,1.0988961968824091,1.0988961968824091,1.0,A_earlier,86.0,87.0
W081,P-Je,exploratory_full_pair,high,2019,1.1149739476476477,1.1149739476476477,-1.0,B_earlier,86.0,85.0
W081,P-Je,exploratory_full_pair,high,1983,1.1268561143366482,1.1268561143366482,3.0,A_earlier,82.0,85.0
W081,P-Je,exploratory_full_pair,high,1988,1.138923875366052,1.138923875366052,2.0,A_earlier,89.0,91.0
W081,P-Je,exploratory_full_pair,high,1995,1.236488004348414,1.236488004348414,10.0,A_earlier,76.0,86.0
W081,P-Je,exploratory_full_pair,high,2017,1.2884057992670714,1.2884057992670714,9.0,A_earlier,73.0,82.0
W081,P-Je,exploratory_full_pair,high,2020,1.4179030233024668,1.4179030233024668,-2.0,B_earlier,81.0,79.0
W081,P-Je,exploratory_full_pair,high,1991,1.8092635863887228,1.8092635863887228,-2.0,B_earlier,78.0,76.0
W081,P-Je,exploratory_full_pair,high,2023,2.0372430024623696,2.0372430024623696,15.0,A_earlier,76.0,91.0
W081,P-Jw,exploratory_full_pair,low,1982,-2.3533004274128455,-2.3533004274128455,-4.0,B_earlier,83.0,79.0
W081,P-Jw,exploratory_full_pair,low,1992,-2.2486894505027486,-2.2486894505027486,-6.0,B_earlier,82.0,76.0
W081,P-Jw,exploratory_full_pair,low,1997,-2.046053682781843,-2.046053682781843,-10.0,B_earlier,87.0,77.0
W081,P-Jw,exploratory_full_pair,low,1985,-1.2994213974806716,-1.2994213974806716,-8.0,B_earlier,87.0,79.0
W081,P-Jw,exploratory_full_pair,low,2004,-1.230230277339909,-1.230230277339909,-2.0,B_earlier,85.0,83.0
W081,P-Jw,exploratory_full_pair,low,2012,-1.0569468142763612,-1.0569468142763612,-6.0,B_earlier,88.0,82.0
W081,P-Jw,exploratory_full_pair,low,2003,-1.0541481195398925,-1.0541481195398925,3.0,A_earlier,79.0,82.0
W081,P-Jw,exploratory_full_pair,low,2014,-1.0488905863744957,-1.0488905863744957,-5.0,B_earlier,76.0,71.0
W081,P-Jw,exploratory_full_pair,low,2009,-0.9837834905192483,-0.9837834905192483,-9.0,B_earlier,84.0,75.0
W081,P-Jw,exploratory_full_pair,low,2019,-0.889844058699151,-0.889844058699151,-5.0,B_earlier,86.0,81.0
W081,P-Jw,exploratory_full_pair,low,1979,-0.8702733248477548,-0.8702733248477548,-2.0,B_earlier,79.0,77.0
W081,P-Jw,exploratory_full_pair,low,2010,-0.8668721456394558,-0.8668721456394558,0.0,same_day,88.0,88.0
W081,P-Jw,exploratory_full_pair,low,1988,-0.5091935038376748,-0.5091935038376748,-5.0,B_earlier,89.0,84.0
W081,P-Jw,exploratory_full_pair,low,2005,-0.4494214539920291,-0.4494214539920291,-1.0,B_earlier,86.0,85.0
W081,P-Jw,exploratory_full_pair,low,2002,-0.3971446554139171,-0.3971446554139171,1.0,A_earlier,78.0,79.0
W081,P-Jw,exploratory_full_pair,mid,1983,-0.2703536524883461,-0.2703536524883461,0.0,same_day,82.0,82.0
W081,P-Jw,exploratory_full_pair,mid,2022,-0.18077346514539147,-0.1807734651453915,-5.0,B_earlier,82.0,77.0
W081,P-Jw,exploratory_full_pair,mid,2017,-0.15981663216490935,-0.15981663216490938,6.0,A_earlier,73.0,79.0
W081,P-Jw,exploratory_full_pair,mid,1987,-0.07506692299189455,-0.07506692299189457,-1.0,B_earlier,80.0,79.0
W081,P-Jw,exploratory_full_pair,mid,1981,-0.028091980004196493,-0.028091980004196517,3.0,A_earlier,82.0,85.0
W081,P-Jw,exploratory_full_pair,mid,1986,0.001991839701268982,0.0019918397012689574,9.0,A_earlier,82.0,91.0
W081,P-Jw,exploratory_full_pair,mid,1996,0.08769281424817905,0.08769281424817903,-1.0,B_earlier,79.0,78.0
W081,P-Jw,exploratory_full_pair,mid,2001,0.11131483264070414,0.11131483264070412,0.0,same_day,78.0,78.0
W081,P-Jw,exploratory_full_pair,mid,1993,0.1500930996280955,0.15009309962809547,7.0,A_earlier,76.0,83.0
W081,P-Jw,exploratory_full_pair,mid,2023,0.2604799592528932,0.2604799592528932,5.0,A_earlier,76.0,81.0
W081,P-Jw,exploratory_full_pair,mid,1990,0.2876980625397001,0.2876980625397001,5.0,A_earlier,74.0,79.0
W081,P-Jw,exploratory_full_pair,mid,2018,0.2999695127434429,0.2999695127434429,0.0,same_day,81.0,81.0
W081,P-Jw,exploratory_full_pair,mid,2000,0.4101261238532193,0.4101261238532193,4.0,A_earlier,80.0,84.0
W081,P-Jw,exploratory_full_pair,mid,1989,0.48291392833020597,0.48291392833020597,9.0,A_earlier,77.0,86.0
W081,P-Jw,exploratory_full_pair,mid,1984,0.521531649943477,0.521531649943477,6.0,A_earlier,78.0,84.0
W081,P-Jw,exploratory_full_pair,high,1999,0.5255885592327749,0.5255885592327749,-2.0,B_earlier,83.0,81.0
W081,P-Jw,exploratory_full_pair,high,1980,0.5383214705787235,0.5383214705787235,1.0,A_earlier,84.0,85.0
W081,P-Jw,exploratory_full_pair,high,2020,0.7523476678929031,0.7523476678929031,2.0,A_earlier,81.0,83.0
W081,P-Jw,exploratory_full_pair,high,1998,0.7589979990210206,0.7589979990210206,-4.0,B_earlier,86.0,82.0
W081,P-Jw,exploratory_full_pair,high,2007,0.7670704271334323,0.7670704271334323,14.0,A_earlier,75.0,89.0
W081,P-Jw,exploratory_full_pair,high,1994,0.8930577594834362,0.8930577594834362,7.0,A_earlier,81.0,88.0
W081,P-Jw,exploratory_full_pair,high,2006,0.956354398585574,0.956354398585574,4.0,A_earlier,77.0,81.0
W081,P-Jw,exploratory_full_pair,high,2016,0.9758134673150137,0.9758134673150137,-3.0,B_earlier,79.0,76.0
W081,P-Jw,exploratory_full_pair,high,2013,1.0274215707290604,1.0274215707290604,-2.0,B_earlier,82.0,80.0
W081,P-Jw,exploratory_full_pair,high,2008,1.029563359275033,1.029563359275033,10.0,A_earlier,78.0,88.0
W081,P-Jw,exploratory_full_pair,high,1995,1.1293038545659593,1.1293038545659593,12.0,A_earlier,76.0,88.0
W081,P-Jw,exploratory_full_pair,high,2015,1.2790921572385219,1.2790921572385219,3.0,A_earlier,79.0,82.0
W081,P-Jw,exploratory_full_pair,high,2011,1.296845376924451,1.296845376924451,8.0,A_earlier,79.0,87.0
W081,P-Jw,exploratory_full_pair,high,1991,1.7294629818945626,1.7294629818945626,4.0,A_earlier,78.0,82.0
W081,P-Jw,exploratory_full_pair,high,2021,1.7452631687010833,1.7452631687010833,9.0,A_earlier,78.0,87.0
W081,V-H,exploratory_full_pair,low,1997,-2.4838543211055697,-2.48385432110557,-13.0,B_earlier,86.0,73.0
W081,V-H,exploratory_full_pair,low,1981,-1.7762941814380506,-1.7762941814380508,-1.0,B_earlier,80.0,79.0
W081,V-H,exploratory_full_pair,low,2010,-1.3807987026017956,-1.3807987026017958,-5.0,B_earlier,86.0,81.0
W081,V-H,exploratory_full_pair,low,1979,-1.245927027511945,-1.2459270275119452,-5.0,B_earlier,78.0,73.0
W081,V-H,exploratory_full_pair,low,2003,-1.1316228004112237,-1.1316228004112239,4.0,A_earlier,80.0,84.0
W081,V-H,exploratory_full_pair,low,1992,-1.130512103301957,-1.1305121033019572,1.0,A_earlier,79.0,80.0
W081,V-H,exploratory_full_pair,low,2017,-1.1304428343899287,-1.1304428343899289,-3.0,B_earlier,87.0,84.0
W081,V-H,exploratory_full_pair,low,2007,-1.0401962914533007,-1.040196291453301,-7.0,B_earlier,85.0,78.0
W081,V-H,exploratory_full_pair,low,1985,-0.8555974393083926,-0.8555974393083927,1.0,A_earlier,88.0,89.0
W081,V-H,exploratory_full_pair,low,2005,-0.7223336867501212,-0.7223336867501213,0.0,same_day,84.0,84.0
W081,V-H,exploratory_full_pair,low,1993,-0.6855235197413204,-0.6855235197413205,-2.0,B_earlier,82.0,80.0
W081,V-H,exploratory_full_pair,low,2021,-0.6323426260843984,-0.6323426260843985,-13.0,B_earlier,89.0,76.0
W081,V-H,exploratory_full_pair,low,1990,-0.5355109816018733,-0.5355109816018734,-4.0,B_earlier,78.0,74.0
W081,V-H,exploratory_full_pair,low,2001,-0.4928188808979977,-0.49281888089799775,-1.0,B_earlier,80.0,79.0
W081,V-H,exploratory_full_pair,low,1998,-0.47724752874712967,-0.4772475287471297,-2.0,B_earlier,84.0,82.0
W081,V-H,exploratory_full_pair,mid,2022,-0.46825767839034066,-0.4682576783903407,6.0,A_earlier,77.0,83.0
W081,V-H,exploratory_full_pair,mid,2019,-0.3122826689233735,-0.31228266892337353,0.0,same_day,84.0,84.0
W081,V-H,exploratory_full_pair,mid,2012,-0.2797941275774321,-0.27979412757743216,2.0,A_earlier,82.0,84.0
W081,V-H,exploratory_full_pair,mid,1994,-0.16403382741238764,-0.16403382741238767,0.0,same_day,83.0,83.0
W081,V-H,exploratory_full_pair,mid,2009,-0.1144167369646406,-0.11441673696464061,1.0,A_earlier,82.0,83.0
W081,V-H,exploratory_full_pair,mid,2011,0.003663508648382395,0.0036635086483823953,-1.0,B_earlier,78.0,77.0
W081,V-H,exploratory_full_pair,mid,2008,0.010596279266711398,0.0105962792667114,8.0,A_earlier,78.0,86.0
W081,V-H,exploratory_full_pair,mid,2020,0.04981694229068743,0.049816942290687435,1.0,A_earlier,83.0,84.0
W081,V-H,exploratory_full_pair,mid,1996,0.11780031282462705,0.11780031282462707,-4.0,B_earlier,86.0,82.0
W081,V-H,exploratory_full_pair,mid,2016,0.21924429136995763,0.21924429136995766,2.0,A_earlier,75.0,77.0
W081,V-H,exploratory_full_pair,mid,2002,0.2268093517144931,0.22680935171449312,7.0,A_earlier,71.0,78.0
W081,V-H,exploratory_full_pair,mid,2023,0.23790229420841513,0.23790229420841516,-3.0,B_earlier,78.0,75.0
W081,V-H,exploratory_full_pair,mid,2014,0.25309366631728514,0.2530936663172852,0.0,same_day,75.0,75.0
W081,V-H,exploratory_full_pair,mid,2006,0.29853652810683756,0.2985365281068376,0.0,same_day,75.0,75.0
W081,V-H,exploratory_full_pair,mid,2018,0.30552801020870957,0.3055280102087096,3.0,A_earlier,75.0,78.0
W081,V-H,exploratory_full_pair,high,1984,0.31699711383776674,0.3169971138377668,10.0,A_earlier,76.0,86.0
W081,V-H,exploratory_full_pair,high,1982,0.3392630895360958,0.33926308953609585,-1.0,B_earlier,82.0,81.0
W081,V-H,exploratory_full_pair,high,1986,0.3558253584377181,0.3558253584377182,-4.0,B_earlier,79.0,75.0
W081,V-H,exploratory_full_pair,high,2004,0.4288467371542549,0.428846737154255,5.0,A_earlier,74.0,79.0
W081,V-H,exploratory_full_pair,high,1989,0.47053295743471457,0.4705329574347146,1.0,A_earlier,76.0,77.0
W081,V-H,exploratory_full_pair,high,2013,0.5506707641290713,0.5506707641290715,0.0,same_day,81.0,81.0
W081,V-H,exploratory_full_pair,high,2000,0.7547172847270097,0.7547172847270098,-1.0,B_earlier,79.0,78.0
W081,V-H,exploratory_full_pair,high,1999,0.9199275326281077,0.9199275326281078,1.0,A_earlier,69.0,70.0
W081,V-H,exploratory_full_pair,high,1995,0.9812551414011585,0.9812551414011587,11.0,A_earlier,76.0,87.0
W081,V-H,exploratory_full_pair,high,1988,1.1011183808127059,1.101118380812706,12.0,A_earlier,67.0,79.0
W081,V-H,exploratory_full_pair,high,1987,1.2506541363593073,1.2506541363593076,1.0,A_earlier,75.0,76.0
W081,V-H,exploratory_full_pair,high,1983,1.3183965841601446,1.3183965841601448,13.0,A_earlier,71.0,84.0
W081,V-H,exploratory_full_pair,high,2015,1.7184626171220614,1.7184626171220616,4.0,A_earlier,78.0,82.0
W081,V-H,exploratory_full_pair,high,1980,2.4108095937675347,2.410809593767535,21.0,A_earlier,67.0,88.0
W081,V-H,exploratory_full_pair,high,1991,2.4193394881494217,2.419339488149422,10.0,A_earlier,76.0,86.0
W081,V-Je,exploratory_full_pair,low,1981,-2.47883525422085,-2.4788352542208503,-11.0,B_earlier,80.0,69.0
W081,V-Je,exploratory_full_pair,low,1985,-1.2643523578209708,-1.264352357820971,-9.0,B_earlier,88.0,79.0
W081,V-Je,exploratory_full_pair,low,1979,-1.2187783158347891,-1.2187783158347893,-10.0,B_earlier,78.0,68.0
W081,V-Je,exploratory_full_pair,low,2002,-0.9762967756255242,-0.9762967756255243,-7.0,B_earlier,71.0,64.0
W081,V-Je,exploratory_full_pair,low,2007,-0.965429419739829,-0.9654294197398291,-9.0,B_earlier,85.0,76.0
W081,V-Je,exploratory_full_pair,low,2001,-0.9620102634952826,-0.9620102634952827,5.0,A_earlier,80.0,85.0
W081,V-Je,exploratory_full_pair,low,2000,-0.960238047661059,-0.9602380476610591,-10.0,B_earlier,79.0,69.0
W081,V-Je,exploratory_full_pair,low,1997,-0.9363516321643972,-0.9363516321643973,1.0,A_earlier,86.0,87.0
W081,V-Je,exploratory_full_pair,low,2008,-0.8827430900895658,-0.8827430900895659,-6.0,B_earlier,78.0,72.0
W081,V-Je,exploratory_full_pair,low,2022,-0.8820440384397242,-0.8820440384397243,2.0,A_earlier,77.0,79.0
W081,V-Je,exploratory_full_pair,low,1984,-0.8663122217889797,-0.8663122217889798,3.0,A_earlier,76.0,79.0
