scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP001,18,04-19,1,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,4.33063661303579,0.1695024501604454,False,46,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP002,26,04-27,2,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,6.6822926075612825,1.3354685511275015,False,46,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP003,34,05-05,3,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,6.990570539927465,3.9178186793589203,False,46,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP004,46,05-17,4,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,13.666413880755227,10.644765420067541,True,46,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP005,78,06-18,5,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,6.086808007890182,0.3479649024629019,False,46,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP006,84,06-24,6,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,5.960021040717298,0.005863401959411263,False,111,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP007,91,07-01,7,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,7.338271192726849,0.12298752558475723,False,111,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP008,98,07-08,8,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,7.950702006233788,0.5625068265151221,False,111,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP009,111,07-21,9,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,17.987174088123133,15.316254853828216,True,111,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP010,135,08-14,10,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,14.392614005398078,10.110221077218036,True,135,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,SMOOTH5_MERGE_GAP_0,CP011,162,09-10,11,v10_3_Je_only_SMOOTH5_MERGE_GAP_0,21.808144882147957,13.725877052212656,True,162,smooth5_window_merge,merge_gap_days,0,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
