window_id,object_A,object_B,tau_sync_primary,tau_sync_q50,tau_sync_q75,tau_sync_q90,delta_observed,delta_median,delta_q025,delta_q975,P_within_tau_q50,P_within_tau_q75,P_within_tau_q90,synchrony_decision,tau_quality_flag,method,k,cluster_id,cluster_size,cluster_quality_status,years_in_type,v9_1b_role
W160,P,V,3.0,2.0,3.0,7.0,1.0,1.0,-4.0,8.0,0.53,0.736,0.954,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,H,3.0,2.0,3.0,7.0,-7.0,-4.0,-17.525,6.0,0.204,0.306,0.75,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,Je,3.0,2.0,3.0,7.0,1.0,1.0,-5.0,6.0,0.534,0.714,0.994,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,Jw,3.0,2.0,3.0,7.0,-8.0,-6.0,-15.0,9.0,0.064,0.136,0.574,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,H,3.0,2.0,3.0,7.0,-8.0,-7.0,-16.525,4.0,0.13,0.26,0.622,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,Je,3.0,2.0,3.0,7.0,0.0,0.0,-6.0,4.0,0.756,0.86,0.984,synchrony_tendency,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,Jw,3.0,2.0,3.0,7.0,-9.0,-8.0,-17.0,6.0,0.034,0.084,0.438,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,H,Je,3.0,2.0,3.0,7.0,8.0,5.0,-5.0,17.0,0.2,0.278,0.686,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,H,Jw,3.0,2.0,3.0,7.0,-1.0,-2.0,-14.524999999999999,15.574999999999932,0.314,0.394,0.646,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,Je,Jw,3.0,2.0,3.0,7.0,-9.0,-8.0,-16.525,6.0,0.034,0.058,0.434,synchrony_indeterminate,normal,kmedoids_behavior_pca,2,1,16,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,V,4.0,2.0,4.0,10.0,1.0,2.0,-9.049999999999997,8.0,0.446,0.752,0.96,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,H,4.0,2.0,4.0,10.0,4.0,-3.0,-18.0,8.0,0.2,0.456,0.89,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,Je,4.0,2.0,4.0,10.0,1.0,2.0,-4.524999999999999,7.0,0.498,0.804,0.996,synchrony_tendency,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,Jw,4.0,2.0,4.0,10.0,-9.0,-7.0,-15.0,9.0,0.074,0.212,0.73,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,H,4.0,2.0,4.0,10.0,3.0,-7.0,-16.0,12.0,0.186,0.356,0.84,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,Je,4.0,2.0,4.0,10.0,0.0,0.0,-6.0,10.724999999999795,0.704,0.882,0.974,synchrony_tendency,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,Jw,4.0,2.0,4.0,10.0,-10.0,-9.0,-19.0,9.524999999999977,0.056,0.136,0.602,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,H,Je,4.0,2.0,4.0,10.0,-3.0,5.0,-6.0,16.524999999999977,0.226,0.436,0.882,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,H,Jw,4.0,2.0,4.0,10.0,-13.0,-3.0,-17.525,13.524999999999977,0.26,0.44,0.796,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,Je,Jw,4.0,2.0,4.0,10.0,-10.0,-9.0,-18.0,6.0,0.046,0.12,0.696,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,1,15,unstable_clustering,1984;1985;1986;1989;1990;1991;1992;1996;2001;2007;2009;2013;2016;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,V,10.0,4.0,10.0,28.0,0.0,-1.0,-14.0,9.0,0.628,0.934,1.0,synchrony_tendency,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,P,H,10.0,4.0,10.0,28.0,-1.0,0.0,-9.0,11.0,0.576,0.96,1.0,synchrony_tendency,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,P,Je,10.0,4.0,10.0,28.0,6.0,1.0,-20.0,12.524999999999977,0.488,0.872,0.998,synchrony_tendency,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,P,Jw,10.0,4.0,10.0,28.0,-24.0,2.0,-28.0,13.649999999999977,0.36363636363636365,0.7676767676767676,0.9818181818181818,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,V,H,10.0,4.0,10.0,28.0,-1.0,1.0,-8.0,13.0,0.57,0.946,0.996,synchrony_tendency,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,V,Je,10.0,4.0,10.0,28.0,6.0,1.0,-18.525,17.0,0.378,0.792,1.0,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,V,Jw,10.0,4.0,10.0,28.0,-24.0,3.0,-24.65,16.649999999999977,0.37373737373737376,0.7232323232323232,0.9818181818181818,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,H,Je,10.0,4.0,10.0,28.0,7.0,1.0,-22.525,12.0,0.364,0.854,0.994,synchrony_tendency,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,H,Jw,10.0,4.0,10.0,28.0,-23.0,1.0,-25.0,13.0,0.43434343434343436,0.7595959595959596,0.9858585858585859,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,Je,Jw,10.0,4.0,10.0,28.0,-30.0,1.0,-28.65,22.649999999999977,0.3838383838383838,0.7191919191919192,0.9656565656565657,synchrony_indeterminate,normal,kmedoids_behavior_pca,3,2,27,unstable_clustering,1979;1980;1981;1982;1983;1988;1993;1994;1995;1997;1998;1999;2003;2004;2005;2006;2008;2010;2011;2012;2014;2015;2017;2018;2020;2021;2022,type_group_multi_year_peak_not_single_year_peak
W160,P,V,4.0,2.0,4.0,7.0,3.0,3.0,-4.0,7.599999999999966,0.42857142857142855,0.8169014084507042,0.9617706237424547,synchrony_tendency,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,H,4.0,2.0,4.0,7.0,-5.0,-3.0,-17.525,8.0,0.28,0.506,0.674,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,Je,4.0,2.0,4.0,7.0,3.0,3.0,-16.525,9.0,0.372,0.6,0.868,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,Jw,4.0,2.0,4.0,7.0,-5.0,-4.0,-12.0,8.0,0.142,0.39,0.736,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,H,4.0,2.0,4.0,7.0,-8.0,-6.0,-17.0,6.599999999999966,0.13279678068410464,0.2857142857142857,0.5955734406438632,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,Je,4.0,2.0,4.0,7.0,0.0,0.0,-19.0,6.599999999999966,0.5211267605633803,0.7806841046277666,0.93158953722334,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,V,Jw,4.0,2.0,4.0,7.0,-8.0,-7.0,-15.0,5.0,0.1529175050301811,0.28169014084507044,0.5734406438631791,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,H,Je,4.0,2.0,4.0,7.0,8.0,6.0,-13.0,19.524999999999977,0.152,0.298,0.576,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,H,Jw,4.0,2.0,4.0,7.0,0.0,0.0,-13.0,14.0,0.248,0.398,0.688,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,Je,Jw,4.0,2.0,4.0,7.0,-8.0,-7.5,-14.0,12.0,0.114,0.212,0.448,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,1,22,unstable_clustering,1981;1983;1984;1985;1986;1989;1990;1991;1992;1996;2000;2001;2003;2006;2007;2009;2013;2015;2016;2018;2019;2023,type_group_multi_year_peak_not_single_year_peak
W160,P,V,8.0,3.0,8.0,16.0,-11.0,-2.0,-14.524999999999999,10.0,0.44,0.698,0.99,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,P,H,8.0,3.0,8.0,16.0,8.0,0.5,-13.0,12.0,0.41,0.728,0.998,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,P,Je,8.0,3.0,8.0,16.0,7.0,3.0,-10.0,12.0,0.39,0.776,0.986,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,P,Jw,8.0,3.0,8.0,16.0,7.0,4.0,-16.525,11.524999999999977,0.298,0.72,0.972,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,V,H,8.0,3.0,8.0,16.0,19.0,1.0,-9.0,19.0,0.524,0.696,0.882,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,V,Je,8.0,3.0,8.0,16.0,18.0,3.0,-12.524999999999999,19.524999999999977,0.408,0.624,0.874,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,V,Jw,8.0,3.0,8.0,16.0,18.0,2.0,-13.0,19.0,0.408,0.566,0.894,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,H,Je,8.0,3.0,8.0,16.0,-1.0,2.0,-16.0,16.0,0.424,0.75,0.954,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,H,Jw,8.0,3.0,8.0,16.0,-1.0,1.0,-22.525,18.0,0.442,0.728,0.906,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,Je,Jw,8.0,3.0,8.0,16.0,0.0,0.0,-22.0,17.0,0.58,0.77,0.872,synchrony_indeterminate,broad_resolution_warning,kmedoids_behavior_pca,4,2,8,unstable_clustering,1980;1982;1987;1993;1995;2002;2005;2020,type_group_multi_year_peak_not_single_year_peak
W160,P,V,5.0,2.0,5.0,8.0,-8.0,-6.0,-13.0,6.0,0.248,0.458,0.792,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,P,H,5.0,2.0,5.0,8.0,-8.0,-1.0,-12.0,8.0,0.3927855711422846,0.6072144288577155,0.8957915831663327,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,P,Je,5.0,2.0,5.0,8.0,0.0,1.0,-12.0,9.0,0.464,0.764,0.93,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,P,Jw,5.0,2.0,5.0,8.0,-4.0,-4.0,-15.0,2.5249999999999773,0.29,0.67,0.878,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,V,H,5.0,2.0,5.0,8.0,0.0,2.0,-7.549999999999999,13.0,0.3867735470941884,0.6112224448897795,0.7915831663326653,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,V,Je,5.0,2.0,5.0,8.0,8.0,7.0,-6.0,12.0,0.258,0.38,0.704,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,V,Jw,5.0,2.0,5.0,8.0,4.0,2.0,-9.0,7.0,0.256,0.734,0.96,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,H,Je,5.0,2.0,5.0,8.0,8.0,2.0,-7.549999999999999,10.0,0.35671342685370744,0.6172344689378757,0.9018036072144289,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,H,Jw,5.0,2.0,5.0,8.0,4.0,-3.0,-14.0,6.0,0.23847695390781562,0.7054108216432866,0.8797595190380761,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,Je,Jw,5.0,2.0,5.0,8.0,-4.0,-5.0,-16.0,6.0,0.192,0.524,0.856,synchrony_indeterminate,normal,kmedoids_behavior_pca,4,3,8,unstable_clustering,1979;1988;1999;2004;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,P,V,5.0,2.0,5.0,10.0,-10.0,-3.0,-14.524999999999999,9.524999999999977,0.308,0.494,0.874,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,P,H,5.0,2.0,5.0,10.0,-2.0,-1.0,-9.0,10.0,0.336,0.666,0.96,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,P,Je,5.0,2.0,5.0,10.0,1.0,1.0,-20.049999999999997,11.0,0.398,0.622,0.886,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,P,Jw,5.0,2.0,5.0,10.0,-5.0,-4.0,-17.0,10.0,0.22845691382765532,0.533066132264529,0.8697394789579158,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,V,H,5.0,2.0,5.0,10.0,8.0,3.0,-8.0,14.0,0.22,0.528,0.858,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,V,Je,5.0,2.0,5.0,10.0,11.0,3.5,-16.0,15.524999999999977,0.322,0.43,0.698,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,V,Jw,5.0,2.0,5.0,10.0,5.0,1.0,-16.0,13.0,0.18236472945891782,0.533066132264529,0.8617234468937875,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,H,Je,5.0,2.0,5.0,10.0,3.0,3.0,-17.0,9.0,0.286,0.684,0.91,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
W160,H,Jw,5.0,2.0,5.0,10.0,-3.0,-3.0,-17.549999999999997,7.0,0.3346693386773547,0.6753507014028056,0.9078156312625251,synchrony_indeterminate,normal,kmedoids_behavior_pca,5,0,11,unstable_clustering,1979;1982;1988;1993;1999;2004;2005;2008;2014;2017;2021,type_group_multi_year_peak_not_single_year_peak
