window_id,object,baseline_config,metric,observed
W081,Je,C0_full_stage,dist_positive_growth_area,0.9384846562691112
W081,Je,C0_full_stage,dist_early_growth_share,0.2551653334215752
W081,Je,C0_full_stage,dist_core_growth_share,0.2312178881447753
W081,Je,C0_full_stage,dist_late_growth_share,0.33839325283767485
W081,Je,C0_full_stage,pattern_mean_compare,0.44643684055098326
W081,Je,C0_full_stage,pattern_mean_early,0.15803026782938798
W081,Je,C0_full_stage,pattern_mean_core,0.42352587678269044
W081,Je,C0_full_stage,pattern_mean_late,0.7232043381504382
W081,Je,C0_full_stage,pattern_growth_center,80.20923095472486
W081,Je,C0_full_stage,pattern_positive_growth_area,1.4197069784483252
W081,Je,C0_full_stage,pattern_early_growth_share,0.196579829479231
W081,Je,C0_full_stage,pattern_core_growth_share,0.20688031663843875
W081,Je,C0_full_stage,pattern_late_growth_share,0.19178552511786512
W081,Je,C1_buffered_stage,dist_mean_compare,0.4368544613903638
W081,Je,C1_buffered_stage,dist_mean_early,0.18494470033132587
W081,Je,C1_buffered_stage,dist_mean_core,0.4107083761037092
W081,Je,C1_buffered_stage,dist_mean_late,0.6825017529900879
W081,Je,C1_buffered_stage,dist_growth_center,81.35510336850841
W081,Je,C1_buffered_stage,dist_positive_growth_area,0.9521448378302069
W081,Je,C1_buffered_stage,dist_early_growth_share,0.26707514836672747
W081,Je,C1_buffered_stage,dist_core_growth_share,0.22085665583300904
W081,Je,C1_buffered_stage,dist_late_growth_share,0.32707748976975837
W081,Je,C1_buffered_stage,pattern_mean_compare,0.454146910431788
W081,Je,C1_buffered_stage,pattern_mean_early,0.17252632342596413
W081,Je,C1_buffered_stage,pattern_mean_core,0.43326963733685975
W081,Je,C1_buffered_stage,pattern_mean_late,0.7234511633156733
W081,Je,C1_buffered_stage,pattern_growth_center,80.20435775329743
W081,Je,C1_buffered_stage,pattern_positive_growth_area,1.3847035518860265
W081,Je,C1_buffered_stage,pattern_early_growth_share,0.2039389022926353
W081,Je,C1_buffered_stage,pattern_core_growth_share,0.2048037658202022
W081,Je,C1_buffered_stage,pattern_late_growth_share,0.19097716995716846
W081,Je,C2_immediate_pre,dist_mean_compare,0.4068518690020955
W081,Je,C2_immediate_pre,dist_mean_early,0.1407609982390654
W081,Je,C2_immediate_pre,dist_mean_core,0.37965468175294564
W081,Je,C2_immediate_pre,dist_mean_late,0.666059961581582
W081,Je,C2_immediate_pre,dist_growth_center,82.00266209168169
W081,Je,C2_immediate_pre,dist_positive_growth_area,0.9654113880536694
W081,Je,C2_immediate_pre,dist_early_growth_share,0.2516370891265046
W081,Je,C2_immediate_pre,dist_core_growth_share,0.23013923114238183
W081,Je,C2_immediate_pre,dist_late_growth_share,0.33910664098363147
W081,Je,C2_immediate_pre,pattern_mean_compare,0.42988265588182234
W081,Je,C2_immediate_pre,pattern_mean_early,0.13768983918887204
W081,Je,C2_immediate_pre,pattern_mean_core,0.40682690473315475
W081,Je,C2_immediate_pre,pattern_mean_late,0.7101843308791111
W081,Je,C2_immediate_pre,pattern_growth_center,80.27462746737449
W081,Je,C2_immediate_pre,pattern_positive_growth_area,1.4382920631268612
W081,Je,C2_immediate_pre,pattern_early_growth_share,0.20008970329426537
W081,Je,C2_immediate_pre,pattern_core_growth_share,0.20528142903907765
W081,Je,C2_immediate_pre,pattern_late_growth_share,0.19265727951327885
W081,Jw,C0_full_stage,dist_mean_compare,0.49240361559671614
W081,Jw,C0_full_stage,dist_mean_early,0.20731215157391852
W081,Jw,C0_full_stage,dist_mean_core,0.4973031570969578
W081,Jw,C0_full_stage,dist_mean_late,0.7484597837536512
W081,Jw,C0_full_stage,dist_growth_center,79.26472638035884
W081,Jw,C0_full_stage,dist_positive_growth_area,0.9159002855744272
W081,Jw,C0_full_stage,dist_early_growth_share,0.34080537653375004
W081,Jw,C0_full_stage,dist_core_growth_share,0.25444059977053185
W081,Jw,C0_full_stage,dist_late_growth_share,0.2928620131095051
W081,Jw,C0_full_stage,pattern_mean_compare,0.5700350494712688
W081,Jw,C0_full_stage,pattern_mean_early,0.27386386641831384
W081,Jw,C0_full_stage,pattern_mean_core,0.5766637159259893
W081,Jw,C0_full_stage,pattern_mean_late,0.8350633372300422
W081,Jw,C0_full_stage,pattern_growth_center,73.3283656333497
W081,Jw,C0_full_stage,pattern_positive_growth_area,1.6253332662685227
W081,Jw,C0_full_stage,pattern_early_growth_share,0.21741069796754076
W081,Jw,C0_full_stage,pattern_core_growth_share,0.13708328236863285
W081,Jw,C0_full_stage,pattern_late_growth_share,0.16062281121277772
W081,Jw,C1_buffered_stage,dist_mean_compare,0.498246383330351
W081,Jw,C1_buffered_stage,dist_mean_early,0.21894258300604838
W081,Jw,C1_buffered_stage,dist_mean_core,0.5007904752061222
W081,Jw,C1_buffered_stage,dist_mean_late,0.7505399615224081
W081,Jw,C1_buffered_stage,dist_growth_center,79.33576544801227
W081,Jw,C1_buffered_stage,dist_positive_growth_area,0.9609893979346903
W081,Jw,C1_buffered_stage,dist_early_growth_share,0.3216699169161505
W081,Jw,C1_buffered_stage,dist_core_growth_share,0.23666445359506694
W081,Jw,C1_buffered_stage,dist_late_growth_share,0.28484773574181893
W081,Jw,C1_buffered_stage,pattern_mean_compare,0.5784517712351052
W081,Jw,C1_buffered_stage,pattern_mean_early,0.2873727770299426
W081,Jw,C1_buffered_stage,pattern_mean_core,0.5867652137540895
W081,Jw,C1_buffered_stage,pattern_mean_late,0.8377786661822626
W081,Jw,C1_buffered_stage,pattern_growth_center,73.24324865966861
W081,Jw,C1_buffered_stage,pattern_positive_growth_area,1.6035020511916684
W081,Jw,C1_buffered_stage,pattern_early_growth_share,0.22238876910060554
W081,Jw,C1_buffered_stage,pattern_core_growth_share,0.1351546036509438
W081,Jw,C1_buffered_stage,pattern_late_growth_share,0.1581983257278297
W081,Jw,C2_immediate_pre,dist_mean_compare,0.46227601697530113
W081,Jw,C2_immediate_pre,dist_mean_early,0.162408960804114
W081,Jw,C2_immediate_pre,dist_mean_core,0.4650311952675761
W081,Jw,C2_immediate_pre,dist_mean_late,0.7331291363994782
W081,Jw,C2_immediate_pre,dist_growth_center,80.3811792146125
W081,Jw,C2_immediate_pre,dist_positive_growth_area,0.9630832608874118
W081,Jw,C2_immediate_pre,dist_early_growth_share,0.31400977649576545
W081,Jw,C2_immediate_pre,dist_core_growth_share,0.2534409517791613
W081,Jw,C2_immediate_pre,dist_late_growth_share,0.30484916685799823
W081,Jw,C2_immediate_pre,pattern_mean_compare,0.520910579864337
W081,Jw,C2_immediate_pre,pattern_mean_early,0.193560335939086
W081,Jw,C2_immediate_pre,pattern_mean_core,0.5283639673810987
W081,Jw,C2_immediate_pre,pattern_mean_late,0.8137586459220804
W081,Jw,C2_immediate_pre,pattern_growth_center,73.39519264417152
W081,Jw,C2_immediate_pre,pattern_positive_growth_area,1.7734319265015366
W081,Jw,C2_immediate_pre,pattern_early_growth_share,0.21727666540713653
W081,Jw,C2_immediate_pre,pattern_core_growth_share,0.13891758618306793
W081,Jw,C2_immediate_pre,pattern_late_growth_share,0.16384017941311044
W081,P,C0_full_stage,dist_mean_compare,0.42576977646204706
W081,P,C0_full_stage,dist_mean_early,0.21217392023556605
W081,P,C0_full_stage,dist_mean_core,0.38923203889486485
W081,P,C0_full_stage,dist_mean_late,0.6431991151197821
W081,P,C0_full_stage,dist_growth_center,80.48481483451049
W081,P,C0_full_stage,dist_positive_growth_area,0.7738453886616856
W081,P,C0_full_stage,dist_early_growth_share,0.20118390526446944
W081,P,C0_full_stage,dist_core_growth_share,0.2436517286125949
W081,P,C0_full_stage,dist_late_growth_share,0.3596556945506212
W081,P,C0_full_stage,pattern_mean_compare,0.3410595439177309
W081,P,C0_full_stage,pattern_mean_early,-0.008536014337870322
W081,P,C0_full_stage,pattern_mean_core,0.21455274236897517
W081,P,C0_full_stage,pattern_mean_late,0.7393780160447584
W081,P,C0_full_stage,pattern_growth_center,81.96435337411653
W081,P,C0_full_stage,pattern_positive_growth_area,1.2853272556627058
W081,P,C0_full_stage,pattern_early_growth_share,0.03210024774464049
W081,P,C0_full_stage,pattern_core_growth_share,0.29493450769703317
W081,P,C0_full_stage,pattern_late_growth_share,0.4247786924468358
W081,P,C1_buffered_stage,dist_mean_compare,0.4294951933847601
W081,P,C1_buffered_stage,dist_mean_early,0.2334943997868702
W081,P,C1_buffered_stage,dist_mean_core,0.4001281741995668
W081,P,C1_buffered_stage,dist_mean_late,0.6263658361370559
W081,P,C1_buffered_stage,dist_growth_center,81.40030071854201
W081,P,C1_buffered_stage,dist_positive_growth_area,0.8426232844809521
W081,P,C1_buffered_stage,dist_early_growth_share,0.24788455891523736
W081,P,C1_buffered_stage,dist_core_growth_share,0.19618680722544357
W081,P,C1_buffered_stage,dist_late_growth_share,0.3033385495630037
W081,P,C1_buffered_stage,pattern_mean_compare,0.3270296098996383
W081,P,C1_buffered_stage,pattern_mean_early,-0.011281007694815732
W081,P,C1_buffered_stage,pattern_mean_core,0.21595026519009228
W081,P,C1_buffered_stage,pattern_mean_late,0.7052715725279439
W081,P,C1_buffered_stage,pattern_growth_center,82.22582401496157
W081,P,C1_buffered_stage,pattern_positive_growth_area,1.234772372403234
W081,P,C1_buffered_stage,pattern_early_growth_share,0.040899362375565865
W081,P,C1_buffered_stage,pattern_core_growth_share,0.29241380928981414
W081,P,C1_buffered_stage,pattern_late_growth_share,0.4186133817271529
W081,P,C2_immediate_pre,dist_mean_compare,0.41282529733610074
W081,P,C2_immediate_pre,dist_mean_early,0.1974389427959911
W081,P,C2_immediate_pre,dist_mean_core,0.38910799591982587
W081,P,C2_immediate_pre,dist_mean_late,0.623723902364739
W081,P,C2_immediate_pre,dist_growth_center,81.59588862405577
W081,P,C2_immediate_pre,dist_positive_growth_area,0.8633305742385964
W081,P,C2_immediate_pre,dist_early_growth_share,0.256896951030824
W081,P,C2_immediate_pre,dist_core_growth_share,0.20407194866035058
W081,P,C2_immediate_pre,dist_late_growth_share,0.3049315432928484
W081,P,C2_immediate_pre,pattern_mean_compare,0.32350403143225165
W081,P,C2_immediate_pre,pattern_mean_early,-0.01241310346416732
W081,P,C2_immediate_pre,pattern_mean_core,0.21252504164102096
W081,P,C2_immediate_pre,pattern_mean_late,0.699506238477961
W081,P,C2_immediate_pre,pattern_growth_center,82.46755401630534
W081,P,C2_immediate_pre,pattern_positive_growth_area,1.238374628710638
W081,P,C2_immediate_pre,pattern_early_growth_share,0.04014084375716158
W081,P,C2_immediate_pre,pattern_core_growth_share,0.2893566537903984
W081,P,C2_immediate_pre,pattern_late_growth_share,0.41594787965197305
W081,V,C0_full_stage,dist_mean_compare,0.5250903134431326
W081,V,C0_full_stage,dist_mean_early,0.26513019784314024
W081,V,C0_full_stage,dist_mean_core,0.5636873166677996
W081,V,C0_full_stage,dist_mean_late,0.7368559619365193
W081,V,C0_full_stage,dist_growth_center,78.26043295877756
W081,V,C0_full_stage,dist_positive_growth_area,0.9261446304477041
W081,V,C0_full_stage,dist_early_growth_share,0.36383334039328263
W081,V,C0_full_stage,dist_core_growth_share,0.23390940230225102
W081,V,C0_full_stage,dist_late_growth_share,0.19261476313109321
W081,V,C0_full_stage,pattern_mean_compare,0.44832874821613755
W081,V,C0_full_stage,pattern_mean_early,0.06772912508144095
W081,V,C0_full_stage,pattern_mean_core,0.44934710002972306
W081,V,C0_full_stage,pattern_mean_late,0.7936803635481255
W081,V,C0_full_stage,pattern_growth_center,79.09811133584202
W081,V,C0_full_stage,pattern_positive_growth_area,1.3105008089538444
W081,V,C0_full_stage,pattern_early_growth_share,0.17519734199805476
W081,V,C0_full_stage,pattern_core_growth_share,0.2594828983774932
W081,V,C0_full_stage,pattern_late_growth_share,0.27776200413964114
W081,V,C1_buffered_stage,dist_mean_compare,0.5388073152751917
W081,V,C1_buffered_stage,dist_mean_early,0.3118044107480525
W081,V,C1_buffered_stage,dist_mean_core,0.5796488845244038
W081,V,C1_buffered_stage,dist_mean_late,0.7191835025958195
W081,V,C1_buffered_stage,dist_growth_center,78.05960950954874
W081,V,C1_buffered_stage,dist_positive_growth_area,0.9290651336369427
W081,V,C1_buffered_stage,dist_early_growth_share,0.39291692181023985
W081,V,C1_buffered_stage,dist_core_growth_share,0.1996564051137638
W081,V,C1_buffered_stage,dist_late_growth_share,0.15668771060981693
W081,V,C1_buffered_stage,pattern_mean_compare,0.48215026031477
W081,V,C1_buffered_stage,pattern_mean_early,0.1214643579564012
W081,V,C1_buffered_stage,pattern_mean_core,0.4925829253291975
W081,V,C1_buffered_stage,pattern_mean_late,0.8034075665404693
W081,V,C1_buffered_stage,pattern_growth_center,78.48497820454905
W081,V,C1_buffered_stage,pattern_positive_growth_area,1.2374291258681567
W081,V,C1_buffered_stage,pattern_early_growth_share,0.20093942719450728
W081,V,C1_buffered_stage,pattern_core_growth_share,0.2573521280703419
W081,V,C1_buffered_stage,pattern_late_growth_share,0.254419385917586
W081,V,C2_immediate_pre,dist_mean_compare,0.5072552715463342
W081,V,C2_immediate_pre,dist_mean_early,0.25794225719044805
W081,V,C2_immediate_pre,dist_mean_core,0.5520327597790103
W081,V,C2_immediate_pre,dist_mean_late,0.7054087011763458
W081,V,C2_immediate_pre,dist_growth_center,78.64988680624154
W081,V,C2_immediate_pre,dist_positive_growth_area,0.9470771680687271
W081,V,C2_immediate_pre,dist_early_growth_share,0.38113961920144684
W081,V,C2_immediate_pre,dist_core_growth_share,0.21415148124940328
W081,V,C2_immediate_pre,dist_late_growth_share,0.16559585772401642
W081,V,C2_immediate_pre,pattern_mean_compare,0.4348366875145098
W081,V,C2_immediate_pre,pattern_mean_early,0.05862897361121083
W081,V,C2_immediate_pre,pattern_mean_core,0.43876556107477416
W081,V,C2_immediate_pre,pattern_mean_late,0.7743435078882498
W081,V,C2_immediate_pre,pattern_growth_center,79.31270644293762
W081,V,C2_immediate_pre,pattern_positive_growth_area,1.292427202177549
W081,V,C2_immediate_pre,pattern_early_growth_share,0.18014158191669644
W081,V,C2_immediate_pre,pattern_core_growth_share,0.25917382964105407
W081,V,C2_immediate_pre,pattern_late_growth_share,0.2738195690051481
