window_id,object,baseline_config,metric,profile_value,field2d_value,difference_2d_minus_profile,agreement_class
W081,H,C1_buffered_stage,dist_positive_growth_area,,0.9657420045222931,,unresolved
W081,H,C1_buffered_stage,pattern_core_growth_share,,0.17002738770301984,,unresolved
W081,H,C1_buffered_stage,pattern_early_growth_share,,0.13952189309095625,,unresolved
W081,H,C1_buffered_stage,pattern_growth_center,81.18927001954494,86.29328496475136,5.10401494520643,consistent
W081,H,C1_buffered_stage,pattern_late_growth_share,,0.24958371506033583,,unresolved
W081,H,C1_buffered_stage,pattern_mean_compare,,0.37372114389519995,,unresolved
W081,H,C1_buffered_stage,pattern_mean_core,0.27297348468349725,0.3224710684219631,0.049497583738465856,consistent
W081,H,C1_buffered_stage,pattern_mean_early,0.06200730011245017,0.11706922942342568,0.05506192931097551,consistent
W081,H,C1_buffered_stage,pattern_mean_late,0.5894549719429915,0.6396547505343272,0.05019977859133573,consistent
W081,H,C1_buffered_stage,pattern_positive_growth_area,,1.3550240720486442,,unresolved
W081,H,C2_immediate_pre,dist_core_growth_share,,0.2984490495306784,,unresolved
W081,H,C2_immediate_pre,dist_early_growth_share,,0.239418925286429,,unresolved
W081,H,C2_immediate_pre,dist_growth_center,79.27068500705258,81.19429573127857,1.9236107242259948,consistent
W081,H,C2_immediate_pre,dist_late_growth_share,,0.3189965647157894,,unresolved
W081,H,C2_immediate_pre,dist_mean_compare,,0.4322136257887189,,unresolved
W081,H,C2_immediate_pre,dist_mean_core,0.3980573429310715,0.4135391366624582,0.015481793731386695,consistent
W081,H,C2_immediate_pre,dist_mean_early,0.11209410590699805,0.13002977434154447,0.01793566843454643,consistent
W081,H,C2_immediate_pre,dist_mean_late,0.7054552321911715,0.7188099838210433,0.013354751629871875,consistent
W081,H,C2_immediate_pre,dist_positive_growth_area,,0.9734955657029227,,unresolved
W081,H,C2_immediate_pre,pattern_core_growth_share,,0.16972296768598388,,unresolved
W081,H,C2_immediate_pre,pattern_early_growth_share,,0.13768178333326855,,unresolved
W081,H,C2_immediate_pre,pattern_growth_center,81.19671609229972,86.39959448636357,5.202878394063845,consistent
W081,H,C2_immediate_pre,pattern_late_growth_share,,0.2506615843601244,,unresolved
W081,H,C2_immediate_pre,pattern_mean_compare,,0.35396074391405585,,unresolved
W081,H,C2_immediate_pre,pattern_mean_core,0.26468004278534313,0.30080224967837665,0.036122206893033526,consistent
W081,H,C2_immediate_pre,pattern_mean_early,0.05182545741262616,0.09031747566362822,0.038492018251002055,consistent
W081,H,C2_immediate_pre,pattern_mean_late,0.584501491923639,0.6274645750189677,0.0429630830953287,consistent
W081,H,C2_immediate_pre,pattern_positive_growth_area,,1.3952245941267578,,unresolved
W081,Je,C0_full_stage,dist_core_growth_share,,0.2312178881447753,,unresolved
W081,Je,C0_full_stage,dist_early_growth_share,,0.2551653334215752,,unresolved
W081,Je,C0_full_stage,dist_growth_center,78.73545171161618,81.73024527630669,2.994793564690511,consistent
W081,Je,C0_full_stage,dist_late_growth_share,,0.33839325283767485,,unresolved
W081,Je,C0_full_stage,dist_mean_compare,,0.433143710131288,,unresolved
W081,Je,C0_full_stage,dist_mean_core,0.42127829473105577,0.40625774057032693,-0.015020554160728838,consistent
W081,Je,C0_full_stage,dist_mean_early,0.17634297094065735,0.17547817781209546,-0.000864793128561886,consistent
W081,Je,C0_full_stage,dist_mean_late,0.6972581550245341,0.684494356505711,-0.012763798518823144,consistent
W081,Je,C0_full_stage,dist_positive_growth_area,,0.9384846562691112,,unresolved
W081,Je,C0_full_stage,pattern_core_growth_share,,0.20688031663843875,,unresolved
W081,Je,C0_full_stage,pattern_early_growth_share,,0.196579829479231,,unresolved
W081,Je,C0_full_stage,pattern_growth_center,77.42886413696965,80.20923095472486,2.7803668177552083,consistent
W081,Je,C0_full_stage,pattern_late_growth_share,,0.19178552511786512,,unresolved
W081,Je,C0_full_stage,pattern_mean_compare,,0.44643684055098326,,unresolved
W081,Je,C0_full_stage,pattern_mean_core,0.4497001665743482,0.42352587678269044,-0.026174289791657757,consistent
W081,Je,C0_full_stage,pattern_mean_early,0.17159255266427675,0.15803026782938798,-0.013562284834888777,consistent
W081,Je,C0_full_stage,pattern_mean_late,0.7237659554819937,0.7232043381504382,-0.000561617331555575,consistent
W081,Je,C0_full_stage,pattern_positive_growth_area,,1.4197069784483252,,unresolved
W081,Je,C1_buffered_stage,dist_core_growth_share,,0.22085665583300904,,unresolved
W081,Je,C1_buffered_stage,dist_early_growth_share,,0.26707514836672747,,unresolved
W081,Je,C1_buffered_stage,dist_growth_center,78.64180328391109,81.35510336850841,2.7133000845973214,consistent
W081,Je,C1_buffered_stage,dist_late_growth_share,,0.32707748976975837,,unresolved
W081,Je,C1_buffered_stage,dist_mean_compare,,0.4368544613903638,,unresolved
W081,Je,C1_buffered_stage,dist_mean_core,0.4237822078269593,0.4107083761037092,-0.013073831723250107,consistent
W081,Je,C1_buffered_stage,dist_mean_early,0.18296532523497439,0.18494470033132587,0.001979375096351488,consistent
W081,Je,C1_buffered_stage,dist_mean_late,0.6955888817565742,0.6825017529900879,-0.013087128766486322,consistent
W081,Je,C1_buffered_stage,dist_positive_growth_area,,0.9521448378302069,,unresolved
W081,Je,C1_buffered_stage,pattern_core_growth_share,,0.2048037658202022,,unresolved
W081,Je,C1_buffered_stage,pattern_early_growth_share,,0.2039389022926353,,unresolved
W081,Je,C1_buffered_stage,pattern_growth_center,77.41694385552437,80.20435775329743,2.787413897773064,consistent
W081,Je,C1_buffered_stage,pattern_late_growth_share,,0.19097716995716846,,unresolved
W081,Je,C1_buffered_stage,pattern_mean_compare,,0.454146910431788,,unresolved
W081,Je,C1_buffered_stage,pattern_mean_core,0.4575381742650702,0.43326963733685975,-0.02426853692821046,consistent
W081,Je,C1_buffered_stage,pattern_mean_early,0.18519315961820965,0.17252632342596413,-0.012666836192245512,consistent
W081,Je,C1_buffered_stage,pattern_mean_late,0.7253693701159155,0.7234511633156733,-0.0019182068002422392,consistent
W081,Je,C1_buffered_stage,pattern_positive_growth_area,,1.3847035518860265,,unresolved
W081,Je,C2_immediate_pre,dist_core_growth_share,,0.23013923114238183,,unresolved
W081,Je,C2_immediate_pre,dist_early_growth_share,,0.2516370891265046,,unresolved
W081,Je,C2_immediate_pre,dist_growth_center,79.04755458175264,82.00266209168169,2.95510750992905,consistent
W081,Je,C2_immediate_pre,dist_late_growth_share,,0.33910664098363147,,unresolved
W081,Je,C2_immediate_pre,dist_mean_compare,,0.4068518690020955,,unresolved
W081,Je,C2_immediate_pre,dist_mean_core,0.39142981505613494,0.37965468175294564,-0.0117751333031893,consistent
W081,Je,C2_immediate_pre,dist_mean_early,0.13502984467666224,0.1407609982390654,0.005731153562403168,consistent
W081,Je,C2_immediate_pre,dist_mean_late,0.6788328773120683,0.666059961581582,-0.012772915730486334,consistent
W081,Je,C2_immediate_pre,dist_positive_growth_area,,0.9654113880536694,,unresolved
W081,Je,C2_immediate_pre,pattern_core_growth_share,,0.20528142903907765,,unresolved
W081,Je,C2_immediate_pre,pattern_early_growth_share,,0.20008970329426537,,unresolved
W081,Je,C2_immediate_pre,pattern_growth_center,77.44135932290658,80.27462746737449,2.833268144467908,consistent
W081,Je,C2_immediate_pre,pattern_late_growth_share,,0.19265727951327885,,unresolved
W081,Je,C2_immediate_pre,pattern_mean_compare,,0.42988265588182234,,unresolved
W081,Je,C2_immediate_pre,pattern_mean_core,0.43197700067017547,0.40682690473315475,-0.025150095937020722,consistent
W081,Je,C2_immediate_pre,pattern_mean_early,0.1483522781475877,0.13768983918887204,-0.010662438958715659,consistent
W081,Je,C2_immediate_pre,pattern_mean_late,0.7118509490808024,0.7101843308791111,-0.0016666182016912279,consistent
W081,Je,C2_immediate_pre,pattern_positive_growth_area,,1.4382920631268612,,unresolved
W081,Jw,C0_full_stage,dist_core_growth_share,,0.25444059977053185,,unresolved
W081,Jw,C0_full_stage,dist_early_growth_share,,0.34080537653375004,,unresolved
W081,Jw,C0_full_stage,dist_growth_center,77.7245541425204,79.26472638035884,1.5401722378384335,consistent
W081,Jw,C0_full_stage,dist_late_growth_share,,0.2928620131095051,,unresolved
W081,Jw,C0_full_stage,dist_mean_compare,,0.49240361559671614,,unresolved
W081,Jw,C0_full_stage,dist_mean_core,0.49983308710972063,0.4973031570969578,-0.0025299300127628044,consistent
W081,Jw,C0_full_stage,dist_mean_early,0.2033707490920657,0.20731215157391852,0.003941402481852818,consistent
W081,Jw,C0_full_stage,dist_mean_late,0.7558275914387722,0.7484597837536512,-0.0073678076851210195,consistent
W081,Jw,C0_full_stage,dist_positive_growth_area,,0.9159002855744272,,unresolved
W081,Jw,C0_full_stage,pattern_core_growth_share,,0.13708328236863285,,unresolved
W081,Jw,C0_full_stage,pattern_early_growth_share,,0.21741069796754076,,unresolved
W081,Jw,C0_full_stage,pattern_growth_center,78.33390919275124,73.3283656333497,-5.005543559401531,consistent
W081,Jw,C0_full_stage,pattern_late_growth_share,,0.16062281121277772,,unresolved
W081,Jw,C0_full_stage,pattern_mean_compare,,0.5700350494712688,,unresolved
W081,Jw,C0_full_stage,pattern_mean_core,0.5157938188333707,0.5766637159259893,0.060869897092618586,consistent
W081,Jw,C0_full_stage,pattern_mean_early,0.22595076273043038,0.27386386641831384,0.04791310368788346,consistent
W081,Jw,C0_full_stage,pattern_mean_late,0.8177482821443188,0.8350633372300422,0.017315055085723396,consistent
W081,Jw,C0_full_stage,pattern_positive_growth_area,,1.6253332662685227,,unresolved
W081,Jw,C1_buffered_stage,dist_core_growth_share,,0.23666445359506694,,unresolved
W081,Jw,C1_buffered_stage,dist_early_growth_share,,0.3216699169161505,,unresolved
W081,Jw,C1_buffered_stage,dist_growth_center,77.85656465974905,79.33576544801227,1.4792007882632134,consistent
W081,Jw,C1_buffered_stage,dist_late_growth_share,,0.28484773574181893,,unresolved
W081,Jw,C1_buffered_stage,dist_mean_compare,,0.498246383330351,,unresolved
W081,Jw,C1_buffered_stage,dist_mean_core,0.49996964614612377,0.5007904752061222,0.000820829059998418,consistent
W081,Jw,C1_buffered_stage,dist_mean_early,0.20890697975419997,0.21894258300604838,0.010035603251848407,consistent
W081,Jw,C1_buffered_stage,dist_mean_late,0.7572416815930534,0.7505399615224081,-0.0067017200706452895,consistent
W081,Jw,C1_buffered_stage,dist_positive_growth_area,,0.9609893979346903,,unresolved
W081,Jw,C1_buffered_stage,pattern_core_growth_share,,0.1351546036509438,,unresolved
W081,Jw,C1_buffered_stage,pattern_early_growth_share,,0.22238876910060554,,unresolved
W081,Jw,C1_buffered_stage,pattern_growth_center,78.28167456028056,73.24324865966861,-5.038425900611955,consistent
W081,Jw,C1_buffered_stage,pattern_late_growth_share,,0.1581983257278297,,unresolved
W081,Jw,C1_buffered_stage,pattern_mean_compare,,0.5784517712351052,,unresolved
W081,Jw,C1_buffered_stage,pattern_mean_core,0.5133870138335447,0.5867652137540895,0.07337819992054484,consistent
W081,Jw,C1_buffered_stage,pattern_mean_early,0.22165524600447745,0.2873727770299426,0.06571753102546518,consistent
W081,Jw,C1_buffered_stage,pattern_mean_late,0.815479238813576,0.8377786661822626,0.02229942736868662,consistent
W081,Jw,C1_buffered_stage,pattern_positive_growth_area,,1.6035020511916684,,unresolved
W081,Jw,C2_immediate_pre,dist_core_growth_share,,0.2534409517791613,,unresolved
W081,Jw,C2_immediate_pre,dist_early_growth_share,,0.31400977649576545,,unresolved
W081,Jw,C2_immediate_pre,dist_growth_center,78.24818396246016,80.3811792146125,2.132995252152341,consistent
W081,Jw,C2_immediate_pre,dist_late_growth_share,,0.30484916685799823,,unresolved
W081,Jw,C2_immediate_pre,dist_mean_compare,,0.46227601697530113,,unresolved
W081,Jw,C2_immediate_pre,dist_mean_core,0.4650698677247043,0.4650311952675761,-3.867245712824152e-05,consistent
W081,Jw,C2_immediate_pre,dist_mean_early,0.1532074549575718,0.162408960804114,0.009201505846542196,consistent
W081,Jw,C2_immediate_pre,dist_mean_late,0.7406086804050926,0.7331291363994782,-0.007479544005614458,consistent
W081,Jw,C2_immediate_pre,dist_positive_growth_area,,0.9630832608874118,,unresolved
W081,Jw,C2_immediate_pre,pattern_core_growth_share,,0.13891758618306793,,unresolved
W081,Jw,C2_immediate_pre,pattern_early_growth_share,,0.21727666540713653,,unresolved
W081,Jw,C2_immediate_pre,pattern_growth_center,78.31962953455701,73.39519264417152,-4.924436890385493,consistent
W081,Jw,C2_immediate_pre,pattern_late_growth_share,,0.16384017941311044,,unresolved
W081,Jw,C2_immediate_pre,pattern_mean_compare,,0.520910579864337,,unresolved
W081,Jw,C2_immediate_pre,pattern_mean_core,0.4654876609784456,0.5283639673810987,0.06287630640265307,consistent
W081,Jw,C2_immediate_pre,pattern_mean_early,0.1470900688956097,0.193560335939086,0.046470267043476315,consistent
W081,Jw,C2_immediate_pre,pattern_mean_late,0.7970907432064184,0.8137586459220804,0.016667902715661986,consistent
W081,Jw,C2_immediate_pre,pattern_positive_growth_area,,1.7734319265015366,,unresolved
W081,P,C0_full_stage,dist_core_growth_share,,0.2436517286125949,,unresolved
W081,P,C0_full_stage,dist_early_growth_share,,0.20118390526446944,,unresolved
W081,P,C0_full_stage,dist_growth_center,79.0318336013781,80.48481483451049,1.452981233132391,consistent
W081,P,C0_full_stage,dist_late_growth_share,,0.3596556945506212,,unresolved
W081,P,C0_full_stage,dist_mean_compare,,0.42576977646204706,,unresolved
W081,P,C0_full_stage,dist_mean_core,0.3961178563359998,0.38923203889486485,-0.006885817441134923,consistent
W081,P,C0_full_stage,dist_mean_early,0.18234076297503904,0.21217392023556605,0.029833157260527016,consistent
W081,P,C0_full_stage,dist_mean_late,0.6745668844510376,0.6431991151197821,-0.03136776933125551,consistent
W081,P,C0_full_stage,dist_positive_growth_area,,0.7738453886616856,,unresolved
W081,P,C0_full_stage,pattern_core_growth_share,,0.29493450769703317,,unresolved
W081,P,C0_full_stage,pattern_early_growth_share,,0.03210024774464049,,unresolved
W081,P,C0_full_stage,pattern_growth_center,82.0369886642638,81.96435337411653,-0.0726352901472751,consistent
W081,P,C0_full_stage,pattern_late_growth_share,,0.4247786924468358,,unresolved
W081,P,C0_full_stage,pattern_mean_compare,,0.3410595439177309,,unresolved
W081,P,C0_full_stage,pattern_mean_core,0.23193373022233202,0.21455274236897517,-0.017380987853356844,consistent
W081,P,C0_full_stage,pattern_mean_early,0.005175085250365597,-0.008536014337870322,-0.01371109958823592,consistent
W081,P,C0_full_stage,pattern_mean_late,0.731661667329104,0.7393780160447584,0.007716348715654409,consistent
W081,P,C0_full_stage,pattern_positive_growth_area,,1.2853272556627058,,unresolved
W081,P,C1_buffered_stage,dist_core_growth_share,,0.19618680722544357,,unresolved
W081,P,C1_buffered_stage,dist_early_growth_share,,0.24788455891523736,,unresolved
W081,P,C1_buffered_stage,dist_growth_center,78.71710351302484,81.40030071854201,2.6831972055171747,consistent
W081,P,C1_buffered_stage,dist_late_growth_share,,0.3033385495630037,,unresolved
W081,P,C1_buffered_stage,dist_mean_compare,,0.4294951933847601,,unresolved
W081,P,C1_buffered_stage,dist_mean_core,0.40080897026001044,0.4001281741995668,-0.0006807960604436336,consistent
W081,P,C1_buffered_stage,dist_mean_early,0.2034083743759753,0.2334943997868702,0.03008602541089489,consistent
W081,P,C1_buffered_stage,dist_mean_late,0.6636545954757193,0.6263658361370559,-0.03728875933866338,consistent
W081,P,C1_buffered_stage,dist_positive_growth_area,,0.8426232844809521,,unresolved
W081,P,C1_buffered_stage,pattern_core_growth_share,,0.29241380928981414,,unresolved
W081,P,C1_buffered_stage,pattern_early_growth_share,,0.040899362375565865,,unresolved
W081,P,C1_buffered_stage,pattern_growth_center,82.08131789115292,82.22582401496157,0.1445061238086538,consistent
W081,P,C1_buffered_stage,pattern_late_growth_share,,0.4186133817271529,,unresolved
W081,P,C1_buffered_stage,pattern_mean_compare,,0.3270296098996383,,unresolved
W081,P,C1_buffered_stage,pattern_mean_core,0.23419128321642843,0.21595026519009228,-0.018241018026336153,consistent
W081,P,C1_buffered_stage,pattern_mean_early,0.0100199165267054,-0.011281007694815732,-0.021300924221521134,consistent
W081,P,C1_buffered_stage,pattern_mean_late,0.7063075471182979,0.7052715725279439,-0.001035974590353983,consistent
W081,P,C1_buffered_stage,pattern_positive_growth_area,,1.234772372403234,,unresolved
W081,P,C2_immediate_pre,dist_core_growth_share,,0.20407194866035058,,unresolved
W081,P,C2_immediate_pre,dist_early_growth_share,,0.256896951030824,,unresolved
W081,P,C2_immediate_pre,dist_growth_center,78.97535322457715,81.59588862405577,2.6205353994786265,consistent
W081,P,C2_immediate_pre,dist_late_growth_share,,0.3049315432928484,,unresolved
W081,P,C2_immediate_pre,dist_mean_compare,,0.41282529733610074,,unresolved
W081,P,C2_immediate_pre,dist_mean_core,0.38590990728384555,0.38910799591982587,0.003198088635980312,consistent
W081,P,C2_immediate_pre,dist_mean_early,0.16321683084358568,0.1974389427959911,0.03422211195240543,consistent
W081,P,C2_immediate_pre,dist_mean_late,0.6591355344239951,0.623723902364739,-0.035411632059256126,consistent
W081,P,C2_immediate_pre,dist_positive_growth_area,,0.8633305742385964,,unresolved
W081,P,C2_immediate_pre,pattern_core_growth_share,,0.2893566537903984,,unresolved
W081,P,C2_immediate_pre,pattern_early_growth_share,,0.04014084375716158,,unresolved
W081,P,C2_immediate_pre,pattern_growth_center,82.06038525431772,82.46755401630534,0.4071687619876201,consistent
W081,P,C2_immediate_pre,pattern_late_growth_share,,0.41594787965197305,,unresolved
W081,P,C2_immediate_pre,pattern_mean_compare,,0.32350403143225165,,unresolved
W081,P,C2_immediate_pre,pattern_mean_core,0.23390878071775337,0.21252504164102096,-0.02138373907673241,consistent
W081,P,C2_immediate_pre,pattern_mean_early,0.013188390498665247,-0.01241310346416732,-0.025601493962832567,consistent
W081,P,C2_immediate_pre,pattern_mean_late,0.7025103002727796,0.699506238477961,-0.003004061794818602,consistent
W081,P,C2_immediate_pre,pattern_positive_growth_area,,1.238374628710638,,unresolved
W081,V,C0_full_stage,dist_core_growth_share,,0.23390940230225102,,unresolved
W081,V,C0_full_stage,dist_early_growth_share,,0.36383334039328263,,unresolved
W081,V,C0_full_stage,dist_growth_center,75.51920691744903,78.26043295877756,2.741226041328531,consistent
W081,V,C0_full_stage,dist_late_growth_share,,0.19261476313109321,,unresolved
W081,V,C0_full_stage,dist_mean_compare,,0.5250903134431326,,unresolved
W081,V,C0_full_stage,dist_mean_core,0.5770915175663349,0.5636873166677996,-0.013404200898535334,consistent
W081,V,C0_full_stage,dist_mean_early,0.22949619034576357,0.26513019784314024,0.03563400749737666,consistent
W081,V,C0_full_stage,dist_mean_late,0.7800034317573108,0.7368559619365193,-0.04314746982079154,consistent
W081,V,C0_full_stage,dist_positive_growth_area,,0.9261446304477041,,unresolved
W081,V,C0_full_stage,pattern_core_growth_share,,0.2594828983774932,,unresolved
W081,V,C0_full_stage,pattern_early_growth_share,,0.17519734199805476,,unresolved
W081,V,C0_full_stage,pattern_growth_center,79.1406524863835,79.09811133584202,-0.04254115054148144,consistent
W081,V,C0_full_stage,pattern_late_growth_share,,0.27776200413964114,,unresolved
W081,V,C0_full_stage,pattern_mean_compare,,0.44832874821613755,,unresolved
W081,V,C0_full_stage,pattern_mean_core,0.4503439350445962,0.44934710002972306,-0.000996835014873132,consistent
W081,V,C0_full_stage,pattern_mean_early,0.08940245049099618,0.06772912508144095,-0.02167332540955523,consistent
W081,V,C0_full_stage,pattern_mean_late,0.7967446417145685,0.7936803635481255,-0.0030642781664429464,consistent
W081,V,C0_full_stage,pattern_positive_growth_area,,1.3105008089538444,,unresolved
W081,V,C1_buffered_stage,dist_core_growth_share,,0.1996564051137638,,unresolved
W081,V,C1_buffered_stage,dist_early_growth_share,,0.39291692181023985,,unresolved
W081,V,C1_buffered_stage,dist_growth_center,75.0355482769594,78.05960950954874,3.0240612325893323,consistent
W081,V,C1_buffered_stage,dist_late_growth_share,,0.15668771060981693,,unresolved
W081,V,C1_buffered_stage,dist_mean_compare,,0.5388073152751917,,unresolved
W081,V,C1_buffered_stage,dist_mean_core,0.5949605614787418,0.5796488845244038,-0.015311676954337994,consistent
W081,V,C1_buffered_stage,dist_mean_early,0.26833796502935375,0.3118044107480525,0.04346644571869873,consistent
W081,V,C1_buffered_stage,dist_mean_late,0.7655802993352466,0.7191835025958195,-0.04639679673942709,consistent
W081,V,C1_buffered_stage,dist_positive_growth_area,,0.9290651336369427,,unresolved
W081,V,C1_buffered_stage,pattern_core_growth_share,,0.2573521280703419,,unresolved
W081,V,C1_buffered_stage,pattern_early_growth_share,,0.20093942719450728,,unresolved
W081,V,C1_buffered_stage,pattern_growth_center,79.1103212193979,78.48497820454905,-0.6253430148488519,consistent
W081,V,C1_buffered_stage,pattern_late_growth_share,,0.254419385917586,,unresolved
W081,V,C1_buffered_stage,pattern_mean_compare,,0.48215026031477,,unresolved
W081,V,C1_buffered_stage,pattern_mean_core,0.4636438728153954,0.4925829253291975,0.028939052513802133,consistent
W081,V,C1_buffered_stage,pattern_mean_early,0.11496090077808555,0.1214643579564012,0.006503457178315658,consistent
W081,V,C1_buffered_stage,pattern_mean_late,0.7969697789529051,0.8034075665404693,0.006437787587564192,consistent
W081,V,C1_buffered_stage,pattern_positive_growth_area,,1.2374291258681567,,unresolved
W081,V,C2_immediate_pre,dist_core_growth_share,,0.21415148124940328,,unresolved
W081,V,C2_immediate_pre,dist_early_growth_share,,0.38113961920144684,,unresolved
W081,V,C2_immediate_pre,dist_growth_center,75.3796615610301,78.64988680624154,3.270225245211435,consistent
W081,V,C2_immediate_pre,dist_late_growth_share,,0.16559585772401642,,unresolved
W081,V,C2_immediate_pre,dist_mean_compare,,0.5072552715463342,,unresolved
W081,V,C2_immediate_pre,dist_mean_core,0.568317377033847,0.5520327597790103,-0.016284617254836653,consistent
W081,V,C2_immediate_pre,dist_mean_early,0.21369103169418296,0.25794225719044805,0.04425122549626509,consistent
W081,V,C2_immediate_pre,dist_mean_late,0.7536751853067956,0.7054087011763458,-0.04826648413044976,consistent
W081,V,C2_immediate_pre,dist_positive_growth_area,,0.9470771680687271,,unresolved
W081,V,C2_immediate_pre,pattern_core_growth_share,,0.25917382964105407,,unresolved
W081,V,C2_immediate_pre,pattern_early_growth_share,,0.18014158191669644,,unresolved
W081,V,C2_immediate_pre,pattern_growth_center,79.15900897025303,79.31270644293762,0.15369747268459832,consistent
W081,V,C2_immediate_pre,pattern_late_growth_share,,0.2738195690051481,,unresolved
W081,V,C2_immediate_pre,pattern_mean_compare,,0.4348366875145098,,unresolved
W081,V,C2_immediate_pre,pattern_mean_core,0.4397590223503047,0.43876556107477416,-0.000993461275530516,consistent
W081,V,C2_immediate_pre,pattern_mean_early,0.07919924724927767,0.05862897361121083,-0.020570273638066836,consistent
W081,V,C2_immediate_pre,pattern_mean_late,0.7867573751521867,0.7743435078882498,-0.012413867263936895,consistent
W081,V,C2_immediate_pre,pattern_positive_growth_area,,1.292427202177549,,unresolved
