window_id,object,baseline_config,baseline_role,day,D_pre_2d,D_post_2d,S_dist_2d,R_pre_2d,R_post_2d,R_diff_2d,S_pattern_2d,V_dist_2d,V_pattern_2d,pattern_dynamic_range_2d,pattern_branch_valid_2d,basis
W081,P,C0_full_stage,main_full_stage,49,1.0217760603955877,3.452716319092086,0.22835574937610695,0.9651875206585292,0.3174401708768585,-0.6477473497816707,-0.06491495704530162,,,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,50,0.9323394123415283,3.3177796312340937,0.2193678348259045,0.968964865222757,0.3616694311542559,-0.6072954340685011,-0.028976018463328833,-0.008987914550202453,0.035938938581972786,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,51,0.777555282929865,3.25403599370041,0.19286560307764358,0.9755017315046977,0.3885553507926068,-0.5869463807120909,-0.010897186697662438,-0.026502231748260913,0.018078831765666395,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,52,0.6769740463620587,3.2661227836455633,0.17168587928406265,0.9794071446509534,0.38503722883320884,-0.5943699158177445,-0.017492522604988642,-0.021179723793580935,-0.0065953359073262045,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,53,0.6890334374739723,3.267431146788496,0.1741538241526851,0.9788710065317315,0.38828149952248864,-0.5905895070092428,-0.014133871288031207,0.0024679448686224514,0.003358651316957435,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,54,0.6608763366597702,3.2262295298045673,0.17001758103925657,0.9827451076729705,0.40635613582898955,-0.576388971843981,-0.0015176044898350574,-0.004136243113428528,0.01261626679819615,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,55,0.7161891975226349,3.189566014616495,0.18336766095753035,0.9821042217278528,0.418434869046567,-0.5636693526812858,0.009782963204301632,0.013350079918273777,0.011300567694136688,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,56,0.7588462109694548,3.111051402932569,0.19608948005327434,0.9804136901481014,0.44267427634887974,-0.5377394137992217,0.032820054637116486,0.012721819095743991,0.023037091432814856,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,57,0.680473332804028,3.101524794387241,0.17992429131882912,0.9831375881262328,0.4492283715308634,-0.5339092165953694,0.03622293975736999,-0.016165188734445224,0.003402885120253503,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,58,0.6140580450487372,3.1586485703565237,0.16276326458604723,0.9866991196802393,0.4417605104471817,-0.5449386092330576,0.02642403017264317,-0.017161026732781887,-0.009798909584726817,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,59,0.641270692174287,3.2225522917190417,0.16596792732158744,0.9871084151571121,0.42654784938215484,-0.5605605657749573,0.012544921438447973,0.003204662735540209,-0.013879108734195199,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,60,0.703555459939042,3.2380186538129845,0.1784960626477527,0.9852452336802653,0.4262092081979513,-0.559036025482314,0.013899377932710155,0.012528135326165257,0.001354456494262182,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,61,0.7030307371489543,3.1951518461503463,0.18034833467290567,0.9845311800892204,0.4383869686146957,-0.5461442114745246,0.025352929727917715,0.001852272025152979,0.01145355179520756,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,62,0.6027303904196712,3.153776439863019,0.16044969905573514,0.9862135084079685,0.4486299380795463,-0.5375835703284222,0.03295851158845546,-0.019898635617170535,0.007605581860537745,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,63,0.5060670398213251,3.157027903338527,0.13815285917344597,0.9884389026057634,0.436035242204681,-0.5524036604010825,0.01979180990052424,-0.02229683988228917,-0.013166701687931222,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,64,0.4836884443287047,3.176123290050635,0.13216211090451965,0.9885379971667987,0.42904655078763326,-0.5594914463791654,0.013494765608365792,-0.005990748268926316,-0.006297044292158447,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,65,0.4848011715396573,3.194218454400281,0.13177455431915433,0.9902861785939236,0.42752158658967243,-0.5627645920042512,0.010586785169963064,-0.0003875565853653229,-0.0029079804384027283,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,66,0.5078078228322908,3.2531605188962764,0.135020499161899,0.99153429459984,0.4185850393426718,-0.5729492552571682,0.0015383635891405045,0.00324594484274468,-0.00904842158082256,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,67,0.5993198043376096,3.296353445985944,0.15384242102127876,0.9906338622731513,0.41125310404351306,-0.5793807582296382,-0.004175615248260333,0.018821921859379753,-0.005713978837400838,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,68,0.7630598669253382,3.3767326269380726,0.18432321621348272,0.9892465708680969,0.40314123002732244,-0.5861053408407744,-0.010149976590369652,0.030480795192203952,-0.005974361342109319,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,69,0.9398427168890282,3.476532671009432,0.21280861211760668,0.9852637906143931,0.38742483077950146,-0.5978389598348917,-0.020574546229146062,0.028485395904123967,-0.01042456963877641,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,70,1.1101927366558346,3.551278720272536,0.23816358137423516,0.9757728339394687,0.3770705700013869,-0.5987022639380818,-0.021341536681764212,0.025354969256628473,-0.0007669904526181499,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,71,1.166180238379353,3.5620477487291637,0.24664213349249148,0.9698000586615096,0.3660600559842474,-0.6037400026772622,-0.02581724518524277,0.008478552118256322,-0.004475708503478559,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,72,1.2491792902381993,3.589180470888376,0.25818239070906485,0.9638986596347081,0.36231350842302257,-0.6015851512116855,-0.023902797547614017,0.011540257216573369,0.001914447637628755,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,73,1.3329148571480909,3.5402392076374873,0.2735220022654342,0.9525659457579545,0.3700447952760037,-0.5825211504819507,-0.006965652809878711,0.01533961155636937,0.016937144737735305,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,74,1.3990150373624384,3.467804872236914,0.28745979168101343,0.9377349857895396,0.3804353827449371,-0.5572996030446025,0.015442078154468948,0.013937789415579216,0.022407730964347658,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,75,1.4599033433321782,3.3325253287556102,0.3046270363573677,0.9240042608151112,0.4129782245115073,-0.5110260363036039,0.05655318114562218,0.017167244676354276,0.04111110299115323,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,76,1.6139307864299974,3.2525555754763125,0.3316419006253591,0.9017968642790137,0.4406494282886769,-0.4611474359903368,0.10086712577864917,0.02701486426799138,0.04431394463302699,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,77,1.8091323394859944,3.1700439262291233,0.3633396857112797,0.8710918524518431,0.4703876190238053,-0.40070423342803774,0.15456704347814634,0.03169778508592064,0.05369991769949717,1.125573467366134,True,2d_field
W081,P,C0_full_stage,main_full_stage,78,1.9219805380290647,3.040064479778873,0.3873363766615181,0.8537421725962093,0.5094356192971001,-0.3443065532991092,0.20467277336968362,0.023996690950238375,0.050105729891537276,1.125573467366134,True,2d_field
