window_id,basis,object_A,object_B,baseline_config,metric_family,metric_name,median,q025,q975,P_positive,P_negative,decision
W081,profile,H,Jw,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.21320550379751463,-0.30993537164934115,-0.11362563930967802,0.0,1.0,B_direction_supported
W081,profile,H,Jw,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-1.1965316771812553,-3.4997584721371195,1.2353570398457623,0.163,0.837,B_direction_tendency
W081,profile,H,Jw,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,-2.9815388063382073,-7.051028073810562,1.135066596647544,0.091,0.909,B_direction_tendency
W081,profile,H,Jw,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.04835720402937943,-0.11041181747570886,0.01933906783022845,0.077,0.923,B_direction_tendency
W081,profile,H,Jw,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.20750934332852322,-0.3346538458032289,-0.06438778438534079,0.002,0.998,B_direction_supported
W081,profile,H,Jw,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-1.1086608898268722,-3.311235936302157,1.1804725439416346,0.184,0.816,B_direction_tendency
W081,profile,H,Jw,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,-2.957584212264159,-7.045398598811818,1.1567331236032772,0.091,0.909,B_direction_tendency
W081,profile,H,Jw,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.04569940869331031,-0.11659337725300205,0.025183853624866775,0.104,0.896,B_direction_tendency
W081,profile,H,Jw,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.16966767457386134,-0.30401591144544843,-0.01505305246761239,0.02,0.98,B_direction_supported
W081,profile,H,P,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,0.18049127100261586,-2.564801250898264,2.547027794636599,0.559,0.441,unresolved
W081,profile,H,P,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,0.6072880659328561,-1.881995064246903,2.8125035770038305,0.693,0.307,unresolved
W081,profile,H,P,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.022668086372695635,-0.03126153665361678,0.07981868533265651,0.797,0.203,unresolved
W081,profile,H,P,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.02982833583912925,-0.13054316166608299,0.06712340949870842,0.267,0.733,unresolved
W081,profile,H,P,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-0.3134174170214621,-3.4172481358800644,2.401163097404381,0.418,0.582,unresolved
W081,profile,H,P,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,0.596239823414443,-1.956759274839808,2.9058774995169068,0.7,0.3,unresolved
W081,profile,H,P,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.011473622655900073,-0.05866822975010558,0.08642247742642757,0.636,0.364,unresolved
W081,profile,H,P,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.013417747286047665,-0.13060401735222202,0.09430555130075703,0.41,0.59,unresolved
W081,profile,H,P,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-0.6808688776804601,-3.6035751612705464,1.832548648176185,0.286,0.714,unresolved
W081,profile,H,P,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,0.5486533364265753,-1.9963547946816902,2.9140265515907307,0.683,0.317,unresolved
W081,profile,H,P,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.004356372363881948,-0.07648475132122187,0.07048026123616537,0.458,0.542,unresolved
W081,profile,H,P,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.021730801973213816,-0.1424341342935319,0.08722688039398764,0.354,0.646,unresolved
W081,profile,H,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,-3.044704843942519,-5.2055075642195625,-1.0220178331636522,0.002,0.998,B_direction_supported
W081,profile,H,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,-2.1819382974042085,-4.031113349842006,-0.09157127749493772,0.021,0.979,B_direction_supported
W081,profile,H,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,-0.07123681054967158,-0.11654640949737145,-0.021447929372812983,0.002,0.998,B_direction_supported
W081,profile,H,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.1407447531044011,-0.19537903566673862,-0.07698087039488616,0.0,1.0,B_direction_supported
W081,profile,H,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-3.5927466561249304,-6.079621277773661,-1.268144586646092,0.001,0.999,B_direction_supported
W081,profile,H,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,-2.2368550472776647,-4.117910041156896,-0.1304537950485362,0.021,0.979,B_direction_supported
W081,profile,H,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.09087135964689447,-0.14760818133650985,-0.03291842129400015,0.001,0.999,B_direction_supported
W081,profile,H,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.1493563289877733,-0.215238674257186,-0.06914367589044518,0.0,1.0,B_direction_supported
W081,profile,H,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-3.6158038262424768,-5.907084759260077,-1.427780007749714,0.0,1.0,B_direction_supported
W081,profile,H,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,-2.1962531868195114,-4.1094733662879435,-0.049528543902656014,0.022,0.978,B_direction_supported
W081,profile,H,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.09207476846891643,-0.15677266987964958,-0.03404209212330603,0.001,0.999,B_direction_supported
W081,profile,H,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.13182758374091472,-0.1999529786973109,-0.059628414929319355,0.001,0.999,B_direction_supported
W081,profile,Je,Jw,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,-1.084774365574603,-2.9209367262262034,1.0849134542302405,0.145,0.855,B_direction_tendency
W081,profile,Je,Jw,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,0.8221025712145718,-4.1667260979571,5.7172387393603135,0.622,0.378,unresolved
W081,profile,Je,Jw,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,-0.05172597119072546,-0.0961101133032863,-0.00346678096831207,0.021,0.979,B_direction_supported
W081,profile,Je,Jw,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.07632610190774004,-0.20236012501371148,0.05157780403055825,0.121,0.879,B_direction_tendency
W081,profile,Je,Jw,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-0.9026657698310956,-2.9045380027477856,1.3658766050533881,0.206,0.794,unresolved
W081,profile,Je,Jw,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,0.7653988705390731,-4.261109653854454,5.726923115121514,0.614,0.386,unresolved
W081,profile,Je,Jw,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.051394796484749844,-0.11061942253797198,0.0076086111372340205,0.05,0.95,B_direction_tendency
W081,profile,Je,Jw,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.07016791114919277,-0.22753989651525153,0.11541630791311251,0.222,0.778,unresolved
W081,profile,Je,Jw,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-0.8825553467063685,-2.7947473155306164,1.1612908494831478,0.188,0.812,B_direction_tendency
W081,profile,Je,Jw,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,0.773530367209915,-4.223576400072501,5.746127669164008,0.616,0.384,unresolved
W081,profile,Je,Jw,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.04774529612100856,-0.10881596358544973,0.016055255578820073,0.073,0.927,B_direction_tendency
W081,profile,Je,Jw,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.04566041715948651,-0.23045711065808389,0.14917145681755997,0.319,0.681,unresolved
W081,profile,Je,P,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,0.3844009783083706,-2.452030397895048,3.089901762926795,0.61,0.39,unresolved
W081,profile,Je,P,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,4.330749864499133,0.047547538613784586,7.986233863297153,0.975,0.025,A_direction_supported
W081,profile,Je,P,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.006991882242220817,-0.05292437643352151,0.07120714243200117,0.585,0.415,unresolved
W081,profile,Je,P,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.11030224046661388,-0.04839072412841771,0.23965402083891268,0.91,0.09,A_direction_tendency
W081,profile,Je,P,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-0.00379039349591892,-3.153713085078437,2.9483174428508976,0.498,0.502,unresolved
W081,profile,Je,P,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,4.4384134985919985,0.0753759605913729,8.22735250567141,0.979,0.021,A_direction_supported
W081,profile,Je,P,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.007277431191145347,-0.06510427501199659,0.08458726386262608,0.57,0.43,unresolved
W081,profile,Je,P,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.12891642832034017,-0.059682421574464774,0.2859399082503607,0.902,0.098,A_direction_tendency
W081,profile,Je,P,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-0.5285327244193354,-3.526507539766851,2.3492003322132375,0.362,0.638,unresolved
W081,profile,Je,P,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,4.369877602391959,0.05547038703198555,8.207403663357765,0.977,0.023,A_direction_supported
W081,profile,Je,P,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.0051497033268303564,-0.07876102811378057,0.07343327789250331,0.443,0.557,unresolved
W081,profile,Je,P,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.10652368755200158,-0.08458327247472464,0.2606511478841244,0.871,0.129,A_direction_tendency
W081,profile,Je,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,-2.812591737150157,-5.209604827522805,-0.44251052836847293,0.012,0.988,B_direction_supported
W081,profile,Je,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,1.560484550955664,-2.506418120670189,4.967319219578937,0.786,0.214,unresolved
W081,profile,Je,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,-0.08479479751544586,-0.14151147097504202,-0.02924539514409243,0.0,1.0,B_direction_supported
W081,profile,Je,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.0014315655168181908,-0.10791024224008662,0.10488637660268833,0.486,0.514,unresolved
W081,profile,Je,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-3.2859498971193872,-6.143253914416247,-0.37263481661563597,0.015,0.985,B_direction_supported
W081,profile,Je,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,1.5223032816712276,-2.5242069716963442,4.996760285251195,0.783,0.217,unresolved
W081,profile,Je,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.09333169806422334,-0.15882813987626,-0.028028711450362436,0.001,0.999,B_direction_supported
W081,profile,Je,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.006288272965565762,-0.13927607403276296,0.12405562162428013,0.459,0.541,unresolved
W081,profile,Je,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-3.4391094060945164,-6.037077935709349,-0.6724245745477679,0.008,0.992,B_direction_supported
W081,profile,Je,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,1.5488562431708601,-2.551993614277059,5.080205219035599,0.787,0.213,unresolved
W081,profile,Je,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.09364041037605614,-0.1705679234695791,-0.027544780939851316,0.003,0.997,B_direction_supported
W081,profile,Je,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.006944216461499286,-0.1552495417514555,0.12109175026706184,0.461,0.539,unresolved
W081,profile,Jw,P,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,1.4555928929622368,-1.1013828351056212,3.987885379223117,0.866,0.134,A_direction_tendency
W081,profile,Jw,P,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,3.296069314815419,-0.6749021811004104,7.4270227998888645,0.944,0.056,A_direction_tendency
W081,profile,Jw,P,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,0.057111909151825124,0.009955286424756404,0.11512944053245812,0.989,0.011,A_direction_supported
W081,profile,Jw,P,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.1817835724099337,0.06398492359630843,0.29357156853778293,0.999,0.001,A_direction_supported
W081,profile,Jw,P,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,0.771904010892662,-1.8726564404741775,3.6118203566701026,0.724,0.276,unresolved
W081,profile,Jw,P,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,3.442197890138374,-0.7807739614679404,7.656405268416066,0.941,0.059,A_direction_tendency
W081,profile,Jw,P,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,0.05715518770214439,-0.001764158954482409,0.1289564285637856,0.97,0.03,A_direction_tendency
W081,profile,Jw,P,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.19075218203805622,0.026870745936923568,0.34144180505309785,0.988,0.012,A_direction_supported
W081,profile,Jw,P,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,0.3580768580445266,-2.2496830307193707,2.877245910951776,0.586,0.414,unresolved
W081,profile,Jw,P,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,3.3857516485320076,-0.8199222052314659,7.602651368764843,0.939,0.061,A_direction_tendency
W081,profile,Jw,P,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,0.042135134048392364,-0.023757944897084805,0.11542895338994605,0.891,0.109,A_direction_tendency
W081,profile,Jw,P,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.14527321132067578,-0.039725790215804024,0.3124172466993692,0.944,0.056,A_direction_tendency
W081,profile,Jw,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,-1.757071944790809,-4.044278440854486,0.6266413614812417,0.075,0.925,B_direction_tendency
W081,profile,Jw,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,0.6085045268081899,-3.33094912730222,5.093578610101386,0.603,0.397,unresolved
W081,profile,Jw,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,-0.03543557054939267,-0.08957265714782751,0.02249691162060697,0.115,0.885,B_direction_tendency
W081,profile,Jw,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,0.07418057323469857,-0.039148884697988565,0.1928292191810968,0.894,0.106,A_direction_tendency
W081,profile,Jw,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-2.4599408741219335,-5.187485108293393,0.39792283789262056,0.05,0.95,B_direction_tendency
W081,profile,Jw,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,0.6315603615756515,-3.380895591239307,5.138936021431569,0.605,0.395,unresolved
W081,profile,Jw,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.04309210291169773,-0.10538365890752728,0.02079089284072584,0.092,0.908,B_direction_tendency
W081,profile,Jw,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,0.05871199066838954,-0.08474984009046538,0.20796490426121997,0.796,0.204,unresolved
W081,profile,Jw,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-2.551842566048819,-5.0935938690847395,0.3080007582092531,0.042,0.958,B_direction_tendency
W081,profile,Jw,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,0.6629422055944971,-3.377556204500251,5.1626578953371505,0.606,0.394,unresolved
W081,profile,Jw,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.047359407183393126,-0.11553895875930652,0.023402248625457374,0.105,0.895,B_direction_tendency
W081,profile,Jw,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,0.03768093396730242,-0.13003494872161517,0.19949479301456738,0.672,0.328,unresolved
W081,profile,P,V,C0_full_stage,growth_dist,growth_center_delta_B_minus_A,-3.254331397041341,-5.443674815776713,-0.7428161191435694,0.004,0.996,B_direction_supported
W081,profile,P,V,C0_full_stage,growth_pattern,growth_center_delta_B_minus_A,-2.769498823535649,-5.089349778774928,-0.024309048038135224,0.024,0.976,B_direction_supported
W081,profile,P,V,C0_full_stage,state_dist,mean_state_advantage_A_minus_B,-0.09460976308817082,-0.1357776212163706,-0.04288805647179731,0.001,0.999,B_direction_supported
W081,profile,P,V,C0_full_stage,state_pattern,mean_state_advantage_A_minus_B,-0.10731059497763848,-0.21906805836057472,-0.008276831149699328,0.019,0.981,B_direction_supported
W081,profile,P,V,C1_buffered_stage,growth_dist,growth_center_delta_B_minus_A,-3.3694056555615646,-5.870298960727225,-0.3200990546359403,0.011,0.989,B_direction_supported
W081,profile,P,V,C1_buffered_stage,growth_pattern,growth_center_delta_B_minus_A,-2.821985842865466,-5.247818356030873,-0.15875877800788143,0.022,0.978,B_direction_supported
W081,profile,P,V,C1_buffered_stage,state_dist,mean_state_advantage_A_minus_B,-0.10323361510356413,-0.156672407002379,-0.04089816362920215,0.001,0.999,B_direction_supported
W081,profile,P,V,C1_buffered_stage,state_pattern,mean_state_advantage_A_minus_B,-0.13258206741050615,-0.2590777799990165,-0.01891102570232602,0.014,0.986,B_direction_supported
W081,profile,P,V,C2_immediate_pre,growth_dist,growth_center_delta_B_minus_A,-2.9257779784444367,-5.3470484599362695,-0.08774320344159912,0.024,0.976,B_direction_supported
W081,profile,P,V,C2_immediate_pre,growth_pattern,growth_center_delta_B_minus_A,-2.774776100509804,-5.110681334347047,0.020805344902527813,0.026,0.974,B_direction_tendency
W081,profile,P,V,C2_immediate_pre,state_dist,mean_state_advantage_A_minus_B,-0.0914903514383196,-0.14890441769914028,-0.024213463447458738,0.009,0.991,B_direction_supported
W081,profile,P,V,C2_immediate_pre,state_pattern,mean_state_advantage_A_minus_B,-0.11020640725780573,-0.22287181128757835,0.013922069549271715,0.034,0.966,B_direction_tendency
