window_id,target_name,object,block_energy,block_contribution_fraction,dominant_object_warning
W160,W160_V_earlier_minus_Je_earlier,P,0.1534862966375721,0.15348629663757213,False
W160,W160_V_earlier_minus_Je_earlier,V,0.3436400387470846,0.34364003874708465,False
W160,W160_V_earlier_minus_Je_earlier,H,0.22274087188596292,0.22274087188596298,False
W160,W160_V_earlier_minus_Je_earlier,Je,0.184896806132473,0.18489680613247303,False
W160,W160_V_earlier_minus_Je_earlier,Jw,0.0952359865969071,0.09523598659690713,False
W160,W160_P_earlier_minus_Jw_earlier,P,0.19721721437915812,0.19721721437915812,False
W160,W160_P_earlier_minus_Jw_earlier,V,0.10787616059733204,0.10787616059733204,False
W160,W160_P_earlier_minus_Jw_earlier,H,0.20298531900418726,0.20298531900418726,False
W160,W160_P_earlier_minus_Jw_earlier,Je,0.10029223412958836,0.10029223412958836,False
W160,W160_P_earlier_minus_Jw_earlier,Jw,0.3916290718897343,0.3916290718897343,False
W160,W160_H_earlier_minus_Jw_earlier,P,0.1611599580989083,0.1611599580989083,False
W160,W160_H_earlier_minus_Jw_earlier,V,0.08349149872603681,0.08349149872603681,False
W160,W160_H_earlier_minus_Jw_earlier,H,0.2156585632897568,0.2156585632897568,False
W160,W160_H_earlier_minus_Jw_earlier,Je,0.1050177237403707,0.1050177237403707,False
W160,W160_H_earlier_minus_Jw_earlier,Jw,0.4346722561449275,0.4346722561449275,False
W160,W160_P_earlier_minus_V_earlier,P,0.19145665920083388,0.19145665920083382,False
W160,W160_P_earlier_minus_V_earlier,V,0.3038313593324513,0.30383135933245126,False
W160,W160_P_earlier_minus_V_earlier,H,0.2462161854404823,0.24621618544048224,False
W160,W160_P_earlier_minus_V_earlier,Je,0.11054321841443071,0.11054321841443068,False
W160,W160_P_earlier_minus_V_earlier,Jw,0.14795257761180197,0.14795257761180194,False
W160,W160_V_earlier_minus_Jw_earlier,P,0.19864067724513845,0.19864067724513845,False
W160,W160_V_earlier_minus_Jw_earlier,V,0.12219566504009877,0.12219566504009877,False
W160,W160_V_earlier_minus_Jw_earlier,H,0.22238462690863553,0.22238462690863553,False
W160,W160_V_earlier_minus_Jw_earlier,Je,0.11058178957102183,0.11058178957102183,False
W160,W160_V_earlier_minus_Jw_earlier,Jw,0.3461972412351055,0.3461972412351055,False
W160,W160_P_earlier_minus_Je_earlier,P,0.25253779030713513,0.25253779030713513,False
W160,W160_P_earlier_minus_Je_earlier,V,0.2530614223618345,0.2530614223618345,False
W160,W160_P_earlier_minus_Je_earlier,H,0.24642840250099005,0.24642840250099005,False
W160,W160_P_earlier_minus_Je_earlier,Je,0.12610650779383198,0.12610650779383198,False
W160,W160_P_earlier_minus_Je_earlier,Jw,0.1218658770362083,0.1218658770362083,False
W160,W160_P_late_minus_early_peak_influence,P,0.2334285535400767,0.2334285535400767,False
W160,W160_P_late_minus_early_peak_influence,V,0.29544893954732077,0.29544893954732077,False
W160,W160_P_late_minus_early_peak_influence,H,0.297747444156365,0.297747444156365,False
W160,W160_P_late_minus_early_peak_influence,Je,0.09954215327009458,0.09954215327009458,False
W160,W160_P_late_minus_early_peak_influence,Jw,0.07383290948614299,0.07383290948614299,False
W160,W160_Jw_late_minus_early_peak_influence,P,0.13459995236525046,0.13459995236525046,False
W160,W160_Jw_late_minus_early_peak_influence,V,0.08086091994465187,0.08086091994465187,False
W160,W160_Jw_late_minus_early_peak_influence,H,0.23655276414227705,0.23655276414227705,False
W160,W160_Jw_late_minus_early_peak_influence,Je,0.12291896458117817,0.12291896458117817,False
W160,W160_Jw_late_minus_early_peak_influence,Jw,0.4250673989666424,0.4250673989666424,False
W160,W160_Je_late_minus_early_peak_influence,P,0.13814191020854139,0.13814191020854133,False
W160,W160_Je_late_minus_early_peak_influence,V,0.18869308389181205,0.18869308389181197,False
W160,W160_Je_late_minus_early_peak_influence,H,0.2946029853771825,0.2946029853771824,False
W160,W160_Je_late_minus_early_peak_influence,Je,0.2863127543731433,0.2863127543731432,False
W160,W160_Je_late_minus_early_peak_influence,Jw,0.09224926614932102,0.09224926614932098,False
