window_id,target_name,mode,phase_group,year,mode_score,q33,q67,targeted_mode_status,phase_group_peak_eligible,performance_gate
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,1999,0.23784760146911232,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_high,2000,0.7351181941344724,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2001,-0.26325454528860726,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2002,0.17399539811021572,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2003,-0.5679970906054366,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2004,-0.0018959003615709436,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2005,0.16790341508874596,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2006,-0.2001772206615916,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2007,-0.8783413634429174,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2008,0.20435863210224608,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_high,2009,0.3508593702882773,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2010,-1.1828662283897402,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2011,0.09067158746556372,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2012,0.2259457170132139,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2013,-1.3113280647849592,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_high,2014,0.4905924070453319,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_high,2015,0.3235972653182649,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2016,-0.5672213782018645,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2017,0.10230901634866746,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2018,0.2379045461996458,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_mid,2019,0.12686632154334618,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2020,-0.10662809177766616,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_high,2021,0.32177798757269294,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_low,2022,-1.5277580106080855,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_H_earlier_minus_Jw_earlier,1,target_mode_high,2023,0.3187978468976655,-0.015704001097472282,0.2450831019316358,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_mid,1979,0.12793663600813943,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_mid,1980,-0.21510208789920138,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1981,0.6385236459555872,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1982,0.35610388043438435,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_mid,1983,0.1966237370945274,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1984,1.4782214405992393,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1985,0.48540038088838067,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_high,1986,1.3656760587877526,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
W160,W160_P_earlier_minus_V_earlier,1,target_mode_mid,1987,-0.22330428313442444,-0.25249037401539853,0.21934874014220856,not_supported,False,targeted_mode_not_eligible_for_group_peak
