scope,object,config_id,candidate_id,point_day,month_day,band_start_day,band_end_day,band_center_day,peak_score,peak_prominence,support_floor,global_floor,left_stop_reason,right_stop_reason,is_formal_primary,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
V_only,V,SMOOTH5_DET_WIDTH_24,CP001,16,04-17,14,18,16,8.625565046382935,1.8048638368532792,9.738202440489761,9.738202440489761,support_floor,support_floor,False,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP002,27,04-28,25,29,27,8.823190590278331,0.5384949465359092,9.738202440489761,9.738202440489761,support_floor,support_floor,False,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP003,45,05-16,40,49,44,27.808540110586982,22.343680444582454,16.636699888295755,9.738202440489761,support_floor,support_floor,True,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP004,68,06-08,66,70,68,24.309279105678172,0.29140173486896614,24.163578238243687,9.738202440489761,support_floor,support_floor,False,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP005,78,06-18,70,86,78,32.881380822245816,27.485641168300123,19.138560238095756,9.738202440489761,local_valley,support_floor,True,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP006,96,07-06,94,98,96,16.189008677684864,6.194203878050958,13.091906738659386,9.738202440489761,support_floor,support_floor,False,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP007,114,07-24,110,122,116,29.882355534461787,22.416209484520564,18.674250792201505,9.738202440489761,support_floor,support_floor,True,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP008,136,08-15,134,138,136,11.841938552173218,4.109290177834672,9.787293463255882,9.738202440489761,support_floor,support_floor,False,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP009,143,08-22,141,145,143,8.864385894149276,0.25500026274020726,9.738202440489761,9.738202440489761,support_floor,support_floor,False,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
V_only,V,SMOOTH5_DET_WIDTH_24,CP010,161,09-09,159,163,161,52.268910040946864,16.989188084265308,43.77431599881421,9.738202440489761,support_floor,support_floor,True,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
