window,source,target,lag,n_pairs,n_years_used,valid_year_fraction,r,signed_r,abs_r,eff_n,p_effn,same_year_only,target_window_rule,sample_status
T3_expand17,V_pos_centroid_lat,P_main_band_share,-10,765,45,1.0,0.07153014500832608,0.07153014500832608,0.07153014500832608,59.10280782850123,0.5914815542812415,True,True,ok
T3_expand17,V_pos_centroid_lat,P_south_band_share_18_24,-10,765,45,1.0,-0.06772340706633839,-0.06772340706633839,0.06772340706633839,62.00436663007452,0.6023597236546041,True,True,ok
T3_expand17,V_pos_centroid_lat,P_main_minus_south,-10,765,45,1.0,0.07902617690797721,0.07902617690797721,0.07902617690797721,59.42737625304943,0.5519300372552802,True,True,ok
T3_expand17,V_pos_centroid_lat,P_spread_lat,-10,765,45,1.0,0.011784790010968044,0.011784790010968044,0.011784790010968044,68.20705172872218,0.9241816837493224,True,True,ok
T3_expand17,V_pos_centroid_lat,P_north_band_share_35_45,-10,765,45,1.0,0.051914296780112015,0.051914296780112015,0.051914296780112015,70.62144818507733,0.6691701995577457,True,True,ok
T3_expand17,V_pos_centroid_lat,P_north_minus_main_35_45,-10,765,45,1.0,-0.02377528448703766,-0.02377528448703766,0.02377528448703766,66.44039310052969,0.8497757252482956,True,True,ok
T3_expand17,V_pos_centroid_lat,P_total_centroid_lat_10_50,-10,765,45,1.0,0.07010379952566713,0.07010379952566713,0.07010379952566713,60.35216986854713,0.5948805335787366,True,True,ok
T3_expand17,V_pos_centroid_lat,P_main_28_35_mean,-10,765,45,1.0,0.03913530910637814,0.03913530910637814,0.03913530910637814,66.5802489684903,0.7548782360350568,True,True,ok
T3_expand17,V_pos_centroid_lat,P_south_10_25_mean,-10,765,45,1.0,-0.10158312155025412,-0.10158312155025412,0.10158312155025412,57.88961763121747,0.4501235167832949,True,True,ok
T3_expand17,V_pos_centroid_lat,P_scs_10_20_mean,-10,765,45,1.0,-0.09537484393218698,-0.09537484393218698,0.09537484393218698,57.88961763121747,0.4784716044568065,True,True,ok
T3_expand17,V_pos_centroid_lat,P_highlat_40_60_mean,-10,765,45,1.0,-0.09037425214970894,-0.09037425214970894,0.09037425214970894,72.91473923031799,0.4486114041293989,True,True,ok
T3_expand17,V_pos_centroid_lat,P_highlat_35_60_mean,-10,765,45,1.0,-0.04299470406219526,-0.04299470406219526,0.04299470406219526,68.05722639785469,0.7285906704809062,True,True,ok
T3_expand17,V_pos_centroid_lat,P_highlat_minus_main,-10,765,45,1.0,-0.0648911444751099,-0.0648911444751099,0.0648911444751099,66.9730610023615,0.6032376647878313,True,True,ok
T3_expand17,V_pos_centroid_lat,P_south_minus_main,-10,765,45,1.0,-0.09094271435891324,-0.09094271435891324,0.09094271435891324,58.60765439728829,0.49647681039985736,True,True,ok
T3_expand17,V_pos_centroid_lat,P_south_plus_highlat_minus_main,-10,765,45,1.0,-0.10273781256450298,-0.10273781256450298,0.10273781256450298,58.39280699921411,0.4428749817574902,True,True,ok
T3_expand17,V_NS_diff,P_main_band_share,-10,765,45,1.0,0.11853761899432246,0.11853761899432246,0.11853761899432246,41.1960651316765,0.4616953159575474,True,True,ok
T3_expand17,V_NS_diff,P_south_band_share_18_24,-10,765,45,1.0,-0.08222966466463824,-0.08222966466463824,0.08222966466463824,44.106842118387874,0.5972179325354368,True,True,ok
T3_expand17,V_NS_diff,P_main_minus_south,-10,765,45,1.0,0.11634771346668829,0.11634771346668829,0.11634771346668829,41.52163887436181,0.4682026555130183,True,True,ok
T3_expand17,V_NS_diff,P_spread_lat,-10,765,45,1.0,0.021648368116802524,0.021648368116802524,0.021648368116802524,50.33097728577438,0.8815862531175136,True,True,ok
T3_expand17,V_NS_diff,P_north_band_share_35_45,-10,765,45,1.0,0.008527992496428818,0.008527992496428818,0.008527992496428818,52.754366044966126,0.9520320525816086,True,True,ok
T3_expand17,V_NS_diff,P_north_minus_main_35_45,-10,765,45,1.0,-0.08155538745545308,-0.08155538745545308,0.08155538745545308,48.55796709087937,0.5811560881209785,True,True,ok
T3_expand17,V_NS_diff,P_total_centroid_lat_10_50,-10,765,45,1.0,0.09115052882266832,0.09115052882266832,0.09115052882266832,42.449332622180755,0.5659013897963667,True,True,ok
T3_expand17,V_NS_diff,P_main_28_35_mean,-10,765,45,1.0,0.1331093626689123,0.1331093626689123,0.1331093626689123,48.6983187444378,0.3653605039510659,True,True,ok
T3_expand17,V_NS_diff,P_south_10_25_mean,-10,765,45,1.0,-0.05876547977078909,-0.05876547977078909,0.05876547977078909,39.97917480147095,0.7205168913959801,True,True,ok
T3_expand17,V_NS_diff,P_scs_10_20_mean,-10,765,45,1.0,-0.04916854862002855,-0.04916854862002855,0.04916854862002855,39.97917480147095,0.7647586694290918,True,True,ok
T3_expand17,V_NS_diff,P_highlat_40_60_mean,-10,765,45,1.0,-0.008536785128682908,-0.008536785128682908,0.008536785128682908,55.05653204450619,0.9508856911720189,True,True,ok
T3_expand17,V_NS_diff,P_highlat_35_60_mean,-10,765,45,1.0,0.0538375949756233,0.0538375949756233,0.0538375949756233,50.18060581093576,0.7112645181512094,True,True,ok
T3_expand17,V_NS_diff,P_highlat_minus_main,-10,765,45,1.0,-0.12180476325419301,-0.12180476325419301,0.12180476325419301,49.092529752395606,0.4059301263848303,True,True,ok
T3_expand17,V_NS_diff,P_south_minus_main,-10,765,45,1.0,-0.10644713415859154,-0.10644713415859154,0.10644713415859154,40.69939054484602,0.5117796703906601,True,True,ok
T3_expand17,V_NS_diff,P_south_plus_highlat_minus_main,-10,765,45,1.0,-0.10344391564604168,-0.10344391564604168,0.10344391564604168,40.483887826184514,0.5250374700583704,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_main_band_share,-10,765,45,1.0,-0.0031385849507484798,-0.0031385849507484798,0.0031385849507484798,95.67203747994762,0.9758963030739525,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_south_band_share_18_24,-10,765,45,1.0,-0.05394279308981331,-0.05394279308981331,0.05394279308981331,98.54484138302949,0.5976470668404861,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_main_minus_south,-10,765,45,1.0,0.024254210495369154,0.024254210495369154,0.024254210495369154,95.99344143782223,0.8150340687783915,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_spread_lat,-10,765,45,1.0,0.10400244980893164,0.10400244980893164,0.10400244980893164,104.68254419545266,0.2925503121970068,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_north_band_share_35_45,-10,765,45,1.0,0.1269442894117322,0.1269442894117322,0.1269442894117322,107.07035306017208,0.19290099684032502,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_north_minus_main_35_45,-10,765,45,1.0,0.09075214499976243,0.09075214499976243,0.09075214499976243,102.93488119070798,0.36296548760591385,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_total_centroid_lat_10_50,-10,765,45,1.0,0.13573856728675118,0.13573856728675118,0.13573856728675118,96.90914661270324,0.18564678661084466,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_main_28_35_mean,-10,765,45,1.0,0.02906345020829528,0.02906345020829528,0.02906345020829528,103.07324742996947,0.7711868263833663,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_south_10_25_mean,-10,765,45,1.0,-0.04341840066490893,-0.04341840066490893,0.04341840066490893,94.47055946332779,0.6777642987382997,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_scs_10_20_mean,-10,765,45,1.0,-0.024931105183197126,-0.024931105183197126,0.024931105183197126,94.47055946332779,0.811500206233345,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_highlat_40_60_mean,-10,765,45,1.0,0.09618046985648403,0.09618046985648403,0.09618046985648403,109.33771952363018,0.31978968647098904,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_highlat_35_60_mean,-10,765,45,1.0,0.17333819485409657,0.17333819485409657,0.17333819485409657,104.53434488559346,0.07765712163652316,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_highlat_minus_main,-10,765,45,1.0,0.0058534893639720555,0.0058534893639720555,0.0058534893639720555,103.46186254912872,0.953214490021925,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_south_minus_main,-10,765,45,1.0,-0.04488258131536736,-0.04488258131536736,0.04488258131536736,95.18168641232411,0.66631337130441,True,True,ok
T3_expand17,V_pos_north_edge_lat,P_south_plus_highlat_minus_main,-10,765,45,1.0,-0.026368908098047577,-0.026368908098047577,0.026368908098047577,94.96891326634572,0.8003164474667004,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_main_band_share,-10,765,45,1.0,-0.020849099730345308,-0.020849099730345308,0.020849099730345308,141.35537587689643,0.8062457025269636,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_south_band_share_18_24,-10,765,45,1.0,0.062058184598580854,0.062058184598580854,0.062058184598580854,144.17353875142058,0.4603308210814283,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_main_minus_south,-10,765,45,1.0,-0.043646455453472004,-0.043646455453472004,0.043646455453472004,141.67073048919903,0.6070415461447181,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_spread_lat,-10,765,45,1.0,-0.051762890785146155,-0.051762890785146155,0.051762890785146155,150.19020263396854,0.5296375645487825,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_north_band_share_35_45,-10,765,45,1.0,-0.052230226784451134,-0.052230226784451134,0.052230226784451134,152.52934147564687,0.5226509552115581,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_north_minus_main_35_45,-10,765,45,1.0,-0.02046183588524887,-0.02046183588524887,0.02046183588524887,148.47760060403633,0.8050374428027147,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_total_centroid_lat_10_50,-10,765,45,1.0,-0.07726805000276465,-0.07726805000276465,0.07726805000276465,142.56911246701264,0.36036852938880015,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_main_28_35_mean,-10,765,45,1.0,-0.0590541781681733,-0.0590541781681733,0.0590541781681733,148.61320828434458,0.475574364712954,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_south_10_25_mean,-10,765,45,1.0,0.046393422485491914,0.046393422485491914,0.046393422485491914,140.17636925077196,0.5866060496704164,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_scs_10_20_mean,-10,765,45,1.0,0.017204469377097055,0.017204469377097055,0.017204469377097055,140.17636925077196,0.840289948122396,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_highlat_40_60_mean,-10,765,45,1.0,-0.10448920146145795,-0.10448920146145795,0.10448920146145795,154.7496737815071,0.196397480908598,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_highlat_35_60_mean,-10,765,45,1.0,-0.07548257546016397,-0.07548257546016397,0.07548257546016397,150.0449948518842,0.35911015941420077,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_highlat_minus_main,-10,765,45,1.0,0.018203792615810264,0.018203792615810264,0.018203792615810264,148.9940598140451,0.8258889979398756,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_south_minus_main,-10,765,45,1.0,0.061603306959346876,0.061603306959346876,0.061603306959346876,140.8742230417778,0.46890474874767807,True,True,ok
T3_expand17,V_pos_south_edge_lat,P_south_plus_highlat_minus_main,-10,765,45,1.0,0.040949897480045995,0.040949897480045995,0.040949897480045995,140.66542955097964,0.6307029202961043,True,True,ok
T3_expand17,V_pos_band_width,P_main_band_share,-10,765,45,1.0,0.002191114345799426,0.002191114345799426,0.002191114345799426,96.95892994118914,0.9830549763468537,True,True,ok
T3_expand17,V_pos_band_width,P_south_band_share_18_24,-10,765,45,1.0,-0.06816964407466006,-0.06816964407466006,0.06816964407466006,99.83047919040528,0.501680335792904,True,True,ok
T3_expand17,V_pos_band_width,P_main_minus_south,-10,765,45,1.0,0.03461419580668964,0.03461419580668964,0.03461419580668964,97.28019536179421,0.7366965202519484,True,True,ok
T3_expand17,V_pos_band_width,P_spread_lat,-10,765,45,1.0,0.1143425189806345,0.1143425189806345,0.1143425189806345,105.96537796622859,0.24387682671187383,True,True,ok
T3_expand17,V_pos_band_width,P_north_band_share_35_45,-10,765,45,1.0,0.13680848738701212,0.13680848738701212,0.13680848738701212,108.35205049551952,0.15763266344769677,True,True,ok
T3_expand17,V_pos_band_width,P_north_minus_main_35_45,-10,765,45,1.0,0.09355535373287144,0.09355535373287144,0.09355535373287144,104.2185305201749,0.3451712413465535,True,True,ok
T3_expand17,V_pos_band_width,P_total_centroid_lat_10_50,-10,765,45,1.0,0.15167821446141358,0.15167821446141358,0.15167821446141358,98.19550330355388,0.13585518783893358,True,True,ok
T3_expand17,V_pos_band_width,P_main_28_35_mean,-10,765,45,1.0,0.04317772125526777,0.04317772125526777,0.04317772125526777,104.35683268709009,0.6635863589921931,True,True,ok
T3_expand17,V_pos_band_width,P_south_10_25_mean,-10,765,45,1.0,-0.05397411338416866,-0.05397411338416866,0.05397411338416866,95.75796572141063,0.6028298146102586,True,True,ok
T3_expand17,V_pos_band_width,P_scs_10_20_mean,-10,765,45,1.0,-0.02861713656965895,-0.02861713656965895,0.02861713656965895,95.75796572141063,0.7827864859107783,True,True,ok
T3_expand17,V_pos_band_width,P_highlat_40_60_mean,-10,765,45,1.0,0.11999609298686559,0.11999609298686559,0.11999609298686559,110.61831437398779,0.21098651223366294,True,True,ok
T3_expand17,V_pos_band_width,P_highlat_35_60_mean,-10,765,45,1.0,0.1878556491494583,0.1878556491494583,0.1878556491494583,105.81724834384076,0.05388893254878813,True,True,ok
T3_expand17,V_pos_band_width,P_highlat_minus_main,-10,765,45,1.0,0.0011194773715131462,0.0011194773715131462,0.0011194773715131462,104.74526739552768,0.9909904429085838,True,True,ok
T3_expand17,V_pos_band_width,P_south_minus_main,-10,765,45,1.0,-0.0592293148509479,-0.0592293148509479,0.0592293148509479,96.46878934461911,0.5664445337903337,True,True,ok
T3_expand17,V_pos_band_width,P_south_plus_highlat_minus_main,-10,765,45,1.0,-0.035995360037464834,-0.035995360037464834,0.035995360037464834,96.25610719218159,0.7280245167674675,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_main_band_share,-10,765,45,1.0,-0.07998989513182642,-0.07998989513182642,0.07998989513182642,47.38466685326121,0.5933081925683799,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_south_band_share_18_24,-10,765,45,1.0,-0.05102053836922151,-0.05102053836922151,0.05102053836922151,50.292619563316194,0.7254598585922836,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_main_minus_south,-10,765,45,1.0,-0.026633686750926394,-0.026633686750926394,0.026633686750926394,47.709933615045124,0.8586212193989253,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_spread_lat,-10,765,45,1.0,0.13612678756483096,0.13612678756483096,0.13612678756483096,56.51011320740756,0.316345640156078,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_north_band_share_35_45,-10,765,45,1.0,0.1427275858897927,0.1427275858897927,0.1427275858897927,58.930694078630054,0.2824856063371812,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_north_minus_main_35_45,-10,765,45,1.0,0.15667184184823776,0.15667184184823776,0.15667184184823776,54.73907852165159,0.25583204969855,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_total_centroid_lat_10_50,-10,765,45,1.0,0.07810020405412134,0.07810020405412134,0.07810020405412134,48.636740329111056,0.5970258048934456,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_main_28_35_mean,-10,765,45,1.0,-0.09740262177117805,-0.09740262177117805,0.09740262177117805,54.879276221030224,0.48155991650925944,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_south_10_25_mean,-10,765,45,1.0,-0.05907897247690466,-0.05907897247690466,0.05907897247690466,46.16890403120095,0.697557706949155,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_scs_10_20_mean,-10,765,45,1.0,-0.02523570450303989,-0.02523570450303989,0.02523570450303989,46.16890403120095,0.8682817024787919,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_highlat_40_60_mean,-10,765,45,1.0,0.07210696892116196,0.07210696892116196,0.07210696892116196,61.23007741970664,0.5814999653842552,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_highlat_35_60_mean,-10,765,45,1.0,0.1125741753867108,0.1125741753867108,0.1125741753867108,56.35991186285853,0.4089000790995443,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_highlat_minus_main,-10,765,45,1.0,0.11092750370111878,0.11092750370111878,0.11092750370111878,55.273052579786516,0.4206344284370136,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_south_minus_main,-10,765,45,1.0,0.005670402265570401,0.005670402265570401,0.005670402265570401,46.88845624984672,0.970033804951294,True,True,ok
T3_expand17,V_pos_centroid_lat_recomputed,P_south_plus_highlat_minus_main,-10,765,45,1.0,0.017895815026305818,0.017895815026305818,0.017895815026305818,46.67315322331133,0.9058471395952628,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_main_band_share,-10,765,45,1.0,0.005907830973880081,0.005907830973880081,0.005907830973880081,48.10212835705532,0.9683511626361045,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_south_band_share_18_24,-10,765,45,1.0,-0.10616680966451687,-0.10616680966451687,0.10616680966451687,51.00972893723016,0.46026993541870276,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_main_minus_south,-10,765,45,1.0,0.055513990250533454,0.055513990250533454,0.055513990250533454,48.42735676535045,0.7079963763650361,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_spread_lat,-10,765,45,1.0,0.08185791525617463,0.08185791525617463,0.08185791525617463,57.2263998760752,0.5457493363748296,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_north_band_share_35_45,-10,765,45,1.0,0.015649952377144612,0.015649952377144612,0.015649952377144612,59.64663472479726,0.9062282257484726,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_north_minus_main_35_45,-10,765,45,1.0,0.01922175377762726,0.01922175377762726,0.01922175377762726,55.455609225506976,0.8892659581760372,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_total_centroid_lat_10_50,-10,765,45,1.0,0.04679882735991528,0.04679882735991528,0.04679882735991528,49.354052768028,0.7498348268275823,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_main_28_35_mean,-10,765,45,1.0,0.04656653762363446,0.04656653762363446,0.04656653762363446,55.59578788804356,0.735394305658319,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_south_10_25_mean,-10,765,45,1.0,-0.03100629914200561,-0.03100629914200561,0.03100629914200561,46.886506584948606,0.8372026240719639,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_scs_10_20_mean,-10,765,45,1.0,0.01682329976721848,0.01682329976721848,0.01682329976721848,46.886506584948606,0.9112518625717569,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_highlat_40_60_mean,-10,765,45,1.0,0.06718708012249205,0.06718708012249205,0.06718708012249205,61.94567601414073,0.6054253600022723,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_highlat_35_60_mean,-10,765,45,1.0,0.08898878014897152,0.08898878014897152,0.08898878014897152,57.07621952770181,0.5117415858822321,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_highlat_minus_main,-10,765,45,1.0,-0.0193872153511631,-0.0193872153511631,0.0193872153511631,55.98951051887045,0.8877555714883985,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_south_minus_main,-10,765,45,1.0,-0.04463107545970138,-0.04463107545970138,0.04463107545970138,47.60597576219515,0.765490332118401,True,True,ok
T3_expand17,V_highlat_35_55_mean,P_south_plus_highlat_minus_main,-10,765,45,1.0,-0.03113961633802686,-0.03113961633802686,0.03113961633802686,47.390697716742174,0.8355889540193022,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_main_band_share,-10,765,45,1.0,0.15558327751212,0.15558327751212,0.15558327751212,40.42201354400594,0.33728130573056103,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_south_band_share_18_24,-10,765,45,1.0,-0.122890167432642,-0.122890167432642,0.122890167432642,43.33311691098255,0.4327936549499958,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_main_minus_south,-10,765,45,1.0,0.15999658052979424,0.15999658052979424,0.15999658052979424,40.74762267608876,0.32142993631700034,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_spread_lat,-10,765,45,1.0,-0.0078044517931508935,-0.0078044517931508935,0.0078044517931508935,49.558025409881374,0.9575298959685696,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_north_band_share_35_45,-10,765,45,1.0,-0.05481098567665265,-0.05481098567665265,0.05481098567665265,51.98174307089238,0.7009856680639777,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_north_minus_main_35_45,-10,765,45,1.0,-0.14082912249949056,-0.14082912249949056,0.14082912249949056,47.784784453372694,0.34274554856530326,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_total_centroid_lat_10_50,-10,765,45,1.0,0.05159920393169876,0.05159920393169876,0.05159920393169876,41.675418805310734,0.7480751650855253,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_main_28_35_mean,-10,765,45,1.0,0.20373421018218624,0.20373421018218624,0.20373421018218624,47.92515407003625,0.16607320825629213,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_south_10_25_mean,-10,765,45,1.0,-0.00766087597458345,-0.00766087597458345,0.00766087597458345,39.20499342969778,0.9632330638620079,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_scs_10_20_mean,-10,765,45,1.0,0.020378488443357056,0.020378488443357056,0.020378488443357056,39.20499342969778,0.9023957132734344,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_highlat_40_60_mean,-10,765,45,1.0,-0.019734253727689978,-0.019734253727689978,0.019734253727689978,54.284235953191065,0.8876003352170543,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_highlat_35_60_mean,-10,765,45,1.0,0.030985948655307256,0.030985948655307256,0.030985948655307256,49.40763404011661,0.8327673891600926,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_highlat_minus_main,-10,765,45,1.0,-0.18863849058027876,-0.18863849058027876,0.18863849058027876,48.319415811221354,0.1986869024935558,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_south_minus_main,-10,765,45,1.0,-0.10470934731062422,-0.10470934731062422,0.10470934731062422,39.925285511151294,0.5230704844235223,True,True,ok
T3_expand17,V_lowlat_20_30_mean,P_south_plus_highlat_minus_main,-10,765,45,1.0,-0.10371477789766569,-0.10371477789766569,0.10371477789766569,39.70975980634003,0.5282622571685032,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_main_band_share,-10,765,45,1.0,-0.128127018795394,-0.128127018795394,0.128127018795394,40.42201354400594,0.43062061274888386,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_south_band_share_18_24,-10,765,45,1.0,0.04268984808111655,0.04268984808111655,0.04268984808111655,43.33311691098255,0.7861748438012182,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_main_minus_south,-10,765,45,1.0,-0.10326086924278725,-0.10326086924278725,0.10326086924278725,40.74762267608876,0.5243236088765428,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_spread_lat,-10,765,45,1.0,0.05378792131840183,0.05378792131840183,0.05378792131840183,49.558025409881374,0.7133444970016463,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_north_band_share_35_45,-10,765,45,1.0,0.05536012759978261,0.05536012759978261,0.05536012759978261,51.98174307089238,0.6981305694456472,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_north_minus_main_35_45,-10,765,45,1.0,0.1301404422334383,0.1301404422334383,0.1301404422334383,47.784784453372694,0.38109208186163124,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_total_centroid_lat_10_50,-10,765,45,1.0,-0.016644014614871656,-0.016644014614871656,0.016644014614871656,41.675418805310734,0.91755189524774,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_main_28_35_mean,-10,765,45,1.0,-0.1453954958166647,-0.1453954958166647,0.1453954958166647,47.92515407003625,0.32635275509892314,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_south_10_25_mean,-10,765,45,1.0,-0.011398045137861072,-0.011398045137861072,0.011398045137861072,39.20499342969778,0.9453194217004346,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_scs_10_20_mean,-10,765,45,1.0,-0.007529938460101951,-0.007529938460101951,0.007529938460101951,39.20499342969778,0.9638610641865266,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_highlat_40_60_mean,-10,765,45,1.0,0.05541605854445425,0.05541605854445425,0.05541605854445425,54.284235953191065,0.6911771595242924,True,True,ok
T3_expand17,V_high_minus_low_35_55_minus_20_30,P_highlat_35_60_mean,-10,765,45,1.0,0.02510468519391112,0.02510468519391112,0.02510468519391112,49.40763404011661,0.8641789759592828,True,True,ok
