scope,object,config_id,candidate_id,point_day,month_day,band_start_day,band_end_day,band_center_day,peak_score,peak_prominence,support_floor,global_floor,left_stop_reason,right_stop_reason,is_formal_primary,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
V_only,V,DET_WIDTH_24,CP001,19,04-20,17,21,19,7.635580690902728,0.0876446153264192,10.708857696485367,10.708857696485367,support_floor,support_floor,False,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
V_only,V,DET_WIDTH_24,CP002,30,05-01,28,32,30,9.903071805510093,0.2946468844279657,10.708857696485367,10.708857696485367,support_floor,support_floor,False,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
V_only,V,DET_WIDTH_24,CP003,45,05-16,40,49,44,27.560534837650515,20.398886508214737,17.361091583543146,10.708857696485367,support_floor,support_floor,True,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
V_only,V,DET_WIDTH_24,CP004,79,06-19,69,85,77,33.64512620978273,27.159428951071234,20.065411734247114,10.708857696485367,max_half_width,support_floor,True,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
V_only,V,DET_WIDTH_24,CP005,96,07-06,93,98,96,13.796163677343454,2.814536656532498,12.388895349077206,10.708857696485367,support_floor,support_floor,False,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
V_only,V,DET_WIDTH_24,CP006,115,07-25,110,122,116,29.489263684853128,20.815944116063122,19.081291626821567,10.708857696485367,support_floor,support_floor,True,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
V_only,V,DET_WIDTH_24,CP007,137,08-16,135,139,137,10.75472836298691,2.0545036482643937,10.708857696485367,10.708857696485367,support_floor,support_floor,False,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
V_only,V,DET_WIDTH_24,CP008,162,09-10,159,164,162,50.719524118479505,7.890612817848925,46.774217709555046,10.708857696485367,support_floor,support_floor,True,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
