scope,object,config_id,window_id,start_day,end_day,center_day,main_peak_day,n_member_points,member_candidate_ids,max_member_bootstrap_match_fraction,merge_reason,protected_split_flag,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W001,12,15,14,13,1,CP001,,non_overlap,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W002,19,23,21,21,1,CP002,,non_overlap,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W003,29,33,31,31,1,CP003,,non_overlap,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W004,37,50,44,42,1,CP004,,non_overlap,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W005,78,87,82,82,1,CP005,,non_overlap,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W006,98,111,104,103,2,CP006;CP007,,non_overlap,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W007,126,135,130,129,1,CP008,,non_overlap,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
Jw_only,Jw,SMOOTH5_MERGE_GAP_2,W008,148,155,152,152,1,CP009,,final_group,False,smooth5_window_merge,merge_gap_days,2,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
