window_id,anchor_day,field,band_id,band_label,feature_indices,lat_values,lat_min,lat_max,lat_center,n_features,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,157,0.5068653731900092,0.09109396965168116,0.049122032234286045,7.229779288600674,clear_separation,37.0,39.0,40.0,4.0,0.8136674758525191,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,157,0.8177376262070081,0.09900030444919652,0.05638564474494792,10.525245434833671,clear_separation,37.0,39.0,40.0,4.0,0.8304397585709227,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,157,0.9954923078900635,0.11486515755213339,0.06229338637889928,11.238434069161997,clear_separation,37.0,39.0,41.0,5.0,0.8534950618533761,1,1,1,monotonic_clear_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,157,0.994208546248799,0.12419029211614645,0.062008154715470255,10.67902083133061,clear_separation,37.0,39.0,42.0,6.0,0.9088525096575,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,157,0.859806932804983,0.11530297264572656,0.05408873994372626,10.151700099741092,clear_separation,37.0,40.0,43.0,7.0,0.9401861751190325,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,157,0.736333809585829,0.10660710075631356,0.04631886255012877,9.629938483378242,clear_separation,37.0,40.0,51.0,15.0,0.9568085457961651,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,157,0.6458408729171522,0.0996878983504493,0.04207415095265709,9.111618745397022,clear_separation,37.0,40.0,51.0,15.0,0.967179608743638,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,157,0.5982089298753748,0.09040932904488985,0.04072638912160807,9.123508655463777,clear_separation,38.0,41.0,52.0,15.0,0.9734741587793166,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,158,0.15885477847617158,0.09502056366324163,0.04488939949081201,2.270814385091177,clear_separation,35.0,36.0,40.0,6.0,0.638827528037377,1,3,5,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,158,0.3971433943723235,0.08250908640804566,0.05795178020465689,5.65486179807968,clear_separation,50.0,51.0,53.0,4.0,0.852417488194567,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,158,0.6612589520772483,0.06979305024710972,0.07193511063273067,9.331369968577294,clear_separation,50.0,51.0,53.0,4.0,0.9032293983341878,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,158,0.8220434041726516,0.06248682729390785,0.07738133675971802,11.754546286111587,clear_separation,43.0,51.0,53.0,11.0,0.9320954410607443,5,1,1,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,158,0.8392733387454058,0.06658330119878655,0.07068367384931884,12.228335889809664,clear_separation,39.0,50.0,52.0,14.0,0.9599004310285252,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,158,0.7319731770140339,0.06742004927475942,0.06143186132032158,11.361464081086211,clear_separation,38.0,50.0,52.0,15.0,0.9684754803710137,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,158,0.6290172681396792,0.061871130852427486,0.0548619789385848,10.777015522931482,clear_separation,39.0,50.0,52.0,14.0,0.9644678929353915,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,158,0.5570434466555156,0.05647730421751225,0.051267999368038206,10.34000421564323,clear_separation,44.0,50.0,52.0,9.0,0.9468274848514519,3,1,1,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,158,0.5182062971871243,0.054594103492256116,0.04852959664262545,10.05018820114642,clear_separation,48.0,50.0,52.0,5.0,0.9224631887935012,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,159,0.196394761916131,0.06280201899447567,0.05909257722677117,3.222370277291686,clear_separation,36.0,41.0,45.0,10.0,0.854291463302615,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,159,0.27213578082807244,0.0841254976502755,0.08053450037471901,3.3054267471017247,clear_separation,36.0,37.0,39.0,4.0,0.6858789121415773,1,3,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,159,0.4540699419033912,0.12713308719161304,0.09199351933759058,4.144361555096976,clear_separation,36.0,38.0,39.0,4.0,0.6379260260682872,1,3,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,159,0.5922524512661972,0.15614068374407808,0.09323816803376192,4.7498209815245875,clear_separation,36.0,38.0,39.0,4.0,0.6889687798082912,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,159,0.6419580682592384,0.15777812558375998,0.08017684713369157,5.3956264155580875,clear_separation,36.0,38.0,40.0,5.0,0.7899575732149606,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,159,0.5828176956853287,0.13931993690841465,0.06727846316107584,5.642034938156857,clear_separation,36.0,38.0,40.0,5.0,0.8413821486790268,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,159,0.5016544759685913,0.1214899583838732,0.05985998514879888,5.532447004844868,clear_separation,36.0,38.0,41.0,6.0,0.859234565669304,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,159,0.43394310026805344,0.10818667016519143,0.05779882159883883,5.228687105734887,clear_separation,36.0,38.0,54.0,19.0,0.8638290631020139,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,159,0.3951745348907462,0.09757396583254178,0.05846062173209793,5.065217155420414,clear_separation,36.0,38.0,54.0,19.0,0.8616268384299702,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,160,0.3624194635753661,0.062942058802709,0.08629885609769802,4.85683786932508,clear_separation,46.0,47.0,49.0,4.0,0.8833005592035665,1,1,2,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,160,0.4684799939415805,0.12092556287980909,0.11618448906559967,3.9515827363193345,clear_separation,36.0,38.0,40.0,5.0,0.8535120832082214,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,160,0.7572808582990138,0.1701026598508359,0.1286556268716466,5.069522031349609,clear_separation,36.0,38.0,39.0,4.0,0.7951666878548213,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,160,0.9680155675793324,0.19243633851439917,0.12414327197465311,6.115463760144415,clear_separation,36.0,38.0,40.0,5.0,0.851214805254293,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,160,1.0220014075870052,0.17959647810362545,0.10159596770046048,7.269053083252393,clear_separation,37.0,39.0,52.0,16.0,0.9144569890975971,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,160,0.9129798323982169,0.1502725657374707,0.08279335010711308,7.834520368042044,clear_separation,37.0,39.0,52.0,16.0,0.9458094253968574,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,160,0.7882526689692001,0.12719913160792004,0.07415183892228426,7.829638634328074,clear_separation,37.0,40.0,52.0,16.0,0.9600978726275208,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,160,0.6924650102892113,0.11201290452277862,0.07144903098216024,7.548868471007937,clear_separation,37.0,41.0,52.0,16.0,0.9704835291630538,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,160,0.6351936579816649,0.10388951285097126,0.07059137743272446,7.280953884882134,clear_separation,37.0,43.0,52.0,16.0,0.9804962627965512,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,161,0.19332832279645495,0.09193134220148368,0.07855339636340698,2.267983919517834,clear_separation,37.0,38.0,40.0,4.0,0.8254909521199718,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,161,0.5010903314192372,0.07787510127435364,0.09022098036134003,5.96195136183202,clear_separation,38.0,40.0,41.0,4.0,0.8237773695882604,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,161,0.7935307159171915,0.07394560360702758,0.08526234551659731,9.968481100036616,clear_separation,38.0,40.0,41.0,4.0,0.8536963706573881,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,161,0.9519198472362217,0.0729207702507205,0.06790510834442692,13.519103970362217,clear_separation,38.0,40.0,41.0,4.0,0.8699753785049753,1,1,1,monotonic_clear_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,161,0.9372577373727127,0.07452721965984116,0.03918342356041981,16.48496061253881,clear_separation,38.0,40.0,41.0,4.0,0.8840899454223935,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,161,0.7993420157367933,0.0714876492792283,0.023100218325070754,16.901575983589705,clear_separation,38.0,40.0,42.0,5.0,0.8969815451820247,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,161,0.6748120562042014,0.06513735011165869,0.022190611370776603,15.45466182270784,clear_separation,38.0,40.0,42.0,5.0,0.9129780856057121,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,161,0.5904261006145182,0.05972627129531422,0.03103881175548661,13.009983151143027,clear_separation,38.0,40.0,43.0,6.0,0.9392683576454718,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,161,0.5447759187638865,0.05459610468146546,0.0431820199370999,11.143104265456643,clear_separation,38.0,40.0,51.0,14.0,0.9686721686487696,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,162,0.6593462217268043,0.06425379820014368,0.04950673818164156,11.591826879268893,clear_separation,39.0,41.0,48.0,10.0,0.9621357094274505,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,162,0.5339262586386643,0.1297491749717477,0.07101899729296393,5.318833683751096,clear_separation,40.0,46.0,48.0,9.0,0.955277502387668,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,162,0.4390947227903896,0.190093176855004,0.07860001029516644,3.2683725809669655,clear_separation,38.0,40.0,47.0,10.0,0.9493048957301398,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,162,0.42267531745034403,0.219985659503188,0.07626344291923037,2.853512898377004,clear_separation,35.0,36.0,37.0,3.0,0.6943499145045267,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,162,0.5164875140013273,0.20367717821232828,0.059490218812626054,3.9251633738538456,clear_separation,35.0,36.0,37.0,3.0,0.6955710734998533,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,162,0.5145308328458995,0.16490824230282763,0.04595718643656956,4.880181980678434,clear_separation,36.0,37.0,38.0,3.0,0.756658061897434,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,162,0.4712399913384316,0.13452817813522414,0.03742458082508495,5.481040190134132,clear_separation,36.0,37.0,39.0,4.0,0.8327688672938494,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,162,0.44065112194589284,0.11270730340895595,0.034576799938921085,5.983688828917472,clear_separation,36.0,38.0,51.0,16.0,0.9032655266558154,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,162,0.44200470161723476,0.09818746193446973,0.03643147261153782,6.566753824063403,clear_separation,36.0,39.0,52.0,17.0,0.9544175032452423,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,163,0.29409790808213937,0.051031449075930685,0.04716885177773472,5.989755744524731,clear_separation,38.0,43.0,46.0,9.0,0.9442437204522497,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,163,0.33783939901723126,0.10963522924503344,0.08404986672009433,3.488543063474221,clear_separation,36.0,37.0,38.0,3.0,0.6961201592841297,1,3,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,163,0.5910676556157667,0.17492390462358437,0.11177117543931278,4.1233191408933205,clear_separation,36.0,37.0,38.0,3.0,0.6615759525690591,1,3,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,163,0.767897871619295,0.2067353753689681,0.11955207565423093,4.706879588574742,clear_separation,36.0,37.0,38.0,3.0,0.6984117094522299,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,163,0.8329820280640475,0.1986470328114521,0.10293132202341614,5.524149957742357,clear_separation,36.0,38.0,39.0,4.0,0.7639261485398985,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,163,0.7398332777104557,0.15917495670451795,0.07580320086373764,6.297038715092101,clear_separation,36.0,38.0,40.0,5.0,0.8437079200411591,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,163,0.6314302316634707,0.12544716011940504,0.05571997010205148,6.970693092998131,clear_separation,36.0,38.0,41.0,6.0,0.897963276946547,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,163,0.5535305212090166,0.1027727131510879,0.04538483179704466,7.47218808728676,clear_separation,37.0,39.0,50.0,14.0,0.9440520144386636,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,163,0.5187120324003124,0.08846559427481582,0.04331014004163635,7.872648710069508,clear_separation,37.0,40.0,50.0,14.0,0.976580859473619,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,164,0.1429412393495828,0.09196446309358393,0.08733524509063267,1.5944391744478166,clear_separation,35.0,35.0,36.0,2.0,0.5075068574344184,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,164,0.30030401601061435,0.07174550411512153,0.14178907733301116,2.812696791041737,clear_separation,37.0,38.0,40.0,4.0,0.5889745111530064,3,3,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,164,0.5083262419817205,0.08930454410641935,0.15989250837990612,4.079713117839023,clear_separation,37.0,39.0,40.0,4.0,0.635085616680139,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,164,0.6313695367320101,0.11677376649690582,0.15171126840951416,4.703200958275904,clear_separation,37.0,38.0,40.0,4.0,0.6783469665282003,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,164,0.6450142554382762,0.13761737460932325,0.1039465994646632,5.340318297921198,clear_separation,36.0,38.0,40.0,5.0,0.7781929244842051,1,3,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,164,0.5468242040278527,0.1338597466126481,0.063583317784024,5.539057101785241,clear_separation,36.0,38.0,40.0,5.0,0.814457814104808,1,3,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,164,0.4522928072239516,0.12289484427252875,0.03906113719510303,5.585379473110236,clear_separation,36.0,38.0,39.0,4.0,0.8283893224792056,1,3,3,nonmonotonic_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,164,0.386858575721847,0.11127311292836921,0.02490227407522534,5.681769433208271,clear_separation,36.0,38.0,52.0,17.0,0.8518169519516567,1,3,3,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,164,0.35756385024372755,0.10076904858461894,0.018591649304083278,5.991316347214163,clear_separation,36.0,38.0,52.0,17.0,0.8713272064779721,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,165,0.1232354802787843,0.09499638133737914,0.06235824107411167,1.5663407707839752,clear_separation,34.0,35.0,37.0,4.0,0.6630356152499258,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,165,0.3571606785534689,0.08212097860012746,0.10160833503683879,3.887900863280865,clear_separation,37.0,40.0,55.0,19.0,0.711066567473146,3,3,1,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,165,0.561690469939733,0.09567987287429905,0.11830293389160437,5.249865430066733,clear_separation,37.0,40.0,54.0,18.0,0.7804593713615909,3,3,1,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,165,0.6825995062087692,0.1161830801832631,0.11633355197573471,5.871403691552934,clear_separation,37.0,40.0,54.0,18.0,0.8301833837267696,3,3,1,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,165,0.6754288392248432,0.12939748265673073,0.08438862657061882,6.31873456755082,clear_separation,36.0,39.0,54.0,19.0,0.8819117866105876,1,3,1,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,165,0.5837749826717175,0.12392329440716403,0.05641216249129398,6.474322828194024,clear_separation,36.0,39.0,53.0,18.0,0.8993918142904807,1,3,1,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,165,0.5040459097616077,0.11217331403063083,0.03825194913295467,6.701612470596281,clear_separation,36.0,38.0,53.0,18.0,0.9078898160824206,1,3,1,nonmonotonic_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,165,0.4570416270098943,0.1002302305580954,0.027202437566880983,7.173068471806446,clear_separation,36.0,39.0,52.0,17.0,0.9235450535946211,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,165,0.4506816653811956,0.08934673269076703,0.022194107633451924,8.081016138359821,clear_separation,36.0,50.0,52.0,17.0,0.940563487278465,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,166,0.3170351365015281,0.031203729775548965,0.05797407135499285,7.110180616145266,clear_separation,43.0,44.0,45.0,3.0,0.8678877526225854,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,166,0.3063984468956717,0.039863630363616974,0.06690203314926713,5.739643941855088,clear_separation,38.0,42.0,44.0,7.0,0.9460505014896644,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,166,0.5088534382804427,0.06419889406843755,0.07387252379411552,7.370872931566818,clear_separation,37.0,39.0,40.0,4.0,0.8305583695265853,1,3,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,166,0.6665229128682015,0.08093951260363286,0.07373843295085766,8.618202297298785,clear_separation,37.0,39.0,41.0,5.0,0.8533732732169671,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,166,0.7417804564836836,0.08617240470828047,0.0648041182728114,9.826434492291982,clear_separation,37.0,39.0,43.0,7.0,0.9196252772677024,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,166,0.6562958055091872,0.07886572020177293,0.05114927725115255,10.095693856190957,clear_separation,37.0,40.0,51.0,15.0,0.9532216340322498,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,166,0.545566465849626,0.07244991437322451,0.045401253129204885,9.258567011296194,clear_separation,37.0,40.0,50.0,14.0,0.9649685812790291,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,166,0.46353650846478034,0.0683647467573591,0.05070633990654675,7.785878527595681,clear_separation,37.0,41.0,50.0,14.0,0.9772038292850554,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,166,0.4231337017915934,0.06476964584775861,0.06283937165056637,6.631721019096722,clear_separation,37.0,43.0,51.0,15.0,0.9898966887780811,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,167,0.18809782779747583,0.14707908151485563,0.032196837272723156,2.098417111092891,clear_separation,35.0,35.0,36.0,2.0,0.5756401994568493,1,3,3,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,167,0.3230199431386539,0.1084928949346527,0.03604123119476852,4.469808643599368,clear_separation,37.0,38.0,50.0,14.0,0.9098439399300849,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,167,0.514261267158978,0.10673656287648634,0.035995990827458454,7.205942215795431,clear_separation,37.0,39.0,50.0,14.0,0.9413528905345547,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,167,0.6255765628020972,0.1270889223522437,0.03331995599970332,7.799774790791114,clear_separation,37.0,38.0,50.0,14.0,0.930681545461202,1,1,1,monotonic_clear_progress,False,False
