band_id,band_label,lat_min,lat_max,lat_center,n_features,n_samples,n_valid_midpoints,valid_midpoint_fraction,onset_median,onset_q05,onset_q95,midpoint_median,midpoint_q05,midpoint_q95,midpoint_q25,midpoint_q75,midpoint_iqr,midpoint_q90_width,finish_median,finish_q05,finish_q95,duration_median,duration_q05,duration_q95,duration_q25,duration_q75,dominant_progress_quality_label,dominant_prepost_separation_label,timing_position_label,latband_stability_label,timing_class_note
0,H_band_15_19,15.0,19.0,17.0,3,1000,1000,1.0,36.0,34.0,48.0,39.0,35.0,53.0,37.0,45.0,8.0,18.0,42.5,36.0,55.0,5.0,2.0,19.0,4.0,12.0,nonmonotonic_progress,clear_separation,unstable_band,unstable_band,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
1,H_band_17_21,17.0,21.0,19.0,3,1000,1000,1.0,37.0,36.0,48.049999999999955,40.0,37.0,53.0,38.0,45.0,7.0,16.0,47.0,38.0,55.0,6.0,3.0,18.049999999999955,4.0,15.0,nonmonotonic_progress,clear_separation,unstable_band,unstable_band,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
2,H_band_19_23,19.0,23.0,21.0,3,1000,1000,1.0,37.0,36.0,43.0,39.0,37.0,52.0,38.0,41.0,3.0,15.0,43.0,38.0,55.0,6.0,3.0,19.0,4.0,15.0,nonmonotonic_progress,clear_separation,unstable_band,unstable_band,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
3,H_band_21_25,21.0,25.0,23.0,3,1000,1000,1.0,37.0,35.0,41.0,39.0,37.0,51.0,37.0,41.0,4.0,14.0,42.0,38.0,55.0,5.0,3.0,19.0,4.0,15.0,nonmonotonic_progress,clear_separation,unstable_band,unstable_band,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
4,H_band_23_27,23.0,27.0,25.0,3,1000,1000,1.0,37.0,36.0,39.0,39.0,37.0,50.0,38.0,40.0,2.0,13.0,42.0,38.0,54.0,6.0,3.0,18.0,4.0,15.0,nonmonotonic_progress,clear_separation,unstable_band,unstable_band,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
5,H_band_25_29,25.0,29.0,27.0,3,1000,1000,1.0,37.0,36.0,38.0,39.0,37.0,49.0,38.0,40.0,2.0,12.0,43.0,38.0,54.0,7.0,3.0,18.0,5.0,16.0,nonmonotonic_progress,clear_separation,unstable_band,unstable_band,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
6,H_band_27_31,27.0,31.0,29.0,3,1000,1000,1.0,36.0,36.0,38.0,39.0,37.0,50.0,38.0,40.0,2.0,13.0,50.0,38.0,54.0,14.0,4.0,18.0,5.0,16.0,nonmonotonic_progress,clear_separation,unstable_band,unstable_band,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
7,H_band_29_33,29.0,33.0,31.0,3,1000,1000,1.0,37.0,36.0,38.0,39.0,37.0,50.0,38.0,42.0,4.0,13.0,51.0,39.0,54.0,15.0,4.0,19.0,10.75,17.0,monotonic_clear_progress,clear_separation,early_band_candidate,stable_enough_for_diagnostic,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
8,H_band_31_35,31.0,35.0,33.0,3,1000,1000,1.0,37.0,36.0,39.0,43.0,37.0,51.0,39.0,49.0,10.0,14.0,52.0,42.0,54.0,16.0,6.0,19.0,15.0,17.0,monotonic_clear_progress,clear_separation,late_band_candidate,stable_enough_for_diagnostic,diagnostic tertile class based on band midpoint_median within W45 H lat-bands; not a statistical significance label
