window_id,anchor_day,field,band_id,band_label,feature_indices,lat_values,lat_min,lat_max,lat_center,n_features,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,0,H_band_15_19,0;1;2,15;17;19,15.0,19.0,17.0,3,40,48,30,60,30,37,53,60,0.2678537484442007,0.07542420962909106,0.03542656718326896,4.832690507758389,clear_separation,36.0,38.0,41.0,6.0,0.8974026015106773,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,H_band_17_21,1;2;3,17;19;21,17.0,21.0,19.0,3,40,48,30,60,30,37,53,60,0.3482357889874591,0.06878555522599253,0.05964591696962926,5.422904262151835,clear_separation,37.0,38.0,41.0,5.0,0.8696599786952436,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,H_band_19_23,2;3;4,19;21;23,19.0,23.0,21.0,3,40,48,30,60,30,37,53,60,0.5548398111540104,0.09233540778005225,0.07591584802398899,6.595372004754906,clear_separation,37.0,39.0,41.0,5.0,0.8754806234202978,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,H_band_21_25,3;4;5,21;23;25,21.0,25.0,23.0,3,40,48,30,60,30,37,53,60,0.7003030179287778,0.11564699724373981,0.08208799171343621,7.083248357966237,clear_separation,37.0,39.0,42.0,6.0,0.8896252226995489,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,H_band_23_27,4;5;6,23;25;27,23.0,27.0,25.0,3,40,48,30,60,30,37,53,60,0.7363726487367004,0.1246308829651558,0.07146308581050029,7.510405886798556,clear_separation,37.0,39.0,43.0,7.0,0.912825516567679,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,H_band_25_29,5;6;7,25;27;29,25.0,29.0,27.0,3,40,48,30,60,30,37,53,60,0.6488048366364999,0.1150143753692694,0.057328925142501846,7.529214477178433,clear_separation,37.0,39.0,43.0,7.0,0.9268901977160098,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,H_band_27_31,6;7;8,27;29;31,27.0,31.0,29.0,3,40,48,30,60,30,37,53,60,0.5593398409095515,0.10309160498271833,0.04737550870813954,7.434712173070697,clear_separation,37.0,39.0,51.0,15.0,0.9399282393551827,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,H_band_29_33,7;8;9,29;31;33,29.0,33.0,31.0,3,40,48,30,60,30,37,53,60,0.49776875772608464,0.09311709268678826,0.042418344640033315,7.345219339477266,clear_separation,37.0,39.0,52.0,16.0,0.9570494475643263,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,H_band_31_35,8;9;10,31;33;35,31.0,35.0,33.0,3,40,48,30,60,30,37,53,60,0.47357426801388114,0.08515120662288968,0.04176305027766866,7.4629010100493245,clear_separation,37.0,49.0,52.0,16.0,0.9688629364102352,1,1,1,monotonic_clear_progress,False,False
