mode,year,object,window,strength,signed_mean
raw,2012,P,E2_CONTROL,5.6887698759028344,4.574220298867104
raw,2013,P,E2_CONTROL,5.070757951939852,4.3790512658188305
raw,2014,P,E2_CONTROL,5.84301572707985,4.519646319828317
raw,2015,P,E2_CONTROL,4.969294012094712,3.6997736081842882
raw,2016,P,E2_CONTROL,6.178046011921481,4.513061491586729
raw,2017,P,E2_CONTROL,4.381258618993552,3.6373939287190082
raw,2018,P,E2_CONTROL,4.635807171955635,3.5095847798727577
raw,2019,P,E2_CONTROL,6.456957394975995,5.306816698090551
raw,2020,P,E2_CONTROL,4.155635466582707,3.0061548525426476
raw,2021,P,E2_CONTROL,4.4902996080872075,3.272196301913835
raw,2022,P,E2_CONTROL,6.650897337183818,5.1899410379552045
raw,2023,P,E2_CONTROL,4.987096010426182,3.9644094111852937
raw,1979,P,P45,9.72545989707921,8.296081941904967
raw,1980,P,P45,10.220163340476466,7.393911522381483
raw,1981,P,P45,8.653220072989114,7.166489772542807
raw,1982,P,P45,5.7188280921029495,4.312784280110262
raw,1983,P,P45,8.932776668789689,7.120719831602538
raw,1984,P,P45,8.082892778696637,6.7584950689768934
raw,1985,P,P45,4.638526356104142,3.5746787250314864
raw,1986,P,P45,8.531730577782795,6.8835693097847175
raw,1987,P,P45,7.914018621401001,6.132645984500849
raw,1988,P,P45,6.7370891699193,5.155126084503143
raw,1989,P,P45,8.502294212858232,6.248999987994086
raw,1990,P,P45,6.719092412128526,5.317844543175808
raw,1991,P,P45,6.963153942031851,4.74569700364226
raw,1992,P,P45,6.465932815414263,5.403202679857524
raw,1993,P,P45,4.759495188243202,3.169761665400298
raw,1994,P,P45,5.797009620439997,4.593673744951486
raw,1995,P,P45,9.087684997414073,7.940979031299579
raw,1996,P,P45,9.8849233250151,6.640353541923487
raw,1997,P,P45,5.600300033064552,4.322802793848304
raw,1998,P,P45,8.232554497984212,6.9179637820336595
raw,1999,P,P45,6.7357439144642255,5.515184396241468
raw,2000,P,P45,8.826501509797653,6.35940875468635
raw,2001,P,P45,8.706836299263115,6.6302828550648805
raw,2002,P,P45,7.082838334661765,6.028412827380298
raw,2003,P,P45,7.616582447136373,5.43390224193721
raw,2004,P,P45,8.933909637020802,7.3157484185499255
raw,2005,P,P45,6.133312717258152,4.774589018928805
raw,2006,P,P45,9.595936243957047,6.746367177931239
raw,2007,P,P45,4.23593656038756,3.479671723174279
raw,2008,P,P45,11.607478353071226,8.277164661268225
raw,2009,P,P45,4.111869632864465,3.126219249184166
raw,2010,P,P45,6.609070175542071,4.51253628628103
raw,2011,P,P45,6.889575332400638,5.144966904363312
raw,2012,P,P45,8.407940208194619,7.0044189766183695
raw,2013,P,P45,9.181528371936515,7.236943684056759
raw,2014,P,P45,7.733368998460839,5.595302546158482
raw,2015,P,P45,8.15269229745002,5.704377631280454
raw,2016,P,P45,6.34582301350543,5.179903450182535
raw,2017,P,P45,8.314472086254858,6.8758357845510165
raw,2018,P,P45,2.946630761815134,2.163478280661054
raw,2019,P,P45,6.336538399090108,5.333016817170668
raw,2020,P,P45,7.594354575343398,6.0312098154183
raw,2021,P,P45,8.133861663277637,5.22360093404052
raw,2022,P,P45,9.899701846722868,7.543591104122374
raw,2023,P,P45,5.467651554701949,4.603750569664374
raw,1979,V,E2_CONTROL,2.4794701312806464,2.016854975976431
raw,1980,V,E2_CONTROL,2.7900442187652734,2.0350858021183393
raw,1981,V,E2_CONTROL,2.156141769852552,1.6008471463408809
raw,1982,V,E2_CONTROL,3.600353967268244,3.066550788348292
raw,1983,V,E2_CONTROL,2.9909054630604057,2.538880808608161
raw,1984,V,E2_CONTROL,1.5441456903718667,1.1649452932798698
raw,1985,V,E2_CONTROL,3.233814015433923,1.82386675994271
raw,1986,V,E2_CONTROL,1.7855735373905033,1.268445009505054
raw,1987,V,E2_CONTROL,2.035904527788434,1.1297315583954806
raw,1988,V,E2_CONTROL,3.009242246579914,2.4786039126659163
raw,1989,V,E2_CONTROL,2.3988875964640073,2.032789228446888
raw,1990,V,E2_CONTROL,2.3939488356185663,1.8775122660232157
raw,1991,V,E2_CONTROL,1.9145321471347354,0.6938010037889676
raw,1992,V,E2_CONTROL,3.1167217481616993,2.280596227109957
raw,1993,V,E2_CONTROL,3.4192647677134196,2.8805910759474402
raw,1994,V,E2_CONTROL,2.380746891350947,1.848777381135451
raw,1995,V,E2_CONTROL,2.1825646200355417,1.7544891536229952
raw,1996,V,E2_CONTROL,1.7477763860844495,1.0811293552029844
raw,1997,V,E2_CONTROL,3.8714384006683136,3.514084620663491
raw,1998,V,E2_CONTROL,3.772550040154879,3.3608843833450024
raw,1999,V,E2_CONTROL,1.5524238079439157,0.5754050920093945
raw,2000,V,E2_CONTROL,1.6035278668897484,-0.058756652210954795
raw,2001,V,E2_CONTROL,1.8314525266246329,1.3555738470189571
raw,2002,V,E2_CONTROL,2.3583096994644808,1.333577028065545
raw,2003,V,E2_CONTROL,2.5023476962665816,1.9837953256939118
raw,2004,V,E2_CONTROL,2.8333674562868993,2.416835415338639
raw,2005,V,E2_CONTROL,3.20236520080784,2.7134550409384453
raw,2006,V,E2_CONTROL,2.5145309487858998,2.047826955253873
raw,2007,V,E2_CONTROL,1.2761033906371178,0.8535947838573251
raw,2008,V,E2_CONTROL,2.138506257787647,1.3279708053186883
raw,2009,V,E2_CONTROL,2.0078612910144717,-0.2774741677310891
raw,2010,V,E2_CONTROL,2.3814971041367765,2.059554626205526
raw,2011,V,E2_CONTROL,3.5466252629805552,3.1335639310671355
raw,2012,V,E2_CONTROL,2.100661518221886,1.2001131266318992
raw,2013,V,E2_CONTROL,1.911607997301639,1.082141075626295
raw,2014,V,E2_CONTROL,1.6682401310709454,1.2638564454555143
raw,2015,V,E2_CONTROL,2.0494556874269145,1.5992729622608997
raw,2016,V,E2_CONTROL,3.160605732166068,2.753582641916307
raw,2017,V,E2_CONTROL,2.0086490579978125,1.6008847200424072
raw,2018,V,E2_CONTROL,2.0156937177602567,1.362977467667911
raw,2019,V,E2_CONTROL,2.063509601312933,1.2104766555451203
raw,2020,V,E2_CONTROL,2.2857626205980845,2.0244903218276384
raw,2021,V,E2_CONTROL,2.162188423924978,1.7597977459046137
raw,2022,V,E2_CONTROL,1.998487316239682,1.5536097376232154
raw,2023,V,E2_CONTROL,2.4423508475598212,2.1035527849830085
raw,1979,V,V45,3.2602333805122408,1.7849397492631818
raw,1980,V,V45,3.301773705498983,2.35160590020887
raw,1981,V,V45,2.4012388169996606,0.703223613404098
raw,1982,V,V45,2.085390717038052,1.2257051059914923
raw,1983,V,V45,3.2611398991414275,2.7917544658349764
raw,1984,V,V45,2.5995409946537005,1.9394670323239005
raw,1985,V,V45,1.8552609998863256,1.2417605158677048
raw,1986,V,V45,2.8614662292908077,1.985965196491041
raw,1987,V,V45,3.1951725249681453,2.7542648948020676
raw,1988,V,V45,2.28958249122391,1.7432346244787404
raw,1989,V,V45,3.0355911129908595,2.3784198890027697
raw,1990,V,V45,2.6606250741880166,2.170399684854828
raw,1991,V,V45,2.604853113915618,2.058371572162117
raw,1992,V,V45,2.3928586059560404,1.755163057606519
raw,1993,V,V45,2.48336790337623,1.2926017693656595
raw,1994,V,V45,1.7942676873180852,0.6233145280643775
raw,1995,V,V45,2.635205281270498,2.359212991267693
raw,1996,V,V45,2.782314531602933,0.4524501850600903
raw,1997,V,V45,2.5259127708873894,1.6624835104358777
raw,1998,V,V45,3.436212492392666,3.149860971094379
raw,1999,V,V45,2.491071707586992,2.186575013703159
raw,2000,V,V45,2.1139415055000406,0.9619131527141402
raw,2001,V,V45,2.3254597727582076,1.713857722055183
raw,2002,V,V45,2.3167831246872916,1.6049861199887134
raw,2003,V,V45,2.2137328141764785,1.5042624859014007
raw,2004,V,V45,4.127446580105245,3.250363779784147
raw,2005,V,V45,3.012531204875285,1.7503921614593583
raw,2006,V,V45,3.516624692376237,1.8487134969290286
raw,2007,V,V45,1.701886308159615,1.0673929187210611
raw,2008,V,V45,3.428731377023549,1.2276555756735998
raw,2009,V,V45,1.9458749864079745,1.605673094671768
raw,2010,V,V45,2.7773533304102496,2.1485950733511143
raw,2011,V,V45,2.5186772523761314,1.9914850863114215
raw,2012,V,V45,2.6108099314870508,1.9336883880588975
raw,2013,V,V45,3.1636725892744746,2.728222211673601
raw,2014,V,V45,3.1781968080893357,2.3257170760533517
raw,2015,V,V45,3.27885357426026,2.0705255100720676
raw,2016,V,V45,2.4036485320370176,1.948521967136626
raw,2017,V,V45,2.552515755904959,1.9220183562702289
raw,2018,V,V45,2.828083925621023,1.8644915117827379
raw,2019,V,V45,2.119314735802064,1.2395968916224909
raw,2020,V,V45,3.455692912882799,3.0072717286218547
raw,2021,V,V45,4.476047658110474,3.770826301820575
raw,2022,V,V45,3.3664220218516285,2.302918129570508
raw,2023,V,V45,1.823087039405096,1.5420528419184898
