window,source,target,D_pos_neg,D_pos_0,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_bootstrap_mean,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,LOO_direction_retained_fraction,LOO_flip_years
S1,V_strength,P_main_band_share,0.1974485365414136,0.04341372650213593,0.1990959451011671,0.16617121399994939,0.23429972203561766,0.16204834832096812,0.2418089106881628,1.0,0.04409113588257747,0.028674648607612215,0.0604963941117524,0.026408854420434922,0.06273631451291718,1.0,1.0,0
S1,V_strength,P_south_band_share_18_24,0.01878472554253685,-0.04929395121667293,0.019128708117440583,-0.023725667186121374,0.05931982051215571,-0.031251973580824675,0.07029043567851813,0.784,-0.04913647382588147,-0.07197053468338858,-0.02724992846548131,-0.07703644032898627,-0.02298189038535152,0.0,1.0,0
S1,V_strength,P_main_minus_south,0.14371571554064544,0.012527060723821815,0.14466069173598192,0.11176628674126808,0.17903882877258384,0.10701249440209058,0.18501431479692934,1.0,0.012839207082543493,-0.005172777494729308,0.030195680605635117,-0.008880000194597476,0.03276969576304468,0.883,1.0,0
S1,V_strength,P_spread_lat,0.2751347115803752,0.18776340585503049,0.2779466593241452,0.20712830045014316,0.354614022180064,0.193094296183624,0.37100248899786087,1.0,0.19406633036291274,0.1345987612023778,0.2605012070759881,0.12592353518214408,0.27313508442900547,1.0,1.0,0
S1,V_strength,P_north_band_share_35_45,-0.02154305552684002,-0.061365703355896,-0.022391751623092773,-0.07499841977539973,0.026898501072623447,-0.08354555879764881,0.034097529035515974,0.232,-0.061861616618047496,-0.08928325395191368,-0.03590776374592307,-0.09336427228515756,-0.031870786819803286,0.0,0.0,45
S1,V_strength,P_north_minus_main_35_45,0.1988382325338932,0.06821304107209691,0.20367452492001406,0.16079843300327865,0.2497089578915023,0.15435514278121776,0.2589859171527898,1.0,0.07211252155102739,0.047024433785990055,0.10231301034855991,0.04388699862156649,0.1094276059456683,1.0,1.0,0
S1,V_strength,P_total_centroid_lat_10_50,0.11258077820263024,-0.0005022184791967366,0.11330530788215946,0.07716166912261131,0.1514042513125213,0.06838554520028586,0.15906495028516593,1.0,-0.00036631180362291737,-0.01927380117782514,0.018092209028567792,-0.02379974783591921,0.021079333844366315,0.487,1.0,0
S1,V_strength,P_main_28_35_mean,0.24898045890592213,0.04679531678999593,0.2504555574742961,0.21959983866890276,0.2797378007751069,0.21332654336338877,0.2859461712035089,1.0,0.04732098619738477,0.033148360578087614,0.06112206782232087,0.029523808065551195,0.06369035250696627,1.0,1.0,0
S1,V_strength,P_south_10_25_mean,-0.01440348407546857,-0.03474053887419834,-0.013632398911820458,-0.04243206486245914,0.013654496944486746,-0.04823595163574518,0.017465657168119895,0.214,-0.03448696844238317,-0.05094975496860275,-0.018965372350589815,-0.05475977467731416,-0.01596694519690097,0.0,0.0,45
S1,V_strength,P_scs_10_20_mean,0.05983021898974289,0.006746921586229887,0.06246708962283228,0.03817450780671247,0.09108447365353223,0.033407055790630406,0.10005392603143126,1.0,0.008050113191999393,-0.006017491660742731,0.022848000527112448,-0.008198529776622198,0.02959947480873872,0.82,1.0,0
S1,V_strength,P_highlat_40_60_mean,-0.005909315714536317,-0.04044753585185987,-0.007296428334761237,-0.05801439350978859,0.04108912745533135,-0.06770122297227316,0.048664045418782484,0.41,-0.04135175091691167,-0.07113912952944239,-0.013562371219561466,-0.0765682200188628,-0.009596763281369727,0.008,0.06666666666666667,42
S1,V_strength,P_highlat_35_60_mean,0.08839883900666087,-0.0014590021771289097,0.08754203812853321,0.03867176748368921,0.13449259756282228,0.030700483740982738,0.14255169362805006,0.999,-0.002101456945509883,-0.028433453122340614,0.023199917117063353,-0.03408303855266159,0.027740069792281843,0.465,1.0,0
S1,V_strength,P_highlat_minus_main,0.24498048077143642,0.055566224907088346,0.2466307517300125,0.2121703699622934,0.2787592307564234,0.20443076514955372,0.28483161085462594,1.0,0.056195696072617894,0.039104511682473045,0.0716002705535038,0.03645575289037446,0.07497105826111354,1.0,1.0,0
S1,V_strength,P_south_minus_main,0.16493710345654466,0.018189325523603417,0.16666984369656887,0.13633561001447275,0.1991635982406867,0.1299939132272789,0.20481622193087293,1.0,0.01881760882643616,0.003718267012807597,0.03409894919231582,0.000463497839358304,0.03696547573325704,0.978,1.0,0
S1,V_strength,P_south_plus_highlat_minus_main,0.1669855536396262,0.023457260242124967,0.16885527478975987,0.13500028797161004,0.20315257352498187,0.12993762803513748,0.20936978758746377,1.0,0.024192695728336995,0.007476734249225365,0.040828762147419685,0.004954135966902679,0.043964543278227075,0.993,1.0,0
S1,V_pos_centroid_lat,P_main_band_share,0.2010490023391479,0.20602900769912946,0.20175058489504183,0.07887202555759269,0.3235520498151233,0.05772873744020937,0.33464734697011295,0.994,0.21107367486793502,0.15988740218880035,0.27098704831898907,0.1528705356172484,0.28334896701942136,1.0,1.0,0
S1,V_pos_centroid_lat,P_south_band_share_18_24,0.23512884149854574,0.06338068888544868,0.23708604834979113,0.19052339318010975,0.28755727372143997,0.18390817101378235,0.2962403330580606,1.0,0.0642551561583957,0.04052063492885348,0.08882153106584335,0.03677846002297778,0.09320838045184993,1.0,1.0,0
S1,V_pos_centroid_lat,P_main_minus_south,0.32366140230804885,0.1535619829089126,0.3020275816458245,0.2346919124448263,0.3578556552858323,0.22190085976055987,0.3653547976824233,1.0,0.1551422521922218,0.11238909310268132,0.20062568649146093,0.1053949643847169,0.20739082494718342,1.0,1.0,0
S1,V_pos_centroid_lat,P_spread_lat,0.07969060723489788,-0.03215162048210762,0.07932626633673917,0.020326719469957583,0.138720235639487,0.01072306345503724,0.14489899275441012,0.987,-0.03262469616386776,-0.06427376985415292,-0.0005174397914203652,-0.07188850056388081,0.004023429040375539,0.049,1.0,0
S1,V_pos_centroid_lat,P_north_band_share_35_45,0.09102461483869456,-0.005778489657447511,0.09147213973268584,0.04955780947663199,0.1318741887449638,0.042858997916984574,0.13982985444245147,1.0,-0.005608920737422779,-0.030105914637532614,0.018056190896674942,-0.03295562862800515,0.022464595423555417,0.35,1.0,0
S1,V_pos_centroid_lat,P_north_minus_main_35_45,0.03477611374324918,0.12445894945209289,0.033466018304873654,-0.07598747180528417,0.1468966890964097,-0.09401868062596358,0.1665056565297073,0.666,0.12009528951442293,-0.006605260834672811,0.23033118661482174,-0.02485498780910781,0.2413147845721151,0.942,1.0,0
S1,V_pos_centroid_lat,P_total_centroid_lat_10_50,0.2684093117455769,0.1257671691888428,0.233645233012069,0.1315504328297704,0.30008513004901977,0.11089338527843642,0.3131465466787994,1.0,0.12789804700219637,0.0809894460694068,0.18139295002659395,0.07292596922690135,0.19438421100661563,1.0,1.0,0
S1,V_pos_centroid_lat,P_main_28_35_mean,0.11449145510592532,0.17525982195536158,0.11872917441381482,0.006723645069883557,0.23295661786667266,-0.0070339678171946795,0.2622327190595603,0.96,0.18181422443441486,0.1371454825003335,0.23839329284350788,0.12739579088068853,0.2491257396238802,1.0,1.0,0
S1,V_pos_centroid_lat,P_south_10_25_mean,0.05291829889395602,-0.006637444005963999,0.054747760955422275,0.02058268584833748,0.09417481441183309,0.014607096192903932,0.10246231017239522,0.996,-0.005588202582964181,-0.02517016877172995,0.013051282940470584,-0.028508597533587816,0.017641123205298443,0.307,1.0,0
S1,V_pos_centroid_lat,P_scs_10_20_mean,0.06727604006130346,0.0585511425649229,0.050500672588489864,-0.05017236664492027,0.12565724370919193,-0.07074316041374222,0.13789263337399113,0.831,0.05830755921795017,0.009045637965327282,0.117071871315616,-0.02204275372974019,0.1270155868856826,0.96,1.0,0
S1,V_pos_centroid_lat,P_highlat_40_60_mean,-0.014600796949577985,0.018870384068401774,0.006767841604150839,-0.0930902125569827,0.08379696272005575,-0.11033932724872325,0.0978403868097386,0.581,0.04349387314660426,0.003243564454110584,0.11436241129623229,-0.0023120448269839727,0.1349749823684849,0.968,0.1111111111111111,40
S1,V_pos_centroid_lat,P_highlat_35_60_mean,0.09087486840701138,0.07868541240792642,0.07993541374294422,-0.026867195377709898,0.16588351160031573,-0.04602389187624143,0.18195988395383603,0.904,0.08063980471768875,0.04160475061424004,0.12370632245134261,0.03642320035256051,0.13346012608976437,1.0,1.0,0
S1,V_pos_centroid_lat,P_highlat_minus_main,0.11404199166184611,0.1623656318267584,0.11587110192476341,0.0007127377623231911,0.2366877127633616,-0.013427199353979175,0.26066048066162273,0.95,0.1663178769698722,0.1179555818861146,0.22592948633974508,0.10913872388237215,0.23407277324284728,1.0,1.0,0
S1,V_pos_centroid_lat,P_south_minus_main,0.24901545543076287,0.09876940211470797,0.24424512973408372,0.1962825082889371,0.2947449820889472,0.18243843070020002,0.300848899737955,1.0,0.10072108802607628,0.06725814863397661,0.13742084511785307,0.06285306756382926,0.1435881938184002,1.0,1.0,0
S1,V_pos_centroid_lat,P_south_plus_highlat_minus_main,0.25034057394341414,0.10095549941672907,0.24791289519060186,0.20167023526096794,0.29568758676765106,0.19321133917918207,0.3024398076580807,1.0,0.10290947422698819,0.07144587600302366,0.1400063729781016,0.06554987494498644,0.14606690368741637,1.0,1.0,0
S1,V_NS_diff,P_main_band_share,0.249033545906857,0.07433303385175949,0.2505708288862937,0.21604705812793001,0.286461895449927,0.20942342459853366,0.2963917109752661,1.0,0.07501741702123083,0.0601832289466903,0.09117996766115688,0.05661558208818107,0.0939920708851544,1.0,1.0,0
S1,V_NS_diff,P_south_band_share_18_24,0.09300846495063964,-0.02136422360490453,0.09348680596648982,0.053005854276901715,0.13028338793932132,0.04629027373032814,0.14081546389017394,1.0,-0.021218134331509837,-0.042047425026519064,-0.0007828210470668982,-0.047926490672510376,0.0022214051351443134,0.047,1.0,0
S1,V_NS_diff,P_main_minus_south,0.2085907424736595,0.04210898700463339,0.2096671707093573,0.1757332012235677,0.2430641127051095,0.17087265559809103,0.2509247118416187,1.0,0.04253242069188551,0.02613954122127643,0.05846776623967605,0.024414799615268122,0.0610349125968155,1.0,1.0,0
S1,V_NS_diff,P_spread_lat,0.21212642196475676,0.22984108125119146,0.21418645227790553,0.12742284266343162,0.30804749115598873,0.11005152023625336,0.32352941136532753,1.0,0.23218357713464985,0.161793658877981,0.305383095700932,0.14902519323096824,0.31718034895589764,1.0,1.0,0
S1,V_NS_diff,P_north_band_share_35_45,0.005731926926053926,-0.052844781674107444,0.005158922228780168,-0.04591876145223841,0.052551794468953465,-0.055745868157613336,0.05928609256576049,0.585,-0.05325069993919761,-0.07963753342627931,-0.028143106634272677,-0.08507799396855499,-0.023838693691065695,0.002,0.8888888888888888,5
S1,V_NS_diff,P_north_minus_main_35_45,0.26637948943736234,0.11626505108978968,0.26829547528705283,0.21741068583976048,0.32024539322767565,0.20770507309483396,0.32996284978794527,1.0,0.11740116505355619,0.08287895621441867,0.15291646076713913,0.07585009220106087,0.15836887372902556,1.0,1.0,0
S1,V_NS_diff,P_total_centroid_lat_10_50,0.16768226578711865,0.017232757719274572,0.1683963593082817,0.1326888608029202,0.20662392001578556,0.12395554557494474,0.21377484977563305,1.0,0.017369913886102952,-0.0010526749421288775,0.036226716093059885,-0.004819242774562221,0.03907657588385433,0.939,1.0,0
S1,V_NS_diff,P_main_28_35_mean,0.32041181699533827,0.08364775554820436,0.32168487977217014,0.28808176694951143,0.35458173079090977,0.278326207893911,0.36248103449515023,1.0,0.08411347024105544,0.06708678320917792,0.10062633218614138,0.06413813199911492,0.10450131543817512,1.0,1.0,0
S1,V_NS_diff,P_south_10_25_mean,-0.004184520575012368,-0.03908233881286402,-0.0033990800123386623,-0.03041576877788057,0.022648988734406867,-0.033784780671278186,0.029573815796361792,0.421,-0.038826758440686615,-0.05424933419576455,-0.02357955368204019,-0.05741092663461395,-0.021509953702610156,0.0,0.044444444444444446,43
S1,V_NS_diff,P_scs_10_20_mean,0.06534787753871166,0.013460284085553553,0.06775294506037252,0.04173263407258214,0.09703538524909376,0.03677270168731807,0.10558622851643909,1.0,0.014825365776668781,-0.00017953681841657566,0.030618062621756176,-0.0028816982702224566,0.0384850703777121,0.946,1.0,0
S1,V_NS_diff,P_highlat_40_60_mean,0.01372336811282246,-0.0278606687788705,0.012600188495880734,-0.035670941227347375,0.06081048218013287,-0.0473228646553138,0.0695689507307065,0.668,-0.028581668601553884,-0.057445689975903984,-0.0005202139685265401,-0.06366279207469976,0.0047477506399339455,0.045,1.0,0
S1,V_NS_diff,P_highlat_35_60_mean,0.1286356670767059,0.013595625900043484,0.12799761357719275,0.0771298675977005,0.1787771076884119,0.0697908099862519,0.1862820547988099,1.0,0.013097671788185524,-0.01499207165046008,0.039488828395345066,-0.021713951190005725,0.04451093297765307,0.787,1.0,0
S1,V_NS_diff,P_highlat_minus_main,0.31488086395664516,0.08370469934262725,0.3163863298648812,0.28125787930605384,0.35113603250683434,0.270962493222473,0.35993552684725766,1.0,0.08432863092585777,0.06589037149124582,0.10282050278003955,0.06288042862778169,0.106867254316594,1.0,1.0,0
S1,V_NS_diff,P_south_minus_main,0.21719724555247927,0.03548247292403384,0.21886161890094183,0.18608763378624563,0.2523046693137356,0.18224987754367974,0.25988516958079144,1.0,0.03612469987317126,0.020904138843398895,0.05132424103396941,0.01863982910054494,0.05423607508392035,1.0,1.0,0
S1,V_NS_diff,P_south_plus_highlat_minus_main,0.21823879337108926,0.04186816285910633,0.2200124611366608,0.18522822923698407,0.2555546955951619,0.17992698033011306,0.26336680593148454,1.0,0.04260184600629431,0.026496304628185852,0.05904823273012451,0.023352053369077,0.06295002980545092,1.0,1.0,0
S1,V_pos_north_edge_lat,P_main_band_share,0.05023152071543795,0.07445528341614509,0.03877993331993843,-0.049744328970606905,0.1262624736575583,-0.06446521467331891,0.14176242310371118,0.74,0.05135841789210518,-0.02660239657011708,0.12727196989285125,-0.03520117824521834,0.13844379235800322,0.856,1.0,0
S1,V_pos_north_edge_lat,P_south_band_share_18_24,0.039255434255412766,0.010479815110749163,0.02431160855352636,-0.05578884829573724,0.09492737084409286,-0.07022560546223304,0.10916114689681668,0.725,0.019009092598377755,-0.02032752042461788,0.07119872829355832,-0.025215565444555166,0.08373065134610018,0.717,1.0,0
S1,V_pos_north_edge_lat,P_main_minus_south,0.05007330035964283,0.050447189429732614,0.035442216169496665,-0.05487309930564044,0.11880534201156266,-0.07224396191679806,0.1354214151322268,0.736,0.04324142578637888,-0.017868135218681518,0.11210492873526635,-0.031172193685096973,0.1258518601313387,0.857,1.0,0
S1,V_pos_north_edge_lat,P_spread_lat,0.028438976136298227,0.004103575079748498,0.023908589187971833,-0.036484169783696944,0.10035694118602496,-0.05241450287653355,0.1184038253210217,0.739,0.022981851731403814,-0.02804192840496176,0.11486561094600338,-0.031371460091041976,0.13396682058360626,0.586,1.0,0
S1,V_pos_north_edge_lat,P_north_band_share_35_45,0.06204879383587998,0.015953033630649663,0.046967611273355636,-0.015483992508934074,0.10595386468260944,-0.030649951923421553,0.11914589314477018,0.898,0.020758522332293392,-0.015292064593413,0.07028767605271212,-0.02120114774960494,0.0813412699983282,0.766,1.0,0
S1,V_pos_north_edge_lat,P_north_minus_main_35_45,-9.462679564330168e-05,-0.0024821603025526884,0.004997351291570773,-0.05740499148748324,0.08407009613146933,-0.0663375273463242,0.1053423634551823,0.497,0.009196039114137848,-0.04817342585817159,0.09355665934278094,-0.053032039164378736,0.1080433751335595,0.513,0.5333333333333333,21
S1,V_pos_north_edge_lat,P_total_centroid_lat_10_50,0.06986919933180569,0.045528769402237476,0.05317681439128271,-0.033163665082660346,0.1288117111782272,-0.05188150387519855,0.14231482577464302,0.85,0.0447709353177275,-0.005487719328081474,0.09849510316121411,-0.01205925924036604,0.11153030868665502,0.916,1.0,0
S1,V_pos_north_edge_lat,P_main_28_35_mean,0.07815255739791567,0.0984070311968436,0.055719255729176624,-0.039710776532645556,0.14476113528578866,-0.0625022422995488,0.1626940081609244,0.822,0.07734934636482599,-0.002880320538318828,0.15065748977087193,-0.022436090338429738,0.16225256191250775,0.94,1.0,0
S1,V_pos_north_edge_lat,P_south_10_25_mean,-0.0252138172736084,-0.026223188253676255,-0.015438005618328183,-0.07519568860110834,0.04248713164321133,-0.08829971283553573,0.050204785577235414,0.28,-0.010607410967666892,-0.03996566685033107,0.042906348109544724,-0.044193672265554894,0.057444848470773864,0.253,0.0,45
S1,V_pos_north_edge_lat,P_scs_10_20_mean,-0.04529397044034186,-0.03520643394365626,-0.02071671368291704,-0.07029553205492799,0.05159902318245278,-0.08114610293210969,0.07212046304640811,0.212,-0.008611147484547846,-0.044726977953327494,0.05982407226229703,-0.048923506471161796,0.07185600744133525,0.307,0.0,45
S1,V_pos_north_edge_lat,P_highlat_40_60_mean,0.10950316083061068,0.035370616169341326,0.10962318804341467,0.051614451870180905,0.17700975344289935,0.04365796583209971,0.18989236629600534,1.0,0.0364853615255548,-0.00041730852484253144,0.08077684761413355,-0.0046624450731683215,0.0921091777962827,0.945,1.0,0
S1,V_pos_north_edge_lat,P_highlat_35_60_mean,0.16184784569616106,0.07196389108707135,0.1533685493484846,0.09074551902185274,0.21466946094942183,0.08346760184876917,0.22720871805776788,1.0,0.0742090482900648,0.023306064910262148,0.13008891988451107,0.017061708011938896,0.14578370335300045,0.996,1.0,0
S1,V_pos_north_edge_lat,P_highlat_minus_main,0.019511431957138073,0.034027616840437536,0.01441593083092043,-0.06712400704647063,0.10496159481657996,-0.07636547955850569,0.12584443628573286,0.566,0.036875999597648826,-0.0447871560997037,0.12592320195680817,-0.0489579215834466,0.1405013615115144,0.712,0.9555555555555556,2
S1,V_pos_north_edge_lat,P_south_minus_main,0.011112388888607577,0.03767703764297024,0.012047147383586749,-0.07190619075299555,0.10879448237291524,-0.08218862226500968,0.12481973363621712,0.548,0.03699753522721415,-0.038405902887176456,0.1277241553883856,-0.04352808831820682,0.1384071009657791,0.687,0.8444444444444444,7
S1,V_pos_north_edge_lat,P_south_plus_highlat_minus_main,-0.03801606844574307,-0.02481377990760198,-0.01446880900955688,-0.07558540892601821,0.0733651390308296,-0.08891229732230811,0.08976245897774249,0.305,0.0053951423988481935,-0.04529719854689047,0.09821938082223719,-0.04861671071626003,0.11733147719892605,0.431,0.0,45
