window_id,object_A,object_B,A_peak_day,B_peak_day,delta_observed,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,peak_order_decision,mode,phase_group,phase_group_size,years_in_phase_group,group_role,pc_group_order_best_direction,pc_group_order_best_probability,pc_group_order_evidence_level
W160,P,V,154.0,148.0,-6.0,-6.0,-18.0,10.524999999999977,0.184,0.784,0.032,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.784,unresolved
W160,P,H,154.0,160.0,6.0,1.5,-13.0,13.0,0.548,0.39,0.062,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.548,unresolved
W160,P,Je,154.0,165.0,11.0,3.0,-16.0,13.0,0.682,0.272,0.046,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.682,unresolved
W160,P,Jw,154.0,148.0,-6.0,1.0,-18.0,12.550000000000011,0.5290581162324649,0.41082164328657317,0.06012024048096192,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.5290581162324649,unresolved
W160,V,H,148.0,160.0,12.0,8.0,-8.0,19.0,0.674,0.312,0.014,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.674,unresolved
W160,V,Je,148.0,165.0,17.0,10.0,-14.524999999999999,19.524999999999977,0.76,0.2,0.04,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.76,unresolved
W160,V,Jw,148.0,148.0,0.0,4.0,-15.549999999999999,19.0,0.6492985971943888,0.28857715430861725,0.06212424849699399,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.6492985971943888,unresolved
W160,H,Je,160.0,165.0,5.0,3.0,-17.525,19.524999999999977,0.602,0.36,0.038,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.602,unresolved
W160,H,Jw,160.0,148.0,-12.0,1.0,-20.0,17.0,0.5090180360721442,0.45090180360721444,0.04008016032064128,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.5090180360721442,unresolved
W160,Je,Jw,165.0,148.0,-17.0,-2.0,-22.0,19.0,0.34468937875751504,0.5891783567134269,0.06613226452905811,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1993;1995;1998;2003;2005;2009;2010;2014;2017;2020;2021;2022;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.5891783567134269,unresolved
