window_id,year,mode,pc_score,abs_pc_score,abs_pc_score_rank_desc,is_extreme_pc_year_q95,leverage_caution
W160,1979,1,-0.5413262935992864,0.5413262935992864,21,False,none
W160,1980,1,0.49037048472969413,0.49037048472969413,26,False,none
W160,1981,1,-0.7438372740807176,0.7438372740807176,11,False,none
W160,1982,1,-0.5643299961655045,0.5643299961655045,19,False,none
W160,1983,1,-0.20327303932524382,0.20327303932524382,37,False,none
W160,1984,1,-1.244397813612522,1.244397813612522,4,False,none
W160,1985,1,-0.6824674282115718,0.6824674282115718,14,False,none
W160,1986,1,-1.4823993243594975,1.4823993243594975,3,True,extreme_year_leverage_caution
W160,1987,1,0.532268839780345,0.532268839780345,23,False,none
W160,1988,1,-0.4323486978650474,0.4323486978650474,32,False,none
W160,1989,1,-0.6368251125784439,0.6368251125784439,17,False,none
W160,1990,1,-0.5311720445174769,0.5311720445174769,24,False,none
W160,1991,1,-0.48443864175704593,0.48443864175704593,27,False,none
W160,1992,1,-0.4718836451772585,0.4718836451772585,29,False,none
W160,1993,1,0.7027248402673908,0.7027248402673908,12,False,none
W160,1994,1,-0.2700974245592199,0.2700974245592199,36,False,none
W160,1995,1,0.4421023183410665,0.4421023183410665,31,False,none
W160,1996,1,-0.2731735196694445,0.2731735196694445,35,False,none
W160,1997,1,-0.5444621862715403,0.5444621862715403,20,False,none
W160,1998,1,1.500083062484232,1.500083062484232,2,True,extreme_year_leverage_caution
W160,1999,1,0.031455981470718784,0.031455981470718784,44,False,none
W160,2000,1,-0.7014095412016152,0.7014095412016152,13,False,none
W160,2001,1,-0.5397491107711897,0.5397491107711897,22,False,none
W160,2002,1,-0.03913568578532601,0.03913568578532601,42,False,none
W160,2003,1,1.0069607596083068,1.0069607596083068,7,False,none
W160,2004,1,-0.38764982031507805,0.38764982031507805,34,False,none
W160,2005,1,0.5130872879289868,0.5130872879289868,25,False,none
W160,2006,1,-0.4463221920735531,0.4463221920735531,30,False,none
W160,2007,1,-0.03374469755194869,0.03374469755194869,43,False,none
W160,2008,1,0.1939165542863884,0.1939165542863884,38,False,none
W160,2009,1,0.6608143331257886,0.6608143331257886,15,False,none
W160,2010,1,0.9943938188359132,0.9943938188359132,9,False,none
W160,2011,1,0.05286434065789346,0.05286434065789346,41,False,none
W160,2012,1,-0.6515126577372127,0.6515126577372127,16,False,none
W160,2013,1,0.17473242183906798,0.17473242183906798,39,False,none
W160,2014,1,0.8072262682555926,0.8072262682555926,10,False,none
W160,2015,1,-0.10358481757275581,0.10358481757275581,40,False,none
W160,2016,1,-0.6202635940040275,0.6202635940040275,18,False,none
W160,2017,1,1.0752745141306939,1.0752745141306939,5,False,none
W160,2018,1,-0.48179395576763206,0.48179395576763206,28,False,none
W160,2019,1,-0.02151681546632017,0.02151681546632017,45,False,none
W160,2020,1,0.99651162988477,0.99651162988477,8,False,none
W160,2021,1,1.5070219855433007,1.5070219855433007,1,True,extreme_year_leverage_caution
W160,2022,1,1.0495846775446278,1.0495846775446278,6,False,none
W160,2023,1,0.4017212112817335,0.4017212112817335,33,False,none
W160,1979,2,0.3843780666304494,0.3843780666304494,24,False,none
W160,1980,2,-1.5566754276482202,1.5566754276482202,2,True,extreme_year_leverage_caution
W160,1981,2,-0.24231992240486536,0.24231992240486536,31,False,none
W160,1982,2,-0.7256474725964694,0.7256474725964694,10,False,none
W160,1983,2,0.27770224768986507,0.27770224768986507,30,False,none
W160,1984,2,0.2267414510304224,0.2267414510304224,33,False,none
W160,1985,2,0.7516962834963306,0.7516962834963306,9,False,none
W160,1986,2,-0.1406174892624638,0.1406174892624638,41,False,none
W160,1987,2,-1.1466122298181431,1.1466122298181431,4,False,none
W160,1988,2,-0.5332316110570268,0.5332316110570268,16,False,none
W160,1989,2,-0.41781601608422475,0.41781601608422475,22,False,none
W160,1990,2,0.23936898332288714,0.23936898332288714,32,False,none
W160,1991,2,-0.3431465990287188,0.3431465990287188,27,False,none
W160,1992,2,0.10084540717893437,0.10084540717893437,43,False,none
W160,1993,2,-0.9018760440631786,0.9018760440631786,5,False,none
W160,1994,2,0.10916071805146248,0.10916071805146248,42,False,none
W160,1995,2,-0.07707115237196291,0.07707115237196291,44,False,none
W160,1996,2,-0.36410645900224603,0.36410645900224603,26,False,none
W160,1997,2,-0.20484026355121082,0.20484026355121082,35,False,none
W160,1998,2,-0.47721968459788705,0.47721968459788705,20,False,none
W160,1999,2,-0.1631948122892796,0.1631948122892796,40,False,none
W160,2000,2,-0.6412810256000291,0.6412810256000291,14,False,none
W160,2001,2,-0.2210897238543696,0.2210897238543696,34,False,none
W160,2002,2,-0.3293249241163856,0.3293249241163856,28,False,none
W160,2003,2,0.5109813741298453,0.5109813741298453,17,False,none
W160,2004,2,0.18818834434082726,0.18818834434082726,38,False,none
W160,2005,2,0.20009757786468382,0.20009757786468382,37,False,none
