method_family,scope,object,score_name,day,month_day,detector_score,score_z,score_minmax
main_method_ruptures_window,P_only,P,detector_score,103,07-13,15.772442171278987,-0.04076911258107859,0.24603453222123434
main_method_ruptures_window,P_only,P,detector_score,104,07-14,13.740892948490607,-0.1832186062489289,0.2107781956924717
main_method_ruptures_window,P_only,P,detector_score,105,07-15,12.945740777614423,-0.23897360487738364,0.1969787995402539
main_method_ruptures_window,P_only,P,detector_score,106,07-16,13.455465940622435,-0.20323236338258313,0.2058247786002754
main_method_ruptures_window,P_only,P,detector_score,107,07-17,14.710068210967837,-0.11526134296106401,0.22759765978714425
main_method_ruptures_window,P_only,P,detector_score,108,07-18,16.69232731530477,0.023731994027205633,0.2619985954306251
main_method_ruptures_window,P_only,P,detector_score,109,07-19,19.532468537395868,0.22287886898048362,0.3112875683937408
main_method_ruptures_window,P_only,P,detector_score,110,07-20,22.61836252400773,0.4392575965912169,0.36484143539517344
main_method_ruptures_window,P_only,P,detector_score,111,07-21,25.13601319028118,0.6157918683776196,0.40853377528845425
main_method_ruptures_window,P_only,P,detector_score,112,07-22,26.589265892094996,0.7176919893408111,0.4337541173514231
main_method_ruptures_window,P_only,P,detector_score,113,07-23,26.61681235144173,0.7196235099469909,0.43423216987902635
main_method_ruptures_window,P_only,P,detector_score,114,07-24,25.430997477767583,0.6364757690781575,0.41365305332201496
main_method_ruptures_window,P_only,P,detector_score,115,07-25,23.211290500824617,0.4808329072613373,0.37513135013289384
main_method_ruptures_window,P_only,P,detector_score,116,07-26,20.29151449874449,0.2761021488556969,0.32446036261103983
main_method_ruptures_window,P_only,P,detector_score,117,07-27,16.49916859590669,0.010187964934953993,0.25864643997301995
main_method_ruptures_window,P_only,P,detector_score,118,07-28,12.54963409782051,-0.2667480714480978,0.19010460213097963
main_method_ruptures_window,P_only,P,detector_score,119,07-29,9.193929744315138,-0.5020455383732371,0.13186833561520478
main_method_ruptures_window,P_only,P,detector_score,120,07-30,6.415011750851125,-0.696899523043173,0.08364185561442615
main_method_ruptures_window,P_only,P,detector_score,121,07-31,4.440561909888679,-0.8353452850078419,0.0493764451231219
main_method_ruptures_window,P_only,P,detector_score,122,08-01,3.673402390120544,-0.8891374766651275,0.03606284489291633
main_method_ruptures_window,P_only,P,detector_score,123,08-02,4.114930349490551,-0.8581781311828997,0.04372530177448821
main_method_ruptures_window,P_only,P,detector_score,124,08-03,5.063082738573638,-0.7916949634457834,0.060179926321651235
main_method_ruptures_window,P_only,P,detector_score,125,08-04,5.803192241952834,-0.7397994824835123,0.07302408949848922
main_method_ruptures_window,P_only,P,detector_score,126,08-05,5.946778876241709,-0.7297313811928888,0.07551595070605213
main_method_ruptures_window,P_only,P,detector_score,127,08-06,5.6047712228159,-0.7537124969416708,0.069580609937866
main_method_ruptures_window,P_only,P,detector_score,128,08-07,4.976338133502907,-0.7977773782512603,0.05867452494908164
main_method_ruptures_window,P_only,P,detector_score,129,08-08,4.418438035861691,-0.836896581239193,0.04899249836009695
main_method_ruptures_window,P_only,P,detector_score,130,08-09,4.01229578232779,-0.8653747287160313,0.0419441394975498
main_method_ruptures_window,P_only,P,detector_score,131,08-10,3.472644540900264,-0.9032143464994816,0.0325788110267883
main_method_ruptures_window,P_only,P,detector_score,132,08-11,3.123744040480706,-0.9276787793902632,0.026523848971297417
main_method_ruptures_window,P_only,P,detector_score,133,08-12,3.1785202058177564,-0.9238379484963803,0.02747445695914008
main_method_ruptures_window,P_only,P,detector_score,134,08-13,3.3285695403759714,-0.9133166913723819,0.030078474511734912
main_method_ruptures_window,P_only,P,detector_score,135,08-14,3.597728155159995,-0.894443652037554,0.034749563253269986
main_method_ruptures_window,P_only,P,detector_score,136,08-15,4.132054575827651,-0.8569774035097472,0.04402248260563087
main_method_ruptures_window,P_only,P,detector_score,137,08-16,4.864621967165027,-0.8056107652796591,0.05673575688383855
main_method_ruptures_window,P_only,P,detector_score,138,08-17,5.071550450487186,-0.7911012188979871,0.06032687845921396
main_method_ruptures_window,P_only,P,detector_score,139,08-18,4.697837904270265,-0.8173054390019214,0.053841318007786486
main_method_ruptures_window,P_only,P,detector_score,140,08-19,4.249051020777699,-0.848773770461074,0.046052886786616565
main_method_ruptures_window,P_only,P,detector_score,141,08-20,3.8144560575975386,-0.8792469835937793,0.03851074795792768
main_method_ruptures_window,P_only,P,detector_score,142,08-21,3.2109972201100785,-0.921560704022119,0.028038076354868015
main_method_ruptures_window,P_only,P,detector_score,143,08-22,2.559288599236856,-0.9672576342372496,0.016728058266964878
main_method_ruptures_window,P_only,P,detector_score,144,08-23,2.201961555151513,-0.9923129250137749,0.010526858524529116
main_method_ruptures_window,P_only,P,detector_score,145,08-24,2.198428515753669,-0.992560656975022,0.010465544713087815
main_method_ruptures_window,P_only,P,detector_score,146,08-25,2.543575497183328,-0.9683594157773514,0.016455366664075922
main_method_ruptures_window,P_only,P,detector_score,147,08-26,3.140537256709472,-0.9265012616998185,0.026815285317569652
main_method_ruptures_window,P_only,P,detector_score,148,08-27,3.833110468817182,-0.8779389614188291,0.0388344842436786
main_method_ruptures_window,P_only,P,detector_score,149,08-28,5.07149493603472,-0.7911051114965795,0.060325915038689185
main_method_ruptures_window,P_only,P,detector_score,150,08-29,7.084108572219209,-0.6499833556426945,0.09525363564902484
main_method_ruptures_window,P_only,P,detector_score,151,08-30,9.520710598123664,-0.47913210529309697,0.13753942427197707
main_method_ruptures_window,P_only,P,detector_score,152,08-31,12.349912490840335,-0.2807522813730763,0.18663855163672008
main_method_ruptures_window,P_only,P,detector_score,153,09-01,14.93534115250964,-0.099465507891091,0.23150713859707484
main_method_ruptures_window,P_only,P,detector_score,154,09-02,17.103740042524826,0.05257970001611993,0.2691384202502166
main_method_ruptures_window,P_only,P,detector_score,155,09-03,18.73971971580856,0.16729238996527152,0.29752988094854044
main_method_ruptures_window,P_only,P,detector_score,156,09-04,20.038379639918126,0.25835267369407316,0.3200673566873666
main_method_ruptures_window,P_only,P,detector_score,157,09-05,21.02810941477442,0.3277511916894999,0.3372435322008382
main_method_ruptures_window,P_only,P,detector_score,158,09-06,21.186921722771807,0.3388868967015595,0.3399996259803334
main_method_ruptures_window,P_only,P,detector_score,159,09-07,19.749519002548524,0.2380981550871378,0.31505435098375023
main_method_ruptures_window,P_only,P,detector_score,160,09-08,17.76029095214629,0.09861616499252678,0.2805324733985369
main_method_ruptures_window,P_only,P,detector_score,161,09-09,15.618548639594898,-0.051559919626879266,0.24336380089865928
main_method_ruptures_window,P_only,P,detector_score,162,09-10,13.572455514006393,-0.19502921215886382,0.20785506352929128
main_method_ruptures_window,P_only,P,detector_score,163,09-11,11.92922475353723,-0.31025033856947004,0.17933776449678332
main_method_ruptures_window,P_only,P,detector_score,164,09-12,10.320547307747235,-0.4230486331208327,0.15142011782654535
main_method_ruptures_window,P_only,P,detector_score,165,09-13,8.885666155393693,-0.52366056579444,0.12651860315060737
main_method_ruptures_window,P_only,P,detector_score,166,09-14,7.470763330079012,-0.6228716451000396,0.10196380053729762
main_method_ruptures_window,P_only,P,detector_score,167,09-15,6.3463306988578285,-0.7017153458503567,0.08244993653362653
main_method_ruptures_window,P_only,P,detector_score,168,09-16,5.983400825831138,-0.7271634994415506,0.07615150300504696
main_method_ruptures_window,V_only,V,detector_score,14,04-15,4.689069360033319,-0.9048919419744094,0.09015170151387335
main_method_ruptures_window,V_only,V,detector_score,15,04-16,5.101033195704611,-0.8499232041639216,0.10290458547436553
main_method_ruptures_window,V_only,V,detector_score,16,04-17,5.335538519795408,-0.8186329292442662,0.110164007120866
main_method_ruptures_window,V_only,V,detector_score,17,04-18,5.272810501572227,-0.827002790111939,0.10822217857135673
main_method_ruptures_window,V_only,V,detector_score,18,04-19,4.950908114829897,-0.8699545406426044,0.098257265563784
main_method_ruptures_window,V_only,V,detector_score,19,04-20,4.3845330545052486,-0.9455265192912978,0.08072437845812991
main_method_ruptures_window,V_only,V,detector_score,20,04-21,3.797568801469305,-1.0238457340754947,0.06255412573260413
main_method_ruptures_window,V_only,V,detector_score,21,04-22,3.4946978650071223,-1.0642580995679127,0.053178356373106986
main_method_ruptures_window,V_only,V,detector_score,22,04-23,3.5091585762373683,-1.062328592714785,0.053626006764566726
main_method_ruptures_window,V_only,V,detector_score,23,04-24,3.692783586566124,-1.0378273278604027,0.059310361181626026
main_method_ruptures_window,V_only,V,detector_score,24,04-25,3.942859910022266,-1.0044593992550392,0.06705180365340492
main_method_ruptures_window,V_only,V,detector_score,25,04-26,4.265022094404673,-0.9614729836709769,0.07702475903962894
main_method_ruptures_window,V_only,V,detector_score,26,04-27,4.738527422782342,-0.8982927042538563,0.09168274108709525
main_method_ruptures_window,V_only,V,detector_score,27,04-28,5.312876198471043,-0.8216567849597227,0.10946246507008364
main_method_ruptures_window,V_only,V,detector_score,28,04-29,5.957652183946038,-0.7356236941319307,0.1294223562335293
main_method_ruptures_window,V_only,V,detector_score,29,04-30,6.6102859603440285,-0.648542130570332,0.14962549568031874
main_method_ruptures_window,V_only,V,detector_score,30,05-01,6.941599316355871,-0.6043346651988836,0.1598817376557711
main_method_ruptures_window,V_only,V,detector_score,31,05-02,6.741751054745135,-0.6310006143506135,0.15369517109495925
main_method_ruptures_window,V_only,V,detector_score,32,05-03,6.23685485209638,-0.6983694088460968,0.1380654431262879
main_method_ruptures_window,V_only,V,detector_score,33,05-04,5.74252157315015,-0.7643287820933042,0.12276270439452941
main_method_ruptures_window,V_only,V,detector_score,34,05-05,5.488306559140682,-0.7982489402300145,0.11489314329726738
main_method_ruptures_window,V_only,V,detector_score,35,05-06,5.5231952285900725,-0.7935937109174819,0.11597316808220763
main_method_ruptures_window,V_only,V,detector_score,36,05-07,5.97766501711585,-0.7329533622141694,0.1300418798835104
main_method_ruptures_window,V_only,V,detector_score,37,05-08,6.867710033578259,-0.6141937845203386,0.1575943974389984
main_method_ruptures_window,V_only,V,detector_score,38,05-09,8.126451448039939,-0.4462386855733652,0.19656039834715583
main_method_ruptures_window,V_only,V,detector_score,39,05-10,9.79089190044655,-0.2241507669083137,0.24808534813820315
main_method_ruptures_window,V_only,V,detector_score,40,05-11,11.723371554917993,0.03370188483634302,0.3079078050034471
main_method_ruptures_window,V_only,V,detector_score,41,05-12,13.619042058255337,0.2866430555175713,0.3665907860398664
main_method_ruptures_window,V_only,V,detector_score,42,05-13,15.454294380933383,0.53152256921807,0.42340344259550544
main_method_ruptures_window,V_only,V,detector_score,43,05-14,17.17299025462375,0.7608498418484629,0.47660794052148037
main_method_ruptures_window,V_only,V,detector_score,44,05-15,18.575540197036105,0.9479934534350273,0.520025724112202
main_method_ruptures_window,V_only,V,detector_score,45,05-16,19.23500775537361,1.0359868552094997,0.540440412293467
main_method_ruptures_window,V_only,V,detector_score,46,05-17,18.753834070287763,0.9717833794512677,0.5255450461486618
main_method_ruptures_window,V_only,V,detector_score,47,05-18,17.231841496314843,0.7687024206289961,0.4784297583395285
main_method_ruptures_window,V_only,V,detector_score,48,05-19,15.223386141224116,0.5007122567881519,0.4162553734409999
main_method_ruptures_window,V_only,V,detector_score,49,05-20,13.123626056626083,0.22053921352303404,0.3512545301992201
main_method_ruptures_window,V_only,V,detector_score,50,05-21,10.972375391612864,-0.0665042682841954,0.2846597281187398
main_method_ruptures_window,V_only,V,detector_score,51,05-22,8.69287070272132,-0.3706608100283968,0.21409465354742
main_method_ruptures_window,V_only,V,detector_score,52,05-23,6.349150896157054,-0.6833856377753481,0.14154171530147655
main_method_ruptures_window,V_only,V,detector_score,53,05-24,4.260674462028415,-0.9620530925142627,0.0768901723443989
main_method_ruptures_window,V_only,V,detector_score,54,05-25,2.7155623208435875,-1.1682189178183033,0.029059187834874788
main_method_ruptures_window,V_only,V,detector_score,55,05-26,1.9209870931078863,-1.2742398681595908,0.004462063524962521
main_method_ruptures_window,V_only,V,detector_score,56,05-27,1.7768464571194142,-1.2934726942997212,0.0
main_method_ruptures_window,V_only,V,detector_score,57,05-28,2.0186809542074986,-1.2612044806534806,0.00748630586464665
main_method_ruptures_window,V_only,V,detector_score,58,05-29,2.413639819749497,-1.2085047326512588,0.019712778543291374
main_method_ruptures_window,V_only,V,detector_score,59,05-30,2.9836851507702806,-1.1324430261912377,0.03735928371985
main_method_ruptures_window,V_only,V,detector_score,60,05-31,4.029921852067707,-0.9928426391145053,0.0697469209140533
main_method_ruptures_window,V_only,V,detector_score,61,06-01,5.722740604235266,-0.7669681761365893,0.12215035840841498
main_method_ruptures_window,V_only,V,detector_score,62,06-02,7.830137499468828,-0.4857761457537098,0.18738760919724173
main_method_ruptures_window,V_only,V,detector_score,63,06-03,10.031855075586051,-0.19199881460249404,0.2555446810825584
main_method_ruptures_window,V_only,V,detector_score,64,06-04,12.039528952666217,0.07588707586251557,0.31769487429841153
main_method_ruptures_window,V_only,V,detector_score,65,06-05,13.475085311113489,0.2674347658462302,0.3621344150367214
main_method_ruptures_window,V_only,V,detector_score,66,06-06,14.387973451048428,0.3892423238631106,0.3903940716119869
main_method_ruptures_window,V_only,V,detector_score,67,06-07,15.0679336333089,0.4799700765051418,0.41144313599889565
main_method_ruptures_window,V_only,V,detector_score,68,06-08,15.52234266736076,0.540602318679535,0.4255099670653162
main_method_ruptures_window,V_only,V,detector_score,69,06-09,15.678308096706484,0.5614129385710486,0.4303380826669036
main_method_ruptures_window,V_only,V,detector_score,70,06-10,15.483832580479003,0.5354638800944755,0.4243178365266944
main_method_ruptures_window,V_only,V,detector_score,71,06-11,15.376277492229582,0.5211126993979164,0.4209883268925046
main_method_ruptures_window,V_only,V,detector_score,72,06-12,15.666766019545522,0.5598728679184498,0.4299807824430698
main_method_ruptures_window,V_only,V,detector_score,73,06-13,16.40613533870948,0.6585276398452531,0.45286893503025355
main_method_ruptures_window,V_only,V,detector_score,74,06-14,17.391488270211497,0.7900042459271212,0.4833718348178033
main_method_ruptures_window,V_only,V,detector_score,75,06-15,18.574462746294607,0.9478496881280153,0.5199923702032185
main_method_ruptures_window,V_only,V,detector_score,76,06-16,19.52154228642429,1.0742194381383159,0.549310466673869
main_method_ruptures_window,V_only,V,detector_score,77,06-17,20.14945937845848,1.1580030303133624,0.5687484685520512
main_method_ruptures_window,V_only,V,detector_score,78,06-18,20.60637101791088,1.2189691975758188,0.5828927710698675
main_method_ruptures_window,V_only,V,detector_score,79,06-19,20.893911808495147,1.2573360466990957,0.5917939755415027
main_method_ruptures_window,V_only,V,detector_score,80,06-20,20.958436491781047,1.2659456383446046,0.5937914222280346
main_method_ruptures_window,V_only,V,detector_score,81,06-21,20.60992109511487,1.2194428878518477,0.5830026683926737
main_method_ruptures_window,V_only,V,detector_score,82,06-22,19.813936480235007,1.1132338816044522,0.5583619146445715
main_method_ruptures_window,V_only,V,detector_score,83,06-23,18.50567658893936,0.9386714838264403,0.5178630039654996
main_method_ruptures_window,V_only,V,detector_score,84,06-24,16.876986976424295,0.7213538347198827,0.4674447685827306
main_method_ruptures_window,V_only,V,detector_score,85,06-25,14.92834023071871,0.46134399216802885,0.40712183808209645
main_method_ruptures_window,V_only,V,detector_score,86,06-26,12.784746065475892,0.17532212461909807,0.3407640530518054
main_method_ruptures_window,V_only,V,detector_score,87,06-27,10.686603613825111,-0.10463507629858103,0.2758132857717503
main_method_ruptures_window,V_only,V,detector_score,88,06-28,8.862263422625851,-0.3480585736154242,0.21933842864038303
main_method_ruptures_window,V_only,V,detector_score,89,06-29,7.463613671055438,-0.5346817789205673,0.17604138060197033
main_method_ruptures_window,V_only,V,detector_score,90,06-30,6.7579498191746525,-0.6288391973579568,0.15419662521589286
main_method_ruptures_window,V_only,V,detector_score,91,07-01,6.913889703464083,-0.6080319859683071,0.15902395003656586
main_method_ruptures_window,V_only,V,detector_score,92,07-02,7.882447395766093,-0.47879638509153255,0.1890069310398432
main_method_ruptures_window,V_only,V,detector_score,93,07-03,9.180749220866156,-0.3055627018326303,0.22919757664400564
main_method_ruptures_window,V_only,V,detector_score,94,07-04,10.254025291210144,-0.16235442527875585,0.2624222531750571
main_method_ruptures_window,V_only,V,detector_score,95,07-05,10.70290382054478,-0.10246012376186099,0.2763178801725894
main_method_ruptures_window,V_only,V,detector_score,96,07-06,10.428302967570836,-0.1391003843446004,0.2678172485389353
main_method_ruptures_window,V_only,V,detector_score,97,07-07,9.638267164645956,-0.24451563479033786,0.24336064811206112
main_method_ruptures_window,V_only,V,detector_score,98,07-08,8.620580567302197,-0.380306553552615,0.2118568170465871
main_method_ruptures_window,V_only,V,detector_score,99,07-09,7.415420181661165,-0.5411122833806726,0.17454948756506122
main_method_ruptures_window,V_only,V,detector_score,100,07-10,6.115400808223223,-0.7145751407953789,0.13430567298645757
main_method_ruptures_window,V_only,V,detector_score,101,07-11,4.910423923142234,-0.8753563859641056,0.09700402400682599
main_method_ruptures_window,V_only,V,detector_score,102,07-12,3.908350768069084,-1.0090639878422833,0.06598352764274987
main_method_ruptures_window,V_only,V,detector_score,103,07-13,3.293114758187825,-1.0911555308138314,0.04693808539040543
main_method_ruptures_window,V_only,V,detector_score,104,07-14,3.310156757879513,-1.0888816001148116,0.04746564297120301
main_method_ruptures_window,V_only,V,detector_score,105,07-15,4.083709405694646,-0.9856657131885465,0.07141198558849335
main_method_ruptures_window,V_only,V,detector_score,106,07-16,5.524400956982682,-0.793432829397928,0.11601049299509415
main_method_ruptures_window,V_only,V,detector_score,107,07-17,7.365830804882989,-0.5477290424606616,0.1730143829928487
main_method_ruptures_window,V_only,V,detector_score,108,07-18,9.380851088340547,-0.2788629138022916,0.23539199390886198
main_method_ruptures_window,V_only,V,detector_score,109,07-19,11.699134803640984,0.030467951391304125,0.30715752439662797
main_method_ruptures_window,V_only,V,detector_score,110,07-20,14.277789757541305,0.3745404057942226,0.3869831900346148
main_method_ruptures_window,V_only,V,detector_score,111,07-21,16.650406213534104,0.6911209417575281,0.46043066218159495
main_method_ruptures_window,V_only,V,detector_score,112,07-22,18.494079195534308,0.937124032273251,0.5175039913543615
main_method_ruptures_window,V_only,V,detector_score,113,07-23,19.59434522224982,1.0839336051226736,0.5515641775877245
main_method_ruptures_window,V_only,V,detector_score,114,07-24,20.004865865386734,1.138709776340749,0.5642723856195794
main_method_ruptures_window,V_only,V,detector_score,115,07-25,19.743516174760764,1.1038376313199085,0.5561819611962013
main_method_ruptures_window,V_only,V,detector_score,116,07-26,18.926013726039237,0.9947574794420606,0.5308750945170533
main_method_ruptures_window,V_only,V,detector_score,117,07-27,17.878941440245736,0.8550455995081738,0.49846159070254276
main_method_ruptures_window,V_only,V,detector_score,118,07-28,16.6755871013496,0.6944808522649876,0.46121016978038676
main_method_ruptures_window,V_only,V,detector_score,119,07-29,15.352789043376896,0.5179786126777692,0.4202612109743266
main_method_ruptures_window,V_only,V,detector_score,120,07-30,14.26555932340824,0.3729084869970948,0.3866045808126881
main_method_ruptures_window,V_only,V,detector_score,121,07-31,13.507099109014508,0.2717063982342323,0.36312544438059835
main_method_ruptures_window,V_only,V,detector_score,122,08-01,12.779736687982352,0.1746537184771185,0.3406089811635526
main_method_ruptures_window,V_only,V,detector_score,123,08-02,11.806308605857426,0.04476825671929243,0.31047523081870726
main_method_ruptures_window,V_only,V,detector_score,124,08-03,10.505037043596552,-0.12886168147565943,0.2701926530833098
main_method_ruptures_window,V_only,V,detector_score,125,08-04,8.96149651115969,-0.33481780548621926,0.22241031979571016
main_method_ruptures_window,V_only,V,detector_score,126,08-05,7.17056149794948,-0.5737840172080765,0.1669695640142339
main_method_ruptures_window,V_only,V,detector_score,127,08-06,5.285658467481652,-0.8252884734454712,0.10861990430401544
main_method_ruptures_window,V_only,V,detector_score,128,08-07,3.927745459460759,-1.006476135186996,0.06658391589858925
main_method_ruptures_window,V_only,V,detector_score,129,08-08,3.3617180024645705,-1.0820017327833502,0.049061789312496086
main_method_ruptures_window,V_only,V,detector_score,130,08-09,3.4190251240350555,-1.0743551874618449,0.05083580685534018
main_method_ruptures_window,V_only,V,detector_score,131,08-10,3.874254144604839,-1.013613533683789,0.06492802168607881
main_method_ruptures_window,V_only,V,detector_score,132,08-11,4.58666703490997,-0.9185555844436988,0.08698170245933337
main_method_ruptures_window,V_only,V,detector_score,133,08-12,5.5031504187055695,-0.7962683095195823,0.11535265455084233
main_method_ruptures_window,V_only,V,detector_score,134,08-13,6.653392937766398,-0.6427903243811512,0.15095992902944813
main_method_ruptures_window,V_only,V,detector_score,135,08-14,7.837632064477557,-0.48477613860915747,0.187619613343273
main_method_ruptures_window,V_only,V,detector_score,136,08-15,8.498506242322458,-0.3965950502170593,0.20807784528688097
main_method_ruptures_window,V_only,V,detector_score,137,08-16,8.277366218978703,-0.4261019799765132,0.2012321641553613
main_method_ruptures_window,V_only,V,detector_score,138,08-17,7.554137883974091,-0.5226030445886621,0.17884367702462917
main_method_ruptures_window,V_only,V,detector_score,139,08-18,6.770783266231208,-0.6271268179562379,0.15459390149830898
main_method_ruptures_window,V_only,V,detector_score,140,08-19,6.1305428147278604,-0.7125547280469592,0.1347744137718423
main_method_ruptures_window,V_only,V,detector_score,141,08-20,5.588357771188993,-0.7848990090795206,0.11799036054518326
main_method_ruptures_window,V_only,V,detector_score,142,08-21,5.1089790752996,-0.8488629776723925,0.10315056065874989
main_method_ruptures_window,V_only,V,detector_score,143,08-22,4.673339226731834,-0.9069908290569718,0.08966475448768589
main_method_ruptures_window,V_only,V,detector_score,144,08-23,4.3633699145939895,-0.9483503377634535,0.08006924554558151
main_method_ruptures_window,V_only,V,detector_score,145,08-24,4.257472817570308,-0.962480291067974,0.07679106121686399
main_method_ruptures_window,V_only,V,detector_score,146,08-25,4.384161402889835,-0.945576109130103,0.08071287349212392
main_method_ruptures_window,V_only,V,detector_score,147,08-26,4.953999420495874,-0.8695420647019231,0.09835296100845908
main_method_ruptures_window,V_only,V,detector_score,148,08-27,6.060419802693465,-0.721911310176843,0.13260366343406654
main_method_ruptures_window,V_only,V,detector_score,149,08-28,7.378682481401112,-0.5460142306840433,0.17341222359229438
main_method_ruptures_window,V_only,V,detector_score,150,08-29,8.59316664770476,-0.3839644196763582,0.21100818300336166
main_method_ruptures_window,V_only,V,detector_score,151,08-30,9.905125175237888,-0.20890850924507373,0.2516215898460878
main_method_ruptures_window,V_only,V,detector_score,152,08-31,11.801109714904982,0.04407456361100161,0.3103142922913441
main_method_ruptures_window,V_only,V,detector_score,153,09-01,14.729375434145773,0.43479592462099936,0.4009626203469208
main_method_ruptures_window,V_only,V,detector_score,154,09-02,18.565749147048223,0.9466870240519814,0.5197226292443154
main_method_ruptures_window,V_only,V,detector_score,155,09-03,22.37029727573204,1.4543316046308192,0.6374974352006467
main_method_ruptures_window,V_only,V,detector_score,156,09-04,25.227418961709308,1.8355601476489884,0.7259434058594566
main_method_ruptures_window,V_only,V,detector_score,157,09-05,27.139169207696103,2.0906468541302647,0.7851241565406041
main_method_ruptures_window,V_only,V,detector_score,158,09-06,28.818893059905392,2.3147740517898843,0.8371222241330909
main_method_ruptures_window,V_only,V,detector_score,159,09-07,30.857005968908307,2.586721452077086,0.9002146977346677
main_method_ruptures_window,V_only,V,detector_score,160,09-08,32.95904552211712,2.86719864707001,0.9652861049341732
main_method_ruptures_window,V_only,V,detector_score,161,09-09,34.08042868585578,3.016825900181201,1.0
main_method_ruptures_window,V_only,V,detector_score,162,09-10,33.59825982364314,2.952489636964894,0.9850738268344829
main_method_ruptures_window,V_only,V,detector_score,163,09-11,31.58264969734621,2.6835448049991477,0.9226779565553068
main_method_ruptures_window,V_only,V,detector_score,164,09-12,29.00517277605967,2.339629536640906,0.842888758470839
main_method_ruptures_window,V_only,V,detector_score,165,09-13,26.62284114777471,2.0217526957297616,0.7691405403501347
main_method_ruptures_window,V_only,V,detector_score,166,09-14,24.428359717363843,1.72894089058265,0.7012074729004597
main_method_ruptures_window,V_only,V,detector_score,167,09-15,22.46992797355086,1.4676254261560866,0.6405816348758825
main_method_ruptures_window,V_only,V,detector_score,168,09-16,20.733141945033893,1.235884366461122,0.5868171323442725
main_method_ruptures_window,H_only,H,detector_score,14,04-15,13.485844807453384,0.8204150956293278,0.38265981195440213
main_method_ruptures_window,H_only,H,detector_score,15,04-16,14.658745903228548,0.9867957479419532,0.416941873707127
main_method_ruptures_window,H_only,H,detector_score,16,04-17,15.758662787648024,1.142823301653493,0.44909072128716326
main_method_ruptures_window,H_only,H,detector_score,17,04-18,16.707266075316635,1.2773864241168549,0.4768169094575314
main_method_ruptures_window,H_only,H,detector_score,18,04-19,17.550833454525677,1.3970497881703206,0.501473062555859
main_method_ruptures_window,H_only,H,detector_score,19,04-20,18.08402735192542,1.472685448140312,0.5170574849617001
main_method_ruptures_window,H_only,H,detector_score,20,04-21,17.76800036369331,1.4278557718446285,0.5078205111323418
main_method_ruptures_window,H_only,H,detector_score,21,04-22,16.442538537983282,1.2398337775166495,0.46907933822053727
main_method_ruptures_window,H_only,H,detector_score,22,04-23,14.61782147815967,0.980990456632221,0.41574571686793604
main_method_ruptures_window,H_only,H,detector_score,23,04-24,12.813381443550638,0.7250235118500173,0.36300476119965525
main_method_ruptures_window,H_only,H,detector_score,24,04-25,11.139045042133596,0.4875122812253828,0.3140665309303084
main_method_ruptures_window,H_only,H,detector_score,25,04-26,9.73575820098788,0.28845050112086124,0.273050654725376
main_method_ruptures_window,H_only,H,detector_score,26,04-27,8.643750231614934,0.13354485824158757,0.2411329723433252
main_method_ruptures_window,H_only,H,detector_score,27,04-28,7.887581806376361,0.026279380954045008,0.21903135376451646
main_method_ruptures_window,H_only,H,detector_score,28,04-29,7.452971374901028,-0.03537182506085582,0.20632837164276402
main_method_ruptures_window,H_only,H,detector_score,29,04-30,7.391740557848151,-0.044057658265027035,0.2045386907745837
main_method_ruptures_window,H_only,H,detector_score,30,05-01,7.748701945639219,0.006578724261196512,0.21497211298185356
main_method_ruptures_window,H_only,H,detector_score,31,05-02,8.376155020388756,0.09558542077501966,0.233311583490477
main_method_ruptures_window,H_only,H,detector_score,32,05-03,9.05635146451737,0.1920739725228997,0.25319266006683566
main_method_ruptures_window,H_only,H,detector_score,33,05-04,9.65073110730752,0.2763890721037493,0.2705654459667651
main_method_ruptures_window,H_only,H,detector_score,34,05-05,10.048112697425328,0.33275921995251845,0.2821802873723068
main_method_ruptures_window,H_only,H,detector_score,35,05-06,10.10918859242761,0.34142307685201373,0.28396544011162406
main_method_ruptures_window,H_only,H,detector_score,36,05-07,9.766157573926874,0.2927627722217267,0.2739391807776515
main_method_ruptures_window,H_only,H,detector_score,37,05-08,8.994747711942265,0.1833352369421494,0.251392078877521
main_method_ruptures_window,H_only,H,detector_score,38,05-09,7.824404603741401,0.017317445268628502,0.2171847830946641
main_method_ruptures_window,H_only,H,detector_score,39,05-10,6.339217246253232,-0.19336224651052789,0.17377508308911838
main_method_ruptures_window,H_only,H,detector_score,40,05-11,4.76587438338236,-0.41654714486111266,0.127788735751365
main_method_ruptures_window,H_only,H,detector_score,41,05-12,3.3780985969383197,-0.6134086206018498,0.08722622337825794
main_method_ruptures_window,H_only,H,detector_score,42,05-13,2.2921681004408727,-0.7674521499533248,0.05548617600837384
main_method_ruptures_window,H_only,H,detector_score,43,05-14,1.4852926382610656,-0.8819106206769823,0.03190247016919961
main_method_ruptures_window,H_only,H,detector_score,44,05-15,0.94827276664101,-0.9580890101991922,0.016206220530049966
main_method_ruptures_window,H_only,H,detector_score,45,05-16,0.6708649510050593,-0.9974404043520183,0.008098024621140013
main_method_ruptures_window,H_only,H,detector_score,46,05-17,0.5746600176411749,-1.0110874540703896,0.005286105117971873
main_method_ruptures_window,H_only,H,detector_score,47,05-18,0.5764487734934733,-1.0108337119888062,0.005338387649559513
main_method_ruptures_window,H_only,H,detector_score,48,05-19,0.6542623819586404,-0.9997955443360789,0.007612757534807343
