method_family,scope,object,score_name,k,day,month_day,profile_energy_score,score_z,score_minmax
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,119,07-29,0.41655256607894287,0.41379177137819867,0.549710001773001
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,120,07-30,0.4093255505522614,0.361096141030518,0.5377523747544245
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,121,07-31,0.4062896233555093,0.33895974230107184,0.5327292106363609
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,122,08-01,0.40454265557844127,0.32622176382713375,0.5298387243748428
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,123,08-02,0.4002872258112724,0.29519338798466266,0.5227978038493933
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,124,08-03,0.3873905638466464,0.2011576509507635,0.5014593311439843
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,125,08-04,0.3606362328671824,0.006079014369957801,0.45719232911487984
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,126,08-05,0.3170471667080173,-0.31174973652227683,0.38507102353651906
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,127,08-06,0.26029377623010347,-0.7255658788234107,0.2911683782648899
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,128,08-07,0.20415173252768118,-1.1349243990844904,0.19827725105259636
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,129,08-08,0.1766746633700153,-1.335272865754366,0.15281442572200363
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,130,08-09,0.1940778644411156,-1.2083777944592633,0.18160929776416537
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,131,08-10,0.23709572027140455,-0.8947140115583255,0.252785493976614
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,132,08-11,0.2844343468013553,-0.5495454207922498,0.33111072207762066
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,133,08-12,0.32840123983993663,-0.22896175322664836,0.4038571699273619
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,134,08-13,0.36140674512587506,0.011697188153108638,0.45846719813497155
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,135,08-14,0.3770640150183315,0.12586183930968514,0.48437329904370335
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,136,08-15,0.37514763284086916,0.11188857933042948,0.4812025042365606
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,137,08-16,0.3609398905844595,0.008293128171537557,0.45769475306998375
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,138,08-17,0.33654680218260574,-0.16956855826275477,0.41733459999383987
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,139,08-18,0.3060455553330695,-0.3919677523965687,0.36686805096239455
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,140,08-19,0.27328847283747104,-0.6308153242723631,0.3126690564738675
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,141,08-20,0.23927035998847843,-0.8788576722094976,0.25638359481651807
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,142,08-21,0.20993354891829832,-1.0927664075687278,0.20784369014957155
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,143,08-22,0.19102397638681415,-1.2306451544003816,0.1765564160905333
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,144,08-23,0.18487210257545733,-1.2755014117464472,0.16637768986115545
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,145,08-24,0.1910246767384409,-1.2306400478013573,0.17655757487364418
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,146,08-25,0.2111395713067188,-1.0839727209166647,0.20983914260758038
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,147,08-26,0.24610427240779936,-0.8290283448270614,0.26769080392464356
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,148,08-27,0.2875111894565375,-0.5271106878659314,0.33620158382126614
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,149,08-28,0.3227820963144187,-0.26993361899863505,0.3945598850116277
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,150,08-29,0.3469400249653646,-0.09378659489774223,0.4345309490397743
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,151,08-30,0.3679420295680361,0.059349075977293435,0.46928030536175946
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,152,08-31,0.39941554415905406,0.28883753971554377,0.5213555426507448
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,153,09-01,0.44355089632179284,0.6106495234100539,0.5943807184715434
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,154,09-02,0.486749810989107,0.925633492978896,0.6658564898037038
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,155,09-03,0.5221721218292198,1.1839145207696768,0.7244652999824532
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,156,09-04,0.5541948515883258,1.4174075752510993,0.7774492540313094
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,157,09-05,0.5894421370940631,1.674412409530509,0.8357684719628113
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,158,09-06,0.6307869853194715,1.9758774929834986,0.904176554440822
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,159,09-07,0.66909116757922,2.2551716250741123,0.9675536321602007
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,160,09-08,0.6887012795017913,2.3981583400096707,1.0
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,161,09-09,0.6875652948379946,2.3898753319404253,0.9981204300920131
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,162,09-10,0.6725343409701605,2.2802774507862766,0.9732506149627351
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,163,09-11,0.6463711652140188,2.0895092099713697,0.9299617225896117
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,164,09-12,0.6066382579201826,1.7997975596138016,0.8642207145581073
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,165,09-13,0.5552766182565365,1.4252952539560941,0.779239116290749
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,166,09-14,0.5009725421663929,1.0293382355362755,0.6893890412387438
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,167,09-15,0.45498994819000166,0.6940571273579961,0.6133074684115702
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,168,09-16,0.4277433547238878,0.4953891693021275,0.568225982009371
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,169,09-17,0.42425369226167003,0.46994436951329355,0.562452079630184
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,170,09-18,0.44345467762002594,0.6099479467879858,0.5942215175754484
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,171,09-19,0.47962783061923997,0.8737037242481676,0.6540726511524537
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,172,09-20,0.4932888560565787,0.9733128013227285,0.6766758192607685
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,173,09-21,0.4930649994541974,0.9716805556569456,0.6763054321006692
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,174,09-22,0.4681995783086508,0.7903748650454305,0.6351637698722497
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,175,09-23,0.42616742778839906,0.48389833149489214,0.5656184953596562
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,176,09-24,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,177,09-25,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,178,09-26,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,179,09-27,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,180,09-28,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,181,09-29,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k7,7,182,09-30,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,0,04-01,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,1,04-02,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,2,04-03,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,3,04-04,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,4,04-05,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,5,04-06,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,6,04-07,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,7,04-08,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,8,04-09,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,9,04-10,0.15697320550630423,-1.8523051280186578,0.0
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,10,04-11,0.19367767512157225,-1.6072885798278564,0.05686704230333442
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,11,04-12,0.2354291230975571,-1.3285814966777347,0.12155347921858582
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,12,04-13,0.26814488174574597,-1.1101911387882366,0.1722407238657157
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,13,04-14,0.29351272515162125,-0.9408509605619084,0.21154368176777444
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,14,04-15,0.30915820591945015,-0.8364113178508088,0.23578356933476535
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,15,04-16,0.32044135270267,-0.761091943765515,0.25326479688448017
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,16,04-17,0.3222068332449312,-0.7493066774778657,0.25600009473062374
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,17,04-18,0.3130124690574996,-0.810682618872113,0.24175506401149177
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,18,04-19,0.29448752095437636,-0.9343438210967303,0.21305395435128915
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,19,04-20,0.26888684652322875,-1.1052382365786821,0.1733902662193027
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,20,04-21,0.2491831128837762,-1.2367682887334592,0.1428628381934176
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,21,04-22,0.24314085761512974,-1.27710268246614,0.13350143917113794
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,22,04-23,0.24722057050989205,-1.2498690190577917,0.13982222811601894
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,23,04-24,0.2564991994491588,-1.1879305778142017,0.15419781206906255
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,24,04-25,0.2676927267753762,-1.1132094483088089,0.17154019022234207
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,25,04-26,0.28384522531344625,-1.0053852656428202,0.1965656115755739
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,26,04-27,0.3046557161588662,-0.8664671805554371,0.22880776289022953
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,27,04-28,0.32495192666102424,-0.7309821159102295,0.26025312835448056
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,28,04-29,0.347337838376198,-0.5815474864482545,0.29493611388319546
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,29,04-30,0.36444801742124394,-0.46733041554417415,0.3214452907156407
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,30,05-01,0.3645202010321204,-0.46684856198905444,0.3215571263720702
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,31,05-02,0.34987458571548946,-0.5646137156236015,0.29886635234647924
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,32,05-03,0.331608957408783,-0.686543857787644,0.2705670125521131
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,33,05-04,0.31772947960538733,-0.7791947468407923,0.24906323223143048
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,34,05-05,0.3119947388243069,-0.8174763622864726,0.2401782721703075
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,35,05-06,0.3148988055741979,-0.7980905921545975,0.24467760667776114
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,36,05-07,0.33256484253802454,-0.6801629543911744,0.2720479864131029
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,37,05-08,0.36118567981658534,-0.48910778236911256,0.3163908792906433
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,38,05-09,0.39854435885689177,-0.23972413292887323,0.374271502649333
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,39,05-10,0.442430247800497,0.053231170225109814,0.4422648759151685
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,40,05-11,0.4848522780770745,0.33641464990925773,0.5079902607420881
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,41,05-12,0.5217246893028766,0.5825522733844041,0.565117498677476
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,42,05-13,0.5536699388105599,0.7957991843875969,0.6146109765613883
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,43,05-14,0.5799482507186875,0.9712170924380202,0.6553245433450394
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,44,05-15,0.5997045077988826,1.1030977588990316,0.6859333470932257
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,45,05-16,0.602465054026575,1.1215254739680698,0.690210322098068
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,46,05-17,0.5875673133312196,1.0220772857970237,0.6671289246762544
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,47,05-18,0.557037330937256,0.8182778308286495,0.619828151268664
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,48,05-19,0.5172481876348473,0.5526698912612559,0.5581819561564942
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,49,05-20,0.4753389706144729,0.2729096386450482,0.49325108418972197
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,50,05-21,0.4291945043206306,-0.03512254293757216,0.42175844734461226
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,51,05-22,0.37325428335492705,-0.40854518028160697,0.3350890322717605
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,52,05-23,0.3082436009889334,-0.8425166599353675,0.23436655179385804
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,53,05-24,0.2422552340866676,-1.283014562469171,0.1321293231540484
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,54,05-25,0.1905323199824471,-1.628285043394846,0.051993874385898114
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,55,05-26,0.16692929166785186,-1.7858443974765146,0.015425183332137294
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,56,05-27,0.1709010266887954,-1.7593315281894644,0.02157867978150919
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,57,05-28,0.18802123562003023,-1.645047503911081,0.048103396137292614
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,58,05-29,0.20921505151581485,-1.5035705756729896,0.0809394413859433
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,59,05-30,0.24157396902156292,-1.287562270593129,0.1310738242002922
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,60,05-31,0.2935795556748817,-0.9404048409395654,0.2116472237677881
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,61,06-01,0.35380454843793174,-0.5383796926050318,0.3049551300547584
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,62,06-02,0.4107987973751988,-0.15792101038700665,0.3932575738534323
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,63,06-03,0.4588147182837445,0.16260385545441666,0.46764969650663657
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,64,06-04,0.49359755294858476,0.3947927462135259,0.5215395075037301
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,65,06-05,0.5135169522730989,0.5277624503308808,0.552401071120303
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,66,06-06,0.5262222808392538,0.6125754385456549,0.5720857161954833
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,67,06-07,0.536334116666094,0.6800758584164233,0.5877522059106786
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,68,06-08,0.5402773828490309,0.7063986871854523,0.5938615949629892
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,69,06-09,0.5355416620095091,0.6747859167120653,0.5865244384765801
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,70,06-10,0.528543296482715,0.6280691167602873,0.5756817167961433
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,71,06-11,0.5290349156055616,0.6313508647808158,0.576443393119193
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,72,06-12,0.5394854913926782,0.7011125050607384,0.5926347001074012
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,73,06-13,0.5564434617967097,0.8143135243444826,0.6189080567436078
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,74,06-14,0.5767451931083087,0.949835442530598,0.6503619757193883
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,75,06-15,0.5944844856517738,1.0682520896557384,0.6778458519359466
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,76,06-16,0.6063466707095766,1.1474367684517601,0.6962241962237892
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,77,06-17,0.6139040645945089,1.197885299173319,0.7079330328385711
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,78,06-18,0.6189794641883889,1.2317655568698966,0.7157964610923183
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,79,06-19,0.6219098982597457,1.251327339083088,0.7203366470710216
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,80,06-20,0.6198506728319085,1.2375812119338885,0.7171462438110271
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,81,06-21,0.6121058791749285,1.1858817151648655,0.705147064606463
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,82,06-22,0.5977012655877583,1.0897253414004382,0.682829679862561
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,83,06-23,0.5770286156588156,0.9517273978083207,0.6508010885124168
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,84,06-24,0.5492861671501652,0.7665358109743552,0.6078191026813711
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,85,06-25,0.5152225975413033,0.539148292993475,0.5550436648599252
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,86,06-26,0.47433437677518286,0.266203585746951,0.4916946448526225
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,87,06-27,0.43165898785050777,-0.01867116102433501,0.4255767258981075
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,88,06-28,0.390785659264237,-0.29151645720348657,0.362250778672686
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,89,06-29,0.36006566829790787,-0.4965842929716834,0.3146556208035854
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,90,06-30,0.35084426440859523,-0.5581407348468922,0.3003686968794336
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,91,07-01,0.36801447791669617,-0.44352291065405947,0.32697088642629735
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,92,07-02,0.40146946369870484,-0.2201979253865876,0.3788034319354568
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,93,07-03,0.43442063429199745,-0.00023610160215103637,0.4298554054883915
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,94,07-04,0.45547689260608687,0.14032257651006436,0.4624783297493424
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,95,07-05,0.4583096329735747,0.1592322154188335,0.4668671567232999
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,96,07-06,0.4436175202375613,0.06115667350415913,0.44410434322287845
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,97,07-07,0.41831495955054115,-0.10774771729360644,0.4049025292734153
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,98,07-08,0.38699816278318205,-0.31679946289189626,0.3563827270465624
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,99,07-09,0.3502438208370394,-0.5621489282039421,0.2994384164437718
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,100,07-10,0.3106637030496137,-0.8263615415153841,0.23811606916069794
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,101,07-11,0.27251200459159747,-1.0810389026591898,0.17900680337107358
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,102,07-12,0.24070439310674288,-1.2933670265607902,0.12972657110407904
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,103,07-13,0.22608220322997397,-1.390975806312946,0.10707209062784524
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,104,07-14,0.24138517672204932,-1.2888225323006728,0.13078132413707053
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,105,07-15,0.28201163913229804,-1.017625163443398,0.19372479616472293
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,106,07-16,0.33491757891235685,-0.664457528014381,0.2756931326399835
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,107,07-17,0.3872535310477797,-0.3150947808364126,0.3567783747172145
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,108,07-18,0.43943641596134336,0.03324618336160229,0.4376264663800148
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,109,07-19,0.49425446527451483,0.3991778903730923,0.5225572762229029
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,110,07-20,0.5454825351732923,0.7411450946030199,0.6019260519765824
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,111,07-21,0.584228108156419,0.9997867981750431,0.6619554206336865
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,112,07-22,0.6080537035590685,1.1588318737567782,0.6988689397736281
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,113,07-23,0.6169388710433077,1.2181438074232942,0.7126349252379232
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,114,07-24,0.6139491453865676,1.1981862309174833,0.7080028775015221
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,115,07-25,0.6010924763388016,1.112362986382578,0.6880837572885671
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,116,07-26,0.5834718935828355,0.9947387730583978,0.6607838007574934
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,117,07-27,0.5644410809497905,0.8677007292046065,0.631298944051649
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,118,07-28,0.5425992907667065,0.7218983216759919,0.5974589779837203
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,119,07-29,0.5219932573394156,0.5843450690291009,0.5655335970452026
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,120,07-30,0.5071943349111162,0.4855565310572284,0.5426053009386217
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,121,07-31,0.49593990041267133,0.41042882259140756,0.5251685579634026
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,122,08-01,0.4809248492872147,0.310197541871921,0.5019054089113075
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,123,08-02,0.45891723157855885,0.16328817139474655,0.46780852260966893
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,124,08-03,0.4298598894161448,-0.030680839760020385,0.4227893431121096
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,125,08-04,0.3931160269072738,-0.27596035077020054,0.3658612685320402
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,126,08-05,0.34425794696352313,-0.6021069542908899,0.29016437035740417
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,127,08-06,0.29039611412833877,-0.9616555460247216,0.20671504774140728
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,128,08-07,0.2526887420558742,-1.2133668564831719,0.14829418659646262
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,129,08-08,0.2420592417966748,-1.2843228869013015,0.13182566798717163
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,130,08-09,0.2532759188614785,-1.2094472239262961,0.14920391253975607
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,131,08-10,0.2776791446384717,-1.0465462419131277,0.18701236712700978
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,132,08-11,0.3075629147509754,-0.8470605041639753,0.2333119496297349
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,133,08-12,0.34146073579176106,-0.6207794220597961,0.28583058954805596
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,134,08-13,0.3765879079349535,-0.38629194529078376,0.34025389017606716
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,135,08-14,0.40373264756161015,-0.20509029670205495,0.38230983248615497
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,136,08-15,0.4089460445908353,-0.1702888526861586,0.39038706320253885
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,137,08-16,0.39273365647118724,-0.27851282150093615,0.3652688536029484
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,138,08-17,0.3691339948477761,-0.43604970161522727,0.32870537863790905
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,139,08-18,0.347142881519171,-0.5828488989643754,0.29463406293539296
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,140,08-19,0.3274972821600985,-0.713990882285586,0.2641967036291024
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,141,08-20,0.3098288450076822,-0.8319345422372989,0.2368226052287726
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,142,08-21,0.2936890548565636,-0.9396738914991666,0.21181687325903958
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,143,08-22,0.2796043472035521,-1.0336947692720995,0.18999512581712236
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,144,08-23,0.2712985851081097,-1.0891389475983477,0.17712682586908335
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,145,08-24,0.2720781077910679,-1.08393533182575,0.17833455751192806
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,146,08-25,0.2844745911064329,-1.0011840052578231,0.19754070184521116
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,147,08-26,0.31305613020400186,-0.8103911638117846,0.24182270918634874
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,148,08-27,0.35061751623578724,-0.5596543667067808,0.3000173909466567
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,149,08-28,0.3837196934084568,-0.33868451552892703,0.35130332231528855
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,150,08-29,0.41072577470983596,-0.15840846495574004,0.3931444382314272
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,151,08-30,0.44243441100944364,0.05325896125699761,0.44227132606638353
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,152,08-31,0.4886533217994096,0.3617880886792725,0.5138793014071775
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,153,09-01,0.5505295438005758,0.7748358316033941,0.6097454934811571
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,154,09-02,0.6150948459292711,1.2058342257032943,0.7097779365586832
