window,source_family,target_family,n_total_pairs,n_main_yes,n_audit_stable_yes,n_tier1,n_tier2,n_tier3,n_ambiguous,n_reverse,n_same_day_only,tier1_fraction,audit_stable_fraction_among_main_yes,same_day_coupling_fraction,high_persistence_risk_fraction
T3_back17,V,P,165,32,11,11,17,4,31,4,7,0.06666666666666667,0.34375,0.23636363636363636,0.18181818181818182
