window_id,object,year,n_bootstrap,n_present,n_absent,mean_peak_present,mean_peak_absent,presence_effect_on_peak_day,peak_q25_for_early_definition,peak_q75_for_late_definition,P_early_present,P_early_absent,presence_effect_on_early_probability,P_late_present,P_late_absent,presence_effect_on_late_probability,n_high_count,high_count_effect_on_peak_day,ridge_coef_peak_day,permutation_percentile_peak_day,permutation_percentile_early_probability,permutation_percentile_late_probability,max_permutation_percentile,influence_direction,influence_evidence_level,method_role
W160,H,1989,1000,644,356,156.5450310559006,156.97191011235955,-0.42687905645894375,154.0,159.0,0.31521739130434784,0.22752808988764045,0.08768930141670739,0.2593167701863354,0.23876404494382023,0.020552725242515196,250,-0.6119101123595385,-0.19145120895391365,0.8707555555555555,0.9970222222222223,0.5354666666666666,0.9970222222222223,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,1990,1000,645,355,156.51937984496124,157.01971830985914,-0.5003384648979079,154.0,159.0,0.30077519379844964,0.2535211267605634,0.04725406703788626,0.24031007751937986,0.27323943661971833,-0.03292935910033848,262,-0.7029244167293598,-0.3163225487688095,0.9226666666666666,0.8881777777777777,0.7543555555555556,0.9226666666666666,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,H,1991,1000,647,353,156.61205564142196,156.8526912181303,-0.24063557670834257,154.0,159.0,0.31839258114374036,0.22096317280453256,0.0974294083392078,0.2550231839258114,0.24645892351274787,0.008564260413063546,270,-0.19713566257473758,-0.0437488606966577,0.6076444444444444,0.9988444444444444,0.24253333333333332,0.9988444444444444,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,1992,1000,654,346,156.52599388379204,157.02023121387282,-0.49423733008077875,154.0,159.0,0.25076452599388377,0.3468208092485549,-0.09605628325467114,0.22629969418960244,0.30057803468208094,-0.0742783404924785,272,-0.575378272696355,-0.07058025467039751,0.9192,0.9986222222222222,0.9921333333333333,0.9986222222222222,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,1993,1000,624,376,156.46955128205127,157.0744680851064,-0.6049168030551186,154.0,159.0,0.30288461538461536,0.2526595744680851,0.05022504091653024,0.23397435897435898,0.28191489361702127,-0.04794053464266229,248,-0.8809196980096203,-0.20801887734332317,0.9684,0.9068888888888889,0.9098222222222222,0.9684,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,1994,1000,646,354,156.73684210526315,156.62429378531073,0.11254831995242398,154.0,159.0,0.2631578947368421,0.3220338983050847,-0.05887600356824263,0.26006191950464397,0.23728813559322035,0.022773783911423623,259,0.3023471413301877,0.1304260968245808,0.3091555555555556,0.9519111111111112,0.5820888888888889,0.9519111111111112,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,1995,1000,639,361,156.85133020344287,156.42382271468145,0.427507488761421,154.0,159.0,0.27073552425665104,0.3074792243767313,-0.03674370012008027,0.2535211267605634,0.24930747922437674,0.004213647536186638,282,0.7392978526944489,0.34195351310472516,0.8710222222222223,0.7843555555555556,0.11675555555555556,0.8710222222222223,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,1996,1000,620,380,156.69677419354838,156.69736842105263,-0.0005942275042514211,154.0,159.0,0.27419354838709675,0.3,-0.025806451612903236,0.2403225806451613,0.2710526315789474,-0.030730050933786085,259,0.46865474497053583,0.11378613756552003,0.0019555555555555554,0.6224444444444445,0.7220444444444445,0.7220444444444445,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,1997,1000,622,378,156.5176848874598,156.9920634920635,-0.47437860460368597,154.0,159.0,0.3279742765273312,0.21164021164021163,0.11633406488711956,0.2379421221864952,0.2751322751322751,-0.03719015294577993,256,-0.44909474206349387,-0.3563867740075291,0.9060888888888889,0.9998666666666667,0.8096888888888889,0.9998666666666667,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,1998,1000,605,395,156.87933884297522,156.41772151898735,0.46161732398786626,154.0,159.0,0.28760330578512394,0.27848101265822783,0.009122293126896108,0.2793388429752066,0.21012658227848102,0.06921226069672559,243,1.1584101682554433,0.5256655483339822,0.898,0.24382222222222222,0.9864,0.9864,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,1999,1000,645,355,156.92713178294574,156.27887323943662,0.6482585435091153,154.0,159.0,0.2682170542635659,0.3126760563380282,-0.044459002074462295,0.27596899224806204,0.2084507042253521,0.06751828802270993,280,0.7604124748490904,0.4182685514019867,0.9776,0.8665777777777778,0.9835555555555555,0.9835555555555555,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,2000,1000,637,363,156.51962323390896,157.0082644628099,-0.48864122890094563,154.0,159.0,0.28414442700156983,0.2837465564738292,0.00039787052774065135,0.2370486656200942,0.27823691460055094,-0.041188248980456754,276,-0.8234818541142488,-0.41667483175635167,0.9158666666666667,0.016888888888888887,0.8527555555555556,0.9158666666666667,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,H,2001,1000,630,370,156.87777777777777,156.38918918918918,0.4885885885885841,154.0,159.0,0.2904761904761905,0.27297297297297296,0.01750321750321754,0.2698412698412698,0.22162162162162163,0.04821964821964819,282,0.6817327966264202,0.23510686716173823,0.9158222222222222,0.4519111111111111,0.9132444444444444,0.9158222222222222,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,H,2002,1000,653,347,156.6998468606432,156.69164265129683,0.008204209346359903,154.0,159.0,0.26339969372128635,0.3227665706051873,-0.059366876883900965,0.24655436447166923,0.2622478386167147,-0.01569347414504546,277,0.16034290826996767,-0.001607288266581505,0.023733333333333332,0.9535111111111111,0.4166222222222222,0.9535111111111111,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,2003,1000,624,376,156.77403846153845,156.56914893617022,0.20488952536823035,154.0,159.0,0.2692307692307692,0.30851063829787234,-0.039279869067103124,0.2532051282051282,0.25,0.0032051282051281937,261,-0.009761962990154416,-0.02186133411354911,0.5311111111111111,0.8156,0.09124444444444445,0.8156,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,2004,1000,643,357,156.5085536547434,157.03641456582633,-0.5278609110829393,154.0,159.0,0.3001555209953344,0.2549019607843137,0.04525356021102067,0.2363919129082426,0.2801120448179272,-0.04372013190968457,270,-0.6956738250856063,-0.19485479213089196,0.938,0.8702666666666666,0.8772444444444445,0.938,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,H,2005,1000,629,371,156.4912559618442,157.0458221024259,-0.5545661405816986,154.0,159.0,0.23529411764705882,0.3665768194070081,-0.13128270175994927,0.21144674085850557,0.32075471698113206,-0.1093079761226265,257,-0.442709261958953,-0.12358161803091107,0.9507555555555556,1.0,0.9999111111111111,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2006,1000,612,388,156.68627450980392,156.71391752577318,-0.027643015969260887,154.0,159.0,0.2973856209150327,0.26288659793814434,0.03449902297688834,0.25326797385620914,0.25,0.0032679738562091387,253,0.11612199991850503,0.11712492122932792,0.07542222222222222,0.7564,0.1008,0.7564,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,2007,1000,635,365,156.94330708661417,156.26849315068492,0.6748139359292509,154.0,159.0,0.24566929133858267,0.3506849315068493,-0.10501564016826664,0.27716535433070866,0.20821917808219179,0.06894617624851687,283,1.2544750471949442,0.434777323752638,0.9829333333333333,0.9995111111111111,0.9859555555555556,0.9995111111111111,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2008,1000,626,374,156.76038338658148,156.5909090909091,0.16947429567238714,154.0,159.0,0.29233226837060705,0.2700534759358289,0.02227879243477815,0.2715654952076677,0.2192513368983957,0.052314158309271996,243,-0.19996258885149132,-0.029850027342047846,0.4492,0.5580888888888889,0.9352444444444444,0.9352444444444444,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,H,2009,1000,645,355,156.64186046511628,156.79718309859155,-0.1553226334752651,154.0,159.0,0.25116279069767444,0.3436619718309859,-0.09249918113331146,0.23565891472868217,0.28169014084507044,-0.04603122611638827,267,-0.32527298623199385,-0.11568374045602664,0.41631111111111113,0.9982666666666666,0.8964,0.9982666666666666,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2010,1000,632,368,156.71360759493672,156.66847826086956,0.04512933406715547,154.0,159.0,0.27848101265822783,0.29347826086956524,-0.01499724821133741,0.24525316455696203,0.26358695652173914,-0.018333791964777107,259,0.08827849588718095,0.09553044073703243,0.1248,0.38884444444444444,0.48044444444444445,0.48044444444444445,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,2011,1000,635,365,156.7212598425197,156.65479452054794,0.06646532197174793,154.0,159.0,0.2677165354330709,0.31232876712328766,-0.044612231690216775,0.23307086614173228,0.28493150684931506,-0.051860640707582784,263,-0.41905307568100625,-0.12422283314420539,0.1831111111111111,0.8671111111111112,0.9326222222222222,0.9326222222222222,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,H,2012,1000,648,352,156.6064814814815,156.86363636363637,-0.2571548821548788,154.0,159.0,0.33641975308641975,0.1875,0.14891975308641975,0.2515432098765432,0.2528409090909091,-0.0012976992143658994,256,-0.14098011363637397,0.08167332723883966,0.6398222222222222,1.0,0.04897777777777778,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2013,1000,644,356,157.10714285714286,155.95505617977528,1.1520866773675777,154.0,159.0,0.27639751552795033,0.29775280898876405,-0.021355293460813718,0.2888198757763975,0.1853932584269663,0.1034266173494312,262,1.8312033622094361,0.7411156176651905,0.9999555555555556,0.5359111111111111,0.9996888888888888,0.9999555555555556,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2014,1000,630,370,156.8111111111111,156.5027027027027,0.3084084084084111,154.0,159.0,0.2714285714285714,0.3054054054054054,-0.03397683397683399,0.2619047619047619,0.23513513513513515,0.02676962676962677,253,0.06251468860165232,0.06842927714330765,0.7268888888888889,0.7452444444444445,0.6584888888888889,0.7452444444444445,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,2015,1000,637,363,156.66875981161695,156.7465564738292,-0.07779666221225057,154.0,159.0,0.3092621664050236,0.2396694214876033,0.06959274491742026,0.260596546310832,0.2369146005509642,0.023681945759867817,262,-0.33815952726430965,-0.08277270448309137,0.21333333333333335,0.9816888888888889,0.5977333333333333,0.9816888888888889,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,2016,1000,631,369,156.7337559429477,156.6341463414634,0.09960960148430331,154.0,159.0,0.2900158478605388,0.27371273712737126,0.016303110733167536,0.26465927099841524,0.23035230352303523,0.03430696747538001,252,-0.04684475416181044,-0.05019373352415607,0.27297777777777776,0.4172444444444444,0.7724,0.7724,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,2017,1000,634,366,156.69085173501577,156.70765027322403,-0.01679853820826338,154.0,159.0,0.31230283911671924,0.23497267759562843,0.07733016152109082,0.2444794952681388,0.2650273224043716,-0.020547827136232794,268,-0.3233219150150717,-0.11058404992134983,0.04635555555555555,0.9910666666666667,0.5315555555555556,0.9910666666666667,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2018,1000,633,367,156.48025276461294,157.0708446866485,-0.5905919220355713,154.0,159.0,0.2843601895734597,0.28337874659400547,0.000981442979454239,0.24328593996840442,0.2670299727520436,-0.02374403278363918,276,-0.7737432373731394,-0.2937241416805858,0.9646666666666667,0.03475555555555555,0.5986666666666667,0.9646666666666667,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,2019,1000,636,364,156.83490566037736,156.45604395604394,0.37886170433341704,154.0,159.0,0.24528301886792453,0.3516483516483517,-0.10636533278042715,0.26572327044025157,0.22802197802197802,0.03770129241827355,269,0.06811961272930489,-0.041024632133552216,0.822,0.9995555555555555,0.8173777777777778,0.9995555555555555,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2020,1000,654,346,156.5382262996942,156.9971098265896,-0.45888352689539147,154.0,159.0,0.26605504587155965,0.3179190751445087,-0.05186402927294903,0.22629969418960244,0.30057803468208094,-0.0742783404924785,291,-0.42666309119439916,-0.18147278221718205,0.8958666666666667,0.9180444444444444,0.9921333333333333,0.9921333333333333,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,H,2021,1000,644,356,156.6335403726708,156.81179775280899,-0.17825738013817727,154.0,159.0,0.29347826086956524,0.26685393258426965,0.026624328285295595,0.24378881987577639,0.26685393258426965,-0.023065112708493263,271,-0.22139184874993134,-0.09708955417312538,0.4684,0.6392444444444444,0.5879111111111112,0.6392444444444444,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,H,2022,1000,634,366,156.89432176656152,156.3551912568306,0.53913050973091,154.0,159.0,0.26025236593059936,0.3251366120218579,-0.06488424609125854,0.2586750788643533,0.24043715846994534,0.01823792039440797,270,1.1225865209471806,0.5327793461558711,0.9438666666666666,0.9713333333333334,0.47973333333333334,0.9713333333333334,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,H,2023,1000,643,357,156.71850699844478,156.65826330532212,0.06024369312265776,154.0,159.0,0.26127527216174184,0.32492997198879553,-0.06365469982705368,0.2317262830482115,0.28851540616246496,-0.056789123114253465,259,0.24135059429178796,0.10362667897152639,0.16462222222222223,0.9676888888888889,0.9553777777777778,0.9676888888888889,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1979,1000,642,358,161.4423676012461,161.43575418994413,0.006613411301970018,161.0,163.0,0.46261682242990654,0.5223463687150838,-0.05972954628517724,0.26791277258566976,0.22625698324022347,0.04165578934544628,291,0.06252759699745525,0.09939264886061769,0.025155555555555556,0.9318666666666666,0.8538666666666667,0.9318666666666666,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1980,1000,628,372,161.5843949044586,161.19623655913978,0.3881583453188284,161.0,163.0,0.42038216560509556,0.5913978494623656,-0.17101568385727006,0.32961783439490444,0.12365591397849462,0.20596192041640982,262,0.4946031355167122,0.23279463621052474,0.9605333333333334,1.0,1.0,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1981,1000,647,353,161.45131375579598,161.41926345609065,0.03205029970533246,161.0,163.0,0.4714064914992272,0.5070821529745042,-0.03567566147527701,0.27202472952086554,0.21813031161473087,0.05389441790613467,268,-0.012547038180201753,-0.20306840497505427,0.12875555555555557,0.7237333333333333,0.9410222222222222,0.9410222222222222,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1982,1000,624,376,161.3846153846154,161.53191489361703,-0.14729950900164113,161.0,163.0,0.5032051282051282,0.4521276595744681,0.051077468630660094,0.2387820512820513,0.2765957446808511,-0.03781369339879978,252,-0.440645052347179,-0.16258613942758754,0.5564,0.88,0.8162222222222222,0.88,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1983,1000,648,352,161.50462962962962,161.32102272727272,0.18360690235689958,161.0,163.0,0.47530864197530864,0.5,-0.024691358024691357,0.26697530864197533,0.22727272727272727,0.03970258136924806,274,0.14613055739880565,0.09740198637074358,0.6624888888888889,0.5479111111111111,0.8371111111111111,0.8371111111111111,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1984,1000,627,373,161.39553429027114,161.51474530831098,-0.11921101803983447,161.0,163.0,0.48484848484848486,0.48257372654155495,0.0022747583069299138,0.24720893141945774,0.26273458445040215,-0.015525653030944414,261,-0.20440048072475747,-0.13967536507026934,0.4619111111111111,0.05368888888888889,0.4156888888888889,0.4619111111111111,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1985,1000,629,371,161.60572337042925,161.15902964959568,0.44669372083356507,161.0,163.0,0.4626391096979332,0.5202156334231806,-0.05757652372524735,0.2591414944356121,0.24258760107816713,0.01655389335744495,255,0.46057819354157914,0.1875951493130352,0.9827555555555556,0.9221777777777778,0.4390222222222222,0.9827555555555556,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1986,1000,620,380,161.24516129032259,161.7578947368421,-0.512733446519519,161.0,163.0,0.5274193548387097,0.4131578947368421,0.1142614601018676,0.21774193548387097,0.3105263157894737,-0.09278438030560274,265,-0.7994041708043653,-0.33044873823295134,0.9944,0.9993333333333333,0.9988888888888889,0.9993333333333333,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1987,1000,630,370,161.51746031746032,161.30810810810812,0.209352209352204,161.0,163.0,0.4793650793650794,0.4918918918918919,-0.012526812526812536,0.24285714285714285,0.2702702702702703,-0.02741312741312743,256,0.2543918918918848,0.12904697939676107,0.7256,0.3028888888888889,0.6616444444444445,0.7256,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1988,1000,615,385,161.34471544715447,161.5922077922078,-0.24749234505333106,161.0,163.0,0.5154471544715448,0.43376623376623374,0.08168092070531102,0.23414634146341465,0.2831168831168831,-0.04897054165346845,271,-0.25272439737383934,-0.10609935427917162,0.8052,0.9872444444444445,0.9143555555555556,0.9872444444444445,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1989,1000,644,356,161.4549689440994,161.4129213483146,0.04204759578479411,161.0,163.0,0.5046583850931677,0.44662921348314605,0.05802917161002169,0.2251552795031056,0.30337078651685395,-0.07821550701374835,250,0.1950786516854066,0.09931139560302407,0.16777777777777778,0.9245333333333333,0.9943555555555555,0.9943555555555555,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1990,1000,645,355,161.3829457364341,161.543661971831,-0.1607162353969045,161.0,163.0,0.5069767441860465,0.4422535211267606,0.06472322305928596,0.2434108527131783,0.2704225352112676,-0.027011682498089273,262,-0.29938716267068344,-0.05867980386366228,0.5984,0.9520444444444445,0.6516444444444445,0.9520444444444445,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1991,1000,647,353,161.2565687789799,161.77620396600565,-0.5196351870257558,161.0,163.0,0.5363214837712519,0.3881019830028329,0.148219500768419,0.21020092735703247,0.3314447592067989,-0.12124383184976642,270,-0.6947224845241635,-0.334859484686857,0.9949333333333333,0.9999555555555556,0.9999555555555556,0.9999555555555556,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1992,1000,654,346,161.40672782874617,161.5028901734104,-0.09616234466423634,161.0,163.0,0.4785932721712538,0.49421965317919075,-0.01562638100793695,0.26605504587155965,0.22832369942196531,0.03773134644959433,272,0.04490394423666544,0.07068910924253272,0.37862222222222225,0.3660888888888889,0.8133333333333334,0.8133333333333334,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1993,1000,624,376,161.61057692307693,161.15691489361703,0.4536620294599061,161.0,163.0,0.4423076923076923,0.5531914893617021,-0.11088379705400986,0.2708333333333333,0.22340425531914893,0.04742907801418439,248,0.5205044612216909,0.18975804788929337,0.9845333333333334,0.9991555555555556,0.9025777777777778,0.9991555555555556,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1994,1000,646,354,161.08359133126936,162.090395480226,-1.0068041489566326,161.0,163.0,0.5510835913312694,0.3615819209039548,0.18950167042731458,0.19195046439628483,0.3644067796610169,-0.1724563152647321,259,-1.3452217350522346,-0.5380723647442411,1.0,1.0,1.0,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1995,1000,639,361,161.10485133020345,162.0332409972299,-0.9283896670264653,161.0,163.0,0.5383411580594679,0.3878116343490305,0.15052952371043743,0.20031298904538342,0.3462603878116344,-0.14594739876625096,282,-1.2637374511306234,-0.5264270439401897,1.0,0.9999555555555556,1.0,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1996,1000,620,380,161.36774193548388,161.55789473684212,-0.19015280135823787,161.0,163.0,0.535483870967742,0.4,0.13548387096774195,0.22741935483870968,0.29473684210526313,-0.06731748726655346,259,-0.4227596017069857,-0.1438940886210256,0.6789333333333334,0.9998222222222222,0.9830666666666666,0.9998222222222222,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1997,1000,622,378,161.38424437299037,161.53174603174602,-0.14750165875565813,161.0,163.0,0.5305466237942122,0.4074074074074074,0.12313921638680486,0.2090032154340836,0.3253968253968254,-0.11639360996274181,256,-0.49658978174602453,-0.13867352434498711,0.5568888888888889,0.9996888888888888,0.9999555555555556,0.9999555555555556,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1998,1000,605,395,161.29090909090908,161.66835443037974,-0.37744533947065406,161.0,163.0,0.5371900826446281,0.40253164556962023,0.13465843707500785,0.2066115702479339,0.3240506329113924,-0.11743906266345852,243,-0.3309058707089605,-0.06701977546283519,0.9533333333333334,0.9998222222222222,0.9999555555555556,0.9999555555555556,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,1999,1000,645,355,161.70852713178294,160.95211267605634,0.756414455726599,161.0,163.0,0.4325581395348837,0.5774647887323944,-0.14490664919751067,0.2434108527131783,0.2704225352112676,-0.027011682498089273,280,0.9193158953722218,0.337389000788717,1.0,0.9999555555555556,0.6516444444444445,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,2000,1000,637,363,161.30298273155415,161.68044077134985,-0.37745803979569814,161.0,163.0,0.5353218210361067,0.3939393939393939,0.14138242709671278,0.21036106750392464,0.3278236914600551,-0.11746262395613044,276,-0.7456581626541947,-0.40166269536631843,0.9533777777777778,0.9999111111111111,0.9999555555555556,0.9999555555555556,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,2001,1000,630,370,161.55396825396826,161.24594594594595,0.30802230802231634,161.0,163.0,0.4365079365079365,0.5648648648648649,-0.12835692835692836,0.2714285714285714,0.22162162162162163,0.049806949806949774,282,0.215046961855478,0.14499530112939682,0.8925777777777778,0.9997333333333334,0.9199555555555555,0.9997333333333334,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Je,2002,1000,653,347,161.5145482388974,161.29971181556195,0.2148364233354414,161.0,163.0,0.45788667687595713,0.5331412103746398,-0.07525453349868266,0.2557427258805513,0.2478386167146974,0.007904109165853906,277,0.35010767902289786,0.1457298953473802,0.7372888888888889,0.9773777777777778,0.21115555555555557,0.9773777777777778,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Je,2003,1000,624,376,161.43269230769232,161.45212765957447,-0.019435351882151508,161.0,163.0,0.4935897435897436,0.46808510638297873,0.02550463720676488,0.28205128205128205,0.2047872340425532,0.07726404800872885,261,0.04978804923777602,0.07278322870125292,0.07875555555555555,0.5694222222222223,0.9937777777777778,0.9937777777777778,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
