candidate_id,point_day,yearwise_strict_fraction,yearwise_match_fraction,yearwise_near_fraction,yearwise_no_match_fraction,median_yearwise_matched_peak_score,median_yearwise_abs_offset_days
CP001,18,0.37777777777777777,0.6666666666666666,0.13333333333333333,0.2,14.62633452295646,3.0
CP002,45,0.4444444444444444,0.8222222222222222,0.1111111111111111,0.06666666666666667,18.45486825485709,3.0
CP003,81,0.35555555555555557,0.7777777777777778,0.2,0.022222222222222223,23.104484522228326,3.0
CP004,96,0.35555555555555557,0.6888888888888889,0.24444444444444444,0.06666666666666667,22.47742944330566,3.0
CP005,113,0.3333333333333333,0.7111111111111111,0.2222222222222222,0.06666666666666667,25.600746345560044,4.0
CP006,132,0.4888888888888889,0.7777777777777778,0.17777777777777778,0.044444444444444446,24.087999732481478,3.0
CP007,135,0.4222222222222222,0.7555555555555555,0.17777777777777778,0.06666666666666667,23.715712546965076,4.0
CP008,160,0.4444444444444444,0.8444444444444444,0.1111111111111111,0.044444444444444446,23.736516804733995,3.0
