year,mode,domain,H35_score,H35_score_share,is_top_fraction_year,H35_residual_norm,H35_residual_fraction
1980,local_background_removed,profile,53.444575884092686,0.015763128658666033,False,51.11704532258373,0.914795912363258
1981,local_background_removed,profile,65.34714833497644,0.019273714678083177,False,64.88552336121465,0.98592151360376
1982,local_background_removed,profile,171.1730949214419,0.050486386569901565,True,50.18722989901385,0.08596376821378868
1983,local_background_removed,profile,77.89243574176406,0.022973865276752173,False,65.2167226567161,0.7010150975757494
1984,local_background_removed,profile,60.81162077823444,0.017935990442664015,False,28.727640479386938,0.22316534620854692
1985,local_background_removed,profile,84.65252337921741,0.024967708981380607,False,84.53773623732295,0.9972898783693123
1986,local_background_removed,profile,38.222019225820084,0.011273334977103582,False,35.85701224142464,0.8800775562063804
1987,local_background_removed,profile,98.9877106035749,0.029195778843019642,False,13.112900411026457,0.01754829658380835
1988,local_background_removed,profile,90.57108886546047,0.026713351222732138,False,20.290117162924727,0.05018684929294226
1989,local_background_removed,profile,81.6833119668579,0.024091959464548285,False,50.16623246002466,0.37718663468467967
1990,local_background_removed,profile,44.99652381442313,0.013271430867329508,False,30.614641643884173,0.4629141250252255
1991,local_background_removed,profile,211.54511618450542,0.06239385060816492,True,26.457087494419124,0.015641487794870977
1992,local_background_removed,profile,92.27471540418905,0.027215824745480958,False,19.826829033086266,0.04616800353408871
1993,local_background_removed,profile,12.290336397782008,0.0036249544634180007,False,12.046661672777788,0.9607400310201268
1994,local_background_removed,profile,41.12724403745503,0.012130212063891,False,38.82536260975603,0.8911931193084714
1995,local_background_removed,profile,54.97220095217327,0.01621369169695417,False,33.32480645014667,0.3674929573284557
1996,local_background_removed,profile,84.71835398681415,0.02498712528921091,False,38.62443860902288,0.20785924334381134
1997,local_background_removed,profile,20.214677686506,0.005962187179797639,False,17.808686685646894,0.7761222684502365
1998,local_background_removed,profile,13.24518973427599,0.003906582219730519,False,12.518156534821705,0.8932322363772253
1999,local_background_removed,profile,91.24660465095187,0.02691259019247818,False,41.00124175229628,0.20191128541617168
2000,local_background_removed,profile,99.78153760111056,0.029429912932174264,True,67.6999143736427,0.4603369699992013
2001,local_background_removed,profile,29.464402378093432,0.008690333075967623,False,25.213181188307487,0.7322510716958908
2002,local_background_removed,profile,42.87555397945392,0.012645864664647368,False,42.823351369044005,0.9975664066704525
2003,local_background_removed,profile,127.41038269734435,0.037578860374227314,True,93.63548314348722,0.5400963857643784
2004,local_background_removed,profile,68.95689953992203,0.0203383872239508,False,5.777203526580108,0.007019074994422515
2005,local_background_removed,profile,126.67229207331276,0.03736116536447371,True,21.74154554095386,0.02945897074502383
2006,local_background_removed,profile,32.52151719865627,0.009592009129031596,False,29.295783223499654,0.8114628284326046
2007,local_background_removed,profile,119.67338530774657,0.03529688351752083,True,11.489696834445418,0.009217687622236083
2008,local_background_removed,profile,124.63585203038458,0.0367605306719662,True,62.19822717116351,0.24904053380562194
2009,local_background_removed,profile,23.265156641163372,0.006861906027545654,False,22.73514983817358,0.954956699295868
2010,local_background_removed,profile,98.3391641600213,0.029004494304565694,False,62.249624734165266,0.40070102192535667
2011,local_background_removed,profile,48.62337564150645,0.014341147130027902,False,48.620691248481606,0.9998895873069437
2012,local_background_removed,profile,45.45086133095954,0.013405434750963167,False,15.857688550086712,0.12172941421074729
2013,local_background_removed,profile,58.57978826447142,0.017277726016815858,False,25.341560140213964,0.18714192901901042
2014,local_background_removed,profile,72.35987822636184,0.021342073565730056,False,25.908550641713695,0.12820075495560934
2015,local_background_removed,profile,56.1436165988069,0.016559193092469154,False,56.136465937496666,0.9997452887300146
2016,local_background_removed,profile,16.781098419481037,0.004949475396599595,False,15.282526941935155,0.8293723855769278
2017,local_background_removed,profile,60.442180370844305,0.017827026406986562,False,57.23980135156944,0.8968421077723494
2018,local_background_removed,profile,69.30125242153012,0.020439951857722852,False,68.7302970388116,0.9835903858934605
2019,local_background_removed,profile,70.11543781273419,0.020680090522147653,False,55.531707157941355,0.6272703348526459
2020,local_background_removed,profile,71.81783700032143,0.02118220204569206,False,53.86322298392246,0.5624967675280391
2021,local_background_removed,profile,83.51015156502206,0.024630773874584205,False,76.82145728460267,0.846226339416625
2022,local_background_removed,profile,164.44845759887176,0.04850299870415388,True,27.030118837017458,0.027016948887341193
2023,local_background_removed,profile,69.44211692799729,0.020481498924046236,False,21.927636099316846,0.09970977287682459
1979,raw,object_domain_spatial,1043.7474356729244,0.013624556955083971,False,594.3129059979199,0.32421975991572066
1980,raw,object_domain_spatial,1347.5031136960372,0.017589631640980423,False,1101.78275962736,0.6685476860384277
1981,raw,object_domain_spatial,1661.5223716501227,0.021688681965573837,False,1558.2471018885708,0.8795494658863804
1982,raw,object_domain_spatial,3757.1815506772928,0.04904436866452307,True,1294.492788749777,0.11870661164560832
1983,raw,object_domain_spatial,2401.6817114433516,0.03135035176823891,True,2002.622099313401,0.6952917988591034
1984,raw,object_domain_spatial,1649.0137821287044,0.02152540109461059,False,489.8822405287134,0.08825408570939507
1985,raw,object_domain_spatial,2338.6514911312966,0.030527586799260157,True,1656.5220096055273,0.5017223018800597
1986,raw,object_domain_spatial,1275.7521257469257,0.01665303013329293,False,951.7618246081494,0.5565753409232452
1987,raw,object_domain_spatial,1594.2384543620597,0.020810391363919472,False,381.3602534472425,0.057222166166472015
1988,raw,object_domain_spatial,929.1341874019645,0.012128452940353522,False,877.9875189027326,0.8929349133653631
1989,raw,object_domain_spatial,1964.7493008987926,0.02564685462944263,False,1067.4944022690245,0.29520038996925596
1990,raw,object_domain_spatial,1545.212896839664,0.020170436258029334,False,1333.9550929822858,0.7452564964373368
1991,raw,object_domain_spatial,3996.863335869847,0.05217305480241695,True,1639.6680814428305,0.1682958037990725
1992,raw,object_domain_spatial,2695.079151371722,0.03518021519511545,True,1761.8304479843453,0.42735144179961604
1993,raw,object_domain_spatial,1214.0326103526397,0.015847374450711556,False,638.7263154220985,0.2768018023680882
1994,raw,object_domain_spatial,1284.4755556927041,0.016766901424448075,False,816.058636740348,0.40363706850963127
1995,raw,object_domain_spatial,2183.576618476797,0.028503316978255575,False,1382.9662851087198,0.40113108189963936
1996,raw,object_domain_spatial,1226.4483418776076,0.01600944319983562,False,1012.6996066075016,0.6818090503129407
1997,raw,object_domain_spatial,1297.4315897900317,0.016936023013098725,False,1106.621112270787,0.7274932484451702
1998,raw,object_domain_spatial,616.8776156193973,0.00805241183936822,False,616.1556161348551,0.9976605506547583
1999,raw,object_domain_spatial,1502.2660662773328,0.019609829813368153,False,1134.9989798576796,0.5708174323096302
2000,raw,object_domain_spatial,1851.123686706662,0.02416364269597427,False,1819.743320790612,0.9663832458470796
2001,raw,object_domain_spatial,951.6356313513315,0.012422175534710967,False,929.1781376903049,0.9533592321063317
2002,raw,object_domain_spatial,1263.3911125358572,0.01649167564966906,False,1253.953843236993,0.9851162130484379
2003,raw,object_domain_spatial,1734.5682252858103,0.022642186002257307,False,1329.296999029807,0.5873017238901533
