window_id,target_name,target_pair,target_set,was_in_original_v9_1_f,score_group,object,n_bootstrap_group,n_valid_peak,missing_peak_fraction,mean_peak_day,median_peak_day,q25_peak_day,q75_peak_day,std_peak_day,min_peak_day,max_peak_day,permutation_level,signflip_level,mode_stability_status,extreme_year_dominated_flag
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,high,V,334,334,0.0,159.562874251497,161.0,159.0,162.0,4.576404965096539,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,low,H,333,333,0.0,158.13513513513513,156.0,155.0,164.0,4.885101187406619,146.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,low,Je,333,333,0.0,161.72072072072072,162.0,161.0,163.0,2.662222906576058,139.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,low,Jw,333,332,0.003003003003003003,152.13253012048193,151.0,149.0,156.0,6.846210647188423,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,low,P,333,333,0.0,158.5045045045045,158.0,157.0,159.0,2.913017751303167,150.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,low,V,333,332,0.003003003003003003,160.11144578313252,161.0,160.0,162.0,4.702277042429402,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,mid,H,333,333,0.0,156.31831831831832,155.0,154.0,157.0,3.774621284066427,144.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,mid,Je,333,333,0.0,161.28528528528528,162.0,161.0,163.0,3.6758319679113427,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,mid,Jw,333,333,0.0,155.45045045045046,155.0,151.0,159.0,6.27493398238023,131.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,mid,P,333,333,0.0,157.97897897897897,158.0,157.0,158.0,2.8606453337420916,147.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,mid,V,333,333,0.0,159.94594594594594,161.0,160.0,162.0,3.865598594143637,137.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,high,H,334,334,0.0,155.8562874251497,155.0,154.0,156.75,4.2067805257242945,142.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,high,Je,334,334,0.0,160.6676646706587,161.0,160.0,162.0,3.044273301670631,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,high,Jw,334,334,0.0,158.45209580838323,158.0,155.0,163.75,5.9685697133589395,131.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,high,P,334,334,0.0,157.74850299401197,158.0,157.0,158.0,2.510562821395073,150.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,high,V,334,334,0.0,160.3443113772455,161.0,160.0,162.0,3.538464823642939,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,low,H,333,333,0.0,157.5105105105105,156.0,155.0,161.0,4.305786668540321,147.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,low,Je,333,333,0.0,162.21021021021022,162.0,161.0,163.0,2.477176106315953,139.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,low,Jw,333,331,0.006006006006006006,152.75226586102718,151.0,149.5,157.0,6.767051593903971,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,low,P,333,333,0.0,158.34534534534535,158.0,156.0,159.0,3.2861911180137264,147.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,low,V,333,333,0.0,159.38138138138137,161.0,159.0,162.0,5.052902233133361,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,mid,H,333,333,0.0,156.72672672672672,155.0,154.0,159.0,4.179746105497569,144.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,mid,Je,333,333,0.0,161.44444444444446,162.0,161.0,163.0,2.843414618630289,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,mid,Jw,333,333,0.0,155.0960960960961,155.0,151.0,159.0,6.253896357742774,131.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,mid,P,333,333,0.0,157.81381381381382,158.0,156.0,158.0,2.6866786817042834,152.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,mid,V,333,332,0.003003003003003003,159.89156626506025,161.0,160.0,162.0,4.433495271099149,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,H,334,334,0.0,157.688622754491,155.0,154.0,164.0,4.957360762051348,146.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,Je,334,334,0.0,161.04790419161677,161.0,160.0,162.0,2.948625950132738,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,Jw,334,334,0.0,153.10179640718562,151.0,149.0,156.0,6.54174374136168,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,P,334,334,0.0,158.80538922155688,158.0,158.0,159.0,2.736885353763149,147.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,V,334,333,0.0029940119760479044,161.02102102102103,161.0,161.0,162.0,3.5076735385681554,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,H,333,333,0.0,156.33033033033033,156.0,155.0,158.0,3.6120879986277066,143.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,Je,333,333,0.0,161.91591591591592,162.0,161.0,163.0,2.265273225924258,139.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,Jw,333,331,0.006006006006006006,157.66465256797582,158.0,154.0,163.0,6.133311042872535,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,P,333,333,0.0,156.97897897897897,157.0,155.0,158.0,2.735780792522952,150.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,V,333,333,0.0,158.27027027027026,160.0,156.0,161.0,5.09183011920847,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,H,333,333,0.0,156.06906906906906,155.0,154.0,156.0,3.9899766778508123,142.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,Je,333,333,0.0,161.35735735735736,161.0,161.0,162.0,3.2359401505676284,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,Jw,333,333,0.0,155.5795795795796,155.0,151.0,160.0,6.785247361034461,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,P,333,333,0.0,158.12012012012013,158.0,157.0,158.0,2.8012449874124896,152.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,V,333,333,0.0,160.32732732732734,161.0,160.0,162.0,3.9770884948095073,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,high,H,334,334,0.0,157.99700598802394,156.0,155.0,163.0,4.579952727370559,143.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,high,Je,334,334,0.0,161.96407185628743,162.0,161.0,163.0,2.3541981300778425,139.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,high,Jw,334,334,0.0,155.32934131736528,154.5,150.0,161.0,6.407056089422229,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,high,P,334,334,0.0,157.20658682634732,157.0,156.0,158.0,2.3803156154962903,150.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,high,V,334,334,0.0,158.54191616766468,160.0,156.0,162.0,5.29232919131334,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,low,H,333,333,0.0,155.58858858858858,155.0,154.0,156.0,3.8404303836989495,142.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,low,Je,333,333,0.0,160.987987987988,161.0,160.0,162.0,2.331006266984872,141.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,low,Jw,333,332,0.003003003003003003,155.83734939759037,156.0,152.0,162.0,6.984492288643498,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,low,P,333,333,0.0,158.80780780780782,158.0,157.0,160.0,3.220650471089157,147.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,low,V,333,332,0.003003003003003003,161.02409638554218,161.0,160.0,162.0,2.8906596268490437,137.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,H,333,333,0.0,156.5015015015015,155.0,154.0,157.0,4.0468823524840865,144.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,Je,333,333,0.0,161.36636636636638,162.0,161.0,163.0,3.6376972489488386,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,Jw,333,332,0.003003003003003003,155.15963855421685,155.0,151.0,159.0,6.84761611034395,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,P,333,333,0.0,157.8948948948949,158.0,157.0,158.0,2.683798625869841,150.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,V,333,333,0.0,160.06006006006007,161.0,160.0,162.0,4.311234552871822,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,H,334,334,0.0,156.70359281437126,156.0,155.0,159.0,3.834275516261562,143.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,Je,334,334,0.0,162.5868263473054,162.0,162.0,164.0,2.032012594195075,139.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,Jw,334,332,0.005988023952095809,155.6265060240964,156.0,151.0,160.25,6.6540964251814945,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,P,334,334,0.0,156.67365269461078,157.0,155.0,158.0,2.5828192709758557,150.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,V,334,334,0.0,157.81736526946108,160.0,155.0,161.0,5.114854795973711,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,H,333,333,0.0,156.80780780780782,155.0,154.0,163.0,4.93502960150901,142.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,Je,333,333,0.0,160.16516516516518,161.0,160.0,162.0,3.5072712404323108,130.0,165.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,Jw,333,333,0.0,154.99699699699698,154.0,150.0,162.0,7.416807069041809,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,P,333,333,0.0,159.13813813813815,158.0,158.0,160.0,2.8111469412748047,147.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,V,333,332,0.003003003003003003,161.3734939759036,162.0,161.0,162.0,2.6586726051004543,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,H,333,333,0.0,156.5795795795796,155.0,154.0,157.0,4.001182483778691,143.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,Je,333,333,0.0,161.56456456456456,162.0,161.0,162.0,2.302344183771787,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,Jw,333,333,0.0,155.7027027027027,156.0,151.0,160.0,6.111801631223022,131.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,P,333,333,0.0,158.0990990990991,158.0,157.0,158.0,2.62387654084478,151.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,V,333,333,0.0,160.43843843843842,161.0,160.0,162.0,4.247603146945313,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,high,H,334,334,0.0,156.12874251497007,155.0,154.0,158.0,3.812995036282578,142.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,high,Je,334,334,0.0,161.50898203592814,162.0,161.0,162.0,1.9571022995969667,146.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,high,Jw,334,334,0.0,158.62874251497007,158.0,155.0,163.0,5.442564995413298,131.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,high,P,334,334,0.0,157.11077844311376,157.0,156.0,158.0,2.479284260277072,150.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,high,V,334,334,0.0,158.9431137724551,161.0,156.25,162.0,4.784207994136658,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,low,H,333,333,0.0,157.7927927927928,155.0,154.0,164.0,4.709226621175334,146.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,low,Je,333,333,0.0,161.55555555555554,162.0,161.0,163.0,2.5342367866935382,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,low,Jw,333,332,0.003003003003003003,152.07831325301206,151.0,149.0,156.0,6.642799035000295,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,low,P,333,333,0.0,158.98498498498498,158.0,158.0,160.0,3.1579527286710385,147.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,low,V,333,332,0.003003003003003003,160.49397590361446,161.0,160.0,162.0,4.289729162715034,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,mid,H,333,333,0.0,156.17117117117118,155.0,154.0,156.0,4.070627687323535,146.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,mid,Je,333,333,0.0,161.25525525525526,161.0,161.0,163.0,3.7941391483997506,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,mid,Jw,333,332,0.003003003003003003,155.59939759036143,155.0,151.0,159.0,6.455452712756922,131.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,mid,P,333,333,0.0,157.81381381381382,158.0,157.0,158.0,2.572126105028688,150.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,mid,V,333,333,0.0,160.18618618618618,161.0,160.0,162.0,3.9364134402345496,136.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,high,H,334,334,0.0,156.50299401197606,155.0,154.0,158.0,4.67293562392094,142.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,high,Je,334,334,0.0,160.6556886227545,161.0,160.0,162.0,2.923141688694286,130.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,high,Jw,334,334,0.0,155.79041916167665,155.0,151.0,162.0,6.610422506138451,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,high,P,334,334,0.0,157.97904191616766,158.0,157.0,158.0,2.0422366686675595,147.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,high,V,334,334,0.0,161.22155688622755,161.0,161.0,162.0,2.175211694795396,143.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,low,H,333,333,0.0,157.14714714714714,156.0,155.0,159.0,3.9620906119672634,147.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,low,Je,333,333,0.0,162.27027027027026,162.0,161.0,163.0,2.15629903518589,139.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,low,Jw,333,331,0.006006006006006006,154.8368580060423,155.0,150.0,159.5,7.10594934956368,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,low,P,333,333,0.0,157.99099099099098,158.0,156.0,159.0,3.461045254824428,150.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,low,V,333,332,0.003003003003003003,158.25602409638554,160.0,155.0,161.25,5.328268666678875,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,mid,H,333,333,0.0,156.44144144144144,155.0,154.0,157.0,4.150812124088761,146.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,mid,Je,333,333,0.0,161.3963963963964,162.0,161.0,162.0,3.190571423910036,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,mid,Jw,333,333,0.0,155.6936936936937,155.0,151.0,161.0,6.499016783087862,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,mid,P,333,333,0.0,157.93693693693695,158.0,156.0,158.0,2.8966514088797926,150.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,mid,V,333,333,0.0,160.13213213213214,161.0,160.0,162.0,4.537722143052476,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,high,H,334,334,0.0,157.59281437125748,156.0,155.0,160.0,4.279507266721132,146.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,high,Je,334,334,0.0,162.2305389221557,162.0,161.0,163.0,2.1625036256415733,139.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,high,Jw,334,332,0.005988023952095809,154.98493975903614,155.0,150.0,160.0,7.040007531150526,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,high,P,334,334,0.0,157.4760479041916,157.0,156.0,158.0,2.959845576298895,150.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,high,V,334,334,0.0,158.16467065868264,160.0,155.0,162.0,5.333880353076764,135.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,low,H,333,333,0.0,155.80180180180182,155.0,154.0,156.0,4.397740013422735,142.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,low,Je,333,333,0.0,160.63663663663664,161.0,160.0,162.0,2.541838482394471,140.0,165.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,low,Jw,333,333,0.0,156.16516516516518,156.0,152.0,162.0,6.609120185490106,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,low,P,333,333,0.0,158.45645645645646,158.0,157.0,159.0,2.628973537962886,147.0,166.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,low,V,333,333,0.0,161.23123123123122,161.0,161.0,162.0,2.3638818360749942,137.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,mid,H,333,333,0.0,156.6936936936937,155.0,154.0,158.0,3.9768747025610134,147.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,mid,Je,333,333,0.0,161.45045045045046,162.0,161.0,163.0,3.5049158388536354,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,mid,Jw,333,333,0.0,155.17417417417417,154.0,151.0,160.0,6.550521430982785,130.0,167.0,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,mid,P,333,333,0.0,157.97597597597598,158.0,157.0,158.0,2.8935989846138765,152.0,166.0,strict_99,direction_specific_99,stable,False
