window_id,object,year,n_bootstrap,n_present,n_absent,mean_peak_present,mean_peak_absent,presence_effect_on_peak_day,peak_q25_for_early_definition,peak_q75_for_late_definition,P_early_present,P_early_absent,presence_effect_on_early_probability,P_late_present,P_late_absent,presence_effect_on_late_probability,n_high_count,high_count_effect_on_peak_day,ridge_coef_peak_day,permutation_percentile_peak_day,permutation_percentile_early_probability,permutation_percentile_late_probability,max_permutation_percentile,influence_direction,influence_evidence_level,method_role
W160,Je,2023,1000,643,357,161.5723172628305,161.2016806722689,0.37063659056158826,161.0,163.0,0.432348367029549,0.5770308123249299,-0.14468244529538093,0.2892690513219285,0.1876750700280112,0.10159398129391728,259,0.5821031115148685,0.2673288461590978,0.9489777777777778,0.9999555555555556,0.9997333333333334,0.9999555555555556,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1979,998,641,357,154.97191887675507,156.28571428571428,-1.3137954089592085,151.0,161.0,0.3369734789391576,0.2661064425770308,0.07086703636212677,0.21840873634945399,0.31932773109243695,-0.10091899474298296,291,-2.0589101620029453,-0.9609104411499657,0.9965333333333334,0.9798666666666667,0.9995555555555555,0.9995555555555555,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1980,998,627,371,155.26794258373207,155.73584905660377,-0.4679064728717037,151.0,161.0,0.3189792663476874,0.2991913746630728,0.019787891684614645,0.23923444976076555,0.2803234501347709,-0.04108900037400534,262,-0.43432233904650275,-0.2458790064891148,0.7044888888888889,0.4896888888888889,0.8487111111111111,0.8487111111111111,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1981,998,645,353,155.88372093023256,154.6345609065156,1.2491600237169678,151.0,161.0,0.29147286821705426,0.34844192634560905,-0.056969058128554795,0.289922480620155,0.18980169971671387,0.10012078090344115,268,1.7497674516933728,0.6933036079631202,0.9946666666666667,0.9396,0.9994666666666666,0.9994666666666666,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1982,998,623,375,155.57303370786516,155.224,0.34903370786517485,151.0,161.0,0.30337078651685395,0.3253333333333333,-0.021962546816479356,0.26484751203852325,0.23733333333333334,0.027514178705189907,251,0.5409402390438345,0.3174645146603207,0.5649777777777778,0.5363555555555556,0.6686666666666666,0.6686666666666666,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1983,998,646,352,155.14705882352942,155.98295454545453,-0.8358957219251124,151.0,161.0,0.30340557275541796,0.32670454545454547,-0.023298972699127507,0.22755417956656346,0.3039772727272727,-0.07642309316070925,274,-0.9902538155275238,-0.3486984062382411,0.9392444444444444,0.5640444444444445,0.9916444444444444,0.9916444444444444,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1984,998,627,371,155.36363636363637,155.57412398921832,-0.21048762558194767,151.0,161.0,0.29984051036682613,0.33153638814016173,-0.0316958777733356,0.24561403508771928,0.2695417789757412,-0.023927743888021935,261,-0.5281469777240773,0.014229098230814315,0.3656,0.7054222222222222,0.6054666666666667,0.7054222222222222,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1985,998,629,369,155.3799682034976,155.54742547425474,-0.1674572707571258,151.0,161.0,0.3004769475357711,0.33062330623306235,-0.030146358697291264,0.23529411764705882,0.2872628726287263,-0.051968754981667475,255,0.2604176630001689,0.09211609321364446,0.2953777777777778,0.6837777777777778,0.9280888888888889,0.9280888888888889,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1986,998,619,379,155.16478190630048,155.89445910290237,-0.729677196601898,151.0,161.0,0.34248788368336025,0.2612137203166227,0.08127416336673754,0.24717285945072698,0.26649076517150394,-0.019317905720776962,265,-0.43785532931747184,-0.3232177104462094,0.8989333333333334,0.9927555555555555,0.5057333333333334,0.9927555555555555,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,1987,998,629,369,155.01589825119237,156.1680216802168,-1.1521234290244422,151.0,161.0,0.34181240063593005,0.2601626016260163,0.08164979900991376,0.24324324324324326,0.27371273712737126,-0.030469493884128007,256,-1.5313029302168104,-0.5570493633703183,0.9895111111111111,0.9930222222222223,0.7145333333333334,0.9930222222222223,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
