window,source,target,source_object,target_object,source_family,target_family,family_direction,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,positive_peak_n_pairs,positive_peak_n_years,positive_peak_valid_year_fraction,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
S2,P_PC1,Je_PC1,P,Je,P,Je,P→Je,2,0.10162533226324064,0.10162533226324064,1170,45,1.0,-1,0.07587499348343188,0.07587499348343188,0.09055676395213536,0.09055676395213536,ok,pooled_window_object_pc1_ar1,0.10162533226324064,0.18319017700015794,0.21231304905997683,0.25934011558121567,0.37662337662337664,0.07587499348343188,0.18224185622312053,0.2170289800043406,0.25973279993175064,0.5284715284715285,0.09055676395213536,0.17191563891315192,0.211801390997531,0.25017395715692037,0.3756243756243756,-0.1106877167967362,-0.14115398652090871,-0.12124462704539565,-0.1106877167967362,0.4786579662116399,0.45805545805545805,0.3964456596035544
S2,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,3,0.15630385748083284,0.15630385748083284,1170,45,1.0,-1,0.10575458444257764,0.10575458444257764,0.12764928204159023,0.12764928204159023,ok,pooled_window_object_pc1_ar1,0.15630385748083284,0.1873111318451177,0.22530288533968906,0.26565466607249216,0.16983016983016982,0.10575458444257764,0.18639238070551567,0.22417835543505307,0.27079451062258963,0.37162837162837165,0.12764928204159023,0.17996869566333148,0.2177232148583719,0.25590452210964365,0.23576423576423577,-0.06899902785885623,-0.11842377099247543,-0.09007393281678167,-0.06899902785885623,0.693749914676741,0.25263992206140967,0.2122877122877123
S2,V_PC1,P_PC1,V,P,V,P,V→P,1,0.7491123751339315,0.7491123751339315,1170,45,1.0,-1,0.641294471859585,0.641294471859585,0.7235800864294752,0.7235800864294752,ok,pooled_window_object_pc1_ar1,0.7491123751339315,0.18148133695587984,0.21593442630475412,0.26759745329244505,0.000999000999000999,0.641294471859585,0.18294576581936503,0.20946089954734654,0.25480972444774885,0.000999000999000999,0.7235800864294752,0.17218465476855513,0.20071009462385916,0.2531663758944602,0.000999000999000999,0.5331779488291774,0.43183357231223846,0.5228699918056161,0.5331779488291774,3.4691660239330657,0.003909134343916952,0.00333000333000333
S2,V_PC1,H_PC1,V,H,V,H,V→H,1,0.38920738092666457,0.38920738092666457,1170,45,1.0,-1,0.4019636387217264,0.4019636387217264,0.4146630263630871,0.4146630263630871,ok,pooled_window_object_pc1_ar1,0.38920738092666457,0.1796748205714011,0.21947389610834805,0.28053845894081153,0.001998001998001998,0.4019636387217264,0.1854195886124478,0.21711071246807664,0.2793290086073918,0.000999000999000999,0.4146630263630871,0.1686490542768054,0.20726224764642098,0.2753799344091459,0.000999000999000999,0.16973348481831652,0.18485292625364977,0.20740077871666612,0.16973348481831652,1.7733652513031612,0.007192807192807193,0.005708577137148565
S2,V_PC1,Je_PC1,V,Je,V,Je,V→Je,2,0.32621119110947916,0.32621119110947916,1170,45,1.0,-1,0.2167970407722802,0.2167970407722802,0.2599835324990524,0.2599835324990524,ok,pooled_window_object_pc1_ar1,0.32621119110947916,0.18343250103890474,0.20637087740153645,0.2767311912956064,0.005994005994005994,0.2167970407722802,0.17656611928191687,0.20693682686571685,0.26646684076109844,0.03996003996003996,0.2599835324990524,0.16820913371212937,0.1945093155395299,0.24807192589508378,0.00999000999000999,0.11984031370794271,0.009860213906563359,0.06547421695952252,0.11984031370794271,1.5807036109788353,0.01586648645472175,0.010898192716374534
S2,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,3,0.39525279436830735,0.39525279436830735,1170,45,1.0,-1,0.23492172100666506,0.23492172100666506,0.30931547178267815,0.30931547178267815,ok,pooled_window_object_pc1_ar1,0.39525279436830735,0.17331780784385778,0.2076024459818633,0.2744979562878304,0.000999000999000999,0.23492172100666506,0.17598269534592434,0.19740584869659322,0.2664739310766528,0.01898101898101898,0.30931547178267815,0.16525296651832427,0.19475482515312076,0.2583093643110648,0.002997002997002997,0.18765034838644404,0.037515872310071835,0.1145606466295574,0.18765034838644404,1.9038927624332407,0.003909134343916952,0.00333000333000333
S2,H_PC1,P_PC1,H,P,H,P,H→P,3,0.19953223243171053,0.19953223243171053,1170,45,1.0,-1,0.10823991492686952,0.10823991492686952,0.1464274077967423,0.1464274077967423,ok,pooled_window_object_pc1_ar1,0.19953223243171053,0.18472098292992845,0.21404054557317403,0.28323303542678363,0.07092907092907093,0.10823991492686952,0.18290338689052743,0.21513924739210166,0.2750616933701981,0.34565434565434566,0.1464274077967423,0.16997877849772,0.199939576199194,0.27267339255726014,0.17782217782217782,-0.014508313141463502,-0.10689933246523214,-0.05351216840245171,-0.014508313141463502,0.9322169867273883,0.11821511821511822,0.09457209457209456
S2,H_PC1,V_PC1,H,V,H,V,H→V,1,0.3959764530850974,0.3959764530850974,1170,45,1.0,-1,0.38360920409472055,0.38360920409472055,0.4146630263630871,0.4146630263630871,ok,pooled_window_object_pc1_ar1,0.3959764530850974,0.17992542900269293,0.2170546626314311,0.2800041066849465,0.000999000999000999,0.38360920409472055,0.1799118495875379,0.21681095141590093,0.28712567083752294,0.001998001998001998,0.4146630263630871,0.1686490542768054,0.20726224764642098,0.2753799344091459,0.000999000999000999,0.17892179045366627,0.16679825267881962,0.20740077871666612,0.17892179045366627,1.8243167333266816,0.003909134343916952,0.00333000333000333
S2,H_PC1,Je_PC1,H,Je,H,Je,H→Je,2,0.7116719310269433,0.7116719310269433,1170,45,1.0,-1,0.5586250054737446,0.5586250054737446,0.6402660624400351,0.6402660624400351,ok,pooled_window_object_pc1_ar1,0.7116719310269433,0.18468505149267467,0.22283795862364786,0.27278961347785174,0.000999000999000999,0.5586250054737446,0.1830552288792572,0.2188317705320881,0.27544324711775947,0.000999000999000999,0.6402660624400351,0.17282091652133963,0.2086263963769135,0.2618328317408429,0.000999000999000999,0.4888339724032954,0.3397932349416565,0.43163966606312165,0.4888339724032954,3.193674611913357,0.003909134343916952,0.00333000333000333
S2,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,2,0.29178466167975,0.29178466167975,1170,45,1.0,-1,0.20933820619759538,0.20933820619759538,0.26086296287281824,0.26086296287281824,ok,pooled_window_object_pc1_ar1,0.29178466167975,0.1859217756067248,0.21603839491373847,0.26629347400609454,0.005994005994005994,0.20933820619759538,0.18074451323962828,0.21225011295237362,0.27235758062129345,0.055944055944055944,0.26086296287281824,0.1736800970967635,0.20422891924307887,0.25266904548029634,0.00999000999000999,0.07574626676601151,-0.002911906754778232,0.05663404362973937,0.07574626676601151,1.350614837683163,0.01586648645472175,0.010898192716374534
S2,Je_PC1,P_PC1,Je,P,Je,P,Je→P,1,0.08817177803654906,0.08817177803654906,1170,45,1.0,-1,0.09135938377616924,0.09135938377616924,0.09055676395213536,0.09055676395213536,ok,pooled_window_object_pc1_ar1,0.08817177803654906,0.18431497946413958,0.2151702310942757,0.2629543564584452,0.43656343656343655,0.09135938377616924,0.18304571448274237,0.21856866671868072,0.2618547702933467,0.43456543456543456,0.09055676395213536,0.1719156389131519,0.21180139099753098,0.25017395715692037,0.3756243756243756,-0.1269984530577266,-0.1272092829425115,-0.12124462704539563,-0.1269984530577266,0.40977684314479856,0.5102689518273933,0.43656343656343655
S2,Je_PC1,V_PC1,Je,V,Je,V,Je→V,1,0.216263183802158,0.216263183802158,1170,45,1.0,-2,0.3069357648204517,0.3069357648204517,0.2599835324990524,0.2599835324990524,ok,pooled_window_object_pc1_ar1,0.216263183802158,0.17839072318146995,0.20673227467816702,0.2669667649849705,0.03996003996003996,0.3069357648204517,0.1816558463437549,0.20940137707581225,0.27131098947935123,0.006993006993006993,0.2599835324990524,0.16820913371212937,0.1945093155395299,0.24807192589508378,0.00999000999000999,0.009530909123990988,0.09753438774463946,0.06547421695952252,0.009530909123990988,1.046102666547003,0.07492507492507493,0.06147698455390763
S2,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.5562065683309722,0.5562065683309722,1170,45,1.0,-2,0.7020242503743054,0.7020242503743054,0.6402660624400351,0.6402660624400351,ok,pooled_window_object_pc1_ar1,0.5562065683309722,0.1827490785816226,0.21943584825646964,0.28127023043212146,0.000999000999000999,0.7020242503743054,0.18355149285438827,0.22148487335176342,0.27936058942153263,0.000999000999000999,0.6402660624400351,0.17282091652133963,0.2086263963769135,0.2618328317408429,0.000999000999000999,0.3367707200745025,0.48053937702254196,0.43163966606312165,0.3367707200745025,2.534711501107584,0.003909134343916952,0.00333000333000333
S2,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,1,0.3154579716540068,0.3154579716540068,1170,45,1.0,-1,0.32025886061925285,0.32025886061925285,0.3284142422414059,0.3284142422414059,ok,pooled_window_object_pc1_ar1,0.3154579716540068,0.18407142765953813,0.21624069870730328,0.273300535552462,0.002997002997002997,0.32025886061925285,0.18739219330717077,0.21509342493495442,0.281209399472775,0.003996003996003996,0.3284142422414059,0.17788925252739798,0.20380952886901946,0.2582186656321215,0.002997002997002997,0.09921727294670352,0.10516543568429843,0.12460471337238646,0.09921727294670352,1.4588279335935783,0.009301043783802405,0.007492507492507492
S2,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,1,0.11080555590590355,0.11080555590590355,1170,45,1.0,-1,0.133822906911088,0.133822906911088,0.12764928204159023,0.12764928204159023,ok,pooled_window_object_pc1_ar1,0.11080555590590355,0.18728937232939685,0.2222056813161974,0.27140041664772835,0.3546453546453546,0.133822906911088,0.18839918413763052,0.22440688099099537,0.25918958044896395,0.24375624375624375,0.12764928204159023,0.17996869566333148,0.2177232148583719,0.2559045221096436,0.23576423576423577,-0.11140012541029384,-0.09058397407990737,-0.09007393281678167,-0.11140012541029384,0.4986621190311866,0.4372339988778345,0.394050394050394
S2,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,1,0.23324193333148568,0.23324193333148568,1170,45,1.0,-2,0.3816103234964856,0.3816103234964856,0.30931547178267815,0.30931547178267815,ok,pooled_window_object_pc1_ar1,0.23324193333148568,0.17353388977477222,0.19851082393803146,0.2759672988290718,0.02197802197802198,0.3816103234964856,0.17802337775262028,0.20775489291450297,0.26710064511787335,0.000999000999000999,0.30931547178267815,0.16525296651832427,0.19475482515312076,0.2583093643110648,0.002997002997002997,0.034731109393454224,0.17385543058198263,0.1145606466295574,0.034731109393454224,1.1749582652696868,0.04709576138147567,0.03663003663003663
S2,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,1,0.2105960879177033,0.2105960879177033,1170,45,1.0,-2,0.30314351898694375,0.30314351898694375,0.26086296287281824,0.26086296287281824,ok,pooled_window_object_pc1_ar1,0.2105960879177033,0.1832575785553605,0.21398108606667296,0.2628733596157669,0.056943056943056944,0.30314351898694375,0.18592120349799557,0.2159456672502406,0.27701330700929055,0.004995004995004995,0.26086296287281824,0.1736800970967635,0.20422891924307887,0.25266904548029634,0.00999000999000999,-0.00338499814896967,0.08719785173670314,0.05663404362973937,-0.00338499814896967,0.984180853498823,0.1024975024975025,0.08134722420436706
S2,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,1,0.3250906892583203,0.3250906892583203,1170,45,1.0,-1,0.3158467532363315,0.3158467532363315,0.3284142422414059,0.3284142422414059,ok,pooled_window_object_pc1_ar1,0.3250906892583203,0.1833473446231404,0.21265489962671422,0.25917243679831586,0.003996003996003996,0.3158467532363315,0.1863832907787561,0.21763945549229086,0.27461355429929346,0.004995004995004995,0.3284142422414059,0.17788925252739798,0.20380952886901946,0.2582186656321215,0.002997002997002997,0.11243578963160608,0.09820729774404063,0.12460471337238646,0.11243578963160608,1.5287241903618083,0.011601301923882569,0.00888000888000888
T2,P_PC1,V_PC1,P,V,P,V,P→V,1,0.6196858220578803,0.6196858220578803,540,45,1.0,-1,0.6704009897453664,0.6704009897453664,0.6696164400214861,0.6696164400214861,ok,pooled_window_object_pc1_ar1,0.6196858220578803,0.21229177538776892,0.25141669194701227,0.31545145553231574,0.000999000999000999,0.6704009897453664,0.2074515628339486,0.24399221072406796,0.31061649416650555,0.000999000999000999,0.6696164400214861,0.1919551019303885,0.23022471719163948,0.30257771905637343,0.000999000999000999,0.368269130110868,0.4264087790212985,0.4393917228298466,0.368269130110868,2.464775975130892,0.003909134343916952,0.004995004995004995
T2,P_PC1,H_PC1,P,H,P,H,P→H,1,-0.21826472486781862,0.21826472486781862,540,45,1.0,-1,-0.18997470004590244,0.18997470004590244,-0.21253793971346183,0.21253793971346183,ok,pooled_window_object_pc1_ar1,0.21826472486781862,0.22284614817427723,0.25777668577326335,0.3267240871606446,0.10989010989010989,0.18997470004590244,0.21015727980588073,0.25740334182715746,0.3428380473032367,0.15884115884115885,0.21253793971346183,0.1991634110388582,0.24106480109073364,0.32217112431976713,0.08191808191808192,-0.03951196090544473,-0.06742864178125502,-0.02852686137727181,-0.03951196090544473,0.8467201919874209,0.16762898118830322,0.27472527472527475
T2,P_PC1,Je_PC1,P,Je,P,Je,P→Je,1,-0.35433968685257966,0.35433968685257966,540,45,1.0,-1,-0.34438484525613594,0.34438484525613594,-0.3630787641091253,0.3630787641091253,ok,pooled_window_object_pc1_ar1,0.35433968685257966,0.21948392366019098,0.2534354697969571,0.3233793279894579,0.006993006993006993,0.34438484525613594,0.2099276485952819,0.24373727702621492,0.3336561008874219,0.00999000999000999,0.3630787641091253,0.19850834413010254,0.23409733760689722,0.3147933414226672,0.004995004995004995,0.10090421705562258,0.10064756822992102,0.1289814265022281,0.10090421705562258,1.3981455994950638,0.017482517482517484,0.023310023310023312
T2,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,5,-0.1406458607853869,0.1406458607853869,540,45,1.0,-1,-0.06883718678864427,0.06883718678864427,-0.07871530439991155,0.07871530439991155,ok,pooled_window_object_pc1_ar1,0.1406458607853869,0.2311818410140691,0.26699585569749956,0.33985318137948956,0.33966033966033965,0.06883718678864427,0.23149066320146744,0.26168346896672995,0.3530682482927691,0.7182817182817183,0.07871530439991155,0.21238276150989582,0.254505759529969,0.3489552769814116,0.5474525474525475,-0.12634999491211266,-0.1928462821780857,-0.17579045513005748,-0.12634999491211266,0.526771699950038,0.4245754245754246,0.5594405594405595
T2,V_PC1,P_PC1,V,P,V,P,V→P,1,0.684190709457999,0.684190709457999,540,45,1.0,-1,0.6114354065718834,0.6114354065718834,0.6696164400214861,0.6696164400214861,ok,pooled_window_object_pc1_ar1,0.684190709457999,0.21067427231882868,0.24365944445859822,0.3146171607112312,0.000999000999000999,0.6114354065718834,0.2103941915075277,0.25470500677717,0.3270186140918345,0.000999000999000999,0.6696164400214861,0.1919551019303885,0.2302247171916394,0.30257771905637343,0.000999000999000999,0.44053126499940076,0.35673039979471344,0.43939172282984673,0.44053126499940076,2.807979436127518,0.003909134343916952,0.004995004995004995
T2,V_PC1,H_PC1,V,H,V,H,V→H,5,-0.12449111281130293,0.12449111281130293,540,45,1.0,-2,0.2511352958127624,0.2511352958127624,0.16728692311923438,0.16728692311923438,ok,pooled_window_object_pc1_ar1,0.12449111281130293,0.2185204249921796,0.2615406947122136,0.34133255216867353,0.4225774225774226,0.2511352958127624,0.22291478178564447,0.25458619412231387,0.33400488908195797,0.054945054945054944,0.16728692311923438,0.20535977131901484,0.23832605475138915,0.3179395076327518,0.18581418581418582,-0.13704958190091066,-0.0034508983095514756,-0.07103913163215478,-0.13704958190091066,0.4759913670348195,0.4971499089146148,0.5634365634365633
T2,V_PC1,Je_PC1,V,Je,V,Je,V→Je,1,-0.06483202601217672,0.06483202601217672,540,45,1.0,-1,-0.04692885485184779,0.04692885485184779,-0.06065249124232668,0.06065249124232668,ok,pooled_window_object_pc1_ar1,0.06483202601217672,0.2154106547724927,0.25544439100212507,0.3266227643890097,0.7232767232767233,0.04692885485184779,0.22260466235682222,0.26008684200654114,0.32754265011190437,0.8111888111888111,0.06065249124232668,0.2038055675170837,0.23802212455408703,0.3200470740892453,0.6463536463536463,-0.19061236498994835,-0.21315798715469336,-0.17736963331176034,-0.19061236498994835,0.25380093787863744,0.7569175011035477,0.7613439192386561
T2,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,1,0.13104341597378097,0.13104341597378097,540,45,1.0,-5,-0.09664448600386756,0.09664448600386756,0.10870135448167596,0.10870135448167596,ok,pooled_window_object_pc1_ar1,0.13104341597378097,0.2298860895860448,0.2663724289362553,0.325389919284957,0.3826173826173826,0.09664448600386756,0.226273144946451,0.25951782239579946,0.329765907453915,0.5374625374625375,0.10870135448167596,0.2175107200912268,0.25141940598394485,0.3078746276059579,0.3786213786213786,-0.13532901296247432,-0.1628733363919319,-0.1427180515022689,-0.13532901296247432,0.4919556295563177,0.4622223414169722,0.5594405594405595
T2,H_PC1,P_PC1,H,P,H,P,H→P,1,-0.16193275270803253,0.16193275270803253,540,45,1.0,-1,-0.22159254936511524,0.22159254936511524,-0.21253793971346183,0.21253793971346183,ok,pooled_window_object_pc1_ar1,0.16193275270803253,0.22161668381337823,0.25733188264065465,0.34111072240551665,0.2517482517482518,0.22159254936511524,0.22528119316282808,0.2595395123730092,0.333880209209549,0.1048951048951049,0.21253793971346183,0.19916341103885843,0.24106480109073364,0.32217112431976713,0.08191808191808192,-0.09539912993262212,-0.037946963007893963,-0.02852686137727181,-0.09539912993262212,0.6292759025672692,0.3333892384987276,0.5034965034965035
T2,H_PC1,V_PC1,H,V,H,V,H→V,3,0.3118876994359607,0.3118876994359607,540,45,1.0,-1,0.07819303057934053,0.07819303057934053,0.16728692311923438,0.16728692311923438,ok,pooled_window_object_pc1_ar1,0.3118876994359607,0.2215450737101476,0.25351936039473927,0.33261852023499505,0.016983016983016984,0.07819303057934053,0.2230796672319228,0.2530990283548727,0.3180450960236645,0.6473526473526473,0.16728692311923438,0.20535977131901484,0.23832605475138915,0.3179395076327518,0.18581418581418582,0.058368339041221406,-0.17490599777553217,-0.07103913163215478,0.058368339041221406,1.2302322747672592,0.03774003774003774,0.04852290566576282
T2,H_PC1,Je_PC1,H,Je,H,Je,H→Je,1,0.6668265105704908,0.6668265105704908,540,45,1.0,-1,0.5997543537200728,0.5997543537200728,0.6530366732305625,0.6530366732305625,ok,pooled_window_object_pc1_ar1,0.6668265105704908,0.21518985560686615,0.2518018708001176,0.3399076672923878,0.000999000999000999,0.5997543537200728,0.212761834710414,0.247995715765384,0.32270240175169407,0.000999000999000999,0.6530366732305625,0.19896381836076985,0.23366484523148362,0.3239194723562913,0.000999000999000999,0.4150246397703732,0.35175863795468876,0.41937182799907885,0.4150246397703732,2.648219047982464,0.003909134343916952,0.004995004995004995
T2,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,5,0.1519218872791521,0.1519218872791521,540,45,1.0,-4,-0.08610764869671783,0.08610764869671783,0.018644449054852654,0.018644449054852654,ok,pooled_window_object_pc1_ar1,0.1519218872791521,0.22584568662864052,0.2626945392272378,0.3309546409881359,0.3026973026973027,0.08610764869671783,0.2338993655431437,0.27126667258542847,0.3297907448430593,0.6123876123876124,0.018644449054852654,0.21768829818732777,0.2572853751635398,0.3142604469615373,0.8881118881118881,-0.11077265194808569,-0.18515902388871064,-0.23864092610868712,-0.11077265194808569,0.578321451698452,0.39198211860082366,0.550358732176914
T2,Je_PC1,P_PC1,Je,P,Je,P,Je→P,1,-0.34024056835317384,0.34024056835317384,540,45,1.0,-1,-0.365271595659402,0.365271595659402,-0.3630787641091253,0.3630787641091253,ok,pooled_window_object_pc1_ar1,0.34024056835317384,0.21701456106490197,0.2534936799670223,0.3268930094773411,0.006993006993006993,0.365271595659402,0.21689694743140345,0.25814086061881747,0.31468546751712334,0.004995004995004995,0.3630787641091253,0.19850834413010246,0.23409733760689702,0.3147933414226671,0.004995004995004995,0.08674688838615152,0.10713073504058451,0.1289814265022283,0.08674688838615152,1.3422053299215848,0.017482517482517484,0.023310023310023312
T2,Je_PC1,V_PC1,Je,V,Je,V,Je→V,1,-0.04705977541365053,0.04705977541365053,540,45,1.0,-5,0.060327680311279136,0.060327680311279136,-0.06065249124232668,0.06065249124232668,ok,pooled_window_object_pc1_ar1,0.04705977541365053,0.21964098043285643,0.2603239558283713,0.32657566604639204,0.8211788211788211,0.060327680311279136,0.22019110247784443,0.26302322053868205,0.3428105267112844,0.7312687312687313,0.06065249124232668,0.2038055675170837,0.23802212455408703,0.3200470740892453,0.6463536463536463,-0.21326418041472078,-0.2026955402274029,-0.17736963331176034,-0.21326418041472078,0.18077389483385276,0.8446410732125017,0.821178821178821
T2,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.6110100192295276,0.6110100192295276,540,45,1.0,-1,0.6685627198720575,0.6685627198720575,0.6530366732305625,0.6530366732305625,ok,pooled_window_object_pc1_ar1,0.6110100192295276,0.21502750633459183,0.24841635432161752,0.3121448911080624,0.000999000999000999,0.6685627198720575,0.21020154618559722,0.25353594457951073,0.3470389875058827,0.000999000999000999,0.6530366732305625,0.19896381836076985,0.23366484523148362,0.3239194723562913,0.000999000999000999,0.36259366490791006,0.4150267752925468,0.41937182799907885,0.36259366490791006,2.4596207479901686,0.003909134343916952,0.004995004995004995
T2,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,1,0.1251904673431373,0.1251904673431373,540,45,1.0,-3,0.16446188293326014,0.16446188293326014,0.1444127718484823,0.1444127718484823,ok,pooled_window_object_pc1_ar1,0.1251904673431373,0.22122934092338353,0.25500922410071175,0.32174978234579255,0.3916083916083916,0.16446188293326014,0.2213604158354819,0.2612632573098278,0.33528639473233446,0.24475524475524477,0.1444127718484823,0.2035712634247089,0.24076652487993994,0.30665417024947667,0.2517482517482518,-0.12981875675757445,-0.09680137437656766,-0.09635375303145763,-0.12981875675757445,0.4909252509771778,0.4668179502616589,0.5594405594405595
T2,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,1,-0.07589953852165296,0.07589953852165296,540,45,1.0,-5,-0.14403323610434035,0.14403323610434035,-0.07871530439991155,0.07871530439991155,ok,pooled_window_object_pc1_ar1,0.07589953852165296,0.22489898484368953,0.2646946785645985,0.34772226118031413,0.6623376623376623,0.14403323610434035,0.23435706638257886,0.26991861301399084,0.3546020440136186,0.3256743256743257,0.07871530439991155,0.2123827615098958,0.254505759529969,0.3489552769814115,0.5474525474525475,-0.18879514004294554,-0.1258853769096505,-0.17579045513005748,-0.18879514004294554,0.28674372652009983,0.70544839775609,0.735930735930736
T2,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,1,0.08059624755617395,0.08059624755617395,540,45,1.0,-1,0.11607676658817502,0.11607676658817502,0.10870135448167596,0.10870135448167596,ok,pooled_window_object_pc1_ar1,0.08059624755617395,0.23024704096219903,0.26487563173393364,0.34105562272089296,0.6183816183816184,0.11607676658817502,0.22936378668634205,0.26570494279742984,0.32400748765075643,0.43156843156843155,0.10870135448167596,0.2175107200912268,0.25141940598394485,0.3078746276059579,0.3786213786213786,-0.1842793841777597,-0.14962817620925484,-0.1427180515022689,-0.1842793841777597,0.3042795859648294,0.6705342849921164,0.7275077863313157
T2,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,5,-0.09714982245901177,0.09714982245901177,540,45,1.0,-2,0.03758912757136442,0.03758912757136442,0.018644449054852654,0.018644449054852654,ok,pooled_window_object_pc1_ar1,0.09714982245901177,0.23316384966686746,0.26743594677394594,0.3458370229778378,0.5624375624375625,0.03758912757136442,0.22923155718209468,0.26574740602164193,0.33894346817847926,0.8791208791208791,0.018644449054852654,0.21768829818732777,0.2572853751635398,0.3142604469615373,0.8881118881118881,-0.17028612431493417,-0.2281582784502775,-0.23864092610868712,-0.17028612431493417,0.3632638904041163,0.6173095197485442,0.7030469530469531
T2,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,2,0.18171746214069345,0.18171746214069345,540,45,1.0,-1,0.11232684141990994,0.11232684141990994,0.1444127718484823,0.1444127718484823,ok,pooled_window_object_pc1_ar1,0.18171746214069345,0.2148185381284535,0.2599683807103992,0.3284507042865265,0.18181818181818182,0.11232684141990994,0.21865325235393446,0.2552062863127999,0.33517087614785324,0.4435564435564436,0.1444127718484823,0.2035712634247089,0.24076652487993994,0.30665417024947667,0.2517482517482518,-0.07825091856970573,-0.14287944489288995,-0.09635375303145763,-0.07825091856970573,0.6989983229657607,0.26392961876832843,0.4040404040404041
S3,P_PC1,V_PC1,P,V,P,V,P→V,1,0.626172215434829,0.626172215434829,900,45,1.0,-1,0.6090683987980479,0.6090683987980479,0.6478400275796496,0.6478400275796496,ok,pooled_window_object_pc1_ar1,0.626172215434829,0.18755631407738718,0.21965508769237768,0.282996280457878,0.000999000999000999,0.6090683987980479,0.19235606412281944,0.22462344570994705,0.27841230866469346,0.000999000999000999,0.6478400275796496,0.18055063095830004,0.2051212224502462,0.27401483953570666,0.000999000999000999,0.40651712774245136,0.3844449530881008,0.4427188051294034,0.40651712774245136,2.8507066328997124,0.003909134343916952,0.004995004995004995
S3,P_PC1,H_PC1,P,H,P,H,P→H,1,-0.22800419040923187,0.22800419040923187,900,45,1.0,-2,-0.3356747454099931,0.3356747454099931,-0.28440606359203824,0.28440606359203824,ok,pooled_window_object_pc1_ar1,0.22800419040923187,0.19431227052513728,0.2294549629686878,0.2754323818252046,0.053946053946053944,0.3356747454099931,0.19118428954699937,0.22477256959322897,0.28589291402400285,0.000999000999000999,0.28440606359203824,0.1841059673552354,0.21472837554762195,0.26299250805497054,0.008991008991008992,-0.0014507725594559429,0.11090217581676412,0.06967768804441629,-0.0014507725594559429,0.99367731017588,0.0980837344473708,0.13486513486513485
S3,P_PC1,Je_PC1,P,Je,P,Je,P→Je,1,-0.19910960038778797,0.19910960038778797,900,45,1.0,-3,-0.32258177247925207,0.32258177247925207,-0.2410313132888005,0.2410313132888005,ok,pooled_window_object_pc1_ar1,0.19910960038778797,0.1920806380870156,0.22613098519282138,0.2741603072756559,0.08891108891108891,0.32258177247925207,0.1889879345466775,0.22288331073913614,0.2839424199583306,0.004995004995004995,0.2410313132888005,0.17854926467062965,0.20900051728113941,0.2750274582668139,0.027972027972027972,-0.02702138480503341,0.09969846174011593,0.032030796007661094,-0.02702138480503341,0.8805056070401306,0.14038592985961407,0.17782217782217782
S3,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,2,-0.11627370229034778,0.11627370229034778,900,45,1.0,-5,0.08060235959672526,0.08060235959672526,-0.0881576934599417,0.0881576934599417,ok,pooled_window_object_pc1_ar1,0.11627370229034778,0.19053958317605194,0.22978560445600757,0.2739515195753561,0.34565434565434566,0.08060235959672526,0.1853266771982411,0.21723974840494853,0.2738812994887249,0.5524475524475524,0.0881576934599417,0.17474512769923142,0.20676403857917186,0.26109039384400834,0.4225774225774226,-0.11351190216565979,-0.13663738880822326,-0.11860634511923016,-0.11351190216565979,0.5060095151113279,0.4290881532260843,0.4320679320679321
S3,V_PC1,P_PC1,V,P,V,P,V→P,1,0.6148785828644776,0.6148785828644776,900,45,1.0,-1,0.6219249210981939,0.6219249210981939,0.6478400275796496,0.6478400275796496,ok,pooled_window_object_pc1_ar1,0.6148785828644776,0.19026398046926546,0.21892670525969335,0.27477590726002726,0.000999000999000999,0.6219249210981939,0.19011709053694822,0.21501533082288177,0.2971756563119913,0.000999000999000999,0.6478400275796496,0.18055063095830004,0.2051212224502462,0.27401483953570666,0.000999000999000999,0.39595187760478423,0.4069095902753121,0.4427188051294034,0.39595187760478423,2.8086047434692887,0.003909134343916952,0.004995004995004995
