year,day,window,object,variable,pc1_score,is_target_window_day,is_padding_day
1979,35,S1,P,P_PC1,0.5243998629606541,True,False
1979,36,S1,P,P_PC1,0.42261529478823895,True,False
1979,37,S1,P,P_PC1,0.7937306114316661,True,False
1979,38,S1,P,P_PC1,0.6706911940361703,True,False
1979,39,S1,P,P_PC1,0.41972829341624857,True,False
1979,40,S1,P,P_PC1,1.1226785909763224,False,True
1979,41,S1,P,P_PC1,1.0738888405753384,False,True
1979,42,S1,P,P_PC1,0.9039345681059039,False,True
1979,43,S1,P,P_PC1,0.36337168691016997,False,True
1979,44,S1,P,P_PC1,-0.2653512168172265,False,True
1979,45,S1,P,P_PC1,-1.3686837494265909,False,True
1979,46,S1,P,P_PC1,-2.1668825600101296,False,True
1979,47,S1,P,P_PC1,-2.9440807778759748,False,True
1979,48,S1,P,P_PC1,-3.2454542550256296,False,True
1979,49,S1,P,P_PC1,-3.3604197284757036,False,True
1980,1,S1,P,P_PC1,,True,False
1980,2,S1,P,P_PC1,,True,False
1980,3,S1,P,P_PC1,-0.34846213157651434,True,False
1980,4,S1,P,P_PC1,-0.2647092136490206,True,False
1980,5,S1,P,P_PC1,-0.04053984631855853,True,False
1980,6,S1,P,P_PC1,0.32998676847361297,True,False
1980,7,S1,P,P_PC1,0.43031364390826754,True,False
1980,8,S1,P,P_PC1,0.3441071199787813,True,False
1980,9,S1,P,P_PC1,0.9459550925508133,True,False
1980,10,S1,P,P_PC1,1.5878612280031812,True,False
1980,11,S1,P,P_PC1,1.745279487888083,True,False
1980,12,S1,P,P_PC1,1.4214748729002429,True,False
1980,13,S1,P,P_PC1,1.1880763874269513,True,False
1980,14,S1,P,P_PC1,0.3391364053369009,True,False
1980,15,S1,P,P_PC1,-0.7481844725188352,True,False
1980,16,S1,P,P_PC1,-1.5499969924407115,True,False
1980,17,S1,P,P_PC1,-0.9810542726978854,True,False
1980,18,S1,P,P_PC1,-0.5760362746634057,True,False
1980,19,S1,P,P_PC1,0.43930559831234983,True,False
1980,20,S1,P,P_PC1,1.1511747493979492,True,False
1980,21,S1,P,P_PC1,2.1363915236662203,True,False
1980,22,S1,P,P_PC1,2.940607570484065,True,False
1980,23,S1,P,P_PC1,2.948652110208743,True,False
1980,24,S1,P,P_PC1,2.5187925059128853,True,False
1980,25,S1,P,P_PC1,2.349073750315078,True,False
1980,26,S1,P,P_PC1,2.0677553388334355,True,False
1980,27,S1,P,P_PC1,1.3539265350089245,True,False
1980,28,S1,P,P_PC1,1.1559148699935775,True,False
1980,29,S1,P,P_PC1,1.1269956789912028,True,False
1980,30,S1,P,P_PC1,1.2164887775518514,True,False
1980,31,S1,P,P_PC1,0.9257376749133761,True,False
1980,32,S1,P,P_PC1,0.8831200333282633,True,False
1980,33,S1,P,P_PC1,0.7877022087413096,True,False
1980,34,S1,P,P_PC1,0.9539057739530923,True,False
1980,35,S1,P,P_PC1,1.8420768624865074,True,False
1980,36,S1,P,P_PC1,1.79455684089518,True,False
1980,37,S1,P,P_PC1,1.1217492238487834,True,False
1980,38,S1,P,P_PC1,1.3160809473446662,True,False
1980,39,S1,P,P_PC1,1.3503867075624094,True,False
1980,40,S1,P,P_PC1,-0.07153549417770463,False,True
1980,41,S1,P,P_PC1,-0.37741221274036824,False,True
1980,42,S1,P,P_PC1,0.20221814783622963,False,True
1980,43,S1,P,P_PC1,-0.05379571067748872,False,True
1980,44,S1,P,P_PC1,-0.9046152862966261,False,True
1980,45,S1,P,P_PC1,-0.9556004095432185,False,True
1980,46,S1,P,P_PC1,-1.0452416332714027,False,True
1980,47,S1,P,P_PC1,-1.7096852746976834,False,True
1980,48,S1,P,P_PC1,-2.109436125294352,False,True
1980,49,S1,P,P_PC1,-2.476614637889009,False,True
1981,1,S1,P,P_PC1,,True,False
1981,2,S1,P,P_PC1,,True,False
1981,3,S1,P,P_PC1,2.197289566318906,True,False
1981,4,S1,P,P_PC1,2.321498773047802,True,False
1981,5,S1,P,P_PC1,2.5979582517401214,True,False
1981,6,S1,P,P_PC1,2.6505161051595403,True,False
1981,7,S1,P,P_PC1,2.3828715880248814,True,False
1981,8,S1,P,P_PC1,2.290254047710585,True,False
1981,9,S1,P,P_PC1,2.23475058896937,True,False
1981,10,S1,P,P_PC1,1.5974404664933881,True,False
1981,11,S1,P,P_PC1,1.2138925918004018,True,False
1981,12,S1,P,P_PC1,1.776233987317913,True,False
1981,13,S1,P,P_PC1,1.5545950386091891,True,False
1981,14,S1,P,P_PC1,0.9743849694030026,True,False
1981,15,S1,P,P_PC1,0.9845016409144407,True,False
1981,16,S1,P,P_PC1,1.3953475100950203,True,False
1981,17,S1,P,P_PC1,0.5351104767182884,True,False
1981,18,S1,P,P_PC1,0.03723073357865953,True,False
1981,19,S1,P,P_PC1,0.02942008336513436,True,False
1981,20,S1,P,P_PC1,-0.13638037898391517,True,False
1981,21,S1,P,P_PC1,-0.7099633854010858,True,False
1981,22,S1,P,P_PC1,-0.6283637212664696,True,False
1981,23,S1,P,P_PC1,-0.4707111294182046,True,False
1981,24,S1,P,P_PC1,-0.4946747844031057,True,False
1981,25,S1,P,P_PC1,-0.2818955906185842,True,False
1981,26,S1,P,P_PC1,0.09938395750507104,True,False
1981,27,S1,P,P_PC1,0.15110170666597894,True,False
1981,28,S1,P,P_PC1,0.32866909599023414,True,False
1981,29,S1,P,P_PC1,0.4102960567191251,True,False
1981,30,S1,P,P_PC1,1.1927339359889573,True,False
1981,31,S1,P,P_PC1,0.7425312337539456,True,False
1981,32,S1,P,P_PC1,0.3339585455303022,True,False
1981,33,S1,P,P_PC1,0.06193561175296526,True,False
1981,34,S1,P,P_PC1,-0.25616106671536354,True,False
1981,35,S1,P,P_PC1,-1.530910469582209,True,False
1981,36,S1,P,P_PC1,-1.7462441298186802,True,False
1981,37,S1,P,P_PC1,-1.2385500034542993,True,False
1981,38,S1,P,P_PC1,-0.14245749365097293,True,False
1981,39,S1,P,P_PC1,0.5557125571752465,True,False
1981,40,S1,P,P_PC1,0.5884197996276445,False,True
1981,41,S1,P,P_PC1,0.806438666004073,False,True
1981,42,S1,P,P_PC1,0.9304941136485213,False,True
1981,43,S1,P,P_PC1,-0.06676404063024281,False,True
1981,44,S1,P,P_PC1,-1.034288961346623,False,True
1981,45,S1,P,P_PC1,-1.0708484116124881,False,True
1981,46,S1,P,P_PC1,-1.3032401671545732,False,True
1981,47,S1,P,P_PC1,-1.494578747246222,False,True
1981,48,S1,P,P_PC1,-0.6558054243104569,False,True
1981,49,S1,P,P_PC1,-0.020534892109330266,False,True
1982,1,S1,P,P_PC1,,True,False
1982,2,S1,P,P_PC1,,True,False
1982,3,S1,P,P_PC1,0.9617692436332004,True,False
1982,4,S1,P,P_PC1,0.4818837549692389,True,False
1982,5,S1,P,P_PC1,-0.7204096861844991,True,False
1982,6,S1,P,P_PC1,-1.3132955070532903,True,False
1982,7,S1,P,P_PC1,-1.6425501412320636,True,False
1982,8,S1,P,P_PC1,-1.727240146139846,True,False
1982,9,S1,P,P_PC1,-1.8190503208851914,True,False
1982,10,S1,P,P_PC1,-1.661936488334337,True,False
1982,11,S1,P,P_PC1,-1.25076507168759,True,False
1982,12,S1,P,P_PC1,-1.0977794196147794,True,False
1982,13,S1,P,P_PC1,-0.8896782423417321,True,False
1982,14,S1,P,P_PC1,-0.48775373141203004,True,False
1982,15,S1,P,P_PC1,-0.3703783665261975,True,False
1982,16,S1,P,P_PC1,-0.658306091504726,True,False
1982,17,S1,P,P_PC1,-0.548152782437383,True,False
1982,18,S1,P,P_PC1,-0.16380901532988398,True,False
1982,19,S1,P,P_PC1,0.08141466048873568,True,False
1982,20,S1,P,P_PC1,0.337412722931098,True,False
1982,21,S1,P,P_PC1,0.3209006930938647,True,False
1982,22,S1,P,P_PC1,0.8514012593252842,True,False
1982,23,S1,P,P_PC1,0.7675459741713965,True,False
1982,24,S1,P,P_PC1,0.5062368623102773,True,False
1982,25,S1,P,P_PC1,0.38469740207121333,True,False
1982,26,S1,P,P_PC1,0.8151922546825188,True,False
1982,27,S1,P,P_PC1,0.8783123315200955,True,False
1982,28,S1,P,P_PC1,1.0892708817387045,True,False
1982,29,S1,P,P_PC1,0.8222505838644201,True,False
1982,30,S1,P,P_PC1,0.44360544556786663,True,False
1982,31,S1,P,P_PC1,-0.13728179127359022,True,False
1982,32,S1,P,P_PC1,-0.7765289791016395,True,False
1982,33,S1,P,P_PC1,-0.2219966479157114,True,False
1982,34,S1,P,P_PC1,0.46089175700510826,True,False
1982,35,S1,P,P_PC1,0.7207213207382115,True,False
1982,36,S1,P,P_PC1,0.8709648714111007,True,False
1982,37,S1,P,P_PC1,1.5793964606095636,True,False
1982,38,S1,P,P_PC1,1.0967264169497388,True,False
1982,39,S1,P,P_PC1,1.1455657019876,True,False
1982,40,S1,P,P_PC1,2.1011495769081185,False,True
1982,41,S1,P,P_PC1,2.727485905652274,False,True
1982,42,S1,P,P_PC1,1.920722321266371,False,True
1982,43,S1,P,P_PC1,1.1515415579535806,False,True
1982,44,S1,P,P_PC1,0.36680054503219367,False,True
1982,45,S1,P,P_PC1,-0.6525553446798484,False,True
1982,46,S1,P,P_PC1,-1.1402439886470854,False,True
1982,47,S1,P,P_PC1,-1.3935732859333658,False,True
1982,48,S1,P,P_PC1,-1.4745601664360986,False,True
1982,49,S1,P,P_PC1,-1.483641616159565,False,True
1983,1,S1,P,P_PC1,,True,False
1983,2,S1,P,P_PC1,,True,False
1983,3,S1,P,P_PC1,-0.651077957073037,True,False
1983,4,S1,P,P_PC1,0.1337114068611997,True,False
1983,5,S1,P,P_PC1,0.6844843003829445,True,False
1983,6,S1,P,P_PC1,1.5377936159899672,True,False
1983,7,S1,P,P_PC1,2.038326491126452,True,False
1983,8,S1,P,P_PC1,2.2603364247612694,True,False
1983,9,S1,P,P_PC1,1.6910983512480837,True,False
1983,10,S1,P,P_PC1,1.604283695293006,True,False
1983,11,S1,P,P_PC1,1.5564161735090858,True,False
1983,12,S1,P,P_PC1,1.8161867137017822,True,False
1983,13,S1,P,P_PC1,2.3759715940490955,True,False
1983,14,S1,P,P_PC1,2.5466171383675067,True,False
1983,15,S1,P,P_PC1,2.6604315397919476,True,False
1983,16,S1,P,P_PC1,2.1653113393910353,True,False
1983,17,S1,P,P_PC1,1.3926623135618705,True,False
1983,18,S1,P,P_PC1,0.5979085737254677,True,False
1983,19,S1,P,P_PC1,0.6899158208547057,True,False
1983,20,S1,P,P_PC1,0.748406548337378,True,False
1983,21,S1,P,P_PC1,0.6935479858841893,True,False
1983,22,S1,P,P_PC1,0.5920569902710429,True,False
1983,23,S1,P,P_PC1,0.5375388594591795,True,False
1983,24,S1,P,P_PC1,0.27218592583093826,True,False
1983,25,S1,P,P_PC1,0.010700180817606339,True,False
1983,26,S1,P,P_PC1,0.7101759015197862,True,False
1983,27,S1,P,P_PC1,0.8535950348753225,True,False
1983,28,S1,P,P_PC1,1.004464074841124,True,False
1983,29,S1,P,P_PC1,0.8744209098840763,True,False
1983,30,S1,P,P_PC1,0.7421051739086841,True,False
1983,31,S1,P,P_PC1,0.21001982347701728,True,False
1983,32,S1,P,P_PC1,0.47176006692154066,True,False
1983,33,S1,P,P_PC1,0.937369066801392,True,False
1983,34,S1,P,P_PC1,0.9175378870620647,True,False
1983,35,S1,P,P_PC1,0.7585461151534485,True,False
1983,36,S1,P,P_PC1,0.691331211496242,True,False
1983,37,S1,P,P_PC1,0.6847984020464452,True,False
1983,38,S1,P,P_PC1,0.23909896907931233,True,False
1983,39,S1,P,P_PC1,1.0377243942476508,True,False
1983,40,S1,P,P_PC1,1.6997355140689863,False,True
1983,41,S1,P,P_PC1,1.643670024465747,False,True
1983,42,S1,P,P_PC1,2.3724230558776043,False,True
1983,43,S1,P,P_PC1,2.5088620603534406,False,True
1983,44,S1,P,P_PC1,1.4358429752987196,False,True
1983,45,S1,P,P_PC1,0.6480672354007707,False,True
1983,46,S1,P,P_PC1,0.49319708038443966,False,True
1983,47,S1,P,P_PC1,-0.31264885984812707,False,True
1983,48,S1,P,P_PC1,-0.4970543484815841,False,True
1983,49,S1,P,P_PC1,-0.16647120235782123,False,True
1984,1,S1,P,P_PC1,,True,False
1984,2,S1,P,P_PC1,,True,False
1984,3,S1,P,P_PC1,2.2265063973443735,True,False
1984,4,S1,P,P_PC1,2.5258521799443407,True,False
1984,5,S1,P,P_PC1,2.309486813172827,True,False
1984,6,S1,P,P_PC1,1.9933257576256014,True,False
1984,7,S1,P,P_PC1,1.20744385456145,True,False
1984,8,S1,P,P_PC1,0.8892070904102923,True,False
1984,9,S1,P,P_PC1,0.5978631656985723,True,False
1984,10,S1,P,P_PC1,-0.13070270638399492,True,False
1984,11,S1,P,P_PC1,-0.5084079684354081,True,False
1984,12,S1,P,P_PC1,-0.5139308940199392,True,False
1984,13,S1,P,P_PC1,-0.5167554365780727,True,False
1984,14,S1,P,P_PC1,-0.11816537342944985,True,False
1984,15,S1,P,P_PC1,0.42280183381210557,True,False
1984,16,S1,P,P_PC1,0.9658189142831719,True,False
1984,17,S1,P,P_PC1,0.800198580398998,True,False
1984,18,S1,P,P_PC1,1.4445742691934151,True,False
1984,19,S1,P,P_PC1,0.7312454507227188,True,False
1984,20,S1,P,P_PC1,0.018872628775253295,True,False
1984,21,S1,P,P_PC1,-0.7272907975191065,True,False
1984,22,S1,P,P_PC1,-0.6274921764640667,True,False
1984,23,S1,P,P_PC1,-1.3483167914183676,True,False
1984,24,S1,P,P_PC1,-0.4723959422886398,True,False
1984,25,S1,P,P_PC1,0.4278569823020164,True,False
1984,26,S1,P,P_PC1,0.40061182984823634,True,False
1984,27,S1,P,P_PC1,0.11237521215907194,True,False
1984,28,S1,P,P_PC1,-0.04528966318620849,True,False
1984,29,S1,P,P_PC1,-0.8361436072375663,True,False
1984,30,S1,P,P_PC1,-1.2467108439579184,True,False
1984,31,S1,P,P_PC1,-0.42556610397691247,True,False
1984,32,S1,P,P_PC1,0.28495763560083004,True,False
1984,33,S1,P,P_PC1,0.21163400100766372,True,False
1984,34,S1,P,P_PC1,-0.16151813677275773,True,False
1984,35,S1,P,P_PC1,-0.755266461355335,True,False
1984,36,S1,P,P_PC1,-1.7143420195024919,True,False
1984,37,S1,P,P_PC1,-2.3862242285575705,True,False
1984,38,S1,P,P_PC1,-2.231092839897559,True,False
1984,39,S1,P,P_PC1,-1.8809190958634425,True,False
1984,40,S1,P,P_PC1,-1.0853815898599268,False,True
1984,41,S1,P,P_PC1,-0.39003610096112135,False,True
1984,42,S1,P,P_PC1,0.5653059032094563,False,True
1984,43,S1,P,P_PC1,1.7979836167002818,False,True
1984,44,S1,P,P_PC1,2.011886482068652,False,True
1984,45,S1,P,P_PC1,2.1593331053347584,False,True
1984,46,S1,P,P_PC1,2.19380460432747,False,True
1984,47,S1,P,P_PC1,1.6578199912300484,False,True
1984,48,S1,P,P_PC1,0.8573813610408673,False,True
1984,49,S1,P,P_PC1,0.44697565825846625,False,True
1985,1,S1,P,P_PC1,,True,False
1985,2,S1,P,P_PC1,,True,False
1985,3,S1,P,P_PC1,-0.6037513603188478,True,False
1985,4,S1,P,P_PC1,-0.23059939174862384,True,False
1985,5,S1,P,P_PC1,-0.14033617516940258,True,False
1985,6,S1,P,P_PC1,0.2312350552989214,True,False
1985,7,S1,P,P_PC1,1.0791711715933403,True,False
1985,8,S1,P,P_PC1,1.0164683846781253,True,False
1985,9,S1,P,P_PC1,0.7738712471219582,True,False
1985,10,S1,P,P_PC1,1.5797733449589302,True,False
1985,11,S1,P,P_PC1,1.4979584762282252,True,False
1985,12,S1,P,P_PC1,0.7193480925872126,True,False
1985,13,S1,P,P_PC1,0.526453592803759,True,False
1985,14,S1,P,P_PC1,0.31436342631899555,True,False
1985,15,S1,P,P_PC1,-0.68697044978648,True,False
1985,16,S1,P,P_PC1,-0.9078581942093886,True,False
1985,17,S1,P,P_PC1,-0.8535645681406917,True,False
1985,18,S1,P,P_PC1,-1.1745251222581492,True,False
1985,19,S1,P,P_PC1,-1.3508189490527556,True,False
1985,20,S1,P,P_PC1,-1.436362386768394,True,False
1985,21,S1,P,P_PC1,-1.7702434323498037,True,False
1985,22,S1,P,P_PC1,-2.057221624462165,True,False
1985,23,S1,P,P_PC1,-1.589175934708648,True,False
1985,24,S1,P,P_PC1,-1.4806836731204125,True,False
1985,25,S1,P,P_PC1,-1.445365251490467,True,False
1985,26,S1,P,P_PC1,-1.4266207074838666,True,False
1985,27,S1,P,P_PC1,-1.6231237294749863,True,False
1985,28,S1,P,P_PC1,-1.9855353087325553,True,False
1985,29,S1,P,P_PC1,-1.5624315741723216,True,False
1985,30,S1,P,P_PC1,-0.9149459330459042,True,False
1985,31,S1,P,P_PC1,-0.3796019055798014,True,False
1985,32,S1,P,P_PC1,0.1638959973668346,True,False
1985,33,S1,P,P_PC1,0.4995942038995685,True,False
1985,34,S1,P,P_PC1,0.37389557176054944,True,False
1985,35,S1,P,P_PC1,-0.0998833525920368,True,False
1985,36,S1,P,P_PC1,-0.34328786745873086,True,False
1985,37,S1,P,P_PC1,-0.5229709481802182,True,False
1985,38,S1,P,P_PC1,-0.9464085126620445,True,False
1985,39,S1,P,P_PC1,-1.1328956043973961,True,False
1985,40,S1,P,P_PC1,-0.9413788192842842,False,True
1985,41,S1,P,P_PC1,-0.6728072158685375,False,True
1985,42,S1,P,P_PC1,-0.31239316037645865,False,True
1985,43,S1,P,P_PC1,0.21611835469201118,False,True
1985,44,S1,P,P_PC1,0.3472981329609304,False,True
1985,45,S1,P,P_PC1,0.335456852846178,False,True
1985,46,S1,P,P_PC1,0.3170601363884387,False,True
1985,47,S1,P,P_PC1,0.1964009272237946,False,True
1985,48,S1,P,P_PC1,-0.2210775910565655,False,True
1985,49,S1,P,P_PC1,-0.4270718357589972,False,True
1986,1,S1,P,P_PC1,,True,False
1986,2,S1,P,P_PC1,,True,False
1986,3,S1,P,P_PC1,-0.5102959388503887,True,False
1986,4,S1,P,P_PC1,-0.7479372849570283,True,False
1986,5,S1,P,P_PC1,-0.9114967787177722,True,False
1986,6,S1,P,P_PC1,-0.823468202219752,True,False
1986,7,S1,P,P_PC1,-0.7025355483988822,True,False
1986,8,S1,P,P_PC1,-0.06532541308424022,True,False
1986,9,S1,P,P_PC1,-0.022552900568253452,True,False
1986,10,S1,P,P_PC1,0.3342795437232343,True,False
1986,11,S1,P,P_PC1,0.8636153657110999,True,False
1986,12,S1,P,P_PC1,1.332335599311547,True,False
1986,13,S1,P,P_PC1,0.8133341270241022,True,False
1986,14,S1,P,P_PC1,1.470548943511963,True,False
1986,15,S1,P,P_PC1,1.6434622966897725,True,False
1986,16,S1,P,P_PC1,1.2840824549736645,True,False
1986,17,S1,P,P_PC1,1.3702806901893139,True,False
1986,18,S1,P,P_PC1,1.711040829010972,True,False
1986,19,S1,P,P_PC1,1.3994551990845348,True,False
1986,20,S1,P,P_PC1,0.7751213803472047,True,False
1986,21,S1,P,P_PC1,0.519143559021439,True,False
1986,22,S1,P,P_PC1,-0.06288331130183304,True,False
1986,23,S1,P,P_PC1,-0.07077601570197302,True,False
1986,24,S1,P,P_PC1,0.13045142275695928,True,False
1986,25,S1,P,P_PC1,0.7603400895328537,True,False
1986,26,S1,P,P_PC1,1.01329498456485,True,False
1986,27,S1,P,P_PC1,1.0973548429684141,True,False
1986,28,S1,P,P_PC1,1.1727733655041093,True,False
1986,29,S1,P,P_PC1,1.2250074574847132,True,False
1986,30,S1,P,P_PC1,1.1120237657813432,True,False
1986,31,S1,P,P_PC1,0.79008251310109,True,False
1986,32,S1,P,P_PC1,0.5313761111645889,True,False
1986,33,S1,P,P_PC1,0.11218996635601405,True,False
1986,34,S1,P,P_PC1,-0.5065319449773112,True,False
1986,35,S1,P,P_PC1,-1.0867304138098284,True,False
1986,36,S1,P,P_PC1,-1.2460879673095582,True,False
1986,37,S1,P,P_PC1,-1.3339407740538816,True,False
1986,38,S1,P,P_PC1,-0.8614683922123014,True,False
1986,39,S1,P,P_PC1,-0.07896027816046064,True,False
1986,40,S1,P,P_PC1,0.3630176171181919,False,True
1986,41,S1,P,P_PC1,0.9063118420064461,False,True
1986,42,S1,P,P_PC1,0.6759224755242054,False,True
1986,43,S1,P,P_PC1,-0.3594803225228682,False,True
1986,44,S1,P,P_PC1,-1.6774014050593236,False,True
1986,45,S1,P,P_PC1,-2.4335211721315013,False,True
1986,46,S1,P,P_PC1,-3.1177795790411653,False,True
1986,47,S1,P,P_PC1,-2.433791654341027,False,True
1986,48,S1,P,P_PC1,-1.281893859422699,False,True
1986,49,S1,P,P_PC1,-0.7708138153480593,False,True
1987,1,S1,P,P_PC1,,True,False
1987,2,S1,P,P_PC1,,True,False
1987,3,S1,P,P_PC1,1.465207251781116,True,False
1987,4,S1,P,P_PC1,1.4878975169220137,True,False
1987,5,S1,P,P_PC1,1.42494323983853,True,False
1987,6,S1,P,P_PC1,1.4677606990998842,True,False
1987,7,S1,P,P_PC1,0.878968698842635,True,False
1987,8,S1,P,P_PC1,0.6524335476194915,True,False
1987,9,S1,P,P_PC1,0.7303630229410694,True,False
1987,10,S1,P,P_PC1,0.650409535971376,True,False
1987,11,S1,P,P_PC1,0.9233346366420944,True,False
1987,12,S1,P,P_PC1,0.8362998206164364,True,False
1987,13,S1,P,P_PC1,0.11026615135764592,True,False
1987,14,S1,P,P_PC1,-0.5538093848174059,True,False
1987,15,S1,P,P_PC1,-0.8322449128448622,True,False
1987,16,S1,P,P_PC1,-1.2958488889559396,True,False
1987,17,S1,P,P_PC1,-1.3303226167546633,True,False
1987,18,S1,P,P_PC1,-1.066654030531671,True,False
1987,19,S1,P,P_PC1,-0.820800819544935,True,False
1987,20,S1,P,P_PC1,-0.6252264243748288,True,False
1987,21,S1,P,P_PC1,-0.28073753747613495,True,False
1987,22,S1,P,P_PC1,0.06788313729534091,True,False
1987,23,S1,P,P_PC1,0.55303031360769,True,False
1987,24,S1,P,P_PC1,0.45243839450718426,True,False
1987,25,S1,P,P_PC1,0.37088210222942386,True,False
1987,26,S1,P,P_PC1,0.10685855659845296,True,False
1987,27,S1,P,P_PC1,-0.02395800517903923,True,False
1987,28,S1,P,P_PC1,-0.5810008991381604,True,False
1987,29,S1,P,P_PC1,-0.3350080699812053,True,False
1987,30,S1,P,P_PC1,0.12317303312476136,True,False
1987,31,S1,P,P_PC1,0.33265562392456965,True,False
1987,32,S1,P,P_PC1,0.778851591201052,True,False
1987,33,S1,P,P_PC1,1.1327025215830255,True,False
1987,34,S1,P,P_PC1,1.1895470433173894,True,False
1987,35,S1,P,P_PC1,1.1287313023423924,True,False
1987,36,S1,P,P_PC1,1.1255120378869659,True,False
1987,37,S1,P,P_PC1,0.7425395695151297,True,False
1987,38,S1,P,P_PC1,0.5437706406761659,True,False
1987,39,S1,P,P_PC1,0.32357935410885713,True,False
1987,40,S1,P,P_PC1,0.49562483211945374,False,True
1987,41,S1,P,P_PC1,0.6561396545075591,False,True
1987,42,S1,P,P_PC1,0.5045974234420035,False,True
1987,43,S1,P,P_PC1,1.0764928102420956,False,True
1987,44,S1,P,P_PC1,1.6744660532335374,False,True
1987,45,S1,P,P_PC1,1.197009036655147,False,True
1987,46,S1,P,P_PC1,0.9582958364425603,False,True
1987,47,S1,P,P_PC1,1.4370957058703042,False,True
1987,48,S1,P,P_PC1,1.330291309613765,False,True
1987,49,S1,P,P_PC1,1.3834235164743525,False,True
1988,1,S1,P,P_PC1,,True,False
1988,2,S1,P,P_PC1,,True,False
1988,3,S1,P,P_PC1,-0.6034387187355817,True,False
1988,4,S1,P,P_PC1,-0.11173382491494581,True,False
1988,5,S1,P,P_PC1,-0.1449841194455325,True,False
1988,6,S1,P,P_PC1,-0.30305323049831095,True,False
1988,7,S1,P,P_PC1,-0.5346293564710133,True,False
1988,8,S1,P,P_PC1,-0.9461360441293494,True,False
1988,9,S1,P,P_PC1,-0.8183926573696878,True,False
1988,10,S1,P,P_PC1,-0.8677727624165386,True,False
1988,11,S1,P,P_PC1,-0.7624667705844539,True,False
1988,12,S1,P,P_PC1,-0.7007768137366388,True,False
1988,13,S1,P,P_PC1,-0.907112651771484,True,False
1988,14,S1,P,P_PC1,-1.2868058380065535,True,False
1988,15,S1,P,P_PC1,-0.7429787680899899,True,False
1988,16,S1,P,P_PC1,-0.7063800533592415,True,False
1988,17,S1,P,P_PC1,-0.4129406541840007,True,False
1988,18,S1,P,P_PC1,-0.000619657336620313,True,False
1988,19,S1,P,P_PC1,0.0657173156036847,True,False
1988,20,S1,P,P_PC1,-0.4320305236751831,True,False
1988,21,S1,P,P_PC1,-0.45865657627337025,True,False
1988,22,S1,P,P_PC1,-0.8517230381631112,True,False
1988,23,S1,P,P_PC1,-1.3172070693916833,True,False
1988,24,S1,P,P_PC1,-1.263033903172755,True,False
1988,25,S1,P,P_PC1,-0.6538453850851503,True,False
1988,26,S1,P,P_PC1,-0.2972916026508185,True,False
1988,27,S1,P,P_PC1,-0.08025240584590763,True,False
1988,28,S1,P,P_PC1,0.028549026904691972,True,False
1988,29,S1,P,P_PC1,-0.5528249655250645,True,False
1988,30,S1,P,P_PC1,-1.1470591636767098,True,False
1988,31,S1,P,P_PC1,-1.1349655087872226,True,False
1988,32,S1,P,P_PC1,-0.5307155067404254,True,False
1988,33,S1,P,P_PC1,-0.21151997993523514,True,False
1988,34,S1,P,P_PC1,0.2027577002147798,True,False
1988,35,S1,P,P_PC1,0.691619663683904,True,False
1988,36,S1,P,P_PC1,1.1436437051915227,True,False
1988,37,S1,P,P_PC1,1.1033183071866959,True,False
1988,38,S1,P,P_PC1,1.2095502152197652,True,False
1988,39,S1,P,P_PC1,1.2357543912341584,True,False
1988,40,S1,P,P_PC1,1.0058800382319286,False,True
