window_id,mode,year,pc_score,pc_score_z
W045,1,2019,0.5088655057477877,0.7776325256759605
W045,1,2020,0.10113143609996636,0.15454593245436457
W045,1,2021,0.6627628795986474,1.0128137320473298
W045,1,2022,-0.02744997485287621,-0.04194820248862348
W045,1,2023,0.8420239473522311,1.2867549508920597
W045,2,1979,0.07526511958223117,0.12476229393912978
W045,2,1980,-0.13570012150010116,-0.2249416268803507
W045,2,1981,0.3416817028356151,0.5663844458019484
W045,2,1982,0.5224519896627933,0.8660360744152861
W045,2,1983,-0.10504589160882158,-0.1741280221003169
W045,2,1984,-0.31213378709130146,-0.5174047089750766
W045,2,1985,0.7992956786512174,1.3249425890462811
W045,2,1986,-0.3261343999964804,-0.5406126516754864
W045,2,1987,-0.0681194247462043,-0.11291732133455303
W045,2,1988,0.3942191770792296,0.6534725397395382
W045,2,1989,-0.3077932675534853,-0.510209700484671
W045,2,1990,0.18888126981594386,0.31309669917718724
W045,2,1991,-1.2395247667860507,-2.0546828883947157
W045,2,1992,1.1786901562354417,1.9538411491492842
W045,2,1993,0.7586191678988113,1.2575156744399043
W045,2,1994,-0.31139795353284433,-0.5161849635841164
W045,2,1995,-1.1090638488532005,-1.8384259624633899
W045,2,1996,-0.3899830548980461,-0.6464505842352561
W045,2,1997,1.4212521834465428,2.3559210914301048
W045,2,1998,1.2626807943231564,2.093067190845608
W045,2,1999,-1.139710268378012,-1.8892266204861148
W045,2,2000,-1.0816038130030345,-1.7929071739019184
W045,2,2001,-0.17722124756510846,-0.29376860760608214
W045,2,2002,0.7075168531102634,1.1728065548104187
W045,2,2003,0.6903010708214492,1.1442690263745219
W045,2,2004,0.2501675801390181,0.41468719295987755
W045,2,2005,0.21930878739506135,0.3635344970989235
W045,2,2006,0.0984054882827434,0.16312063971334848
W045,2,2007,-0.2773179824732909,-0.4596927213559802
W045,2,2008,-0.47760102359516654,-0.7916894256217558
W045,2,2009,-0.08076112400302178,-0.13387267764466895
W045,2,2010,0.06406689879720769,0.10619970185223424
W045,2,2011,0.3570427118852531,0.5918474323339595
W045,2,2012,-0.28057538223350614,-0.46509230975253096
W045,2,2013,-0.7963039302296183,-1.3199833543032913
W045,2,2014,-0.5383793300847075,-0.892437833137218
W045,2,2015,-0.08200125620767204,-0.13592836744492118
W045,2,2016,0.14016994784466194,0.23235097919856096
W045,2,2017,0.05442540242862464,0.09021759472708736
W045,2,2018,0.12689512676243878,0.21034613633054164
W045,2,2019,-0.37676527464543996,-0.6245402943924724
W045,2,2020,0.6665079920060222,1.104828723756734
W045,2,2021,-0.19174112725991138,-0.3178373064734852
W045,2,2022,-0.1641899222699438,-0.2721673925157978
W045,2,2023,-0.34877690048876075,-0.5781457123763118
W045,3,1979,-0.7301944252205251,-1.2431550929374204
W045,3,1980,0.5707665468087544,0.9717293299374576
W045,3,1981,-0.5023021161994577,-0.8551687227110967
W045,3,1982,0.4867513209267909,0.82869351326725
W045,3,1983,-0.769228608651111,-1.309610741261127
W045,3,1984,0.029123631580310293,0.04958294623101477
W045,3,1985,-0.16287013078705442,-0.2772861933507117
W045,3,1986,-1.0928442313297893,-1.8605659329083573
W045,3,1987,0.16242748464731055,0.27653258885308063
W045,3,1988,0.7418995962025381,1.263083131850616
W045,3,1989,0.648795651031788,1.1045737819926942
W045,3,1990,0.12866820008424837,0.2190574492341775
W045,3,1991,0.7494070663984107,1.2758645904412595
W045,3,1992,-0.24681955197699018,-0.4202099776152916
W045,3,1993,0.06938316802275366,0.11812475652025105
W045,3,1994,-0.07594288742983929,-0.1292926705819008
W045,3,1995,-1.0536794388170585,-1.7938879227861428
W045,3,1996,0.5580762179121542,0.9501240609105202
W045,3,1997,-0.06854725412648223,-0.11670161416046991
W045,3,1998,-0.14284704287141653,-0.2431969112925237
W045,3,1999,-0.28808232336832723,-0.4904597941465001
W045,3,2000,0.16545441096406377,0.2816859271101916
W045,3,2001,0.06626669259451946,0.11281896101317962
W045,3,2002,-0.8443421332460366,-1.437491422656991
W045,3,2003,-1.177101540586496,-2.004013896220381
W045,3,2004,-0.02379294710575535,-0.04050746260022093
W045,3,2005,-0.19133391770288774,-0.3257457548682037
W045,3,2006,0.2744233791238629,0.46720545870491476
W045,3,2007,-0.0603400521478616,-0.10272886308748416
W045,3,2008,-0.2727005134795618,-0.4642722821067596
W045,3,2009,-0.43974909060925493,-0.7486722751141154
W045,3,2010,-0.44987745292866577,-0.7659157992572755
W045,3,2011,0.911220860306215,1.5513523715801816
W045,3,2012,-0.5234020232731619,-0.8910912880350647
W045,3,2013,0.3469158662510242,0.5906238270998997
W045,3,2014,-0.06946881385564802,-0.1182705684433138
W045,3,2015,0.8399159492398581,1.4299558499389484
W045,3,2016,0.12105808708395345,0.20610124139776637
W045,3,2017,0.39095761452811617,0.6656048482929874
W045,3,2018,-0.1335719609211609,-0.22740609590744323
W045,3,2019,-0.2042659415528172,-0.3477625092499873
W045,3,2020,1.6177033541164876,2.7541379310373437
W045,3,2021,1.1105888273895366,1.8907760854401718
W045,3,2022,-0.1895803766095488,-0.32276035335654324
W045,3,2023,-0.27691915041579407,-0.4714545061985789
W045,4,1979,-0.6626851257906295,-1.295456703414527
W045,4,1980,0.329473685946097,0.6440749587495861
W045,4,1981,-0.09688887144772831,-0.18940418777844067
W045,4,1982,0.008376316576912929,0.016374526961862815
W045,4,1983,0.12560540186840938,0.24554098696779192
W045,4,1984,0.5289292796507149,1.0339827382397309
W045,4,1985,1.2723859216578604,2.487336454964769
W045,4,1986,0.03518634938360726,0.06878439005749028
W045,4,1987,-0.07646484364091682,-0.1494780709797697
W045,4,1988,0.03084220088842994,0.06029218754729903
W045,4,1989,0.4679925381580679,0.9148599343942307
W045,4,1990,0.4665101781090803,0.9119621278982063
W045,4,1991,0.261333749754224,0.5108709170794415
W045,4,1992,-0.3074807118618092,-0.6010817714926352
W045,4,1993,-0.3934306638007225,-0.769101902115878
W045,4,1994,0.19074258883806072,0.3728750740287111
W045,4,1995,-0.3740696123961488,-0.7312537554605801
W045,4,1996,-0.6004078228318019,-1.1737132894630873
W045,4,1997,-0.42662451531810414,-0.8339912376189724
W045,4,1998,0.7443786798108702,1.4551561716272992
W045,4,1999,0.9637232892525935,1.8839441941743713
W045,4,2000,-0.19906641944320264,-0.3891469982591712
W045,4,2001,-0.32012693429787203,-0.6258033669986807
W045,4,2002,0.13833675702088674,0.2704290050233514
W045,4,2003,-0.3547035227945665,-0.693395759835034
W045,4,2004,0.2673643555266256,0.5226599076112378
W045,4,2005,-0.21983411927723828,-0.42974494578727407
W045,4,2006,0.6185194552409579,1.2091189967908744
W045,4,2007,-0.8045101344295167,-1.5727047523033097
W045,4,2008,0.6060357947655649,1.1847151871735928
W045,4,2009,1.0364608452862132,2.026135939373604
W045,4,2010,-0.739757000666209,-1.4461214355271952
W045,4,2011,-0.050347677498469835,-0.09842266527248456
W045,4,2012,0.16258025659134434,0.3178216547305656
W045,4,2013,-0.4574535236714823,-0.8942576356060372
W045,4,2014,-0.528851288934074,-1.0338302773005237
W045,4,2015,-0.013577609134012545,-0.026542326188495148
W045,4,2016,-0.11727988141969209,-0.22926575932957094
W045,4,2017,-0.44670682956122626,-0.8732493522104098
W045,4,2018,0.5859233410385746,1.1453981541080642
W045,4,2019,-0.725186739079882,-1.4176386126782725
W045,4,2020,-0.7590381833023037,-1.4838134499147042
W045,4,2021,0.4772836516577955,0.9330227613492605
W045,4,2022,-0.17823992399968908,-0.3484341135407419
W045,4,2023,-0.46525268242559387,-0.9095038997755458
W045,5,1979,0.0663912382467432,0.137900956844918
W045,5,1980,0.9024871760955034,1.8745522513272765
W045,5,1981,0.17587570187886636,0.36531066772288995
W045,5,1982,-0.15425882501159985,-0.32041034529004186
W045,5,1983,0.8726169859688542,1.812509007242932
W045,5,1984,0.24406351920480956,0.5069432912848602
W045,5,1985,-0.4898422375211701,-1.0174492153042298
W045,5,1986,0.2905286889804084,0.6034558965808003
W045,5,1987,0.11067563734386156,0.2298838926970659
W045,5,1988,-0.071581632512175,-0.14868190256166028
W045,5,1989,0.199583574296117,0.4145541880643182
W045,5,1990,0.6052440503777208,1.2571498269333123
W045,5,1991,0.22895745508674467,0.47556655015073884
W045,5,1992,0.5130293427869984,1.0656110524240305
W045,5,1993,0.22930715299404975,0.4762929061774906
W045,5,1994,0.01826279804260024,0.03793357965971665
W045,5,1995,0.07926945235599761,0.16465024025969185
W045,5,1996,0.43294614862123637,0.8992705925336371
W045,5,1997,-0.3667438042379098,-0.7617619863240618
W045,5,1998,0.6105930409825688,1.2682601924279522
W045,5,1999,-0.34577456843622695,-0.7182068763769953
W045,5,2000,0.5819478196667843,1.2087613258184728
W045,5,2001,0.3558658871360549,0.7391675112632039
W045,5,2002,0.015091238524651596,0.0313459469574876
W045,5,2003,-0.6628709393404617,-1.3768463913869462
W045,5,2004,-0.3286341581670736,-0.6826046035583127
W045,5,2005,-0.32226373083507365,-0.669372616208884
W045,5,2006,0.5839746230505399,1.212971190453286
W045,5,2007,-0.4085880477972783,-0.8486764855512513
W045,5,2008,0.2269123082405645,0.4713185843886234
W045,5,2009,-0.6743324062550312,-1.4006529552665261
W045,5,2010,0.0011662587089974006,0.0024224309735229052
W045,5,2011,-0.20772293611435122,-0.4314604216650535
W045,5,2012,0.05889337040841841,0.12232716764461718
W045,5,2013,-0.2489321590251871,-0.5170559222207094
W045,5,2014,-1.111620305484672,-2.308941779408614
W045,5,2015,-0.1938548168855669,-0.4026550105627447
W045,5,2016,0.6449380783877675,1.3395981226447264
W045,5,2017,0.3921929165979814,0.8146222286991893
W045,5,2018,-0.9795231971189453,-2.034563440923955
W045,5,2019,-0.07638692873725676,-0.15866296278679556
W045,5,2020,-0.1289234772430116,-0.26778640286103517
W045,5,2021,-1.0418597383521824,-2.1640424039539563
W045,5,2022,0.018332019327466385,0.038077358894283715
W045,5,2023,-0.6454325742371296,-1.3406252378572712
