window_id,config_id,smoothing,detector_width,band_half_width,search_mode,selection_rule,P_peak_day,V_peak_day,H_peak_day,Je_peak_day,Jw_peak_day,sequence_string,sequence_with_days,front_object,last_object
W113,smooth9__narrow_w16_b8__wide_search__closest_anchor,smooth9,16,8,wide_search,closest_anchor,113.0,114.0,113.0,110.0,111.0,Je/Jw -> H/P/V,Je/Jw(day110/7月20日) -> H/P/V(day113/7月23日),Je/Jw,H/P/V
W113,smooth9__narrow_w16_b8__wide_search__max_overlap,smooth9,16,8,wide_search,max_overlap,113.0,114.0,113.0,110.0,111.0,Je/Jw -> H/P/V,Je/Jw(day110/7月20日) -> H/P/V(day113/7月23日),Je/Jw,H/P/V
W113,smooth9__narrow_w16_b8__wide_search__max_score,smooth9,16,8,wide_search,max_score,88.0,114.0,88.0,110.0,105.0,H/P -> Jw -> Je -> V,H/P(day88/6月28日) -> Jw(day105/7月15日) -> Je(day110/7月20日) -> V(day114/7月24日),H/P,V
W113,smooth9__wide_w24_b12__baseline_search__baseline_rule,smooth9,24,12,baseline_search,baseline_rule,110.0,115.0,113.0,115.0,111.0,P/Jw -> H -> Je/V,P/Jw(day110/7月20日) -> H(day113/7月23日) -> Je/V(day115/7月25日),P/Jw,Je/V
W113,smooth9__wide_w24_b12__baseline_search__closest_anchor,smooth9,24,12,baseline_search,closest_anchor,110.0,115.0,113.0,115.0,111.0,P/Jw -> H -> Je/V,P/Jw(day110/7月20日) -> H(day113/7月23日) -> Je/V(day115/7月25日),P/Jw,Je/V
W113,smooth9__wide_w24_b12__baseline_search__max_overlap,smooth9,24,12,baseline_search,max_overlap,110.0,115.0,113.0,109.0,111.0,Je/P/Jw -> H -> V,Je/P/Jw(day110/7月20日) -> H(day113/7月23日) -> V(day115/7月25日),Je/P/Jw,V
W113,smooth9__wide_w24_b12__baseline_search__max_score,smooth9,24,12,baseline_search,max_score,88.0,115.0,88.0,109.0,105.0,H/P -> Jw -> Je -> V,H/P(day88/6月28日) -> Jw(day105/7月15日) -> Je(day109/7月19日) -> V(day115/7月25日),H/P,V
W113,smooth9__wide_w24_b12__narrow_search__baseline_rule,smooth9,24,12,narrow_search,baseline_rule,110.0,115.0,113.0,115.0,111.0,P/Jw -> H -> Je/V,P/Jw(day110/7月20日) -> H(day113/7月23日) -> Je/V(day115/7月25日),P/Jw,Je/V
W113,smooth9__wide_w24_b12__narrow_search__closest_anchor,smooth9,24,12,narrow_search,closest_anchor,110.0,115.0,113.0,115.0,111.0,P/Jw -> H -> Je/V,P/Jw(day110/7月20日) -> H(day113/7月23日) -> Je/V(day115/7月25日),P/Jw,Je/V
W113,smooth9__wide_w24_b12__narrow_search__max_overlap,smooth9,24,12,narrow_search,max_overlap,110.0,115.0,113.0,109.0,111.0,Je/P/Jw -> H -> V,Je/P/Jw(day110/7月20日) -> H(day113/7月23日) -> V(day115/7月25日),Je/P/Jw,V
W113,smooth9__wide_w24_b12__narrow_search__max_score,smooth9,24,12,narrow_search,max_score,98.0,115.0,98.0,109.0,105.0,H/P -> Jw -> Je -> V,H/P(day98/7月8日) -> Jw(day105/7月15日) -> Je(day109/7月19日) -> V(day115/7月25日),H/P,V
W113,smooth9__wide_w24_b12__wide_search__baseline_rule,smooth9,24,12,wide_search,baseline_rule,110.0,115.0,113.0,115.0,111.0,P/Jw -> H -> Je/V,P/Jw(day110/7月20日) -> H(day113/7月23日) -> Je/V(day115/7月25日),P/Jw,Je/V
W113,smooth9__wide_w24_b12__wide_search__closest_anchor,smooth9,24,12,wide_search,closest_anchor,110.0,115.0,113.0,115.0,111.0,P/Jw -> H -> Je/V,P/Jw(day110/7月20日) -> H(day113/7月23日) -> Je/V(day115/7月25日),P/Jw,Je/V
W113,smooth9__wide_w24_b12__wide_search__max_overlap,smooth9,24,12,wide_search,max_overlap,110.0,115.0,113.0,109.0,111.0,Je/P/Jw -> H -> V,Je/P/Jw(day110/7月20日) -> H(day113/7月23日) -> V(day115/7月25日),Je/P/Jw,V
W113,smooth9__wide_w24_b12__wide_search__max_score,smooth9,24,12,wide_search,max_score,88.0,115.0,88.0,109.0,105.0,H/P -> Jw -> Je -> V,H/P(day88/6月28日) -> Jw(day105/7月15日) -> Je(day109/7月19日) -> V(day115/7月25日),H/P,V
W160,smooth5__baseline_w20_b10__baseline_search__baseline_rule,smooth5,20,10,baseline_search,baseline_rule,162.0,161.0,164.0,162.0,158.0,Jw -> V/Je/P -> H,Jw(day158/9月6日) -> V/Je/P(day162/9月10日) -> H(day164/9月12日),Jw,H
W160,smooth5__baseline_w20_b10__baseline_search__closest_anchor,smooth5,20,10,baseline_search,closest_anchor,162.0,161.0,164.0,162.0,158.0,Jw -> V/Je/P -> H,Jw(day158/9月6日) -> V/Je/P(day162/9月10日) -> H(day164/9月12日),Jw,H
W160,smooth5__baseline_w20_b10__baseline_search__max_overlap,smooth5,20,10,baseline_search,max_overlap,156.0,161.0,164.0,162.0,164.0,P -> V/Je -> H/Jw,P(day156/9月4日) -> V/Je(day162/9月10日) -> H/Jw(day164/9月12日),P,H/Jw
W160,smooth5__baseline_w20_b10__baseline_search__max_score,smooth5,20,10,baseline_search,max_score,156.0,161.0,170.0,170.0,170.0,P -> V -> H/Je/Jw,P(day156/9月4日) -> V(day161/9月9日) -> H/Je/Jw(day170/9月18日),P,H/Je/Jw
W160,smooth5__baseline_w20_b10__narrow_search__baseline_rule,smooth5,20,10,narrow_search,baseline_rule,162.0,161.0,164.0,162.0,158.0,Jw -> V/Je/P -> H,Jw(day158/9月6日) -> V/Je/P(day162/9月10日) -> H(day164/9月12日),Jw,H
W160,smooth5__baseline_w20_b10__narrow_search__closest_anchor,smooth5,20,10,narrow_search,closest_anchor,162.0,161.0,164.0,162.0,158.0,Jw -> V/Je/P -> H,Jw(day158/9月6日) -> V/Je/P(day162/9月10日) -> H(day164/9月12日),Jw,H
W160,smooth5__baseline_w20_b10__narrow_search__max_overlap,smooth5,20,10,narrow_search,max_overlap,156.0,161.0,164.0,162.0,164.0,P -> V/Je -> H/Jw,P(day156/9月4日) -> V/Je(day162/9月10日) -> H/Jw(day164/9月12日),P,H/Jw
W160,smooth5__baseline_w20_b10__narrow_search__max_score,smooth5,20,10,narrow_search,max_score,156.0,161.0,170.0,170.0,170.0,P -> V -> H/Je/Jw,P(day156/9月4日) -> V(day161/9月9日) -> H/Je/Jw(day170/9月18日),P,H/Je/Jw
W160,smooth5__baseline_w20_b10__wide_search__baseline_rule,smooth5,20,10,wide_search,baseline_rule,162.0,161.0,164.0,162.0,158.0,Jw -> V/Je/P -> H,Jw(day158/9月6日) -> V/Je/P(day162/9月10日) -> H(day164/9月12日),Jw,H
W160,smooth5__baseline_w20_b10__wide_search__closest_anchor,smooth5,20,10,wide_search,closest_anchor,162.0,161.0,164.0,162.0,158.0,Jw -> V/Je/P -> H,Jw(day158/9月6日) -> V/Je/P(day162/9月10日) -> H(day164/9月12日),Jw,H
W160,smooth5__baseline_w20_b10__wide_search__max_overlap,smooth5,20,10,wide_search,max_overlap,156.0,161.0,164.0,162.0,164.0,P -> V/Je -> H/Jw,P(day156/9月4日) -> V/Je(day162/9月10日) -> H/Jw(day164/9月12日),P,H/Jw
W160,smooth5__baseline_w20_b10__wide_search__max_score,smooth5,20,10,wide_search,max_score,156.0,161.0,170.0,170.0,170.0,P -> V -> H/Je/Jw,P(day156/9月4日) -> V(day161/9月9日) -> H/Je/Jw(day170/9月18日),P,H/Je/Jw
W160,smooth5__narrow_w16_b8__baseline_search__baseline_rule,smooth5,16,8,baseline_search,baseline_rule,161.0,162.0,155.0,160.0,160.0,H -> Je/Jw/P/V,H(day155/9月3日) -> Je/Jw/P/V(day160/9月8日),H,Je/Jw/P/V
W160,smooth5__narrow_w16_b8__baseline_search__closest_anchor,smooth5,16,8,baseline_search,closest_anchor,161.0,162.0,155.0,160.0,160.0,H -> Je/Jw/P/V,H(day155/9月3日) -> Je/Jw/P/V(day160/9月8日),H,Je/Jw/P/V
W160,smooth5__narrow_w16_b8__baseline_search__max_overlap,smooth5,16,8,baseline_search,max_overlap,161.0,162.0,155.0,160.0,160.0,H -> Je/Jw/P/V,H(day155/9月3日) -> Je/Jw/P/V(day160/9月8日),H,Je/Jw/P/V
W160,smooth5__narrow_w16_b8__baseline_search__max_score,smooth5,16,8,baseline_search,max_score,155.0,162.0,169.0,172.0,172.0,P -> V -> H -> Je/Jw,P(day155/9月3日) -> V(day162/9月10日) -> H(day169/9月17日) -> Je/Jw(day172/9月20日),P,Je/Jw
W160,smooth5__narrow_w16_b8__narrow_search__baseline_rule,smooth5,16,8,narrow_search,baseline_rule,161.0,162.0,163.0,160.0,160.0,Je/Jw/P/V/H,Je/Jw/P/V/H(day161/9月9日),Je/Jw/P/V/H,Je/Jw/P/V/H
W160,smooth5__narrow_w16_b8__narrow_search__closest_anchor,smooth5,16,8,narrow_search,closest_anchor,161.0,162.0,163.0,160.0,160.0,Je/Jw/P/V/H,Je/Jw/P/V/H(day161/9月9日),Je/Jw/P/V/H,Je/Jw/P/V/H
W160,smooth5__narrow_w16_b8__narrow_search__max_overlap,smooth5,16,8,narrow_search,max_overlap,161.0,162.0,163.0,160.0,160.0,Je/Jw/P/V/H,Je/Jw/P/V/H(day161/9月9日),Je/Jw/P/V/H,Je/Jw/P/V/H
W160,smooth5__narrow_w16_b8__narrow_search__max_score,smooth5,16,8,narrow_search,max_score,155.0,162.0,169.0,172.0,172.0,P -> V -> H -> Je/Jw,P(day155/9月3日) -> V(day162/9月10日) -> H(day169/9月17日) -> Je/Jw(day172/9月20日),P,Je/Jw
W160,smooth5__narrow_w16_b8__wide_search__baseline_rule,smooth5,16,8,wide_search,baseline_rule,161.0,162.0,155.0,160.0,160.0,H -> Je/Jw/P/V,H(day155/9月3日) -> Je/Jw/P/V(day160/9月8日),H,Je/Jw/P/V
W160,smooth5__narrow_w16_b8__wide_search__closest_anchor,smooth5,16,8,wide_search,closest_anchor,161.0,162.0,155.0,160.0,160.0,H -> Je/Jw/P/V,H(day155/9月3日) -> Je/Jw/P/V(day160/9月8日),H,Je/Jw/P/V
W160,smooth5__narrow_w16_b8__wide_search__max_overlap,smooth5,16,8,wide_search,max_overlap,161.0,162.0,155.0,160.0,160.0,H -> Je/Jw/P/V,H(day155/9月3日) -> Je/Jw/P/V(day160/9月8日),H,Je/Jw/P/V
W160,smooth5__narrow_w16_b8__wide_search__max_score,smooth5,16,8,wide_search,max_score,155.0,162.0,169.0,172.0,172.0,P -> V -> H -> Je/Jw,P(day155/9月3日) -> V(day162/9月10日) -> H(day169/9月17日) -> Je/Jw(day172/9月20日),P,Je/Jw
W160,smooth5__wide_w24_b12__baseline_search__baseline_rule,smooth5,24,12,baseline_search,baseline_rule,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__baseline_search__closest_anchor,smooth5,24,12,baseline_search,closest_anchor,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__baseline_search__max_overlap,smooth5,24,12,baseline_search,max_overlap,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__baseline_search__max_score,smooth5,24,12,baseline_search,max_score,157.0,161.0,170.0,168.0,168.0,P -> V -> Je/Jw -> H,P(day157/9月5日) -> V(day161/9月9日) -> Je/Jw(day168/9月16日) -> H(day170/9月18日),P,H
W160,smooth5__wide_w24_b12__narrow_search__baseline_rule,smooth5,24,12,narrow_search,baseline_rule,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__narrow_search__closest_anchor,smooth5,24,12,narrow_search,closest_anchor,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__narrow_search__max_overlap,smooth5,24,12,narrow_search,max_overlap,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__narrow_search__max_score,smooth5,24,12,narrow_search,max_score,157.0,161.0,170.0,168.0,168.0,P -> V -> Je/Jw -> H,P(day157/9月5日) -> V(day161/9月9日) -> Je/Jw(day168/9月16日) -> H(day170/9月18日),P,H
W160,smooth5__wide_w24_b12__wide_search__baseline_rule,smooth5,24,12,wide_search,baseline_rule,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__wide_search__closest_anchor,smooth5,24,12,wide_search,closest_anchor,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__wide_search__max_overlap,smooth5,24,12,wide_search,max_overlap,157.0,161.0,164.0,162.0,162.0,P -> V/Je/Jw -> H,P(day157/9月5日) -> V/Je/Jw(day162/9月10日) -> H(day164/9月12日),P,H
W160,smooth5__wide_w24_b12__wide_search__max_score,smooth5,24,12,wide_search,max_score,157.0,161.0,170.0,168.0,168.0,P -> V -> Je/Jw -> H,P(day157/9月5日) -> V(day161/9月9日) -> Je/Jw(day168/9月16日) -> H(day170/9月18日),P,H
W160,smooth9__baseline_w20_b10__baseline_search__baseline_rule,smooth9,20,10,baseline_search,baseline_rule,158.0,161.0,155.0,162.0,152.0,Jw -> H -> P -> V/Je,Jw(day152/8月31日) -> H(day155/9月3日) -> P(day158/9月6日) -> V/Je(day162/9月10日),Jw,V/Je
W160,smooth9__baseline_w20_b10__baseline_search__closest_anchor,smooth9,20,10,baseline_search,closest_anchor,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__baseline_search__max_overlap,smooth9,20,10,baseline_search,max_overlap,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__baseline_search__max_score,smooth9,20,10,baseline_search,max_score,157.0,162.0,169.0,168.0,168.0,P -> V -> Je/Jw/H,P(day157/9月5日) -> V(day162/9月10日) -> Je/Jw/H(day168/9月16日),P,Je/Jw/H
W160,smooth9__baseline_w20_b10__narrow_search__baseline_rule,smooth9,20,10,narrow_search,baseline_rule,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__narrow_search__closest_anchor,smooth9,20,10,narrow_search,closest_anchor,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__narrow_search__max_overlap,smooth9,20,10,narrow_search,max_overlap,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__narrow_search__max_score,smooth9,20,10,narrow_search,max_score,157.0,162.0,169.0,168.0,168.0,P -> V -> Je/Jw/H,P(day157/9月5日) -> V(day162/9月10日) -> Je/Jw/H(day168/9月16日),P,Je/Jw/H
W160,smooth9__baseline_w20_b10__wide_search__baseline_rule,smooth9,20,10,wide_search,baseline_rule,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__wide_search__closest_anchor,smooth9,20,10,wide_search,closest_anchor,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__wide_search__max_overlap,smooth9,20,10,wide_search,max_overlap,157.0,162.0,163.0,161.0,162.0,P -> Je/Jw/V/H,P(day157/9月5日) -> Je/Jw/V/H(day162/9月10日),P,Je/Jw/V/H
W160,smooth9__baseline_w20_b10__wide_search__max_score,smooth9,20,10,wide_search,max_score,157.0,162.0,169.0,168.0,168.0,P -> V -> Je/Jw/H,P(day157/9月5日) -> V(day162/9月10日) -> Je/Jw/H(day168/9月16日),P,Je/Jw/H
W160,smooth9__narrow_w16_b8__baseline_search__baseline_rule,smooth9,16,8,baseline_search,baseline_rule,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__baseline_search__closest_anchor,smooth9,16,8,baseline_search,closest_anchor,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__baseline_search__max_overlap,smooth9,16,8,baseline_search,max_overlap,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__baseline_search__max_score,smooth9,16,8,baseline_search,max_score,157.0,162.0,170.0,170.0,170.0,P -> V -> H/Je/Jw,P(day157/9月5日) -> V(day162/9月10日) -> H/Je/Jw(day170/9月18日),P,H/Je/Jw
W160,smooth9__narrow_w16_b8__narrow_search__baseline_rule,smooth9,16,8,narrow_search,baseline_rule,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__narrow_search__closest_anchor,smooth9,16,8,narrow_search,closest_anchor,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__narrow_search__max_overlap,smooth9,16,8,narrow_search,max_overlap,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__narrow_search__max_score,smooth9,16,8,narrow_search,max_score,157.0,162.0,170.0,170.0,170.0,P -> V -> H/Je/Jw,P(day157/9月5日) -> V(day162/9月10日) -> H/Je/Jw(day170/9月18日),P,H/Je/Jw
W160,smooth9__narrow_w16_b8__wide_search__baseline_rule,smooth9,16,8,wide_search,baseline_rule,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__wide_search__closest_anchor,smooth9,16,8,wide_search,closest_anchor,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__wide_search__max_overlap,smooth9,16,8,wide_search,max_overlap,157.0,162.0,164.0,161.0,158.0,P/Jw -> Je/V -> H,P/Jw(day158/9月6日) -> Je/V(day162/9月10日) -> H(day164/9月12日),P/Jw,H
W160,smooth9__narrow_w16_b8__wide_search__max_score,smooth9,16,8,wide_search,max_score,157.0,162.0,170.0,170.0,170.0,P -> V -> H/Je/Jw,P(day157/9月5日) -> V(day162/9月10日) -> H/Je/Jw(day170/9月18日),P,H/Je/Jw
W160,smooth9__wide_w24_b12__baseline_search__baseline_rule,smooth9,24,12,baseline_search,baseline_rule,158.0,162.0,157.0,160.0,160.0,H/P -> Je/Jw -> V,H/P(day158/9月6日) -> Je/Jw(day160/9月8日) -> V(day162/9月10日),H/P,V
W160,smooth9__wide_w24_b12__baseline_search__closest_anchor,smooth9,24,12,baseline_search,closest_anchor,158.0,162.0,157.0,160.0,160.0,H/P -> Je/Jw -> V,H/P(day158/9月6日) -> Je/Jw(day160/9月8日) -> V(day162/9月10日),H/P,V
W160,smooth9__wide_w24_b12__baseline_search__max_overlap,smooth9,24,12,baseline_search,max_overlap,158.0,162.0,164.0,166.0,166.0,P -> V -> H -> Je/Jw,P(day158/9月6日) -> V(day162/9月10日) -> H(day164/9月12日) -> Je/Jw(day166/9月14日),P,Je/Jw
W160,smooth9__wide_w24_b12__baseline_search__max_score,smooth9,24,12,baseline_search,max_score,158.0,162.0,170.0,166.0,166.0,P -> V -> Je/Jw -> H,P(day158/9月6日) -> V(day162/9月10日) -> Je/Jw(day166/9月14日) -> H(day170/9月18日),P,H
W160,smooth9__wide_w24_b12__narrow_search__baseline_rule,smooth9,24,12,narrow_search,baseline_rule,158.0,162.0,157.0,160.0,160.0,H/P -> Je/Jw -> V,H/P(day158/9月6日) -> Je/Jw(day160/9月8日) -> V(day162/9月10日),H/P,V
W160,smooth9__wide_w24_b12__narrow_search__closest_anchor,smooth9,24,12,narrow_search,closest_anchor,158.0,162.0,157.0,160.0,160.0,H/P -> Je/Jw -> V,H/P(day158/9月6日) -> Je/Jw(day160/9月8日) -> V(day162/9月10日),H/P,V
W160,smooth9__wide_w24_b12__narrow_search__max_overlap,smooth9,24,12,narrow_search,max_overlap,158.0,162.0,164.0,166.0,166.0,P -> V -> H -> Je/Jw,P(day158/9月6日) -> V(day162/9月10日) -> H(day164/9月12日) -> Je/Jw(day166/9月14日),P,Je/Jw
W160,smooth9__wide_w24_b12__narrow_search__max_score,smooth9,24,12,narrow_search,max_score,158.0,162.0,170.0,166.0,166.0,P -> V -> Je/Jw -> H,P(day158/9月6日) -> V(day162/9月10日) -> Je/Jw(day166/9月14日) -> H(day170/9月18日),P,H
W160,smooth9__wide_w24_b12__wide_search__baseline_rule,smooth9,24,12,wide_search,baseline_rule,158.0,162.0,157.0,160.0,160.0,H/P -> Je/Jw -> V,H/P(day158/9月6日) -> Je/Jw(day160/9月8日) -> V(day162/9月10日),H/P,V
W160,smooth9__wide_w24_b12__wide_search__closest_anchor,smooth9,24,12,wide_search,closest_anchor,158.0,162.0,157.0,160.0,160.0,H/P -> Je/Jw -> V,H/P(day158/9月6日) -> Je/Jw(day160/9月8日) -> V(day162/9月10日),H/P,V
W160,smooth9__wide_w24_b12__wide_search__max_overlap,smooth9,24,12,wide_search,max_overlap,158.0,162.0,164.0,166.0,166.0,P -> V -> H -> Je/Jw,P(day158/9月6日) -> V(day162/9月10日) -> H(day164/9月12日) -> Je/Jw(day166/9月14日),P,Je/Jw
W160,smooth9__wide_w24_b12__wide_search__max_score,smooth9,24,12,wide_search,max_score,158.0,162.0,170.0,166.0,166.0,P -> V -> Je/Jw -> H,P(day158/9月6日) -> V(day162/9月10日) -> Je/Jw(day166/9月14日) -> H(day170/9月18日),P,H
