scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
H_only,H,DET_WIDTH_24,CP001,19,04-20,1,v10_3_H_only_DET_WIDTH_24,27.13516124299768,1.4669473264171593,True,19,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,DET_WIDTH_24,CP002,34,05-05,2,v10_3_H_only_DET_WIDTH_24,15.142041524674545,0.7651389831916937,False,19,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,DET_WIDTH_24,CP003,77,06-17,3,v10_3_H_only_DET_WIDTH_24,20.911505434301247,10.040233886398681,True,77,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,DET_WIDTH_24,CP004,95,07-05,4,v10_3_H_only_DET_WIDTH_24,18.983733510103498,7.931941675824259,True,95,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,DET_WIDTH_24,CP005,115,07-25,5,v10_3_H_only_DET_WIDTH_24,47.869763717662394,46.33551955023498,True,115,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,DET_WIDTH_24,CP006,131,08-10,6,v10_3_H_only_DET_WIDTH_24,4.567295214796305,3.330747259205083,False,115,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
H_only,H,DET_WIDTH_24,CP007,154,09-02,7,v10_3_H_only_DET_WIDTH_24,11.367119329539383,9.900363676249128,True,154,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
