scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
Je_only,Je,SMOOTH_INPUT_5D,CP001,18,04-19,1,v10_3_Je_only_SMOOTH_INPUT_5D,4.33063661303579,0.1695024501604454,False,46,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP002,26,04-27,2,v10_3_Je_only_SMOOTH_INPUT_5D,6.6822926075612825,1.3354685511275015,False,46,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP003,34,05-05,3,v10_3_Je_only_SMOOTH_INPUT_5D,6.990570539927465,3.9178186793589203,False,46,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP004,46,05-17,4,v10_3_Je_only_SMOOTH_INPUT_5D,13.666413880755227,10.644765420067541,True,46,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP005,78,06-18,5,v10_3_Je_only_SMOOTH_INPUT_5D,6.086808007890182,0.3479649024629019,False,46,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP006,84,06-24,6,v10_3_Je_only_SMOOTH_INPUT_5D,5.960021040717298,0.005863401959411263,False,111,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP007,91,07-01,7,v10_3_Je_only_SMOOTH_INPUT_5D,7.338271192726849,0.12298752558475723,False,111,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP008,98,07-08,8,v10_3_Je_only_SMOOTH_INPUT_5D,7.950702006233788,0.5625068265151221,False,111,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP009,111,07-21,9,v10_3_Je_only_SMOOTH_INPUT_5D,17.987174088123133,15.316254853828216,True,111,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP010,135,08-14,10,v10_3_Je_only_SMOOTH_INPUT_5D,14.392614005398078,10.110221077218036,True,135,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Je_only,Je,SMOOTH_INPUT_5D,CP011,162,09-10,11,v10_3_Je_only_SMOOTH_INPUT_5D,21.808144882147957,13.725877052212656,True,162,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
