window_id,object,observed_peak_day,bootstrap_peak_median,bootstrap_peak_q025,bootstrap_peak_q975,abs_error_median,abs_error_q75,abs_error_q90,abs_error_q975,support_class,included_in_tau_estimation,mode,phase_group,phase_group_size,years_in_phase_group,group_role
W113,P,114.0,114.0,105.0,118.0,2.0,4.0,8.0,9.0,weak_window,True,1,PC_high,15,1981;1984;1985;1986;1989;1994;1999;2000;2001;2002;2004;2011;2012;2015;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W113,V,116.0,116.0,111.475,118.0,1.0,2.0,3.0,5.0,accepted_window,True,1,PC_high,15,1981;1984;1985;1986;1989;1994;1999;2000;2001;2002;2004;2011;2012;2015;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W113,H,117.0,117.0,108.0,120.0,1.0,2.0,3.0,9.0,accepted_window,True,1,PC_high,15,1981;1984;1985;1986;1989;1994;1999;2000;2001;2002;2004;2011;2012;2015;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W113,Je,109.0,109.0,107.0,115.52499999999998,1.0,1.0,3.0,7.0,accepted_window,True,1,PC_high,15,1981;1984;1985;1986;1989;1994;1999;2000;2001;2002;2004;2011;2012;2015;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,103.0,106.0,102.0,118.0,3.0,11.0,14.0,15.0,accepted_window,True,1,PC_high,15,1981;1984;1985;1986;1989;1994;1999;2000;2001;2002;2004;2011;2012;2015;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W113,P,113.0,113.0,107.475,120.0,2.0,3.0,5.0,8.0,candidate_window,True,1,PC_low,15,1980;1983;1987;1993;1995;1998;2003;2007;2009;2010;2014;2017;2020;2021;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W113,V,110.0,110.0,106.0,125.0,2.0,3.0,8.0,15.0,candidate_window,True,1,PC_low,15,1980;1983;1987;1993;1995;1998;2003;2007;2009;2010;2014;2017;2020;2021;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W113,H,115.0,115.0,105.0,121.52499999999998,3.0,5.0,7.0,11.574999999999932,weak_window,True,1,PC_low,15,1980;1983;1987;1993;1995;1998;2003;2007;2009;2010;2014;2017;2020;2021;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W113,Je,108.0,110.0,101.0,117.0,4.0,6.0,7.0,9.0,weak_window,True,1,PC_low,15,1980;1983;1987;1993;1995;1998;2003;2007;2009;2010;2014;2017;2020;2021;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W113,Jw,109.0,109.0,105.0,122.0,1.0,2.0,4.0,13.0,candidate_window,True,1,PC_low,15,1980;1983;1987;1993;1995;1998;2003;2007;2009;2010;2014;2017;2020;2021;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W113,P,112.0,113.0,104.0,117.0,3.0,3.0,4.0,8.0,accepted_window,True,1,PC_mid,15,1979;1982;1988;1990;1991;1992;1996;1997;2005;2006;2008;2013;2016;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W113,V,116.0,115.0,107.0,120.0,2.0,3.0,7.0,9.0,candidate_window,True,1,PC_mid,15,1979;1982;1988;1990;1991;1992;1996;1997;2005;2006;2008;2013;2016;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W113,H,112.0,112.0,108.0,115.0,2.0,2.0,3.0,5.0,accepted_window,True,1,PC_mid,15,1979;1982;1988;1990;1991;1992;1996;1997;2005;2006;2008;2013;2016;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
