window_id,year,mode,phase_group,pc_score,grouping_method,phase_group_size
W113,1979,1,PC_mid,-0.23112509974158815,tercile_pc_phase_group,15
W113,1980,1,PC_low,-0.5357441590295959,tercile_pc_phase_group,15
W113,1981,1,PC_high,0.7699463202350886,tercile_pc_phase_group,15
W113,1982,1,PC_mid,0.04073105726068116,tercile_pc_phase_group,15
W113,1983,1,PC_low,-0.7119394007119714,tercile_pc_phase_group,15
W113,1984,1,PC_high,0.9623293761074738,tercile_pc_phase_group,15
W113,1985,1,PC_high,0.6412786569406754,tercile_pc_phase_group,15
W113,1986,1,PC_high,0.90661922633692,tercile_pc_phase_group,15
W113,1987,1,PC_low,-1.0246093847272197,tercile_pc_phase_group,15
W113,1988,1,PC_mid,0.16257091064696752,tercile_pc_phase_group,15
W113,1989,1,PC_high,0.6627557321698644,tercile_pc_phase_group,15
W113,1990,1,PC_mid,0.31866578381695077,tercile_pc_phase_group,15
W113,1991,1,PC_mid,-0.32725009866404214,tercile_pc_phase_group,15
W113,1992,1,PC_mid,-0.09434561727866844,tercile_pc_phase_group,15
W113,1993,1,PC_low,-1.0544713287060543,tercile_pc_phase_group,15
W113,1994,1,PC_high,0.9504310952437437,tercile_pc_phase_group,15
W113,1995,1,PC_low,-0.7751959187323934,tercile_pc_phase_group,15
W113,1996,1,PC_mid,0.0013265318613519532,tercile_pc_phase_group,15
W113,1997,1,PC_mid,0.3689743931092317,tercile_pc_phase_group,15
W113,1998,1,PC_low,-1.375067707331627,tercile_pc_phase_group,15
W113,1999,1,PC_high,0.744534627534098,tercile_pc_phase_group,15
W113,2000,1,PC_high,1.2014912171318382,tercile_pc_phase_group,15
W113,2001,1,PC_high,0.8302378727439274,tercile_pc_phase_group,15
W113,2002,1,PC_high,0.6305319616189702,tercile_pc_phase_group,15
W113,2003,1,PC_low,-1.3160726107150003,tercile_pc_phase_group,15
W113,2004,1,PC_high,0.6749646764013773,tercile_pc_phase_group,15
W113,2005,1,PC_mid,-0.1329790921250588,tercile_pc_phase_group,15
W113,2006,1,PC_mid,0.41971248059617544,tercile_pc_phase_group,15
W113,2007,1,PC_low,-0.3716504468653314,tercile_pc_phase_group,15
W113,2008,1,PC_mid,0.32576502316551725,tercile_pc_phase_group,15
W113,2009,1,PC_low,-0.4537663234284418,tercile_pc_phase_group,15
W113,2010,1,PC_low,-0.5847930740703433,tercile_pc_phase_group,15
W113,2011,1,PC_high,0.5213052107263906,tercile_pc_phase_group,15
W113,2012,1,PC_high,0.6726591755777138,tercile_pc_phase_group,15
W113,2013,1,PC_mid,-0.23896465154504173,tercile_pc_phase_group,15
W113,2014,1,PC_low,-0.44441021537850306,tercile_pc_phase_group,15
W113,2015,1,PC_high,0.6093866810269057,tercile_pc_phase_group,15
W113,2016,1,PC_mid,0.22383594395706433,tercile_pc_phase_group,15
W113,2017,1,PC_low,-0.7445188059656185,tercile_pc_phase_group,15
W113,2018,1,PC_high,1.2071133379879366,tercile_pc_phase_group,15
W113,2019,1,PC_mid,-0.26241676373177375,tercile_pc_phase_group,15
W113,2020,1,PC_low,-1.4910552061997608,tercile_pc_phase_group,15
W113,2021,1,PC_low,-0.618290792468005,tercile_pc_phase_group,15
W113,2022,1,PC_low,-0.772554851267669,tercile_pc_phase_group,15
W113,2023,1,PC_mid,-0.28594574351313723,tercile_pc_phase_group,15
W113,1979,2,PC_high,0.5426697694998067,tercile_pc_phase_group,15
W113,1980,2,PC_high,1.059109176018994,tercile_pc_phase_group,15
W113,1981,2,PC_low,-0.5537363103879424,tercile_pc_phase_group,15
W113,1982,2,PC_high,1.2402538012117135,tercile_pc_phase_group,15
W113,1983,2,PC_high,1.1859322226041966,tercile_pc_phase_group,15
W113,1984,2,PC_mid,-0.10201448175418186,tercile_pc_phase_group,15
W113,1985,2,PC_mid,-0.19712018263932624,tercile_pc_phase_group,15
W113,1986,2,PC_high,0.7128871150020607,tercile_pc_phase_group,15
W113,1987,2,PC_high,0.8131544289818552,tercile_pc_phase_group,15
W113,1988,2,PC_mid,0.14685364537582463,tercile_pc_phase_group,15
W113,1989,2,PC_mid,0.3061632639267706,tercile_pc_phase_group,15
W113,1990,2,PC_mid,-0.2252572139766171,tercile_pc_phase_group,15
W113,1991,2,PC_high,0.3684454979942043,tercile_pc_phase_group,15
W113,1992,2,PC_high,0.8113653999275495,tercile_pc_phase_group,15
W113,1993,2,PC_high,0.7648214947238348,tercile_pc_phase_group,15
W113,1994,2,PC_low,-1.0598015234377753,tercile_pc_phase_group,15
W113,1995,2,PC_mid,-0.23572629173986462,tercile_pc_phase_group,15
W113,1996,2,PC_mid,0.05702232673202308,tercile_pc_phase_group,15
W113,1997,2,PC_mid,-0.21631217112737638,tercile_pc_phase_group,15
W113,1998,2,PC_low,-0.2931150854535985,tercile_pc_phase_group,15
W113,1999,2,PC_high,0.46951809415258067,tercile_pc_phase_group,15
W113,2000,2,PC_mid,0.13004634252388256,tercile_pc_phase_group,15
W113,2001,2,PC_mid,0.12233916701485287,tercile_pc_phase_group,15
W113,2002,2,PC_high,0.486181229917473,tercile_pc_phase_group,15
W113,2003,2,PC_mid,-0.14515235309816793,tercile_pc_phase_group,15
W113,2004,2,PC_high,0.37681092444551295,tercile_pc_phase_group,15
W113,2005,2,PC_low,-0.28766441089517963,tercile_pc_phase_group,15
W113,2006,2,PC_low,-0.25482828718746076,tercile_pc_phase_group,15
W113,2007,2,PC_mid,0.06030668628664168,tercile_pc_phase_group,15
W113,2008,2,PC_mid,0.1844637278808185,tercile_pc_phase_group,15
W113,2009,2,PC_mid,0.004049223061965623,tercile_pc_phase_group,15
W113,2010,2,PC_low,-1.1578445488417244,tercile_pc_phase_group,15
W113,2011,2,PC_mid,-0.19846539162568497,tercile_pc_phase_group,15
W113,2012,2,PC_low,-0.3786267025680797,tercile_pc_phase_group,15
W113,2013,2,PC_low,-0.844264780716346,tercile_pc_phase_group,15
W113,2014,2,PC_high,0.43442343866125405,tercile_pc_phase_group,15
W113,2015,2,PC_high,0.9487489415158554,tercile_pc_phase_group,15
W113,2016,2,PC_low,-0.44287163786793293,tercile_pc_phase_group,15
W113,2017,2,PC_low,-0.7254409253289433,tercile_pc_phase_group,15
W113,2018,2,PC_low,-1.0806761141978674,tercile_pc_phase_group,15
W113,2019,2,PC_high,0.35046081480499286,tercile_pc_phase_group,15
W113,2020,2,PC_low,-0.4396925536730209,tercile_pc_phase_group,15
W113,2021,2,PC_low,-0.6599239088167606,tercile_pc_phase_group,15
W113,2022,2,PC_low,-1.5203043420645397,tercile_pc_phase_group,15
W113,2023,2,PC_low,-0.5571875148663056,tercile_pc_phase_group,15
W113,1979,3,PC_low,-0.8878506132108143,tercile_pc_phase_group,15
W113,1980,3,PC_high,0.932752052163592,tercile_pc_phase_group,15
W113,1981,3,PC_high,0.5379526903387665,tercile_pc_phase_group,15
W113,1982,3,PC_mid,-0.22418696196474186,tercile_pc_phase_group,15
W113,1983,3,PC_low,-1.1907045741344198,tercile_pc_phase_group,15
W113,1984,3,PC_mid,-0.271263407655952,tercile_pc_phase_group,15
W113,1985,3,PC_low,-0.37617358031036763,tercile_pc_phase_group,15
W113,1986,3,PC_low,-0.6718845153468669,tercile_pc_phase_group,15
W113,1987,3,PC_mid,0.31269835363787657,tercile_pc_phase_group,15
W113,1988,3,PC_high,0.5462224464674618,tercile_pc_phase_group,15
W113,1989,3,PC_high,0.5091566776583696,tercile_pc_phase_group,15
W113,1990,3,PC_low,-0.3025643701806053,tercile_pc_phase_group,15
W113,1991,3,PC_mid,-0.06210681899899132,tercile_pc_phase_group,15
W113,1992,3,PC_low,-0.8106039781875601,tercile_pc_phase_group,15
W113,1993,3,PC_high,0.5957251259406292,tercile_pc_phase_group,15
W113,1994,3,PC_high,0.6716255318940428,tercile_pc_phase_group,15
W113,1995,3,PC_mid,-0.10320099760063958,tercile_pc_phase_group,15
W113,1996,3,PC_mid,-0.1180443687494612,tercile_pc_phase_group,15
W113,1997,3,PC_mid,0.1083018634523785,tercile_pc_phase_group,15
W113,1998,3,PC_high,0.6258228437689224,tercile_pc_phase_group,15
W113,1999,3,PC_high,0.8659242236445713,tercile_pc_phase_group,15
W113,2000,3,PC_high,0.5066976855658241,tercile_pc_phase_group,15
W113,2001,3,PC_mid,-0.19405370468656713,tercile_pc_phase_group,15
W113,2002,3,PC_mid,0.014708961545991519,tercile_pc_phase_group,15
W113,2003,3,PC_mid,0.0009014718635045779,tercile_pc_phase_group,15
W113,2004,3,PC_low,-0.3863149347313861,tercile_pc_phase_group,15
W113,2005,3,PC_high,0.4598879201037651,tercile_pc_phase_group,15
W113,2006,3,PC_low,-0.5979467528416718,tercile_pc_phase_group,15
W113,2007,3,PC_low,-0.6814369169999628,tercile_pc_phase_group,15
W113,2008,3,PC_high,0.379656567066069,tercile_pc_phase_group,15
W113,2009,3,PC_high,0.4059012526885834,tercile_pc_phase_group,15
W113,2010,3,PC_low,-0.4297943573658109,tercile_pc_phase_group,15
W113,2011,3,PC_mid,0.31170800127222353,tercile_pc_phase_group,15
W113,2012,3,PC_mid,-0.214258009155738,tercile_pc_phase_group,15
W113,2013,3,PC_low,-0.5777361825363075,tercile_pc_phase_group,15
W113,2014,3,PC_high,0.7757351362269829,tercile_pc_phase_group,15
W113,2015,3,PC_mid,0.2260091054648814,tercile_pc_phase_group,15
W113,2016,3,PC_low,-0.9989599509806398,tercile_pc_phase_group,15
W113,2017,3,PC_high,0.4848475218150836,tercile_pc_phase_group,15
W113,2018,3,PC_mid,-0.09040550363555917,tercile_pc_phase_group,15
W113,2019,3,PC_low,-0.46558914305641225,tercile_pc_phase_group,15
W113,2020,3,PC_low,-0.584977024971017,tercile_pc_phase_group,15
W113,2021,3,PC_high,1.978477354958113,tercile_pc_phase_group,15
W113,2022,3,PC_low,-1.0069124026756529,tercile_pc_phase_group,15
W113,2023,3,PC_mid,-0.003743717560447361,tercile_pc_phase_group,15
