window_id,mode,object_A,object_B,target_metric,corr_pc_with_order_influence,spearman_pc_with_order_influence,n_years,pc_order_relationship_status
W113,1,P,Jw,high_count_effect_on_A_earlier,0.04415185718495048,0.06021080368906455,45,diagnostic_only_not_physical_type
W113,1,P,Jw,high_count_effect_on_B_earlier,0.017419252057951688,0.0027667984189723317,45,diagnostic_only_not_physical_type
W113,1,P,V,presence_effect_on_A_earlier,0.14770474370283165,0.158498023715415,45,diagnostic_only_not_physical_type
W113,1,P,V,presence_effect_on_B_earlier,-0.18412393832562665,-0.1909090909090909,45,diagnostic_only_not_physical_type
W113,1,P,V,high_count_effect_on_A_earlier,0.12140719698848375,0.13636363636363635,45,diagnostic_only_not_physical_type
W113,1,P,V,high_count_effect_on_B_earlier,-0.14247434724739103,-0.15599472990777336,45,diagnostic_only_not_physical_type
W113,1,V,H,presence_effect_on_A_earlier,-0.08169937153675513,-0.1131752305665349,45,diagnostic_only_not_physical_type
W113,1,V,H,presence_effect_on_B_earlier,0.00959209408407243,0.02332092626186916,45,diagnostic_only_not_physical_type
W113,1,V,H,high_count_effect_on_A_earlier,-0.039523314769729326,-0.050988142292490116,45,diagnostic_only_not_physical_type
W113,1,V,H,high_count_effect_on_B_earlier,-0.01994913698089375,-0.01198945981554677,45,diagnostic_only_not_physical_type
W113,1,V,Je,presence_effect_on_A_earlier,-0.16916354607232542,-0.13662714097496703,45,diagnostic_only_not_physical_type
W113,1,V,Je,presence_effect_on_B_earlier,0.07881689700809583,0.038603425559947294,45,diagnostic_only_not_physical_type
W113,1,V,Je,high_count_effect_on_A_earlier,-0.1349337756517427,-0.136231884057971,45,diagnostic_only_not_physical_type
W113,1,V,Je,high_count_effect_on_B_earlier,0.08920966319010525,0.0898550724637681,45,diagnostic_only_not_physical_type
W113,1,V,Jw,presence_effect_on_A_earlier,-0.30034979378372334,-0.2856389986824769,45,diagnostic_only_not_physical_type
W113,1,V,Jw,presence_effect_on_B_earlier,0.37071098600943797,0.3266139657444005,45,diagnostic_only_not_physical_type
W113,1,V,Jw,high_count_effect_on_A_earlier,-0.16121303469719647,-0.15718050065876152,45,diagnostic_only_not_physical_type
W113,1,V,Jw,high_count_effect_on_B_earlier,0.2451779500217552,0.18366271409749668,45,diagnostic_only_not_physical_type
W113,2,H,Je,presence_effect_on_A_earlier,0.025198611401770363,0.009617918313570487,45,diagnostic_only_not_physical_type
W113,2,H,Je,presence_effect_on_B_earlier,-0.048388559644931925,-0.02556078923617298,45,diagnostic_only_not_physical_type
W113,2,H,Je,high_count_effect_on_A_earlier,-0.02002296251111829,-0.06772068511198945,45,diagnostic_only_not_physical_type
W113,2,H,Je,high_count_effect_on_B_earlier,-0.0042707288758161675,0.044795783926218705,45,diagnostic_only_not_physical_type
W113,2,H,Jw,presence_effect_on_A_earlier,0.059908334837314337,-0.03741765480895915,45,diagnostic_only_not_physical_type
W113,2,H,Jw,presence_effect_on_B_earlier,0.03709949030362494,0.14368535507826807,45,diagnostic_only_not_physical_type
W113,2,H,Jw,high_count_effect_on_A_earlier,-0.10500197033789883,-0.1657444005270092,45,diagnostic_only_not_physical_type
W113,2,H,Jw,high_count_effect_on_B_earlier,0.22813626341935733,0.28524374176548084,45,diagnostic_only_not_physical_type
W113,2,Je,Jw,presence_effect_on_A_earlier,-0.0990941594775967,-0.12437417654808958,45,diagnostic_only_not_physical_type
W113,2,Je,Jw,presence_effect_on_B_earlier,0.05197067544607025,0.0903820816864295,45,diagnostic_only_not_physical_type
W113,2,Je,Jw,high_count_effect_on_A_earlier,-0.10015443985996297,-0.1424242424242424,45,diagnostic_only_not_physical_type
W113,2,Je,Jw,high_count_effect_on_B_earlier,0.07740232948680859,0.12490118577075097,45,diagnostic_only_not_physical_type
W113,2,P,H,presence_effect_on_A_earlier,0.08336934227147651,0.11198945981554675,45,diagnostic_only_not_physical_type
W113,2,P,H,presence_effect_on_B_earlier,-0.1508061016316246,-0.16113306982872197,45,diagnostic_only_not_physical_type
W113,2,P,H,high_count_effect_on_A_earlier,0.15909223690109417,0.17575757575757572,45,diagnostic_only_not_physical_type
W113,2,P,H,high_count_effect_on_B_earlier,-0.2207816741554349,-0.21357048748353094,45,diagnostic_only_not_physical_type
W113,2,P,Je,presence_effect_on_A_earlier,0.1452009086248572,0.1549407114624506,45,diagnostic_only_not_physical_type
W113,2,P,Je,presence_effect_on_B_earlier,-0.144012265706492,-0.1525691699604743,45,diagnostic_only_not_physical_type
W113,2,P,Je,high_count_effect_on_A_earlier,0.11424437647613173,0.11383399209486164,45,diagnostic_only_not_physical_type
W113,2,P,Je,high_count_effect_on_B_earlier,-0.15108279555070508,-0.15612648221343872,45,diagnostic_only_not_physical_type
W113,2,P,Jw,presence_effect_on_A_earlier,-0.13355485931981081,-0.1370223978919631,45,diagnostic_only_not_physical_type
W113,2,P,Jw,presence_effect_on_B_earlier,-0.054133794564422154,-0.026613965744400524,45,diagnostic_only_not_physical_type
W113,2,P,Jw,high_count_effect_on_A_earlier,-0.049142315645261725,-0.07312252964426877,45,diagnostic_only_not_physical_type
W113,2,P,Jw,high_count_effect_on_B_earlier,-0.021254534000915513,0.019367588932806323,45,diagnostic_only_not_physical_type
W113,2,P,V,presence_effect_on_A_earlier,0.17258616606598987,0.1266139657444005,45,diagnostic_only_not_physical_type
W113,2,P,V,presence_effect_on_B_earlier,-0.14946070871479675,-0.11198945981554675,45,diagnostic_only_not_physical_type
W113,2,P,V,high_count_effect_on_A_earlier,0.16920445252131658,0.15652173913043477,45,diagnostic_only_not_physical_type
W113,2,P,V,high_count_effect_on_B_earlier,-0.19651227200075366,-0.1812911725955204,45,diagnostic_only_not_physical_type
W113,2,V,H,presence_effect_on_A_earlier,-0.12349613206356705,-0.05072463768115942,45,diagnostic_only_not_physical_type
W113,2,V,H,presence_effect_on_B_earlier,0.20870318312443395,0.15817385297951372,45,diagnostic_only_not_physical_type
W113,2,V,H,high_count_effect_on_A_earlier,-0.11204383160009666,-0.08972332015810276,45,diagnostic_only_not_physical_type
W113,2,V,H,high_count_effect_on_B_earlier,0.17967360072276867,0.12371541501976283,45,diagnostic_only_not_physical_type
W113,2,V,Je,presence_effect_on_A_earlier,0.000215033390043529,-0.03214756258234519,45,diagnostic_only_not_physical_type
W113,2,V,Je,presence_effect_on_B_earlier,-0.011126587848047148,-0.02147562582345191,45,diagnostic_only_not_physical_type
W113,2,V,Je,high_count_effect_on_A_earlier,-0.054848870533953195,-0.03201581027667984,45,diagnostic_only_not_physical_type
W113,2,V,Je,high_count_effect_on_B_earlier,0.05137374672154259,0.04967061923583662,45,diagnostic_only_not_physical_type
W113,2,V,Jw,presence_effect_on_A_earlier,-0.03756392843069502,-0.09077733860342554,45,diagnostic_only_not_physical_type
W113,2,V,Jw,presence_effect_on_B_earlier,0.01789853069263364,0.039789196310935436,45,diagnostic_only_not_physical_type
W113,2,V,Jw,high_count_effect_on_A_earlier,-0.027441178631167597,-0.08050065876152832,45,diagnostic_only_not_physical_type
W113,2,V,Jw,high_count_effect_on_B_earlier,0.0981212353390317,0.06416337285902503,45,diagnostic_only_not_physical_type
W113,3,H,Je,presence_effect_on_A_earlier,0.09224480423761118,0.09183135704874834,45,diagnostic_only_not_physical_type
W113,3,H,Je,presence_effect_on_B_earlier,-0.011934837798322016,0.004216212657513069,45,diagnostic_only_not_physical_type
W113,3,H,Je,high_count_effect_on_A_earlier,0.1806390858612042,0.13425559947299076,45,diagnostic_only_not_physical_type
W113,3,H,Je,high_count_effect_on_B_earlier,-0.07856853153232206,-0.06719367588932805,45,diagnostic_only_not_physical_type
W113,3,H,Jw,presence_effect_on_A_earlier,-0.08068416848799141,-0.09723320158102766,45,diagnostic_only_not_physical_type
W113,3,H,Jw,presence_effect_on_B_earlier,0.09614324322490139,0.09137624369259872,45,diagnostic_only_not_physical_type
W113,3,H,Jw,high_count_effect_on_A_earlier,-0.05972246431549673,-0.08945981554677206,45,diagnostic_only_not_physical_type
W113,3,H,Jw,high_count_effect_on_B_earlier,0.0408119940752365,0.03399209486166008,45,diagnostic_only_not_physical_type
W113,3,Je,Jw,presence_effect_on_A_earlier,0.09934574882447683,0.07259552042160737,45,diagnostic_only_not_physical_type
W113,3,Je,Jw,presence_effect_on_B_earlier,-0.04479345504071039,-0.033333333333333326,45,diagnostic_only_not_physical_type
W113,3,Je,Jw,high_count_effect_on_A_earlier,0.15431690954777463,0.1212121212121212,45,diagnostic_only_not_physical_type
W113,3,Je,Jw,high_count_effect_on_B_earlier,-0.07609485455142762,-0.05533596837944663,45,diagnostic_only_not_physical_type
W113,3,P,H,presence_effect_on_A_earlier,-0.1596967420852751,-0.015810276679841896,45,diagnostic_only_not_physical_type
W113,3,P,H,presence_effect_on_B_earlier,0.24077337858720718,0.17154150197628457,45,diagnostic_only_not_physical_type
W113,3,P,H,high_count_effect_on_A_earlier,-0.18587923257735234,-0.043083003952569164,45,diagnostic_only_not_physical_type
W113,3,P,H,high_count_effect_on_B_earlier,0.2773602330775404,0.13610013175230565,45,diagnostic_only_not_physical_type
W113,3,P,Je,presence_effect_on_A_earlier,-0.10630584323952737,-0.1206851119894598,45,diagnostic_only_not_physical_type
W113,3,P,Je,presence_effect_on_B_earlier,0.23402735243900002,0.2268774703557312,45,diagnostic_only_not_physical_type
W113,3,P,Je,high_count_effect_on_A_earlier,-0.11150557308681332,-0.0831357048748353,45,diagnostic_only_not_physical_type
W113,3,P,Je,high_count_effect_on_B_earlier,0.18767684378007943,0.1820816864295125,45,diagnostic_only_not_physical_type
W113,3,P,Jw,presence_effect_on_A_earlier,-0.07555697041913714,-0.02081686429512516,45,diagnostic_only_not_physical_type
W113,3,P,Jw,presence_effect_on_B_earlier,0.21760338065476983,0.14598155467720683,45,diagnostic_only_not_physical_type
W113,3,P,Jw,high_count_effect_on_A_earlier,-0.046463938263823584,-0.029644268774703553,45,diagnostic_only_not_physical_type
W113,3,P,Jw,high_count_effect_on_B_earlier,0.12299060495824041,0.059288537549407105,45,diagnostic_only_not_physical_type
W113,3,P,V,presence_effect_on_A_earlier,-0.02546604017021919,0.13267457180500658,45,diagnostic_only_not_physical_type
W113,3,P,V,presence_effect_on_B_earlier,0.07799662381794047,-0.09446640316205532,45,diagnostic_only_not_physical_type
W113,3,P,V,high_count_effect_on_A_earlier,-0.016382140003842884,0.08656126482213437,45,diagnostic_only_not_physical_type
W113,3,P,V,high_count_effect_on_B_earlier,0.05491388133230853,-0.08102766798418971,45,diagnostic_only_not_physical_type
W113,3,V,H,presence_effect_on_A_earlier,-0.06904075896295052,-0.10803689064558629,45,diagnostic_only_not_physical_type
W113,3,V,H,presence_effect_on_B_earlier,0.08260781520613449,0.08695938606120704,45,diagnostic_only_not_physical_type
W113,3,V,H,high_count_effect_on_A_earlier,-0.1065954445342316,-0.13873517786561262,45,diagnostic_only_not_physical_type
W113,3,V,H,high_count_effect_on_B_earlier,0.08600534400821366,0.04940711462450592,45,diagnostic_only_not_physical_type
W113,3,V,Je,presence_effect_on_A_earlier,-0.11106645067906128,-0.16047430830039525,45,diagnostic_only_not_physical_type
W113,3,V,Je,presence_effect_on_B_earlier,0.16200757614115474,0.2209486166007905,45,diagnostic_only_not_physical_type
W113,3,V,Je,high_count_effect_on_A_earlier,-0.06543302960980356,-0.10698287220026349,45,diagnostic_only_not_physical_type
W113,3,V,Je,high_count_effect_on_B_earlier,0.1430508637094773,0.14005270092226613,45,diagnostic_only_not_physical_type
W113,3,V,Jw,presence_effect_on_A_earlier,-0.14500701652679557,-0.16561264822134386,45,diagnostic_only_not_physical_type
W113,3,V,Jw,presence_effect_on_B_earlier,0.13417930146688223,0.14150197628458497,45,diagnostic_only_not_physical_type
W113,3,V,Jw,high_count_effect_on_A_earlier,-0.11900707437072633,-0.12595520421607376,45,diagnostic_only_not_physical_type
W113,3,V,Jw,high_count_effect_on_B_earlier,0.14964413572543173,0.12582345191040842,45,diagnostic_only_not_physical_type
W113,4,H,Je,presence_effect_on_A_earlier,-0.2573113651934521,-0.2424242424242424,45,diagnostic_only_not_physical_type
W113,4,H,Je,presence_effect_on_B_earlier,0.23077882681918946,0.14032082750785682,45,diagnostic_only_not_physical_type
W113,4,H,Je,high_count_effect_on_A_earlier,-0.2502136264498619,-0.308695652173913,45,diagnostic_only_not_physical_type
W113,4,H,Je,high_count_effect_on_B_earlier,0.26557934996340654,0.25006587615283266,45,diagnostic_only_not_physical_type
W113,4,H,Jw,presence_effect_on_A_earlier,0.09366578172015992,0.15862977602108036,45,diagnostic_only_not_physical_type
W113,4,H,Jw,presence_effect_on_B_earlier,-0.059142728144737595,-0.0351143027311861,45,diagnostic_only_not_physical_type
W113,4,H,Jw,high_count_effect_on_A_earlier,0.03135291540933819,0.08708827404479577,45,diagnostic_only_not_physical_type
W113,4,H,Jw,high_count_effect_on_B_earlier,-0.031482892275965166,-0.05915678524374176,45,diagnostic_only_not_physical_type
W113,4,Je,Jw,presence_effect_on_A_earlier,-0.18735760208644825,-0.17602108036890643,45,diagnostic_only_not_physical_type
W113,4,Je,Jw,presence_effect_on_B_earlier,0.0595753570911481,0.039789196310935436,45,diagnostic_only_not_physical_type
W113,4,Je,Jw,high_count_effect_on_A_earlier,-0.07064741728459534,-0.047035573122529636,45,diagnostic_only_not_physical_type
W113,4,Je,Jw,high_count_effect_on_B_earlier,-0.02312279977796643,-0.027931488801054016,45,diagnostic_only_not_physical_type
W113,4,P,H,presence_effect_on_A_earlier,0.1118205446157112,0.13820816864295124,45,diagnostic_only_not_physical_type
W113,4,P,H,presence_effect_on_B_earlier,-0.06948509893392774,-0.10869565217391303,45,diagnostic_only_not_physical_type
W113,4,P,H,high_count_effect_on_A_earlier,0.15192233757087997,0.1649538866930171,45,diagnostic_only_not_physical_type
W113,4,P,H,high_count_effect_on_B_earlier,-0.14094655712393828,-0.12674571805006585,45,diagnostic_only_not_physical_type
W113,4,P,Je,presence_effect_on_A_earlier,0.07057747195757423,0.07299077733860342,45,diagnostic_only_not_physical_type
W113,4,P,Je,presence_effect_on_B_earlier,-0.04667043096003577,-0.011462450592885374,45,diagnostic_only_not_physical_type
W113,4,P,Je,high_count_effect_on_A_earlier,0.03183662823092672,0.025296442687747032,45,diagnostic_only_not_physical_type
W113,4,P,Je,high_count_effect_on_B_earlier,-0.04996232013426412,-0.013833992094861658,45,diagnostic_only_not_physical_type
W113,4,P,Jw,presence_effect_on_A_earlier,0.18251256665042126,0.15718050065876152,45,diagnostic_only_not_physical_type
W113,4,P,Jw,presence_effect_on_B_earlier,-0.14199979720715675,-0.18445322793148877,45,diagnostic_only_not_physical_type
W113,4,P,Jw,high_count_effect_on_A_earlier,0.24116667861328345,0.20131752305665346,45,diagnostic_only_not_physical_type
W113,4,P,Jw,high_count_effect_on_B_earlier,-0.19106266364043073,-0.21054018445322792,45,diagnostic_only_not_physical_type
W113,4,P,V,presence_effect_on_A_earlier,0.24451025986187988,0.24400527009222658,45,diagnostic_only_not_physical_type
W113,4,P,V,presence_effect_on_B_earlier,-0.25985253390393215,-0.26007905138339915,45,diagnostic_only_not_physical_type
W113,4,P,V,high_count_effect_on_A_earlier,0.23286200895597647,0.2582345191040843,45,diagnostic_only_not_physical_type
W113,4,P,V,high_count_effect_on_B_earlier,-0.2312340988479186,-0.25928853754940706,45,diagnostic_only_not_physical_type
W113,4,V,H,presence_effect_on_A_earlier,-0.2890418744942413,-0.2918313570487483,45,diagnostic_only_not_physical_type
W113,4,V,H,presence_effect_on_B_earlier,0.2775265111523187,0.27286801292842394,45,diagnostic_only_not_physical_type
W113,4,V,H,high_count_effect_on_A_earlier,-0.23268138214418202,-0.2623188405797101,45,diagnostic_only_not_physical_type
W113,4,V,H,high_count_effect_on_B_earlier,0.22427720132564924,0.2188405797101449,45,diagnostic_only_not_physical_type
W113,4,V,Je,presence_effect_on_A_earlier,-0.3361134156290569,-0.32121212121212117,45,diagnostic_only_not_physical_type
W113,4,V,Je,presence_effect_on_B_earlier,0.32943648525804553,0.38194993412384715,45,diagnostic_only_not_physical_type
W113,4,V,Je,high_count_effect_on_A_earlier,-0.35559560994006,-0.3566534914361001,45,diagnostic_only_not_physical_type
W113,4,V,Je,high_count_effect_on_B_earlier,0.3484471450572461,0.3943346508563899,45,diagnostic_only_not_physical_type
W113,4,V,Jw,presence_effect_on_A_earlier,-0.1415852088136784,-0.09499341238471672,45,diagnostic_only_not_physical_type
W113,4,V,Jw,presence_effect_on_B_earlier,0.2626552390626044,0.19275362318840578,45,diagnostic_only_not_physical_type
W113,4,V,Jw,high_count_effect_on_A_earlier,-0.180483119101856,-0.12700922266139655,45,diagnostic_only_not_physical_type
W113,4,V,Jw,high_count_effect_on_B_earlier,0.2448780002427585,0.1815546772068511,45,diagnostic_only_not_physical_type
