marker,H_median,Jw_median,median_delta_Jw_minus_H,H_q25,H_q75,Jw_q25,Jw_q75,overlap_score,fraction_H_features_earlier,fraction_Jw_features_earlier,fraction_near_equal,weighted_fraction_H_earlier,weighted_fraction_Jw_earlier,weighted_fraction_near_equal,weighted_H_median,weighted_Jw_median,same_phase_candidate_label,interpretation
departure90,37.0,37.0,0.0,37.0,37.0,37.0,37.0,1.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.9703524813670901,37.0,37.0,strong_same_phase_candidate,"H/Jw departure90: strong_same_phase_candidate; near-equal means |feature timing - opposite-field median| <= 1.0 day, not synchrony."
departure95,37.0,37.0,0.0,37.0,37.0,37.0,37.0,1.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.9703524813670901,37.0,37.0,strong_same_phase_candidate,"H/Jw departure95: strong_same_phase_candidate; near-equal means |feature timing - opposite-field median| <= 1.0 day, not synchrony."
t10,35.0,37.0,2.0,35.0,35.0,37.0,38.0,0.0,1.0,0.09090909090909091,0.13636363636363635,1.0,0.018268791517093905,0.1616213490912654,35.0,37.0,same_phase_not_established,"H/Jw t10: same_phase_not_established; near-equal means |feature timing - opposite-field median| <= 1.0 day, not synchrony."
