window_id,object_A,object_B,A_peak_day,B_peak_day,delta_observed,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,peak_order_decision,mode,phase_group,phase_group_size,years_in_phase_group,group_role,pc_group_order_best_direction,pc_group_order_best_probability,pc_group_order_evidence_level
W045,V,Jw,43.0,41.0,-2.0,-2.0,-10.0,5.0,0.246,0.638,0.116,B_peak_earlier_tendency,1,PC_low,15,1979;1981;1982;1984;1985;1989;1992;1996;1997;1999;2000;2007;2008;2009;2013,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.638,unresolved
W045,H,Je,33.0,46.0,13.0,2.0,-8.524999999999999,16.0,0.612,0.304,0.084,A_peak_earlier_tendency,1,PC_low,15,1979;1981;1982;1984;1985;1989;1992;1996;1997;1999;2000;2007;2008;2009;2013,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.612,unresolved
W045,H,Jw,33.0,41.0,8.0,-3.0,-12.0,14.0,0.352,0.61,0.038,B_peak_earlier_tendency,1,PC_low,15,1979;1981;1982;1984;1985;1989;1992;1996;1997;1999;2000;2007;2008;2009;2013,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.61,unresolved
W045,Je,Jw,46.0,41.0,-5.0,-5.0,-11.524999999999999,3.0,0.062,0.926,0.012,B_peak_earlier_tendency,1,PC_low,15,1979;1981;1982;1984;1985;1989;1992;1996;1997;1999;2000;2007;2008;2009;2013,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.926,usable_90
W045,P,V,40.0,42.0,2.0,2.0,-9.0,8.0,0.696,0.174,0.13,A_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.696,unresolved
W045,P,H,40.0,45.0,5.0,4.0,-14.0,13.0,0.692,0.248,0.06,A_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.692,unresolved
W045,P,Je,40.0,48.0,8.0,6.0,-9.524999999999999,13.0,0.87,0.104,0.026,A_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.87,unresolved
W045,P,Jw,40.0,38.0,-2.0,-1.0,-11.524999999999999,12.0,0.424,0.504,0.072,B_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.504,unresolved
W045,V,H,42.0,45.0,3.0,1.5,-15.524999999999999,11.0,0.58,0.344,0.076,A_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.58,unresolved
W045,V,Je,42.0,48.0,6.0,4.0,-8.524999999999999,11.524999999999977,0.812,0.128,0.06,A_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.812,unresolved
W045,V,Jw,42.0,38.0,-4.0,-2.0,-12.524999999999999,10.0,0.38,0.588,0.032,B_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.588,unresolved
W045,H,Je,45.0,48.0,3.0,2.0,-10.0,21.0,0.676,0.264,0.06,A_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.676,unresolved
W045,H,Jw,45.0,38.0,-7.0,-3.0,-13.0,16.524999999999977,0.424,0.534,0.042,B_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.534,unresolved
W045,Je,Jw,48.0,38.0,-10.0,-5.0,-18.0,10.0,0.276,0.702,0.022,B_peak_earlier_tendency,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.702,unresolved
W045,P,V,47.0,45.0,-2.0,-2.0,-8.0,8.0,0.132,0.776,0.092,B_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.776,unresolved
W045,P,H,47.0,49.0,2.0,-1.0,-11.0,12.0,0.376,0.54,0.084,B_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.54,unresolved
W045,P,Je,47.0,49.0,2.0,1.0,-11.0,12.0,0.556,0.346,0.098,A_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.556,unresolved
W045,P,Jw,47.0,45.0,-2.0,-1.0,-13.0,9.0,0.328,0.556,0.116,B_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.556,unresolved
W045,V,H,45.0,49.0,4.0,1.0,-10.0,10.0,0.574,0.358,0.068,A_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.574,unresolved
W045,V,Je,45.0,49.0,4.0,4.0,-11.0,10.0,0.752,0.208,0.04,A_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.752,unresolved
W045,V,Jw,45.0,45.0,0.0,2.0,-11.0,8.0,0.664,0.242,0.094,A_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.664,unresolved
W045,H,Je,49.0,49.0,0.0,2.0,-14.0,12.0,0.564,0.366,0.07,A_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.564,unresolved
W045,H,Jw,49.0,45.0,-4.0,0.0,-11.0,11.0,0.496,0.452,0.052,peak_order_unresolved,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.496,unresolved
W045,Je,Jw,49.0,45.0,-4.0,-1.0,-13.0,12.0,0.32,0.584,0.096,B_peak_earlier_tendency,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.584,unresolved
W045,P,V,46.0,45.0,-1.0,-1.0,-4.0,6.0,0.216,0.568,0.216,B_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.568,unresolved
W045,P,H,46.0,46.0,0.0,1.0,-3.5249999999999986,6.0,0.526,0.196,0.278,A_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.526,unresolved
W045,P,Je,46.0,45.0,-1.0,-1.0,-4.524999999999999,4.0,0.278,0.536,0.186,B_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.536,unresolved
W045,P,Jw,46.0,38.0,-8.0,-7.0,-12.524999999999999,4.0,0.08,0.906,0.014,B_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.906,usable_90
W045,V,H,45.0,46.0,1.0,1.0,-4.0,6.0,0.634,0.202,0.164,A_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.634,unresolved
W045,V,Je,45.0,45.0,0.0,0.0,-4.0,3.0,0.41,0.434,0.156,peak_order_unresolved,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.434,unresolved
W045,V,Jw,45.0,38.0,-7.0,-6.0,-12.0,4.0,0.082,0.904,0.014,B_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.904,usable_90
W045,H,Je,46.0,45.0,-1.0,-1.0,-6.0,3.0,0.158,0.7,0.142,B_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.7,unresolved
W045,H,Jw,46.0,38.0,-8.0,-8.0,-14.0,3.0,0.086,0.904,0.01,B_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.904,usable_90
W045,Je,Jw,45.0,38.0,-7.0,-6.0,-11.0,4.0,0.078,0.918,0.004,B_peak_earlier_tendency,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.918,usable_90
W045,P,V,43.0,46.0,3.0,3.0,-2.0,7.0,0.874,0.056,0.07,A_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.874,unresolved
W045,P,H,43.0,34.0,-9.0,-4.0,-13.0,7.524999999999977,0.218,0.734,0.048,B_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.734,unresolved
W045,P,Je,43.0,36.0,-7.0,1.0,-11.0,13.0,0.538,0.394,0.068,A_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.538,unresolved
W045,P,Jw,43.0,48.0,5.0,4.0,-8.0,9.0,0.822,0.156,0.022,A_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.822,unresolved
W045,V,H,46.0,34.0,-12.0,-7.0,-15.0,5.0,0.142,0.826,0.032,B_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.826,unresolved
W045,V,Je,46.0,36.0,-10.0,-2.0,-14.0,11.0,0.344,0.582,0.074,B_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.582,unresolved
W045,V,Jw,46.0,48.0,2.0,2.0,-11.0,6.0,0.68,0.246,0.074,A_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.68,unresolved
W045,H,Je,34.0,36.0,2.0,4.0,-10.524999999999999,19.524999999999977,0.638,0.292,0.07,A_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.638,unresolved
W045,H,Jw,34.0,48.0,14.0,8.0,-8.0,17.0,0.842,0.122,0.036,A_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.842,unresolved
W045,Je,Jw,36.0,48.0,12.0,3.0,-15.0,15.0,0.672,0.292,0.036,A_peak_earlier_tendency,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.672,unresolved
W045,P,V,42.0,37.0,-5.0,-2.0,-11.0,9.0,0.188,0.724,0.088,B_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.724,unresolved
W045,P,H,42.0,44.0,2.0,1.0,-10.0,9.0,0.506,0.422,0.072,A_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.506,unresolved
W045,P,Je,42.0,49.0,7.0,3.0,-10.0,11.524999999999977,0.752,0.208,0.04,A_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.752,unresolved
W045,P,Jw,42.0,42.0,0.0,0.0,-8.0,9.524999999999977,0.48,0.41,0.11,peak_order_unresolved,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.48,unresolved
W045,V,H,37.0,44.0,7.0,5.0,-9.0,11.0,0.698,0.232,0.07,A_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.698,unresolved
W045,V,Je,37.0,49.0,12.0,6.0,-8.0,14.0,0.8,0.196,0.004,A_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.8,unresolved
W045,V,Jw,37.0,42.0,5.0,3.0,-9.0,13.0,0.778,0.168,0.054,A_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.778,unresolved
W045,H,Je,44.0,49.0,5.0,2.5,-12.0,11.0,0.618,0.306,0.076,A_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.618,unresolved
W045,H,Jw,44.0,42.0,-2.0,-1.0,-9.0,8.0,0.398,0.506,0.096,B_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.506,unresolved
W045,Je,Jw,49.0,42.0,-7.0,-3.0,-11.0,10.0,0.274,0.658,0.068,B_peak_earlier_tendency,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.658,unresolved
W045,P,V,44.0,46.0,2.0,2.0,-2.0,7.0,0.638,0.208,0.154,A_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.638,unresolved
W045,P,H,44.0,44.0,0.0,0.0,-15.0,13.0,0.42,0.438,0.142,peak_order_unresolved,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.438,unresolved
W045,P,Je,44.0,47.0,3.0,2.0,-9.0,9.0,0.802,0.106,0.092,A_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.802,unresolved
W045,P,Jw,44.0,40.0,-4.0,-1.0,-13.0,9.0,0.366,0.584,0.05,B_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.584,unresolved
W045,V,H,46.0,44.0,-2.0,-1.0,-18.0,11.0,0.332,0.582,0.086,B_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.582,unresolved
W045,V,Je,46.0,47.0,1.0,1.0,-11.524999999999999,7.0,0.594,0.258,0.148,A_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.594,unresolved
W045,V,Jw,46.0,40.0,-6.0,-3.5,-16.0,6.524999999999977,0.36,0.588,0.052,B_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.588,unresolved
W045,H,Je,44.0,47.0,3.0,2.0,-12.524999999999999,19.524999999999977,0.724,0.202,0.074,A_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.724,unresolved
W045,H,Jw,44.0,40.0,-4.0,-1.0,-16.0,19.0,0.434,0.528,0.038,B_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.528,unresolved
W045,Je,Jw,47.0,40.0,-7.0,-5.0,-18.0,14.0,0.306,0.64,0.054,B_peak_earlier_tendency,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.64,unresolved
W045,P,V,46.0,45.0,-1.0,0.0,-9.524999999999999,10.0,0.43,0.382,0.188,peak_order_unresolved,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.43,unresolved
W045,P,H,46.0,46.0,0.0,-1.0,-14.0,10.0,0.378,0.534,0.088,B_peak_earlier_tendency,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.534,unresolved
W045,P,Je,46.0,46.0,0.0,0.0,-8.0,8.0,0.466,0.404,0.13,peak_order_unresolved,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.466,unresolved
W045,P,Jw,46.0,42.0,-4.0,-4.0,-10.0,6.0,0.228,0.736,0.036,B_peak_earlier_tendency,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.736,unresolved
W045,V,H,45.0,46.0,1.0,-4.0,-17.0,9.0,0.344,0.59,0.066,B_peak_earlier_tendency,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.59,unresolved
W045,V,Je,45.0,46.0,1.0,0.0,-8.0,9.0,0.478,0.438,0.084,peak_order_unresolved,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.478,unresolved
W045,V,Jw,45.0,42.0,-3.0,-4.0,-10.0,6.0,0.19,0.76,0.05,B_peak_earlier_tendency,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.76,unresolved
W045,H,Je,46.0,46.0,0.0,1.0,-8.0,14.0,0.57,0.326,0.104,A_peak_earlier_tendency,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.57,unresolved
