window_id,mode,target,target_type,influence_group,years,n_years,pc_score_mean,pc_score_min,pc_score_max,pc_phase_concentration,overlap_status
W045,1,V-Jw,pairwise_order,push_Jw_earlier,1989;1993;2016;2022,4,0.15173144184864112,-0.5644821249096217,1.4652412434520952,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,1,V-Jw,pairwise_order,push_V_earlier,1991;2007;2011;2017;2019;2021;2023,7,0.35073610737652977,-0.6226958782275116,1.1251381320481582,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,1,V-Jw,pairwise_order,reduce_Jw_earlier,1983;1987;1990;1999;2001;2008;2018,7,0.1591523020791714,-0.7711982865450704,1.1967643037143199,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,1,V-Jw,pairwise_order,reduce_V_earlier,1979;1982;1984;1985;1992;1995;1997;2003,8,-0.45786331070798714,-0.990475243847577,0.3403171478355662,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,H-Je,pairwise_order,push_H_earlier,1990;1995;1996;1999;2005;2009,6,0.38435774850626697,-0.37324675136445307,1.1497255991651474,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,H-Je,pairwise_order,push_Je_earlier,1981;2023,2,-0.08830848872776564,-0.5442983227490711,0.3676813452935398,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,H-Je,pairwise_order,reduce_H_earlier,1983;2011;2017,3,-0.12676668640502733,-0.2822452424508575,-0.018762243438574123,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,H-Je,pairwise_order,reduce_Je_earlier,1992,1,-1.3650661403794826,-1.3650661403794826,-1.3650661403794826,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,H-Jw,pairwise_order,push_H_earlier,1992;1995;1999;2005;2009,5,0.12249905100199872,-1.3650661403794826,1.1497255991651474,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,H-Jw,pairwise_order,push_Jw_earlier,1981;1983;2011;2016;2017;2020,6,-0.2449492931334338,-0.5442983227490711,-0.018762243438574123,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,H-Jw,pairwise_order,reduce_Jw_earlier,1991;1994;2014,3,0.7472792997369412,0.2849704726028904,1.554012113447799,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,Je-Jw,pairwise_order,push_Je_earlier,1991;2007;2008;2011;2017;2023,6,0.3790388201916118,-0.2822452424508575,1.554012113447799,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,Je-Jw,pairwise_order,push_Jw_earlier,1985;2004,2,-0.5374535854818379,-0.8720518855567284,-0.2028552854069472,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,Je-Jw,pairwise_order,reduce_Je_earlier,1979;1982;1984;1992;1993;1995;2000;2022,8,-0.02891748998357735,-1.3650661403794826,1.1200254807196923,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,Je-Jw,pairwise_order,reduce_Jw_earlier,1988;1998;2001;2018;2021,5,-0.17971131297201387,-1.1373293413682508,0.4047750026831385,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-H,pairwise_order,push_H_earlier,1992;1995;2005;2009;2014;2015,6,0.02702812696623209,-1.3650661403794826,1.0396558702830678,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-H,pairwise_order,push_P_earlier,1981,1,-0.5442983227490711,-0.5442983227490711,-0.5442983227490711,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-H,pairwise_order,reduce_H_earlier,2011;2017,2,-0.18076890788825395,-0.2822452424508575,-0.0792925733256504,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-H,pairwise_order,reduce_P_earlier,1999,1,1.1497255991651474,1.1497255991651474,1.1497255991651474,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-Je,pairwise_order,push_Je_earlier,2010;2014,2,0.12628234531063076,-0.15029062253887251,0.402855313160134,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-Je,pairwise_order,push_P_earlier,1979;1986;1987;1990;1992;2000;2006;2012;2013;2022,10,0.08430111658447605,-1.3650661403794826,1.1200254807196923,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-Je,pairwise_order,reduce_Je_earlier,1983;1984;2004,3,0.042192816024099244,-0.2028552854069472,0.34819597691781906,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-Je,pairwise_order,reduce_P_earlier,1985;1993;1994;1997;2003;2016;2019,7,-0.5190360907054978,-1.575332097376175,0.3838899375055328,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-Jw,pairwise_order,push_Jw_earlier,1979;1989;1997,3,-0.46682260351258886,-1.575332097376175,0.41220956846212825,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-Jw,pairwise_order,push_P_earlier,1991;2006;2008;2011;2018;2021;2023,7,0.3516192728795605,-0.2822452424508575,1.554012113447799,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W045,2,P-Jw,pairwise_order,reduce_Jw_earlier,1987;1988;1990;1996;1999;2017,6,0.21043065994078428,-0.2932884816776719,1.1497255991651474,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
