window_id,mode,left_out_year,eof_loading_abs_corr,pc_score_corr_after_alignment,mode_sign_aligned,stability_flag,status
W081,1,1979,0.9888490654944974,0.9949963724757919,True,stable,ok
W081,2,1979,0.9966796986398577,0.996736743937995,False,stable,ok
W081,3,1979,0.9763130495894295,0.9831873568577659,False,stable,ok
W081,1,1980,0.9897155265717116,0.9927906170628319,False,stable,ok
W081,2,1980,0.9884761826552079,0.9906921981871366,False,stable,ok
W081,3,1980,0.9998871721923115,0.9999154877154512,True,stable,ok
W081,1,1981,0.9996671481666789,0.9997448236762466,False,stable,ok
W081,2,1981,0.9786033541605027,0.9934179570658177,False,stable,ok
W081,3,1981,0.9925516137738527,0.9938167782406798,True,stable,ok
W081,1,1982,0.8392322434904569,0.876289211407941,False,stable,ok
W081,2,1982,0.844031687401985,0.8421076293231874,False,stable,ok
W081,3,1982,0.9249120954262474,0.9356180031272034,True,stable,ok
W081,1,1983,0.9932429274916428,0.9945746189483206,False,stable,ok
W081,2,1983,0.9694714945221117,0.983778627860012,False,stable,ok
W081,3,1983,0.9842513762582807,0.9860219613082004,True,stable,ok
W081,1,1984,0.9971598963531033,0.9977183483423692,False,stable,ok
W081,2,1984,0.9700532741777388,0.9882598529556043,False,stable,ok
W081,3,1984,0.9990746598078878,0.9992338945615652,True,stable,ok
W081,1,1985,0.9724880230052725,0.9762899000481527,True,stable,ok
W081,2,1985,0.9564380345131082,0.9650854886449748,False,stable,ok
W081,3,1985,0.9550900046971753,0.9624182969698014,False,stable,ok
W081,1,1986,0.9943909527164977,0.9970196909074881,False,stable,ok
W081,2,1986,0.9968982652879838,0.9973015061400019,False,stable,ok
W081,3,1986,0.9926338883650604,0.9958069264247358,True,stable,ok
W081,1,1987,0.9958308911714803,0.9972942053537523,False,stable,ok
W081,2,1987,0.9921436211751429,0.9950025200220918,False,stable,ok
W081,3,1987,0.9275512853014872,0.943139745334066,True,stable,ok
W081,1,1988,0.9992407091628238,0.9998266017234387,False,stable,ok
W081,2,1988,0.9998377548927049,0.99992271551463,True,stable,ok
W081,3,1988,0.9988021542698667,0.9993630680130122,False,stable,ok
W081,1,1989,0.9994494547600572,0.9996849856974703,False,stable,ok
W081,2,1989,0.9970850878846345,0.9988927344935115,False,stable,ok
