replicate_id,point_id,null_global_peak_score,null_local_peak_score,null_local_peak_day,null_local_peak_exists,local_window_start,local_window_end
25,RP004,44.31973044350353,15.836507004316715,135.0,True,133,137
25,RP005,44.31973044350353,0.0,,False,158,162
26,RP001,24.619717739123107,0.0,,False,43,47
26,RP002,24.619717739123107,0.0,,False,79,83
26,RP003,24.619717739123107,0.0,,False,111,115
26,LP006,24.619717739123107,10.276497911854772,133.0,True,130,134
26,RP004,24.619717739123107,10.276497911854772,133.0,True,133,137
26,RP005,24.619717739123107,0.0,,False,158,162
27,RP001,77.993695421372,0.0,,False,43,47
27,RP002,77.993695421372,0.0,,False,79,83
27,RP003,77.993695421372,0.0,,False,111,115
27,LP006,77.993695421372,17.8646088139187,133.0,True,130,134
27,RP004,77.993695421372,17.8646088139187,133.0,True,133,137
27,RP005,77.993695421372,9.133766468749362,159.0,True,158,162
28,RP001,46.77895051103022,0.0,,False,43,47
28,RP002,46.77895051103022,31.981455152866424,83.0,True,79,83
28,RP003,46.77895051103022,16.00218398069461,111.0,True,111,115
28,LP006,46.77895051103022,0.0,,False,130,134
28,RP004,46.77895051103022,39.89797383616818,135.0,True,133,137
28,RP005,46.77895051103022,0.0,,False,158,162
29,RP001,56.158160917835545,0.0,,False,43,47
29,RP002,56.158160917835545,0.0,,False,79,83
29,RP003,56.158160917835545,14.906901477903475,114.0,True,111,115
29,LP006,56.158160917835545,0.0,,False,130,134
29,RP004,56.158160917835545,20.05463547582589,136.0,True,133,137
29,RP005,56.158160917835545,16.85501220658039,158.0,True,158,162
30,RP001,37.26838196294715,0.0,,False,43,47
30,RP002,37.26838196294715,34.75951399314662,79.0,True,79,83
30,RP003,37.26838196294715,35.23178824015163,111.0,True,111,115
30,LP006,37.26838196294715,0.0,,False,130,134
30,RP004,37.26838196294715,0.0,,False,133,137
30,RP005,37.26838196294715,0.0,,False,158,162
31,RP001,31.783982403157317,0.0,,False,43,47
31,RP002,31.783982403157317,0.0,,False,79,83
31,RP003,31.783982403157317,0.0,,False,111,115
31,LP006,31.783982403157317,0.0,,False,130,134
31,RP004,31.783982403157317,0.0,,False,133,137
31,RP005,31.783982403157317,0.0,,False,158,162
32,RP001,61.06505871950169,17.093254043269052,46.0,True,43,47
32,RP002,61.06505871950169,0.0,,False,79,83
32,RP003,61.06505871950169,0.0,,False,111,115
32,LP006,61.06505871950169,0.0,,False,130,134
32,RP004,61.06505871950169,0.0,,False,133,137
32,RP005,61.06505871950169,0.0,,False,158,162
33,RP001,41.94349249922248,27.520404379819254,45.0,True,43,47
33,RP002,41.94349249922248,0.0,,False,79,83
33,RP003,41.94349249922248,0.0,,False,111,115
33,LP006,41.94349249922248,20.258109955948058,131.0,True,130,134
33,RP004,41.94349249922248,0.0,,False,133,137
33,RP005,41.94349249922248,0.0,,False,158,162
34,RP001,30.37082568699347,0.0,,False,43,47
34,RP002,30.37082568699347,18.808294503577805,81.0,True,79,83
34,RP003,30.37082568699347,0.0,,False,111,115
34,LP006,30.37082568699347,0.0,,False,130,134
34,RP004,30.37082568699347,0.0,,False,133,137
34,RP005,30.37082568699347,0.0,,False,158,162
35,RP001,34.8605986282614,0.0,,False,43,47
35,RP002,34.8605986282614,0.0,,False,79,83
35,RP003,34.8605986282614,9.120676441986882,111.0,True,111,115
35,LP006,34.8605986282614,28.211440211728544,130.0,True,130,134
35,RP004,34.8605986282614,0.0,,False,133,137
35,RP005,34.8605986282614,17.83233954289373,158.0,True,158,162
36,RP001,43.98788755072024,28.615352169576113,47.0,True,43,47
36,RP002,43.98788755072024,0.0,,False,79,83
36,RP003,43.98788755072024,0.0,,False,111,115
36,LP006,43.98788755072024,0.0,,False,130,134
36,RP004,43.98788755072024,0.0,,False,133,137
36,RP005,43.98788755072024,0.0,,False,158,162
37,RP001,39.34473764833656,0.0,,False,43,47
37,RP002,39.34473764833656,0.0,,False,79,83
37,RP003,39.34473764833656,0.0,,False,111,115
37,LP006,39.34473764833656,0.0,,False,130,134
37,RP004,39.34473764833656,27.719002545598993,137.0,True,133,137
37,RP005,39.34473764833656,0.0,,False,158,162
38,RP001,20.576069216695075,17.28383900520253,46.0,True,43,47
38,RP002,20.576069216695075,0.0,,False,79,83
38,RP003,20.576069216695075,0.0,,False,111,115
38,LP006,20.576069216695075,19.754447772690792,133.0,True,130,134
38,RP004,20.576069216695075,19.754447772690792,133.0,True,133,137
38,RP005,20.576069216695075,0.0,,False,158,162
39,RP001,41.20554914063516,22.31400426114505,45.0,True,43,47
39,RP002,41.20554914063516,41.20554914063516,80.0,True,79,83
39,RP003,41.20554914063516,0.0,,False,111,115
39,LP006,41.20554914063516,0.0,,False,130,134
39,RP004,41.20554914063516,0.0,,False,133,137
39,RP005,41.20554914063516,23.79920825875345,158.0,True,158,162
40,RP001,45.504312726068164,0.0,,False,43,47
40,RP002,45.504312726068164,0.0,,False,79,83
40,RP003,45.504312726068164,0.0,,False,111,115
40,LP006,45.504312726068164,0.0,,False,130,134
40,RP004,45.504312726068164,0.0,,False,133,137
40,RP005,45.504312726068164,18.683961465390222,162.0,True,158,162
41,RP001,49.464301339363374,0.0,,False,43,47
41,RP002,49.464301339363374,0.0,,False,79,83
41,RP003,49.464301339363374,49.464301339363374,114.0,True,111,115
41,LP006,49.464301339363374,0.0,,False,130,134
41,RP004,49.464301339363374,0.0,,False,133,137
41,RP005,49.464301339363374,27.75632670791196,158.0,True,158,162
42,RP001,53.86397089207401,0.0,,False,43,47
42,RP002,53.86397089207401,12.790611415953872,79.0,True,79,83
42,RP003,53.86397089207401,0.0,,False,111,115
42,LP006,53.86397089207401,0.0,,False,130,134
42,RP004,53.86397089207401,0.0,,False,133,137
42,RP005,53.86397089207401,20.22040814729892,162.0,True,158,162
43,RP001,32.51958216919169,0.0,,False,43,47
43,RP002,32.51958216919169,0.0,,False,79,83
43,RP003,32.51958216919169,0.0,,False,111,115
43,LP006,32.51958216919169,0.0,,False,130,134
43,RP004,32.51958216919169,0.0,,False,133,137
43,RP005,32.51958216919169,0.0,,False,158,162
44,RP001,44.920253477274805,21.07393953824888,45.0,True,43,47
44,RP002,44.920253477274805,13.67156932192589,80.0,True,79,83
44,RP003,44.920253477274805,20.605421504215762,112.0,True,111,115
44,LP006,44.920253477274805,16.712393629197983,132.0,True,130,134
44,RP004,44.920253477274805,0.0,,False,133,137
44,RP005,44.920253477274805,44.920253477274805,159.0,True,158,162
45,RP001,34.83302983996924,21.52532226103397,47.0,True,43,47
45,RP002,34.83302983996924,34.83302983996924,82.0,True,79,83
45,RP003,34.83302983996924,0.0,,False,111,115
45,LP006,34.83302983996924,0.0,,False,130,134
45,RP004,34.83302983996924,0.0,,False,133,137
45,RP005,34.83302983996924,18.49743835564135,160.0,True,158,162
46,RP001,56.97175855609545,28.785944388608115,45.0,True,43,47
46,RP002,56.97175855609545,0.0,,False,79,83
46,RP003,56.97175855609545,39.5640478850954,111.0,True,111,115
46,LP006,56.97175855609545,40.85214834468558,132.0,True,130,134
46,RP004,56.97175855609545,0.0,,False,133,137
46,RP005,56.97175855609545,0.0,,False,158,162
47,RP001,61.83190379405298,16.567836502273003,44.0,True,43,47
47,RP002,61.83190379405298,38.53569390818872,79.0,True,79,83
47,RP003,61.83190379405298,22.827114263960972,113.0,True,111,115
47,LP006,61.83190379405298,0.0,,False,130,134
47,RP004,61.83190379405298,61.83190379405298,135.0,True,133,137
47,RP005,61.83190379405298,0.0,,False,158,162
48,RP001,30.29776305093478,0.0,,False,43,47
48,RP002,30.29776305093478,16.233030651516124,80.0,True,79,83
48,RP003,30.29776305093478,11.382673362483157,115.0,True,111,115
48,LP006,30.29776305093478,21.820718389185505,133.0,True,130,134
48,RP004,30.29776305093478,21.820718389185505,133.0,True,133,137
48,RP005,30.29776305093478,0.0,,False,158,162
49,RP001,69.91598745001397,69.91598745001397,45.0,True,43,47
49,RP002,69.91598745001397,25.751772039736416,80.0,True,79,83
49,RP003,69.91598745001397,47.81375564130822,113.0,True,111,115
49,LP006,69.91598745001397,61.28538951932263,130.0,True,130,134
49,RP004,69.91598745001397,0.0,,False,133,137
49,RP005,69.91598745001397,0.0,,False,158,162
50,RP001,54.49653478105479,0.0,,False,43,47
50,RP002,54.49653478105479,43.23208558694501,83.0,True,79,83
50,RP003,54.49653478105479,0.0,,False,111,115
50,LP006,54.49653478105479,54.49653478105479,134.0,True,130,134
50,RP004,54.49653478105479,54.49653478105479,134.0,True,133,137
50,RP005,54.49653478105479,0.0,,False,158,162
51,RP001,33.12785449402878,0.0,,False,43,47
51,RP002,33.12785449402878,0.0,,False,79,83
51,RP003,33.12785449402878,12.93309022520549,115.0,True,111,115
51,LP006,33.12785449402878,20.769046206703692,133.0,True,130,134
51,RP004,33.12785449402878,20.769046206703692,133.0,True,133,137
51,RP005,33.12785449402878,0.0,,False,158,162
52,RP001,26.674839195775284,0.0,,False,43,47
52,RP002,26.674839195775284,0.0,,False,79,83
52,RP003,26.674839195775284,16.056855968375338,115.0,True,111,115
52,LP006,26.674839195775284,0.0,,False,130,134
52,RP004,26.674839195775284,0.0,,False,133,137
52,RP005,26.674839195775284,0.0,,False,158,162
53,RP001,46.82244201171784,14.174605033612595,47.0,True,43,47
53,RP002,46.82244201171784,0.0,,False,79,83
53,RP003,46.82244201171784,46.82244201171784,115.0,True,111,115
53,LP006,46.82244201171784,0.0,,False,130,134
53,RP004,46.82244201171784,0.0,,False,133,137
53,RP005,46.82244201171784,0.0,,False,158,162
54,RP001,54.68527492602243,0.0,,False,43,47
54,RP002,54.68527492602243,0.0,,False,79,83
54,RP003,54.68527492602243,0.0,,False,111,115
54,LP006,54.68527492602243,8.35835642249091,130.0,True,130,134
54,RP004,54.68527492602243,0.0,,False,133,137
54,RP005,54.68527492602243,0.0,,False,158,162
55,RP001,29.60742398468571,0.0,,False,43,47
55,RP002,29.60742398468571,0.0,,False,79,83
55,RP003,29.60742398468571,0.0,,False,111,115
55,LP006,29.60742398468571,17.498265057547897,134.0,True,130,134
55,RP004,29.60742398468571,17.498265057547897,134.0,True,133,137
55,RP005,29.60742398468571,0.0,,False,158,162
56,RP001,50.94067602549472,19.756672443201712,47.0,True,43,47
56,RP002,50.94067602549472,17.433876532422026,80.0,True,79,83
56,RP003,50.94067602549472,0.0,,False,111,115
56,LP006,50.94067602549472,0.0,,False,130,134
56,RP004,50.94067602549472,37.14090060760124,136.0,True,133,137
56,RP005,50.94067602549472,0.0,,False,158,162
57,RP001,48.57650040685525,20.935495544464523,45.0,True,43,47
57,RP002,48.57650040685525,48.57650040685525,83.0,True,79,83
57,RP003,48.57650040685525,40.678556447099446,111.0,True,111,115
57,LP006,48.57650040685525,26.943906858738604,134.0,True,130,134
57,RP004,48.57650040685525,26.943906858738604,134.0,True,133,137
57,RP005,48.57650040685525,0.0,,False,158,162
58,RP001,39.23176923429079,0.0,,False,43,47
58,RP002,39.23176923429079,0.0,,False,79,83
58,RP003,39.23176923429079,0.0,,False,111,115
58,LP006,39.23176923429079,0.0,,False,130,134
58,RP004,39.23176923429079,12.882775115167526,135.0,True,133,137
58,RP005,39.23176923429079,14.44231002320601,159.0,True,158,162
59,RP001,48.55172061782788,27.240320704270363,46.0,True,43,47
59,RP002,48.55172061782788,0.0,,False,79,83
59,RP003,48.55172061782788,0.0,,False,111,115
59,LP006,48.55172061782788,0.0,,False,130,134
59,RP004,48.55172061782788,0.0,,False,133,137
59,RP005,48.55172061782788,22.448736973903618,162.0,True,158,162
60,RP001,59.80536967837086,0.0,,False,43,47
60,RP002,59.80536967837086,31.350020929887805,82.0,True,79,83
60,RP003,59.80536967837086,30.401021063515685,111.0,True,111,115
60,LP006,59.80536967837086,26.624431355351554,134.0,True,130,134
60,RP004,59.80536967837086,26.624431355351554,134.0,True,133,137
60,RP005,59.80536967837086,0.0,,False,158,162
61,RP001,51.564741657079495,15.102118119865441,47.0,True,43,47
61,RP002,51.564741657079495,0.0,,False,79,83
61,RP003,51.564741657079495,28.829990086313224,111.0,True,111,115
61,LP006,51.564741657079495,0.0,,False,130,134
61,RP004,51.564741657079495,0.0,,False,133,137
61,RP005,51.564741657079495,0.0,,False,158,162
62,RP001,28.428279953501885,0.0,,False,43,47
62,RP002,28.428279953501885,18.059361835113187,83.0,True,79,83
62,RP003,28.428279953501885,0.0,,False,111,115
62,LP006,28.428279953501885,11.80382306544827,133.0,True,130,134
62,RP004,28.428279953501885,11.80382306544827,133.0,True,133,137
62,RP005,28.428279953501885,17.312308847118157,159.0,True,158,162
63,RP001,24.75810337623445,18.28797543596233,43.0,True,43,47
63,RP002,24.75810337623445,14.933848961357025,83.0,True,79,83
63,RP003,24.75810337623445,0.0,,False,111,115
63,LP006,24.75810337623445,0.0,,False,130,134
63,RP004,24.75810337623445,0.0,,False,133,137
63,RP005,24.75810337623445,20.394693827066025,159.0,True,158,162
64,RP001,44.85054401969113,0.0,,False,43,47
64,RP002,44.85054401969113,0.0,,False,79,83
64,RP003,44.85054401969113,0.0,,False,111,115
64,LP006,44.85054401969113,0.0,,False,130,134
64,RP004,44.85054401969113,0.0,,False,133,137
64,RP005,44.85054401969113,27.117892779161803,161.0,True,158,162
65,RP001,41.096965607584494,0.0,,False,43,47
65,RP002,41.096965607584494,22.204513117726343,80.0,True,79,83
65,RP003,41.096965607584494,25.00321316662357,114.0,True,111,115
65,LP006,41.096965607584494,0.0,,False,130,134
65,RP004,41.096965607584494,0.0,,False,133,137
65,RP005,41.096965607584494,16.814912125181404,159.0,True,158,162
66,RP001,49.08654574688988,0.0,,False,43,47
66,RP002,49.08654574688988,0.0,,False,79,83
66,RP003,49.08654574688988,0.0,,False,111,115
66,LP006,49.08654574688988,25.67321717563479,133.0,True,130,134
66,RP004,49.08654574688988,25.67321717563479,133.0,True,133,137
66,RP005,49.08654574688988,0.0,,False,158,162
67,RP001,32.37610034412877,0.0,,False,43,47
67,RP002,32.37610034412877,10.312320655705324,79.0,True,79,83
67,RP003,32.37610034412877,0.0,,False,111,115
67,LP006,32.37610034412877,4.553830100883511,134.0,True,130,134
67,RP004,32.37610034412877,4.553830100883511,134.0,True,133,137
67,RP005,32.37610034412877,9.543725179067106,161.0,True,158,162
68,RP001,34.07697069446397,0.0,,False,43,47
68,RP002,34.07697069446397,0.0,,False,79,83
68,RP003,34.07697069446397,0.0,,False,111,115
68,LP006,34.07697069446397,0.0,,False,130,134
68,RP004,34.07697069446397,0.0,,False,133,137
68,RP005,34.07697069446397,0.0,,False,158,162
69,RP001,38.97689422893083,14.827397971543533,44.0,True,43,47
69,RP002,38.97689422893083,33.88035950764682,82.0,True,79,83
69,RP003,38.97689422893083,0.0,,False,111,115
69,LP006,38.97689422893083,0.0,,False,130,134
69,RP004,38.97689422893083,0.0,,False,133,137
69,RP005,38.97689422893083,22.628136618014327,162.0,True,158,162
70,RP001,24.576763610227303,0.0,,False,43,47
70,RP002,24.576763610227303,16.823149512703303,83.0,True,79,83
70,RP003,24.576763610227303,0.0,,False,111,115
70,LP006,24.576763610227303,0.0,,False,130,134
70,RP004,24.576763610227303,0.0,,False,133,137
70,RP005,24.576763610227303,0.0,,False,158,162
71,RP001,63.69401575311231,0.0,,False,43,47
71,RP002,63.69401575311231,0.0,,False,79,83
71,RP003,63.69401575311231,0.0,,False,111,115
71,LP006,63.69401575311231,0.0,,False,130,134
71,RP004,63.69401575311231,15.01327577250423,136.0,True,133,137
71,RP005,63.69401575311231,0.0,,False,158,162
72,RP001,41.89267065252465,0.0,,False,43,47
72,RP002,41.89267065252465,37.76272987214398,82.0,True,79,83
72,RP003,41.89267065252465,0.0,,False,111,115
72,LP006,41.89267065252465,0.0,,False,130,134
72,RP004,41.89267065252465,0.0,,False,133,137
72,RP005,41.89267065252465,0.0,,False,158,162
73,RP001,44.28501809417399,0.0,,False,43,47
73,RP002,44.28501809417399,0.0,,False,79,83
73,RP003,44.28501809417399,37.55794174530398,112.0,True,111,115
73,LP006,44.28501809417399,0.0,,False,130,134
73,RP004,44.28501809417399,0.0,,False,133,137
73,RP005,44.28501809417399,0.0,,False,158,162
74,RP001,49.87215428940004,0.0,,False,43,47
74,RP002,49.87215428940004,26.577778367781633,82.0,True,79,83
74,RP003,49.87215428940004,0.0,,False,111,115
74,LP006,49.87215428940004,0.0,,False,130,134
74,RP004,49.87215428940004,34.54054260952918,137.0,True,133,137
74,RP005,49.87215428940004,0.0,,False,158,162
75,RP001,56.92201892454076,0.0,,False,43,47
75,RP002,56.92201892454076,26.05052882793616,80.0,True,79,83
75,RP003,56.92201892454076,20.614055789018458,112.0,True,111,115
75,LP006,56.92201892454076,56.65957543211495,130.0,True,130,134
75,RP004,56.92201892454076,0.0,,False,133,137
75,RP005,56.92201892454076,0.0,,False,158,162
76,RP001,47.72713936520947,0.0,,False,43,47
76,RP002,47.72713936520947,0.0,,False,79,83
76,RP003,47.72713936520947,0.0,,False,111,115
76,LP006,47.72713936520947,0.0,,False,130,134
76,RP004,47.72713936520947,47.72713936520947,137.0,True,133,137
76,RP005,47.72713936520947,0.0,,False,158,162
77,RP001,69.84464095104016,21.804937095545107,43.0,True,43,47
77,RP002,69.84464095104016,69.84464095104016,83.0,True,79,83
77,RP003,69.84464095104016,37.36201930501237,114.0,True,111,115
77,LP006,69.84464095104016,0.0,,False,130,134
77,RP004,69.84464095104016,0.0,,False,133,137
77,RP005,69.84464095104016,0.0,,False,158,162
78,RP001,42.727257026460855,0.0,,False,43,47
78,RP002,42.727257026460855,0.0,,False,79,83
78,RP003,42.727257026460855,42.727257026460855,114.0,True,111,115
78,LP006,42.727257026460855,0.0,,False,130,134
78,RP004,42.727257026460855,0.0,,False,133,137
78,RP005,42.727257026460855,29.206307181508524,158.0,True,158,162
79,RP001,48.15734633913887,0.0,,False,43,47
79,RP002,48.15734633913887,15.480457856612276,79.0,True,79,83
79,RP003,48.15734633913887,23.5858761830579,113.0,True,111,115
79,LP006,48.15734633913887,17.191266481482522,134.0,True,130,134
79,RP004,48.15734633913887,17.191266481482522,134.0,True,133,137
79,RP005,48.15734633913887,0.0,,False,158,162
80,RP001,33.694465803091845,9.671481189993854,47.0,True,43,47
80,RP002,33.694465803091845,11.460375897290714,81.0,True,79,83
80,RP003,33.694465803091845,19.2596182600794,114.0,True,111,115
80,LP006,33.694465803091845,33.694465803091845,134.0,True,130,134
80,RP004,33.694465803091845,33.694465803091845,134.0,True,133,137
80,RP005,33.694465803091845,0.0,,False,158,162
81,RP001,31.071912348976426,0.0,,False,43,47
81,RP002,31.071912348976426,0.0,,False,79,83
81,RP003,31.071912348976426,0.0,,False,111,115
81,LP006,31.071912348976426,13.6221626314843,131.0,True,130,134
81,RP004,31.071912348976426,0.0,,False,133,137
81,RP005,31.071912348976426,0.0,,False,158,162
82,RP001,40.69967981886172,0.0,,False,43,47
82,RP002,40.69967981886172,19.774772044190875,83.0,True,79,83
82,RP003,40.69967981886172,40.69967981886172,115.0,True,111,115
82,LP006,40.69967981886172,16.129815170331348,131.0,True,130,134
82,RP004,40.69967981886172,0.0,,False,133,137
82,RP005,40.69967981886172,0.0,,False,158,162
83,RP001,43.01483908979326,24.675818625624153,47.0,True,43,47
83,RP002,43.01483908979326,25.336742254938947,79.0,True,79,83
83,RP003,43.01483908979326,0.0,,False,111,115
83,LP006,43.01483908979326,29.65778838508015,130.0,True,130,134
83,RP004,43.01483908979326,0.0,,False,133,137
