window_id,target_name,score_group,n_bootstrap,n_valid_delta,object_A,object_B,P_A_earlier,P_B_earlier,P_same_day,dominant_order_direction,dominant_order_probability,delta_median,delta_q025,delta_q975,order_level,target_pair,unordered_pair,target_set,was_in_original_v9_1_f,result_scope_note
W045,W045_P_vs_V_delta_peak,high,334,334,P,V,0.8473053892215568,0.029940119760479,0.122754491017964,P_earlier,0.8473053892215568,2.0,-1.0,7.0,weak_or_none,P-V,P-V,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_V_delta_peak,mid,333,333,P,V,0.5945945945945946,0.1741741741741741,0.2312312312312312,P_earlier,0.5945945945945946,1.0,-2.0,5.0,weak_or_none,P-V,P-V,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_V_delta_peak,low,333,333,P,V,0.2912912912912913,0.3753753753753753,0.3333333333333333,V_earlier,0.3753753753753753,0.0,-3.0,4.0,weak_or_none,P-V,P-V,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_H_delta_peak,high,334,334,P,H,0.4131736526946107,0.5538922155688623,0.0329341317365269,H_earlier,0.5538922155688623,-4.5,-13.0,15.0,weak_or_none,P-H,H-P,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_H_delta_peak,mid,333,333,P,H,0.2072072072072072,0.7777777777777778,0.015015015015015,H_earlier,0.7777777777777778,-8.0,-14.0,10.0,weak_or_none,P-H,H-P,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_H_delta_peak,low,333,333,P,H,0.1531531531531531,0.8228228228228228,0.024024024024024,H_earlier,0.8228228228228228,-9.0,-13.7,6.0,weak_or_none,P-H,H-P,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_Je_delta_peak,high,334,334,P,Je,0.9311377245508982,0.0209580838323353,0.0479041916167664,P_earlier,0.9311377245508982,3.0,0.0,11.0,usable_90,P-Je,Je-P,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_Je_delta_peak,mid,333,333,P,Je,0.7927927927927928,0.06006006006006,0.1471471471471471,P_earlier,0.7927927927927928,2.0,-1.6999999999999993,7.0,weak_or_none,P-Je,Je-P,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_Je_delta_peak,low,333,333,P,Je,0.4564564564564564,0.2432432432432432,0.3003003003003003,P_earlier,0.4564564564564564,0.0,-3.0,4.0,weak_or_none,P-Je,Je-P,added_all_pair,False,all-pair extension result; original priority targets are marked separately
W045,W045_P_vs_Jw_delta_peak,high,334,334,P,Jw,0.7335329341317365,0.1976047904191616,0.0688622754491018,P_earlier,0.7335329341317365,2.0,-5.0,8.675000000000011,weak_or_none,P-Jw,Jw-P,original_priority,True,all-pair extension result; original priority targets are marked separately
