scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
P_only,P,SMOOTH5_DET_WIDTH_16,CP001,17,04-18,1,v10_3_P_only_SMOOTH5_DET_WIDTH_16,6.980630777136292,6.03239104197274,True,17,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP002,32,05-03,2,v10_3_P_only_SMOOTH5_DET_WIDTH_16,8.005676003365233,1.5721413489878362,False,45,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP003,45,05-16,3,v10_3_P_only_SMOOTH5_DET_WIDTH_16,21.045948515613038,19.18595827835054,True,45,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP004,55,05-26,4,v10_3_P_only_SMOOTH5_DET_WIDTH_16,2.726671217892381,0.8606671448949808,False,45,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP005,66,06-06,5,v10_3_P_only_SMOOTH5_DET_WIDTH_16,15.054619718042382,8.057542146731873,False,83,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP006,78,06-18,6,v10_3_P_only_SMOOTH5_DET_WIDTH_16,35.12443063387877,1.7167401259192232,False,83,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP007,83,06-23,7,v10_3_P_only_SMOOTH5_DET_WIDTH_16,37.498736173360435,36.18158305118182,True,83,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP008,97,07-07,8,v10_3_P_only_SMOOTH5_DET_WIDTH_16,25.093681736878523,12.64713546653229,True,97,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP009,113,07-23,9,v10_3_P_only_SMOOTH5_DET_WIDTH_16,19.206589950129224,13.827044680430227,True,113,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP010,126,08-05,10,v10_3_P_only_SMOOTH5_DET_WIDTH_16,6.077277629010391,3.5943835772026738,False,113,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP011,139,08-18,11,v10_3_P_only_SMOOTH5_DET_WIDTH_16,4.768294645692661,3.347482994599959,True,139,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
P_only,P,SMOOTH5_DET_WIDTH_16,CP012,156,09-04,12,v10_3_P_only_SMOOTH5_DET_WIDTH_16,14.830661794356674,11.869487338601708,True,156,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
