scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
P_only,P,SMOOTH5_BAND_PROM_055,CP001,17,04-18,1,v10_3_P_only_SMOOTH5_BAND_PROM_055,7.133886742964521,4.754256470035652,True,17,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP002,33,05-04,2,v10_3_P_only_SMOOTH5_BAND_PROM_055,12.581278187818691,0.2181351188925067,False,44,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP003,44,05-15,3,v10_3_P_only_SMOOTH5_BAND_PROM_055,29.17037074045308,27.24240564195889,True,44,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP004,56,05-27,4,v10_3_P_only_SMOOTH5_BAND_PROM_055,3.1552029820093086,0.06553225512400829,False,44,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP005,66,06-06,5,v10_3_P_only_SMOOTH5_BAND_PROM_055,20.163759780189572,6.3551181041386755,False,83,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP006,83,06-23,6,v10_3_P_only_SMOOTH5_BAND_PROM_055,60.37754947823497,58.45149493962594,True,83,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP007,97,07-07,7,v10_3_P_only_SMOOTH5_BAND_PROM_055,35.17721997269659,6.263257025413402,False,83,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP008,114,07-24,8,v10_3_P_only_SMOOTH5_BAND_PROM_055,29.524618928300885,17.93798073521883,True,114,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP009,127,08-06,9,v10_3_P_only_SMOOTH5_BAND_PROM_055,7.341666282365475,2.4954660406718734,False,114,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP010,139,08-18,10,v10_3_P_only_SMOOTH5_BAND_PROM_055,5.751588487249499,2.9809984215620933,False,156,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP011,156,09-04,11,v10_3_P_only_SMOOTH5_BAND_PROM_055,22.813662883626154,16.78155140461366,True,156,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,SMOOTH5_BAND_PROM_055,CP012,167,09-15,12,v10_3_P_only_SMOOTH5_BAND_PROM_055,6.1414343546850265,0.02579612442892376,False,156,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
