window_id,object_A,object_B,peak_order_decision,synchrony_decision,window_overlap_decision,prepost_curve_interpretation,state_dist_relation,state_pattern_relation,growth_dist_relation,growth_pattern_relation,final_combined_interpretation,allowed_statement,forbidden_statement
W045,P,V,A_peak_earlier_tendency,synchrony_tendency,window_overlap_strong,A_distance_state_or_growth_ahead,A_state_ahead_tendency,A_state_ahead_supported,A_growth_metric_tendency,A_growth_metric_tendency,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,P,H,B_peak_earlier_tendency,synchrony_indeterminate,window_overlap_partial,A_distance_state_or_growth_ahead,B_state_ahead_supported,state_progress_unresolved,A_growth_metric_supported,A_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,P,Je,A_peak_earlier_tendency,synchrony_indeterminate,window_overlap_strong,A_distance_state_or_growth_ahead,B_state_ahead_supported,B_state_ahead_tendency,A_growth_metric_supported,A_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,P,Jw,B_peak_earlier_tendency,synchrony_indeterminate,window_overlap_strong,A_distance_state_or_growth_ahead,A_state_ahead_supported,state_progress_unresolved,A_growth_metric_supported,A_growth_metric_tendency,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,V,H,B_peak_earlier_tendency,synchrony_indeterminate,window_overlap_partial,A_distance_state_or_growth_ahead,B_state_ahead_supported,B_state_ahead_supported,A_growth_metric_supported,A_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,V,Je,A_peak_earlier_tendency,synchrony_tendency,window_overlap_strong,A_distance_state_or_growth_ahead,B_state_ahead_supported,B_state_ahead_supported,A_growth_metric_tendency,A_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,V,Jw,B_peak_earlier_tendency,synchrony_indeterminate,window_overlap_strong,A_distance_state_or_growth_ahead,state_progress_unresolved,B_state_ahead_supported,A_growth_metric_tendency,A_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,H,Je,A_peak_earlier_tendency,synchrony_indeterminate,window_overlap_partial,A_distance_state_or_growth_ahead,A_state_ahead_supported,A_state_ahead_tendency,A_growth_metric_supported,A_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,H,Jw,A_peak_earlier_tendency,synchrony_indeterminate,window_overlap_partial,A_distance_state_or_growth_ahead,A_state_ahead_supported,A_state_ahead_tendency,A_growth_metric_supported,B_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
W045,Je,Jw,B_peak_earlier_tendency,synchrony_indeterminate,window_overlap_strong,A_distance_state_or_growth_ahead,A_state_ahead_supported,A_state_ahead_supported,A_growth_metric_supported,A_growth_metric_supported,peak_indeterminate_A_state_growth_ahead,"Report peak, synchrony, state-progress and growth-process layers separately.",Do not infer causality; do not call overlap synchrony unless synchrony_supported.
